League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Australian A-League Men,2024-03-29,05:45:00,Adelaide United,Western United,1.91,1.93,3.75,3.8,4.7,4.8,3.2,3.4,1.42,1.46,1.46,1.5,3.0,3.2,30.0,34.0,24.0,28.0,32.0,36.0,60.0,70.0,16.5,18.5,11.0,12.0,15.0,16.5,30.0,34.0,16.0,17.5,10.0,11.0,14.0,14.5,30.0,34.0,22.0,25.0,15.5,16.5,20.0,23.0,42.0,48.0,6.4,7.0,17.0,18.5,18.0,980.0,33113966,571273.0,24301731.0,58805.0,1.226236535,1.226236539,1.226236614,1.226236536
Japanese J League,2024-03-29,07:00:00,Tokyo-V,Kyoto,2.7,2.9,2.86,3.1,3.15,3.35,1.68,1.95,2.04,2.48,1.94,2.04,1.96,2.06,7.6,12.5,7.4,12.5,13.5,23.0,4.0,60.0,7.2,12.0,6.8,9.0,10.0,16.5,4.1,48.0,15.0,21.0,11.5,16.0,18.0,25.0,4.0,75.0,4.1,55.0,4.3,44.0,4.0,70.0,4.1,170.0,3.85,42.0,3.9,48.0,4.2,1000.0,33117631,263080.0,441085.0,58805.0,1.226307586,1.226307589,0.0,0.0
Portuguese Segunda Liga,2024-03-29,08:00:00,CF Os Belenenses,Feirense,2.56,3.1,2.66,3.3,3.0,3.8,1.71,1.88,2.12,2.42,1.81,1000.0,1.9,1000.0,1.49,12.0,1.03,11.5,1.03,20.0,1.03,55.0,1.03,11.0,1.03,7.8,1.03,14.5,1.03,40.0,1.03,19.0,1.03,14.0,1.03,22.0,1.03,60.0,1.03,48.0,1.03,38.0,1.03,60.0,1.03,1000.0,1.01,36.0,1.01,38.0,1.03,1000.0,33134291,41895590.0,505957.0,58805.0,0.0,1.226584158,0.0,0.0
Chinese Super League,2024-03-29,08:35:00,Sichuan Jiuniu FC,Cangzhou Mighty Lions,2.38,2.6,3.15,3.4,3.35,3.8,1.85,2.06,1.94,2.18,1.71,1.92,2.02,2.32,11.0,15.0,10.0,13.5,16.5,23.0,1.03,60.0,8.8,12.0,6.6,8.8,11.0,15.5,1.03,40.0,12.5,17.5,9.8,13.5,14.5,20.0,1.03,55.0,1.03,40.0,1.03,30.0,1.03,46.0,1.03,1000.0,1.01,23.0,1.01,34.0,1.03,1000.0,33108650,17714225.0,50443413.0,58805.0,1.226160442,1.226160452,0.0,0.0
Bulgarian A League,2024-03-29,09:00:00,Pirin Blagoevgrad,Etar,2.02,2.3,3.95,5.1,3.2,3.95,1.51,1.68,2.48,2.98,1.96,1000.0,1.61,1.94,1.03,10.0,1.03,14.5,1.03,38.0,1.03,1000.0,1.03,8.4,1.03,8.8,1.03,24.0,1.03,1000.0,1.03,14.0,1.03,14.5,1.03,32.0,1.03,1000.0,1.03,34.0,1.03,36.0,1.03,1000.0,1.03,1000.0,1.01,32.0,1.01,1000.0,1.03,1000.0,33117134,2504333.0,5112597.0,58805.0,1.226290921,1.226290966,0.0,0.0
English Championship,2024-03-29,09:30:00,Bristol City,Leicester,5.4,5.5,1.77,1.78,4.0,4.1,2.02,2.06,1.95,1.98,1.9,1.97,2.04,2.12,13.0,14.5,8.2,8.8,9.6,10.5,16.5,18.0,16.5,18.5,8.2,8.8,9.6,9.8,16.5,18.5,36.0,40.0,19.0,20.0,19.0,21.0,32.0,36.0,42.0,130.0,60.0,70.0,65.0,75.0,40.0,120.0,36.0,80.0,10.0,11.0,23.0,1000.0,33115229,69745.0,48461.0,58805.0,1.226255107,1.226255117,0.0,0.0
Estonian Premier League,2024-03-29,09:30:00,Kuressaare,Tallinna Kalev,2.28,980.0,1.23,870.0,2.38,980.0,1.27,980.0,1.05,4.6,1.01,1000.0,1.01,1000.0,1.43,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33119864,5407305.0,5924203.0,58805.0,1.226347755,1.2263478,0.0,0.0
Welsh Premiership,2024-03-29,09:30:00,Colwyn Bay,Aberystwyth,1.03,1000.0,1.02,1000.0,1.01,1000.0,1.16,1000.0,1.04,9.4,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33144040,2662205.0,339725.0,58805.0,1.226762636,1.226762681,1.226762720,1.226762645
Welsh Premiership,2024-03-29,09:30:00,Pontypridd Town,Haverfordwest County,1.03,1000.0,1.02,1000.0,1.01,1000.0,1.14,110.0,1.05,11.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33144045,10227904.0,12537752.0,58805.0,1.226762542,1.226762587,1.226762626,1.226762551
Welsh Premiership,2024-03-29,09:30:00,Connahs Quay,Newtown,1.03,1000.0,1.01,1000.0,1.01,950.0,1.19,1000.0,1.01,7.0,1.01,1000.0,1.01,1000.0,1.46,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33144046,339727.0,3667299.0,58805.0,1.226762452,1.226762497,1.226762536,1.226762461
