League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Australian A-League Men,2024-04-12,04:00:00,Wellington Phoenix,Melbourne Victory,3.45,3.55,2.18,2.2,3.85,3.9,2.2,2.3,1.77,1.82,1.68,1.75,2.34,2.48,15.5,17.5,11.0,12.0,13.5,14.5,26.0,27.0,15.0,16.5,8.0,9.0,10.0,11.0,19.0,21.0,24.0,26.0,13.5,14.5,15.0,16.0,28.0,32.0,55.0,65.0,32.0,38.0,36.0,44.0,50.0,75.0,26.0,32.0,10.0,13.5,110.0,980.0,33155522,2469649.0,1205124.0,58805.0,1.226957373,1.226957377,1.226957452,1.226957374
Australian A-League Men,2024-04-12,06:45:00,Adelaide United,Macarthur FC,1.74,1.75,4.3,4.4,5.1,5.2,4.0,4.3,1.31,1.33,1.39,1.42,3.35,3.6,42.0,48.0,36.0,42.0,46.0,55.0,20.0,95.0,21.0,23.0,13.5,14.5,18.5,19.5,36.0,40.0,17.5,19.0,11.0,11.5,14.0,14.5,30.0,34.0,21.0,23.0,13.5,15.0,17.5,19.5,29.0,40.0,4.6,4.7,16.0,17.5,30.0,190.0,33155524,571273.0,36700739.0,58805.0,1.226957478,1.226957482,1.226957557,1.226957479
Japanese J League,2024-04-12,07:00:00,Kashiwa,Urawa,2.94,3.15,2.64,2.82,3.25,3.35,1.73,1.85,2.18,2.38,1.94,2.08,1.93,2.06,9.4,12.0,8.8,11.5,14.5,21.0,5.1,50.0,8.4,10.5,6.6,9.0,10.5,15.5,5.7,40.0,15.5,22.0,11.5,16.0,17.5,24.0,5.0,60.0,4.9,55.0,5.5,42.0,5.0,65.0,5.2,150.0,4.8,40.0,4.7,36.0,5.4,1000.0,33172901,441080.0,441088.0,58805.0,1.227270823,1.227270868,0.0,0.0
Armenian Premier League,2024-04-12,09:00:00,FC Pyunik,Alashkert,1.55,1.63,5.9,8.6,4.2,4.6,2.0,2.02,1.98,2.0,2.04,2.24,1.81,1.96,3.65,980.0,4.2,980.0,4.2,980.0,4.4,1000.0,6.8,9.2,3.3,11.5,4.2,980.0,4.3,980.0,3.3,10.5,3.55,13.0,3.95,980.0,4.3,980.0,3.7,980.0,3.75,980.0,4.1,980.0,4.4,980.0,3.25,11.5,4.4,980.0,4.5,1000.0,33179996,1526911.0,9686394.0,58805.0,1.227395809,1.227395854,0.0,0.0
Croatian 2 HNL,2024-04-12,09:50:00,NK Jarun,NK Dubrava Zagreb,1.92,3.85,2.42,18.0,3.1,5.0,1.55,2.12,1.89,2.82,1.2,7.4,1.16,6.0,1.49,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.55,1000.0,1.55,1000.0,1.1,1000.0,33181285,10146617.0,8212487.0,58805.0,1.227421575,1.22742162,1.227421659,1.227421584
Romanian Liga I,2024-04-12,11:30:00,UTA Arad,Hermannstadt,2.58,2.78,3.25,3.7,2.82,3.0,1.53,1.69,2.44,2.9,2.06,2.36,1.73,1.94,7.0,10.5,8.0,11.0,15.0,25.0,4.7,980.0,6.8,9.2,5.9,7.8,11.0,18.5,4.7,980.0,11.0,18.5,9.6,16.0,16.5,28.0,4.8,980.0,4.7,980.0,4.9,980.0,4.7,980.0,4.9,980.0,4.5,980.0,4.7,980.0,5.0,1000.0,33173470,2311174.0,13144766.0,58805.0,1.227281149,1.227281194,0.0,0.0
Bulgarian A League,2024-04-12,11:45:00,Botev Plovdiv,Botev Vratsa,1.46,1.51,7.6,9.4,4.5,5.2,2.06,2.3,1.78,1.93,2.02,2.18,1.84,1.98,13.5,980.0,5.8,980.0,6.6,980.0,7.4,1000.0,7.2,9.0,4.7,12.0,6.0,980.0,7.0,980.0,7.4,9.4,4.7,11.5,6.0,980.0,7.0,980.0,10.0,980.0,5.2,980.0,6.4,980.0,7.2,980.0,3.75,7.6,7.0,980.0,7.4,1000.0,33176044,1255220.0,5618938.0,58805.0,1.227333417,1.227333462,0.0,0.0
Armenian Premier League,2024-04-12,12:00:00,Ararat Armenia,FC Ararat Yerevan,1.37,1.45,8.4,11.5,4.7,6.4,2.12,2.4,1.71,1.89,2.04,2.22,1.82,1.96,1.47,980.0,4.2,980.0,4.2,1000.0,4.2,1000.0,7.0,980.0,10.0,980.0,4.2,980.0,4.2,1000.0,6.8,980.0,8.6,11.0,1.94,980.0,4.2,1000.0,9.6,980.0,12.0,980.0,1.94,1000.0,20.0,1000.0,1.35,980.0,4.2,1000.0,1.35,1000.0,33179995,20740727.0,7180004.0,58805.0,1.227395899,1.227395944,0.0,0.0
Croatian 1 HNL,2024-04-12,12:00:00,Rudes,Slaven Belupo,4.4,4.8,2.0,2.06,3.35,3.7,1.81,1.96,2.04,2.24,1.9,2.02,1.98,2.12,4.9,12.5,7.6,9.0,9.6,980.0,6.0,980.0,5.5,980.0,7.2,8.6,4.8,11.5,6.0,980.0,6.6,980.0,5.6,980.0,5.9,980.0,6.8,980.0,7.4,980.0,7.2,980.0,7.2,980.0,7.6,980.0,7.2,980.0,5.5,980.0,8.0,1000.0,33176952,4940512.0,170923.0,58805.0,1.227347883,1.227347928,0.0,0.0
Finnish Veikkausliiga,2024-04-12,12:00:00,Haka,EIF,1.65,1.72,5.3,5.9,4.2,4.5,2.14,2.24,1.8,1.88,1.83,1.93,2.08,2.22,16.0,22.0,19.0,26.0,6.0,55.0,6.4,980.0,8.8,10.0,8.8,10.0,19.0,27.0,6.2,85.0,9.4,11.0,9.0,10.5,18.0,25.0,6.2,85.0,15.0,21.0,14.5,21.0,6.2,40.0,6.2,130.0,3.85,8.6,7.6,90.0,34.0,1000.0,33176707,516339.0,502408.0,58805.0,1.227345116,1.227345161,0.0,0.0
