League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Ukrainian Premier League,2024-04-08,07:00:00,FC Minaj,Polissya Zhytomyr,4.7,6.2,1.79,1.97,3.1,3.7,1.58,1.79,2.26,2.74,2.04,2.46,1.69,1.95,1.79,980.0,1.8,980.0,1.79,980.0,2.06,980.0,4.9,980.0,6.6,980.0,8.8,980.0,5.5,980.0,2.22,980.0,1.97,980.0,5.6,980.0,2.06,1000.0,2.02,1000.0,2.06,1000.0,2.06,1000.0,2.06,1000.0,2.02,1000.0,2.06,980.0,2.06,1000.0,33157117,20830749.0,11265718.0,58805.0,1.226996291,1.226996338,0.0,0.0
Ukrainian Premier League,2024-04-08,09:30:00,Dynamo Kiev,LNZ-Lebedyn,1.28,1.3,11.5,18.0,5.6,6.6,2.16,2.54,1.65,1.87,2.14,2.52,1.66,1.87,4.0,25.0,4.3,48.0,4.6,160.0,4.8,1000.0,6.6,10.5,10.5,16.5,4.4,60.0,4.7,1000.0,5.8,9.0,8.4,13.5,4.3,42.0,4.7,1000.0,7.4,12.0,10.5,18.0,4.4,55.0,4.7,1000.0,2.62,5.8,4.7,1000.0,4.8,1000.0,33160524,238549.0,19748479.0,58805.0,1.227045214,1.227045262,0.0,0.0
Bosnian Premier League,2024-04-08,10:30:00,Siroki Brijeg,Gosk Gabela,1.18,11.0,1.21,1000.0,1.21,1000.0,1.09,1000.0,1.05,18.0,1.01,1000.0,1.01,1000.0,9.6,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,6.8,1000.0,7.0,1000.0,1.01,1000.0,1.01,1000.0,9.2,1000.0,9.2,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33172520,198684.0,10440848.0,58805.0,1.227260138,1.227260183,1.227260222,1.227260147
Bulgarian A League,2024-04-08,11:00:00,Botev Vratsa,Levski Krumovgrad,2.9,3.75,2.5,2.9,2.76,3.8,1.53,1.67,2.5,3.6,2.06,2.26,1.79,1.94,7.6,8.8,3.25,10.5,2.64,19.5,2.9,1000.0,3.35,11.5,6.0,8.6,2.58,16.0,2.88,48.0,2.72,24.0,2.62,18.0,2.76,28.0,2.96,1000.0,2.94,1000.0,2.92,1000.0,2.96,1000.0,3.0,1000.0,2.94,1000.0,2.9,55.0,3.05,1000.0,33154671,5618938.0,41731605.0,58805.0,1.226931715,1.22693176,0.0,0.0
Serbian Super League,2024-04-08,11:00:00,FK IMT Novi Beograd,FK Napredak,2.16,2.84,2.68,3.8,3.15,320.0,1.33,3.65,1.37,4.6,1.01,1000.0,1.01,1000.0,1.7,13.5,1.01,14.0,1.01,1000.0,1.01,1000.0,1.01,11.5,1.01,9.2,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,15.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33166291,17203916.0,2531444.0,58805.0,1.227142443,1.227142488,0.0,0.0
Turkish 1 Lig,2024-04-08,11:00:00,Giresunspor,Tuzlaspor,10.0,14.0,1.33,1.43,4.7,6.6,1.8,2.08,1.93,2.26,2.28,2.8,1.56,1.77,1.87,980.0,5.7,980.0,5.8,980.0,4.4,980.0,1.03,1000.0,4.5,980.0,4.4,980.0,2.12,980.0,1.01,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.01,1000.0,1.02,980.0,7.0,1000.0,33166200,1341524.0,8859740.0,58805.0,1.227142533,1.227142578,0.0,0.0
Serbian First League,2024-04-08,11:00:00,Tekstilac Odzaci,FK Mladost Novi Sad,1.26,870.0,1.04,5.0,1.26,950.0,1.07,110.0,1.04,15.5,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,6.4,1000.0,7.8,1000.0,1.03,1000.0,1.03,1000.0,7.8,1000.0,8.8,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33173079,59056225.0,40492492.0,58805.0,1.227273715,1.227273760,1.227273799,1.227273724
Romanian Liga I,2024-04-08,11:30:00,Poli Iasi,FC U Craiova 1948,2.34,2.62,3.05,3.4,3.1,3.7,1.78,2.02,1.98,2.3,1.76,2.04,1.96,2.32,9.0,15.0,8.8,14.5,15.5,980.0,4.3,980.0,7.4,12.5,6.4,8.6,10.0,17.0,4.1,980.0,11.0,19.0,8.8,14.5,13.5,980.0,4.2,980.0,4.1,980.0,20.0,980.0,4.2,980.0,4.4,980.0,3.9,980.0,4.1,980.0,4.5,1000.0,33157510,1557385.0,20135214.0,58805.0,1.226990035,1.22699008,0.0,0.0
Ukrainian Premier League,2024-04-08,12:00:00,Kryvbas Krivyi Rih,Vorskla,1.68,1.89,5.2,7.0,3.05,4.8,1.68,1.91,2.1,2.46,2.02,2.4,1.72,1.99,4.5,980.0,1.21,980.0,2.94,1000.0,1.21,1000.0,6.2,980.0,4.1,980.0,1.19,980.0,1.19,1000.0,4.3,980.0,4.4,980.0,1.19,980.0,1.19,1000.0,1.33,980.0,1.19,980.0,6.2,1000.0,1.19,1000.0,1.01,980.0,1.01,1000.0,2.16,1000.0,33157911,15868899.0,2017721.0,58805.0,1.22699604,1.226996157,0.0,0.0
Polish I Liga,2024-04-08,13:00:00,Polonia Warszawa,Resovia Rzeszow,1.97,2.2,3.45,4.2,3.5,4.3,2.0,2.36,1.74,1.99,1.64,1.88,2.12,2.54,11.5,19.5,12.0,20.0,3.8,36.0,4.0,90.0,8.2,13.5,6.2,10.5,3.5,20.0,3.95,55.0,10.0,16.5,8.2,13.5,3.5,21.0,3.95,60.0,3.75,32.0,3.65,26.0,3.85,42.0,4.0,100.0,3.35,16.0,3.9,46.0,4.2,1000.0,33157727,10490469.0,5767794.0,58805.0,1.226995477,1.226995522,0.0,0.0
