League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Chinese Super League,2024-04-05,04:30:00,Changchun Yatai,Shanghai Shenhua,7.2,8.4,1.54,1.58,4.1,4.6,2.0,2.26,1.8,2.0,1.92,2.16,1.87,2.08,13.0,16.5,7.4,9.0,8.0,9.2,12.5,14.0,8.2,27.0,9.0,10.5,9.2,9.8,14.0,17.0,9.6,70.0,24.0,32.0,19.5,28.0,8.6,40.0,10.5,350.0,10.0,130.0,10.0,980.0,10.0,210.0,10.0,230.0,5.0,8.6,11.0,1000.0,33155003,2899297.0,1550828.0,58805.0,1.226938976,1.226938986,0.0,0.0
Australian A-League Men,2024-04-05,05:45:00,Western Sydney Wanderers,Brisbane Roar,2.0,2.06,3.55,3.7,4.3,4.4,2.76,2.98,1.51,1.57,1.51,1.59,2.72,2.96,21.0,27.0,20.0,23.0,28.0,32.0,55.0,75.0,14.0,16.0,9.8,10.5,14.0,15.5,30.0,34.0,15.0,16.5,10.0,11.0,14.0,14.5,30.0,36.0,23.0,25.0,16.0,17.5,22.0,25.0,48.0,55.0,7.8,8.2,18.0,21.0,20.0,980.0,33135911,6480414.0,3862627.0,58805.0,1.226692791,1.226692795,1.22669287,1.226692792
Chinese Super League,2024-04-05,08:00:00,Henan Songshan Longmen,Sichuan Jiuniu FC,1.83,1.97,4.4,5.0,3.65,4.0,1.92,2.16,1.87,2.1,1.83,1.96,2.04,2.22,10.5,18.0,12.0,21.0,4.1,42.0,4.3,980.0,7.0,980.0,7.6,980.0,13.5,23.0,4.2,980.0,10.0,14.0,9.0,12.5,14.5,24.0,4.2,980.0,15.0,26.0,4.2,24.0,4.6,44.0,4.4,980.0,3.4,15.0,4.1,980.0,4.4,1000.0,33157571,50443412.0,17714225.0,58805.0,1.226987566,1.226987576,0.0,0.0
Armenian Premier League,2024-04-05,08:00:00,West Armenia,FC Noah,1.32,12.0,1.29,9.8,1.02,7.0,1.18,110.0,1.02,8.2,1.01,1000.0,1.01,1000.0,1.46,1000.0,2.68,1000.0,2.92,1000.0,2.9,1000.0,2.74,1000.0,3.7,1000.0,4.0,1000.0,8.4,1000.0,3.25,1000.0,2.92,1000.0,3.95,1000.0,9.8,1000.0,3.65,1000.0,5.1,1000.0,9.6,1000.0,10.5,1000.0,1.01,1000.0,1.01,1000.0,23.0,1000.0,33165833,25189384.0,25068897.0,58805.0,1.227132594,1.227132639,1.227132678,1.227132603
Chinese Super League,2024-04-05,08:35:00,Beijing Guoan,Shanghai Port FC,2.94,3.35,2.3,2.64,3.25,3.8,1.87,2.08,1.93,2.16,1.73,1.97,2.02,2.38,11.0,14.0,8.8,11.0,12.5,980.0,6.8,980.0,5.4,13.5,7.0,8.4,10.0,13.0,21.0,980.0,6.6,23.0,12.0,15.0,15.5,20.0,7.0,980.0,7.2,980.0,6.8,980.0,7.2,980.0,7.6,980.0,6.6,980.0,6.0,23.0,8.2,1000.0,33157564,2955487.0,51006167.0,58805.0,1.22698843,1.22698844,0.0,0.0
Chinese Super League,2024-04-05,08:35:00,Qingdao Jonoon,Shandong Taishan,5.6,6.2,1.6,1.72,4.0,4.6,2.08,2.36,1.73,1.93,1.82,1.96,2.04,2.26,13.5,18.5,8.0,10.5,8.6,11.5,13.5,18.0,16.5,23.0,8.0,11.0,8.0,11.0,13.5,18.0,6.4,980.0,17.0,23.0,17.0,23.0,6.2,980.0,7.0,980.0,6.6,980.0,6.6,980.0,6.8,980.0,6.8,980.0,4.1,9.6,7.2,1000.0,33157567,9909548.0,50443279.0,58805.0,1.226987998,1.226988008,0.0,0.0
Chinese Super League,2024-04-05,09:00:00,Nantong Zhiyun F.C,Meizhou Hakka,2.2,2.4,3.5,4.3,3.25,3.75,1.8,2.0,2.0,2.28,1.83,2.04,1.97,2.2,9.2,14.0,9.4,15.5,17.5,30.0,4.6,980.0,7.2,11.0,6.4,9.4,11.0,18.5,4.8,55.0,10.0,15.5,8.6,14.0,14.0,23.0,4.5,980.0,21.0,34.0,18.5,30.0,4.5,50.0,4.7,980.0,4.0,23.0,4.5,980.0,4.8,1000.0,33157570,13107045.0,11079690.0,58805.0,1.226987782,1.226987792,0.0,0.0
Croatian 2 HNL,2024-04-05,09:30:00,NK Sesvete,NK Solin,1.42,1000.0,1.21,860.0,1.37,210.0,1.28,20.0,1.06,4.6,1.13,9.4,1.13,9.4,1.49,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33159746,10748838.0,7154519.0,58805.0,1.227032885,1.22703293,0.0,0.0
Romanian Liga I,2024-04-05,11:30:00,UTA Arad,Botosani,2.04,2.22,3.9,4.4,3.25,3.65,1.72,1.88,2.14,2.4,1.9,2.16,1.87,2.1,9.2,12.0,10.5,980.0,5.7,980.0,6.4,980.0,6.8,9.2,6.4,8.6,5.5,980.0,6.2,980.0,10.0,13.5,9.2,12.5,5.6,980.0,6.4,980.0,5.6,980.0,5.5,980.0,6.0,980.0,6.6,980.0,5.2,980.0,6.2,980.0,6.8,1000.0,33152620,2311174.0,3465177.0,58805.0,1.226905575,1.22690562,0.0,0.0
Croatian 1 HNL,2024-04-05,11:30:00,Rudes,Osijek,5.9,19.0,1.41,1.64,4.2,8.4,1.75,3.0,1.5,2.32,1.15,9.4,1.17,8.8,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33153320,4940512.0,16777.0,58805.0,1.226919523,1.226919568,0.0,0.0
