League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Australian A-League Men,2024-04-19,06:45:00,Newcastle Jets,Wellington Phoenix,3.0,3.05,2.36,2.4,3.95,4.0,2.46,2.62,1.62,1.69,1.56,1.61,2.64,2.8,19.0,21.0,13.5,15.0,16.5,18.0,29.0,32.0,16.0,17.5,8.6,9.4,10.5,11.5,20.0,22.0,21.0,24.0,12.0,13.0,14.0,14.5,26.0,29.0,42.0,48.0,25.0,28.0,30.0,34.0,50.0,60.0,15.0,19.0,10.5,13.0,20.0,980.0,33189362,1205125.0,2469649.0,58805.0,1.227633222,1.227633226,1.227633301,1.227633223
Chinese Super League,2024-04-19,09:00:00,Zhejiang Greentown,Tianjin Jinmen Tiger FC,2.26,2.62,2.86,3.2,3.65,4.5,2.12,2.54,1.65,1.89,1.57,1.79,2.28,2.74,5.1,21.0,4.8,16.5,5.3,25.0,6.0,55.0,9.8,14.5,7.2,9.8,4.6,14.5,5.6,34.0,5.0,19.0,9.4,13.0,4.9,18.0,5.8,42.0,5.7,36.0,5.4,26.0,5.7,36.0,6.2,80.0,4.8,17.0,2.78,24.0,1.88,1000.0,33197200,23257633.0,50443178.0,58805.0,1.227692356,1.227692366,1.227692355,1.227692365
Egyptian Premier,2024-04-19,11:00:00,Baladeyet Al-Mahalla,Al Mokawloon,3.15,4.0,2.32,2.72,3.05,3.75,1.71,1.93,2.08,2.4,1.72,2.12,1.81,2.24,3.3,14.0,3.15,11.5,3.5,18.5,3.95,42.0,3.3,14.0,5.8,9.2,3.35,14.5,3.9,36.0,3.75,27.0,3.5,17.5,3.7,24.0,4.0,60.0,4.1,75.0,4.0,50.0,4.1,70.0,4.2,1000.0,4.0,55.0,3.8,30.0,4.3,1000.0,33195646,26596726.0,6754306.0,58805.0,1.227677884,1.227677929,1.227677968,1.227677893
Bulgarian A League,2024-04-19,11:30:00,Botev Vratsa,Etar,1.63,1.83,5.2,7.0,3.5,5.1,1.74,1.99,2.02,2.36,1.01,1000.0,1.77,1000.0,4.5,14.0,1.01,19.5,1.03,1000.0,1.01,1000.0,6.4,8.4,1.03,9.8,1.01,26.0,1.01,1000.0,1.03,10.5,1.03,11.5,1.03,27.0,1.01,1000.0,1.96,19.0,1.29,22.0,1.03,1000.0,1.01,1000.0,1.01,13.5,1.05,1000.0,1.01,1000.0,33192829,5618938.0,5112597.0,58805.0,1.227604309,1.227604354,1.227604393,1.227604318
Romanian Liga I,2024-04-19,11:30:00,Hermannstadt,Botosani,1.88,2.12,4.2,5.0,3.3,3.8,1.53,1.73,2.38,2.88,2.1,2.52,1.66,1.9,7.6,10.5,4.5,13.0,5.8,36.0,6.6,140.0,5.7,7.4,6.8,9.0,5.3,22.0,6.4,90.0,4.3,11.5,4.4,12.5,5.6,30.0,6.6,120.0,5.5,26.0,5.6,30.0,6.2,65.0,6.6,1000.0,5.4,25.0,6.6,1000.0,6.8,1000.0,33192200,13144766.0,3465177.0,58805.0,1.227595468,1.227595513,1.227595552,1.227595477
Finnish Veikkausliiga,2024-04-19,12:00:00,SJK,Ilves,2.54,2.66,2.8,2.94,3.75,3.85,2.08,2.14,1.89,1.91,1.73,1.82,2.22,2.38,13.0,18.5,11.0,15.5,17.0,24.0,4.4,55.0,10.5,14.5,7.4,8.4,11.0,15.5,4.2,38.0,15.5,22.0,10.5,15.0,15.0,21.0,4.3,50.0,4.3,46.0,20.0,34.0,4.3,48.0,4.5,110.0,4.0,26.0,4.1,30.0,4.7,1000.0,33189823,5418845.0,1229635.0,58805.0,1.227546442,1.227546487,1.227546526,1.227546451
Finnish Veikkausliiga,2024-04-19,12:00:00,FC Inter,KuPS,2.8,3.05,2.54,2.72,3.55,3.95,2.08,2.24,1.81,1.93,1.68,1.76,2.32,2.48,11.5,19.5,9.2,15.0,13.0,22.0,3.85,46.0,9.8,16.5,6.4,10.5,9.0,15.0,3.75,34.0,14.5,25.0,9.6,16.0,12.0,21.0,3.85,46.0,3.9,55.0,3.75,38.0,3.85,48.0,4.0,100.0,3.65,28.0,3.55,24.0,4.1,1000.0,33190887,139505.0,139510.0,58805.0,1.227569084,1.227569129,1.227569168,1.227569093
Saudi Professional League,2024-04-19,12:00:00,Al Nassr,Al-Feiha,1.49,1.65,5.3,7.4,4.5,5.9,2.76,3.4,1.41,1.57,1.55,1.72,2.4,2.82,6.4,40.0,5.1,980.0,4.4,980.0,4.5,980.0,11.0,16.5,11.0,15.5,4.0,29.0,4.4,980.0,9.6,15.5,8.6,11.0,4.6,23.0,4.4,980.0,14.5,21.0,11.5,17.5,18.5,28.0,4.4,980.0,2.7,6.4,4.3,980.0,4.6,980.0,33188152,6359075.0,13886091.0,58805.0,1.227521262,1.227521246,1.227521261,1.227521271
Saudi Professional League,2024-04-19,12:00:00,Al Riyadh SC,Al Taee,2.62,2.88,2.64,2.92,3.25,4.2,1.98,2.36,1.74,2.04,1.72,1.84,2.2,2.4,3.5,980.0,3.5,980.0,3.65,980.0,3.95,980.0,3.45,980.0,3.2,980.0,3.4,980.0,3.85,980.0,3.6,980.0,3.4,980.0,3.55,980.0,3.95,980.0,3.95,980.0,3.85,980.0,3.95,980.0,4.1,980.0,3.7,980.0,3.75,980.0,4.2,1000.0,33188121,5327845.0,14116284.0,58805.0,1.227521140,1.227521151,1.227521138,1.227521150
Croatian 2 HNL,2024-04-19,12:00:00,Zrinski Jurjevac,BSK Bijelo Brdo,1.03,8.0,1.16,900.0,1.16,950.0,1.2,110.0,1.03,6.4,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.4,1000.0,2.86,1000.0,4.3,1000.0,1.01,1000.0,1.01,1000.0,3.3,1000.0,5.6,1000.0,1.01,1000.0,1.01,1000.0,6.6,1000.0,13.0,1000.0,1.01,1000.0,4.9,1000.0,5.6,1000.0,9.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33198323,24337247.0,4940518.0,58805.0,1.227760006,1.227760009,1.227760053,1.227760054
