League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Spanish Segunda Division,2024-03-25,16:30:00,Albacete,Racing de Ferrol,2.0,2.08,4.6,5.1,3.25,3.5,1.56,1.7,2.44,2.8,2.18,2.36,1.73,1.85,8.2,9.2,11.0,13.0,7.4,42.0,8.4,160.0,6.0,7.0,7.0,8.0,18.5,22.0,8.2,100.0,9.4,11.0,10.0,11.5,18.5,26.0,8.4,130.0,17.0,29.0,19.0,34.0,7.8,70.0,8.6,250.0,6.6,27.0,8.4,160.0,8.8,1000.0,33117582,309089.0,10478536.0,58805.0,1.226299773,0.0,0.0,0.0
Italian Serie C,2024-03-25,16:30:00,Crotone,Casertana,1.86,2.4,3.5,11.0,2.72,5.7,1.6,2.04,1.96,2.68,1.13,970.0,1.13,970.0,1.15,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33127815,60300.0,5727546.0,58805.0,0.0,1.22647514,0.0,0.0
Irish Division 1,2024-03-25,16:45:00,Bray Wanderers,Longford,1.86,2.06,3.75,4.7,3.95,5.2,2.14,2.64,1.61,1.87,1.61,1.79,2.28,2.64,3.65,24.0,3.6,23.0,3.85,40.0,3.05,1000.0,3.3,14.0,3.15,11.0,3.55,20.0,2.98,1000.0,3.4,16.5,3.4,13.0,3.6,22.0,3.2,1000.0,3.75,28.0,3.6,23.0,3.2,38.0,3.05,1000.0,3.2,13.0,3.05,44.0,4.3,1000.0,33131946,298591.0,184330.0,58805.0,0.0,1.226541654,0.0,0.0
French National,2024-03-25,17:00:00,Versailles 78 FC,Niort,2.58,17.0,2.46,4.6,2.98,4.8,1.65,3.1,1.47,2.52,1.12,980.0,1.12,980.0,1.48,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33126101,18201074.0,309687.0,58805.0,1.226451365,1.22645141,0.0,0.0
Colombian Primera A,2024-03-25,18:00:00,Once Caldas,Alianza Petrolera,1.89,1.98,4.6,5.1,3.35,3.95,1.7,1.87,2.14,2.44,1.92,2.16,1.87,2.08,9.0,12.0,11.5,980.0,1.1,38.0,1.1,1000.0,6.4,980.0,6.6,8.8,16.0,980.0,1.1,1000.0,8.8,12.0,8.8,980.0,18.0,980.0,1.1,1000.0,17.5,24.0,18.5,25.0,1.1,55.0,1.1,1000.0,1.1,18.5,1.1,100.0,1.1,1000.0,33120340,816112.0,5615116.0,58805.0,1.22636312,0.0,0.0,0.0
Venezuelan Primera Division,2024-03-25,18:00:00,Angostura FC,Puerto Cabello,2.92,5.7,2.2,3.45,1.87,5.0,1.2,13.5,1.1,6.0,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,24.0,1000.0,33135365,10160867.0,13442344.0,58805.0,1.226612905,1.226612950,1.226612989,1.226612914
Ecuadorian Serie A,2024-03-25,18:30:00,Delfin,Libertad FC,1.46,1.53,7.8,10.5,4.2,4.8,1.76,1.93,2.08,3.1,2.2,2.64,1.6,1.83,10.5,13.0,18.5,25.0,1.01,80.0,1.01,1000.0,5.9,6.8,8.4,11.5,28.0,38.0,1.01,1000.0,6.6,8.4,9.2,11.5,26.0,1000.0,130.0,1000.0,5.0,14.0,15.0,21.0,40.0,1000.0,1.01,1000.0,1.01,10.5,1.01,1000.0,12.5,1000.0,33125783,10778437.0,44232344.0,58805.0,1.226445197,1.226445243,0.0,0.0
Chilean Primera Division,2024-03-25,19:00:00,Universidad de Chile,Cobresal,1.83,1.95,4.5,4.8,3.8,4.2,2.06,2.34,1.75,1.94,1.74,1.85,2.18,2.36,14.0,18.5,15.0,980.0,1.1,38.0,1.1,110.0,8.6,11.5,8.2,980.0,14.5,20.0,1.1,60.0,9.8,13.0,8.4,11.5,15.0,20.0,1.1,65.0,16.5,23.0,14.5,20.0,1.1,36.0,1.1,100.0,1.1,11.5,1.1,55.0,1.1,1000.0,33120922,1069686.0,5129865.0,58805.0,1.226376344,1.226376389,0.0,0.0
Uruguayan Primera Division,2024-03-25,20:00:00,Defensor Sporting,Danubio,1.04,980.0,1.04,980.0,1.21,980.0,1.2,18.0,1.1,6.6,1.12,980.0,1.12,980.0,1.49,1000.0,2.92,1000.0,2.58,1000.0,4.5,1000.0,2.32,1000.0,2.78,1000.0,3.2,1000.0,7.4,1000.0,2.88,1000.0,3.95,1000.0,6.2,1000.0,12.5,1000.0,3.15,1000.0,9.0,1000.0,6.6,1000.0,14.0,1000.0,1.01,1000.0,1.01,1000.0,36.0,1000.0,33121380,1222679.0,504779.0,58805.0,1.226377529,1.226377574,0.0,0.0
Ecuadorian Serie A,2024-03-25,21:00:00,Orense Sporting Club,Emelec,3.05,3.7,2.2,2.58,3.25,3.85,1.72,1.93,2.08,2.4,1.8,2.1,1.91,2.24,8.6,14.0,7.0,10.5,10.5,17.5,1.1,40.0,8.8,14.5,5.9,8.6,8.8,14.5,1.1,34.0,16.0,28.0,10.5,18.0,14.5,980.0,1.1,60.0,1.1,75.0,1.1,55.0,1.1,70.0,17.0,150.0,1.1,55.0,1.1,28.0,1.1,1000.0,33125844,17583926.0,328197.0,58805.0,1.22644529,1.226445335,0.0,0.0
