League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
South African Premier Division,2024-04-17,14:30:00,Supersport Utd,Polokwane City,1.89,2.2,4.2,6.6,3.1,4.1,1.52,1.66,2.0,4.6,2.2,9.4,1.69,1.82,3.1,980.0,2.6,980.0,2.9,980.0,3.05,1000.0,3.0,980.0,3.15,980.0,2.8,980.0,3.0,1000.0,2.48,980.0,2.54,980.0,2.84,980.0,3.05,1000.0,2.8,980.0,2.84,980.0,2.98,1000.0,3.05,1000.0,2.78,980.0,3.05,1000.0,3.1,1000.0,33181273,364672.0,7219493.0,58805.0,1.227416409,1.227416454,1.227416493,1.227416418
English National League,2024-04-17,15:45:00,Gateshead,Aldershot,1.81,1.92,4.0,4.9,4.1,4.5,2.72,3.5,1.4,1.58,1.47,1.55,1.12,3.15,4.0,980.0,3.95,980.0,4.0,980.0,4.2,1000.0,3.7,980.0,9.0,980.0,3.7,980.0,4.0,980.0,3.65,980.0,8.8,980.0,11.5,980.0,4.0,980.0,3.8,980.0,3.6,980.0,3.85,980.0,4.1,980.0,2.8,980.0,2.06,980.0,4.4,1000.0,33196300,18571.0,62504.0,58805.0,1.227681287,1.227681332,1.227681371,1.227681296
UEFA Champions League,2024-04-17,16:00:00,Man City,Real Madrid,1.68,1.69,5.4,5.5,4.5,4.6,2.58,2.68,1.6,1.64,1.64,1.67,2.5,2.56,21.0,23.0,24.0,26.0,42.0,44.0,100.0,120.0,12.0,12.5,9.8,10.5,19.5,21.0,50.0,55.0,11.0,12.0,9.4,9.6,16.5,17.0,46.0,48.0,17.0,17.5,13.0,13.5,24.0,25.0,55.0,70.0,6.6,7.0,40.0,44.0,170.0,380.0,33179885,47999.0,2426.0,58805.0,1.227394361,1.227394300,1.227394360,1.227394371
UEFA Champions League,2024-04-17,16:00:00,Bayern Munich,Arsenal,2.44,2.46,3.0,3.05,3.8,3.85,2.4,2.46,1.69,1.71,1.59,1.63,2.6,2.68,18.5,19.5,15.5,16.0,21.0,23.0,42.0,48.0,13.5,14.0,8.4,8.8,12.0,13.0,27.0,29.0,16.5,17.0,10.5,11.0,14.0,15.0,32.0,34.0,30.0,34.0,21.0,22.0,28.0,30.0,55.0,60.0,12.5,14.0,19.0,20.0,180.0,350.0,33179884,5774350.0,1096.0,58805.0,1.227394502,1.227394441,1.227394501,1.227394512
Scottish Premiership,2024-04-17,16:00:00,Dundee,Rangers,12.5,13.5,1.3,1.31,6.2,6.8,2.64,2.86,1.55,1.61,1.95,2.08,1.93,2.06,23.0,26.0,8.6,11.0,8.0,9.6,9.8,10.5,13.5,48.0,12.0,15.0,9.8,10.0,12.0,12.5,16.0,120.0,13.0,44.0,26.0,30.0,29.0,30.0,18.5,980.0,17.0,190.0,16.5,150.0,17.0,230.0,16.0,980.0,4.0,4.4,16.5,1000.0,33182501,13133.0,52458346.0,58805.0,1.227432865,1.227432875,1.227432864,1.227432874
Chilean Primera Division,2024-04-17,16:30:00,Palestino,Huachipato,2.44,2.7,2.72,3.15,3.2,3.9,1.87,2.1,1.92,2.16,1.7,1.96,2.04,2.42,11.0,16.5,10.5,15.0,17.0,25.0,4.4,980.0,8.2,13.5,6.8,9.8,11.0,16.0,4.7,50.0,12.5,21.0,10.0,15.0,14.5,22.0,4.9,980.0,27.0,980.0,22.0,36.0,4.2,980.0,4.4,980.0,3.7,28.0,3.8,36.0,4.2,1000.0,33193722,5129869.0,2019917.0,58805.0,1.227625160,1.227625205,1.227625244,1.227625169
Brazilian Serie A,2024-04-17,17:00:00,Cuiaba,EC Vitoria Salvador,1.05,900.0,1.04,1000.0,1.01,1000.0,1.2,990.0,1.03,990.0,1.01,1000.0,1.01,1000.0,1.43,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,14.5,1000.0,33194882,5327095.0,5336581.0,58805.0,1.227649428,1.227649412,1.227649427,1.227649437
Colombian Primera A,2024-04-17,18:00:00,Aguilas Doradas,Alianza Petrolera,1.77,1.87,5.6,6.4,3.4,3.65,1.64,1.74,2.36,2.56,2.18,2.36,1.74,1.84,8.2,11.0,13.0,17.0,6.0,980.0,6.6,980.0,6.0,7.4,7.4,9.0,19.0,980.0,6.6,980.0,8.2,10.5,9.2,12.0,5.9,980.0,6.6,980.0,16.5,21.0,5.9,980.0,6.2,980.0,6.8,980.0,5.0,18.0,6.6,980.0,7.0,1000.0,33193683,8717595.0,5615116.0,58805.0,1.227625250,1.227625295,1.227625334,1.227625259
Ecuadorian Serie A,2024-04-17,18:30:00,Cumbaya FC,Libertad FC,2.36,980.0,3.2,4.3,2.66,3.8,1.38,2.1,1.92,3.6,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33194042,25894882.0,44232344.0,58805.0,1.227632450,1.227632495,1.227632534,1.227632459
Brazilian Serie A,2024-04-17,19:00:00,Gremio,Athletico-PR,2.46,2.54,3.05,3.3,3.45,3.55,1.87,2.02,1.98,2.16,1.81,1.9,2.1,2.22,11.0,13.0,11.0,12.5,18.0,24.0,48.0,980.0,8.4,10.5,7.0,8.2,12.5,15.0,6.8,40.0,13.0,17.0,10.0,13.0,16.0,21.0,7.2,980.0,6.8,38.0,22.0,30.0,34.0,48.0,7.8,980.0,6.2,25.0,6.8,40.0,8.2,1000.0,33192483,198134.0,36860494.0,58805.0,1.227600179,1.227600189,1.227600178,1.227600188
Brazilian Serie A,2024-04-17,19:00:00,Bragantino SP,Vasco da Gama,1.91,2.02,4.4,4.8,3.5,3.7,1.73,1.94,2.06,2.38,1.88,2.08,1.93,2.14,10.5,12.5,13.0,16.5,7.2,42.0,7.4,130.0,6.8,8.2,7.4,8.6,16.0,21.0,48.0,80.0,9.8,11.5,9.4,12.0,18.0,22.0,50.0,95.0,18.5,24.0,19.5,24.0,7.0,55.0,8.0,170.0,5.3,17.0,7.2,95.0,7.8,1000.0,33191361,4701919.0,198124.0,58805.0,1.227583319,1.227583303,1.227583318,1.227583328
Argentinian Copa de la Liga Profesional,2024-04-17,19:30:00,Rosario Central,Deportivo Riestra,1.78,1.99,5.0,6.6,3.25,3.7,1.51,1.7,2.44,2.96,2.2,2.54,1.65,1.84,7.8,9.6,12.5,980.0,6.2,980.0,7.0,980.0,5.4,6.8,7.2,8.8,19.5,27.0,6.8,980.0,8.6,10.5,9.2,12.5,22.0,32.0,6.8,980.0,17.5,980.0,20.0,980.0,6.6,980.0,7.0,980.0,5.4,980.0,7.0,980.0,7.2,1000.0,33179093,220949.0,5994579.0,58805.0,1.227382475,1.227382520,1.227382559,1.227382484
Brazilian Serie A,2024-04-17,20:00:00,Atletico MG,Criciuma,1.37,1.42,9.0,12.5,4.9,5.6,1.54,1.95,2.06,2.86,2.3,2.62,1.62,1.77,11.5,14.0,24.0,30.0,9.8,980.0,10.0,980.0,5.9,7.0,10.0,11.5,30.0,44.0,10.0,980.0,6.4,7.6,9.0,11.0,8.2,38.0,10.0,980.0,10.0,12.5,14.0,18.0,38.0,55.0,9.8,980.0,4.7,8.6,10.0,980.0,10.0,1000.0,33192458,361329.0,356589.0,58805.0,1.227598979,1.227598989,1.227598978,1.227598988
Brazilian Serie A,2024-04-17,20:00:00,SE Palmeiras,Internacional,1.72,1.76,5.8,6.6,3.7,3.85,1.53,1.84,2.18,2.88,1.99,2.2,1.83,2.02,10.5,12.0,15.5,18.0,40.0,46.0,14.0,190.0,6.6,7.4,7.8,8.4,21.0,24.0,70.0,110.0,8.4,9.4,9.4,10.5,21.0,25.0,80.0,120.0,15.5,17.5,18.0,20.0,38.0,46.0,14.0,190.0,10.5,14.0,13.5,160.0,15.0,1000.0,33192508,22498185.0,198137.0,58805.0,1.227599747,1.227599757,1.227599746,1.227599756
Brazilian Serie A,2024-04-17,20:00:00,Fortaleza EC,Cruzeiro MG,1.94,2.04,4.5,5.0,3.45,3.55,1.65,1.69,2.44,2.54,2.1,2.22,1.81,1.9,8.8,10.0,12.0,13.5,27.0,38.0,10.5,980.0,6.6,7.4,7.0,8.0,17.5,20.0,55.0,85.0,9.6,11.0,9.8,11.5,21.0,27.0,11.0,980.0,20.0,25.0,20.0,27.0,44.0,60.0,10.5,980.0,7.2,19.5,10.0,980.0,11.0,1000.0,33192498,5287007.0,10901767.0,58805.0,1.227600071,1.227600081,1.227600070,1.227600080
Brazilian Serie A,2024-04-17,20:00:00,Juventude,Corinthians,3.05,3.2,2.64,2.72,3.25,3.35,1.54,1.59,2.66,2.86,2.12,2.24,1.8,1.89,7.4,9.0,7.4,8.8,14.5,16.0,7.8,48.0,8.2,10.0,6.4,7.2,12.0,14.5,30.0,42.0,16.5,20.0,12.5,15.5,19.0,26.0,48.0,75.0,46.0,65.0,36.0,55.0,55.0,80.0,9.0,980.0,8.2,60.0,7.8,46.0,9.4,1000.0,33192501,198144.0,198136.0,58805.0,1.227599963,1.227599973,1.227599962,1.227599972
Colombian Primera A,2024-04-17,20:10:00,Millonarios,Junior FC Barranquilla,1.71,1.76,5.4,6.6,3.6,4.1,1.7,1.88,2.14,2.42,2.02,2.38,1.72,1.98,8.4,14.0,12.5,21.0,4.6,980.0,4.4,980.0,6.4,8.6,7.2,10.5,18.0,30.0,4.3,980.0,8.0,11.0,7.8,13.0,18.5,32.0,4.3,980.0,14.5,21.0,17.5,25.0,4.1,980.0,4.4,980.0,3.5,16.0,4.3,980.0,4.4,1000.0,33193384,900849.0,22018255.0,58805.0,1.227617604,1.227617649,1.227617688,1.227617613
Ecuadorian Serie A,2024-04-17,21:00:00,Tecnico Universitario,Deportivo Cuenca,2.02,2.16,4.1,4.7,3.25,3.65,1.68,1.81,2.24,2.48,1.99,2.16,1.86,2.02,4.5,980.0,5.3,980.0,6.0,980.0,6.8,980.0,7.0,8.6,6.6,8.6,5.4,980.0,6.6,980.0,9.6,980.0,9.2,980.0,5.6,980.0,6.8,980.0,5.8,980.0,5.8,980.0,6.4,980.0,7.0,980.0,5.4,980.0,6.8,980.0,7.2,1000.0,33190654,6290900.0,1067928.0,58805.0,1.227569714,1.227569759,1.227569798,1.227569723
Brazilian Serie A,2024-04-17,21:30:00,Flamengo,Sao Paulo,1.58,1.64,6.2,7.4,4.0,4.4,1.92,2.08,1.92,2.1,2.04,2.22,1.83,1.95,10.0,16.5,16.5,25.0,44.0,70.0,5.1,980.0,6.4,8.4,8.6,11.5,22.0,34.0,5.4,980.0,8.0,9.8,8.4,11.5,21.0,32.0,5.4,980.0,11.0,18.5,15.0,22.0,32.0,55.0,5.1,980.0,3.55,11.0,5.0,980.0,5.2,1000.0,33192506,198138.0,198126.0,58805.0,1.227599855,1.227599865,1.227599854,1.227599864
Colombian Primera A,2024-04-17,22:20:00,Atletico Nacional Medellin,Deportivo Pereira,2.14,2.38,3.7,4.4,3.2,3.55,1.35,2.22,1.82,3.9,1.91,2.24,1.81,2.1,8.2,11.0,9.6,13.0,19.5,980.0,7.0,980.0,6.8,9.0,6.6,8.4,5.4,980.0,6.8,980.0,10.5,980.0,9.6,12.5,5.8,980.0,7.0,980.0,6.2,980.0,6.0,980.0,6.8,980.0,7.4,980.0,5.8,980.0,6.8,980.0,7.6,1000.0,33191432,10632891.0,5284708.0,58805.0,1.227584804,1.227584849,1.227584888,1.227584813
