League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Romanian Liga I,2024-04-24,10:45:00,Universitatea Cluj,Poli Iasi,1.93,2.14,4.1,5.2,3.3,3.9,1.29,2.16,1.86,4.4,1.97,2.32,1.75,2.04,9.0,12.5,11.5,16.0,4.0,980.0,4.3,980.0,6.6,9.2,7.0,9.6,16.0,23.0,4.2,980.0,9.4,13.5,9.4,13.5,19.0,980.0,4.3,980.0,3.85,980.0,19.5,980.0,4.2,980.0,4.4,980.0,3.75,23.0,4.3,980.0,4.4,1000.0,33211879,2487034.0,1557385.0,58805.0,1.227933252,1.227933297,1.227933336,1.227933261
Egyptian Premier,2024-04-24,11:00:00,El Geish,ENPPI,2.7,2.98,3.2,3.6,2.74,2.98,1.41,1.48,3.1,3.45,2.32,2.56,1.64,1.75,6.0,980.0,7.4,9.2,15.5,980.0,6.8,980.0,6.6,8.2,6.0,7.6,13.0,980.0,6.8,980.0,12.0,980.0,11.5,980.0,6.2,980.0,7.2,980.0,6.6,980.0,6.6,980.0,7.0,980.0,7.4,1000.0,3.45,980.0,3.5,980.0,7.6,1000.0,33201471,7024303.0,5259327.0,58805.0,1.227760384,1.227760429,1.227760468,1.227760393
Greek Super League,2024-04-24,11:00:00,Lamia,PAOK,15.5,26.0,1.21,1.23,7.2,8.2,2.56,2.76,1.57,1.65,2.32,2.48,1.67,1.75,6.4,34.0,4.3,980.0,6.4,7.4,7.8,9.2,7.2,980.0,5.9,22.0,10.0,14.0,5.4,17.0,7.8,980.0,7.4,980.0,7.0,980.0,7.0,980.0,8.0,1000.0,7.8,980.0,7.8,980.0,8.8,980.0,8.0,1000.0,2.72,4.1,8.0,1000.0,33194901,3464961.0,232095.0,58805.0,1.227646007,1.227646052,1.227646091,1.227646016
Romanian Liga II,2024-04-24,11:00:00,CSC 1599 Selimbar,Csikszereda,1.04,980.0,1.11,980.0,1.21,330.0,1.27,990.0,1.08,4.6,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33213533,48459989.0,8886239.0,58805.0,1.227960037,1.227960082,1.227960121,1.227960046
Bosnian Premier League,2024-04-24,11:00:00,Zvijezda 09 Bijeljina,Tuzla City,2.92,7.0,1.86,2.14,2.58,5.2,1.75,2.92,1.52,2.32,1.12,1000.0,1.12,1000.0,9.0,30.0,6.6,19.0,8.6,19.0,15.0,30.0,11.5,32.0,6.8,11.0,8.8,12.5,12.0,29.0,22.0,48.0,12.5,24.0,12.5,27.0,18.5,50.0,2.54,150.0,2.52,90.0,2.52,110.0,2.54,180.0,17.0,120.0,5.9,24.0,2.58,1000.0,33215890,16204512.0,19579579.0,58805.0,1.228008003,1.228008048,1.228008087,1.228008012
Finnish Veikkausliiga,2024-04-24,13:00:00,SJK,HJK Helsinki,3.85,4.1,2.0,2.08,3.75,4.0,2.18,2.28,1.79,1.85,1.71,1.79,2.28,2.42,15.0,18.5,9.8,12.0,12.0,15.0,21.0,27.0,15.0,18.5,7.8,9.8,9.4,12.0,16.0,22.0,5.7,32.0,14.0,17.5,15.0,19.0,5.8,36.0,6.2,980.0,6.0,48.0,6.0,55.0,6.4,980.0,5.9,42.0,4.5,13.5,6.8,1000.0,33209267,5418845.0,6390.0,58805.0,1.227880227,1.227880272,1.227880311,1.227880236
Romanian Liga I,2024-04-24,13:00:00,Farul Constanta,Rapid Bucharest,2.66,2.94,2.6,2.86,3.45,3.9,1.94,2.46,1.69,2.08,1.12,1000.0,1.12,1000.0,1.48,980.0,1.03,980.0,1.03,1000.0,3.0,1000.0,1.03,980.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.1,1000.0,1.03,1000.0,1.1,1000.0,1.1,1000.0,1.01,1000.0,1.01,1000.0,1.1,1000.0,33208368,1556985.0,6394.0,58805.0,1.227866839,1.227866884,1.227866923,1.227866848
Polish I Liga,2024-04-24,13:00:00,Znicz Pruszkow,Arka Gdynia,2.7,7.0,1.72,2.16,3.0,330.0,1.71,2.46,1.69,2.4,1.12,1000.0,1.12,1000.0,1.1,980.0,1.03,980.0,1.03,1000.0,1.1,1000.0,1.03,980.0,1.03,980.0,1.03,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.01,1000.0,1.01,1000.0,1.1,1000.0,33211960,3199858.0,1209553.0,58805.0,1.227948247,1.227948292,1.227948331,1.227948256
Polish I Liga,2024-04-24,13:00:00,Wisla Plock,Miedz Legnica,2.22,2.6,3.0,3.6,3.25,3.7,1.92,2.22,1.81,2.1,1.66,1.91,2.08,2.52,4.7,980.0,11.0,980.0,5.2,980.0,1.54,1000.0,1.23,980.0,6.8,980.0,11.0,980.0,2.62,1000.0,1.06,980.0,9.6,980.0,4.9,980.0,1.74,1000.0,3.3,1000.0,2.62,980.0,2.46,1000.0,1.55,1000.0,1.01,980.0,1.01,980.0,1.03,1000.0,33211958,487520.0,4935893.0,58805.0,1.227948427,1.227948473,1.227948512,1.227948436
Romanian Liga II,2024-04-24,13:00:00,CS Mioveni,Unirea Slobozia,2.7,15.5,1.48,870.0,1.29,9.8,1.27,980.0,1.08,4.6,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,21.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33213102,5525359.0,6803100.0,58805.0,1.227955774,1.227955819,1.227955858,1.227955783
