League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Liga MX,2024-03-31,00:05:00,Pumas UNAM,Cruz Azul,2.64,2.82,2.7,2.86,3.55,3.85,2.0,2.24,1.8,2.0,1.64,1.87,2.14,2.58,12.5,17.0,10.0,14.0,15.5,21.0,32.0,46.0,10.0,14.0,6.8,9.2,10.0,14.0,23.0,32.0,15.0,21.0,10.0,14.0,13.5,18.5,30.0,44.0,32.0,44.0,22.0,32.0,30.0,44.0,65.0,95.0,1.01,24.0,1.01,24.0,28.0,1000.0,33117464,328955.0,328204.0,58805.0,1.226301394,1.226301439,0.0,0.0
Australian A-League Men,2024-03-31,01:00:00,Melbourne Victory,Perth Glory,1.46,1.5,6.8,7.4,5.3,5.6,2.84,3.15,1.47,1.54,1.66,1.76,2.32,2.5,25.0,30.0,32.0,36.0,55.0,65.0,19.0,190.0,11.5,13.5,11.5,12.5,24.0,27.0,16.5,80.0,10.0,11.5,9.4,10.0,18.0,20.0,55.0,65.0,13.0,14.5,12.5,13.0,21.0,25.0,16.5,80.0,4.0,5.0,38.0,65.0,20.0,980.0,33113989,1205124.0,370132.0,58805.0,1.226238241,1.226238245,1.22623832,1.226238242
South Korean K League 1,2024-03-31,02:00:00,Gangwon,FC Seoul,2.98,3.3,2.58,2.82,3.1,3.45,1.68,1.78,2.28,2.46,1.94,2.08,1.93,2.08,7.6,12.5,7.0,11.5,11.5,19.5,28.0,48.0,7.8,13.0,5.6,9.0,9.4,15.5,24.0,42.0,14.5,24.0,10.0,17.0,15.0,25.0,38.0,65.0,38.0,65.0,29.0,50.0,42.0,75.0,95.0,170.0,1.01,55.0,1.01,38.0,30.0,1000.0,33117307,5348606.0,2479786.0,58805.0,0.0,1.226304177,0.0,0.0
South Korean K League 2,2024-03-31,02:00:00,Bucheon FC 1995,Gyeongnam,2.62,2.96,2.76,3.25,3.05,3.5,1.65,1.9,2.12,2.52,1.83,2.14,1.88,2.2,8.8,12.0,8.4,11.5,14.5,20.0,36.0,55.0,8.2,11.0,6.2,8.2,10.5,14.5,29.0,40.0,14.0,19.0,10.5,14.5,16.0,22.0,42.0,60.0,34.0,48.0,27.0,38.0,42.0,60.0,100.0,140.0,1.01,36.0,1.01,40.0,20.0,1000.0,33135187,7345624.0,5293481.0,58805.0,1.22660894,1.226608988,0.0,0.0
South Korean K League 2,2024-03-31,02:00:00,Jeonnam Dragons,Cheonan City,1.87,2.2,3.75,5.5,3.5,4.8,1.85,2.3,1.77,2.18,1.68,2.16,1.96,2.46,10.0,17.0,11.5,19.5,23.0,40.0,65.0,1000.0,6.8,11.5,6.4,10.5,13.0,22.0,38.0,70.0,8.8,14.5,7.8,13.0,14.5,24.0,44.0,80.0,16.0,27.0,15.0,25.0,27.0,46.0,75.0,1000.0,1.01,16.5,1.01,75.0,24.0,1000.0,33135186,8349517.0,14164093.0,58805.0,1.226609038,1.226609084,0.0,0.0
Chinese Super League,2024-03-31,04:30:00,Changchun Yatai,Tianjin Jinmen Tiger FC,2.78,3.3,2.48,2.84,3.25,4.2,1.93,2.22,1.82,2.08,1.67,1.92,2.16,2.4,11.5,16.0,9.4,13.0,14.0,19.0,29.0,40.0,10.0,14.0,6.8,8.6,9.8,13.5,22.0,30.0,16.0,22.0,10.5,14.5,14.0,19.5,30.0,44.0,5.0,55.0,25.0,36.0,34.0,48.0,18.0,1000.0,1.01,29.0,1.01,23.0,13.0,1000.0,33108669,2899297.0,50443178.0,58805.0,1.226161363,1.226161373,0.0,0.0
South Korean K League 1,2024-03-31,04:30:00,Gwangju FC,Daegu FC,2.26,2.56,3.4,4.1,3.2,3.55,1.62,1.82,2.22,2.6,2.0,2.26,1.79,2.08,8.2,11.0,9.0,12.5,19.0,26.0,55.0,80.0,6.8,9.0,6.2,8.4,12.5,17.5,40.0,55.0,11.0,15.0,9.6,13.0,18.0,25.0,55.0,80.0,25.0,36.0,24.0,34.0,42.0,60.0,130.0,170.0,1.01,30.0,1.01,70.0,16.5,1000.0,33117351,5348611.0,13712494.0,58805.0,0.0,1.226303997,0.0,0.0
South Korean K League 2,2024-03-31,04:30:00,Suwon Bluewings,Busan IPark,2.06,480.0,2.74,48.0,1.32,48.0,1.27,980.0,1.04,4.6,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33146079,5339134.0,16224040.0,58805.0,1.226805508,1.226805553,0.0,0.0
Austrian Erste Liga,2024-03-31,05:30:00,SK Sturm Graz II,Admira Wacker,3.9,6.0,1.67,2.04,3.35,5.2,2.06,2.56,1.64,1.93,1.62,2.06,1.97,2.6,12.5,21.0,7.6,10.5,8.6,14.0,14.0,24.0,13.5,23.0,7.0,11.5,7.6,12.5,13.0,22.0,26.0,46.0,13.5,23.0,14.0,24.0,23.0,40.0,4.7,1000.0,6.6,70.0,6.4,75.0,13.5,1000.0,1.01,70.0,1.01,12.5,42.0,1000.0,33120044,8260664.0,729699.0,58805.0,1.226354196,1.226354241,0.0,0.0
Austrian Erste Liga,2024-03-31,05:30:00,SV Stripfing/Weiden,First Vienna Fc 1894,3.4,4.1,2.08,2.3,3.7,4.1,2.08,2.36,1.74,1.93,1.69,1.96,2.26,2.78,12.5,21.0,8.4,14.0,10.5,17.5,19.0,34.0,11.5,19.5,6.6,11.0,8.0,13.5,15.5,26.0,19.0,34.0,11.0,18.5,12.5,21.0,23.0,40.0,44.0,80.0,27.0,48.0,32.0,55.0,55.0,100.0,1.01,40.0,1.01,16.5,1.01,1000.0,33120027,11432431.0,14131892.0,58805.0,1.226354491,1.226354539,0.0,0.0
