League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Liga MX,2024-03-30,00:00:00,Mazatlan FC,Tijuana,2.28,2.42,2.92,3.45,3.55,4.4,2.12,2.48,1.67,1.9,1.6,1.81,2.24,2.66,3.4,19.0,3.35,16.5,3.6,25.0,3.9,55.0,5.1,14.0,4.2,8.8,5.2,15.0,3.7,34.0,3.4,18.0,4.9,12.5,3.4,18.0,3.8,44.0,3.7,34.0,3.6,25.0,3.75,36.0,4.0,85.0,3.35,16.5,3.6,26.0,4.1,1000.0,33117924,30582862.0,5687741.0,58805.0,1.226307499,1.226307544,0.0,0.0
Japanese J League,2024-03-30,01:00:00,Hiroshima,G-Osaka,1.5,1.54,7.2,8.2,4.3,4.8,1.9,2.14,1.89,2.12,1.88,2.5,1.67,2.14,10.5,18.0,16.5,28.0,4.1,80.0,4.2,300.0,5.9,9.4,7.6,12.5,21.0,36.0,4.2,150.0,6.4,10.5,7.6,12.5,19.5,34.0,4.2,150.0,10.0,17.0,12.5,21.0,4.0,50.0,4.2,210.0,3.05,10.5,4.2,210.0,4.3,1000.0,33117615,744103.0,441083.0,58805.0,1.226307961,1.226307964,0.0,0.0
Japanese J League 2,2024-03-30,01:00:00,Kofu,Renofa Yamaguchi,1.73,1.83,5.1,6.2,3.85,4.2,1.92,2.06,1.95,2.1,1.91,2.06,1.96,2.1,11.5,15.5,14.5,19.5,5.9,44.0,6.6,150.0,7.0,9.4,7.4,9.8,17.0,23.0,6.2,80.0,8.4,11.5,8.4,11.5,17.5,24.0,6.4,85.0,14.5,20.0,15.5,21.0,5.9,42.0,6.6,140.0,4.4,12.5,6.4,95.0,6.8,1000.0,33135302,1405179.0,4233875.0,58805.0,1.226610764,1.226610809,0.0,0.0
Japanese J League,2024-03-30,02:00:00,Kobe,Sapporo,1.64,1.76,5.4,6.6,4.1,4.6,2.02,2.3,1.78,1.97,1.85,1.99,2.02,2.18,13.5,18.5,16.5,22.0,5.8,50.0,6.2,150.0,7.6,10.0,8.0,11.0,17.5,24.0,6.0,80.0,8.4,11.5,8.2,11.0,17.5,24.0,6.0,85.0,13.5,18.5,14.0,19.0,5.6,38.0,6.2,130.0,4.0,10.5,6.0,90.0,6.6,1000.0,33117308,441082.0,2245760.0,58805.0,1.22630863,1.226308633,0.0,0.0
Japanese J League,2024-03-30,02:00:00,Albirex Niigata,Kashiwa,2.64,2.76,3.15,3.35,2.98,3.25,1.56,1.65,2.54,2.76,2.08,2.24,1.81,1.93,7.6,8.8,7.2,12.0,15.0,25.0,4.4,75.0,6.2,10.5,5.5,8.6,11.0,18.5,4.3,60.0,11.0,19.0,9.6,16.0,16.5,28.0,4.4,90.0,4.3,50.0,4.2,46.0,4.4,80.0,4.6,220.0,4.3,48.0,4.4,70.0,4.7,1000.0,33117335,5712145.0,441080.0,58805.0,1.226309279,1.226309282,0.0,0.0
Japanese J League 2,2024-03-30,02:00:00,Yamagata,Shimizu,4.3,5.3,1.81,1.93,3.9,4.3,2.08,2.34,1.75,1.93,1.74,1.87,2.16,2.34,12.5,21.0,7.6,12.5,8.8,14.5,14.5,25.0,13.5,23.0,7.0,11.5,7.6,12.5,13.5,23.0,3.9,44.0,13.0,22.0,13.5,23.0,3.85,40.0,4.1,120.0,4.0,65.0,4.0,70.0,4.1,120.0,4.0,65.0,3.2,13.0,4.2,1000.0,33135293,3718961.0,441086.0,58805.0,1.226610944,1.226610989,0.0,0.0
Japanese J League 2,2024-03-30,02:00:00,Blaublitz Akita,Iwaki SC,2.52,3.0,2.86,3.5,2.9,3.45,1.52,1.69,2.46,2.92,1.98,2.34,1.75,2.02,7.2,9.6,7.8,10.5,5.3,21.0,6.4,65.0,7.2,9.6,5.9,7.8,4.9,16.0,6.2,50.0,5.1,18.0,4.8,14.5,5.6,25.0,6.4,80.0,6.2,48.0,6.0,42.0,6.4,75.0,6.6,1000.0,6.0,46.0,6.2,60.0,6.8,1000.0,33135294,5852914.0,13432059.0,58805.0,1.226610854,1.226610899,0.0,0.0
South Korean K League 1,2024-03-30,02:00:00,Incheon Utd,Daejeon Citizen,2.06,2.2,3.7,4.2,3.45,3.8,1.85,1.99,2.02,2.18,1.85,1.99,2.02,2.18,9.4,15.5,10.0,17.0,20.0,34.0,4.1,95.0,6.8,11.5,6.0,9.8,11.5,20.0,4.0,60.0,9.4,15.5,8.2,13.5,14.0,24.0,4.0,75.0,18.5,32.0,17.0,29.0,3.95,50.0,4.1,140.0,3.55,21.0,4.0,65.0,4.3,1000.0,33117724,5348609.0,5352230.0,58805.0,0.0,1.226304415,0.0,0.0
Japanese J League 2,2024-03-30,02:00:00,Yokohama FC,Sendai,1.71,1.95,4.6,5.9,3.4,4.4,1.79,1.94,2.06,2.28,1.87,2.18,1.85,2.16,10.5,14.5,13.5,18.5,2.78,42.0,4.3,140.0,6.8,9.0,7.2,9.6,3.7,23.0,7.0,80.0,8.4,11.5,8.4,11.5,8.2,24.0,11.5,90.0,15.5,21.0,16.0,22.0,8.6,46.0,12.5,150.0,1.01,14.5,1.01,100.0,22.0,1000.0,33145722,2319612.0,442179.0,58805.0,1.226786068,1.226786113,1.226786152,1.226786077
Japanese J League 2,2024-03-30,02:00:00,Mito,Kagoshima Utd,2.42,2.64,3.1,3.5,3.2,3.55,1.73,1.85,2.18,2.36,1.83,2.14,1.89,2.22,9.0,12.0,9.2,12.5,17.0,24.0,3.2,65.0,7.8,10.5,6.2,8.4,12.5,16.0,8.0,46.0,12.0,17.0,10.5,13.5,17.5,22.0,6.8,65.0,3.25,40.0,5.2,34.0,15.5,55.0,15.0,140.0,1.01,29.0,1.01,48.0,16.0,1000.0,33145709,3455677.0,10428848.0,58805.0,1.226786248,1.226786293,1.226786332,1.226786257
