League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Liga MX,2024-04-14,00:10:00,Monterrey,Tigres,2.16,2.22,3.55,3.8,3.5,3.75,1.92,2.0,2.0,2.1,1.82,2.14,2.08,2.48,10.0,16.0,10.0,16.5,18.0,32.0,1.01,80.0,7.2,12.0,6.2,10.0,11.0,18.5,1.01,55.0,10.0,16.5,8.2,13.5,14.0,23.0,1.01,70.0,20.0,34.0,17.5,29.0,1.01,48.0,1.01,130.0,1.01,22.0,1.01,55.0,42.0,1000.0,33155469,328949.0,328916.0,58805.0,1.226945893,1.226945938,1.226945977,1.226945902
Australian A-League Men,2024-04-14,02:00:00,Melbourne City,Perth Glory,1.42,1.43,7.8,8.0,5.9,6.0,3.3,4.1,1.33,1.44,1.56,1.67,2.48,2.76,32.0,55.0,42.0,50.0,48.0,85.0,12.0,260.0,15.0,18.5,13.0,15.5,27.0,30.0,46.0,85.0,12.0,13.5,9.8,11.0,18.0,20.0,50.0,70.0,13.0,15.0,11.5,12.5,20.0,24.0,55.0,70.0,3.5,4.1,34.0,55.0,11.5,980.0,33155584,8586946.0,370132.0,58805.0,1.226957900,1.226957904,1.226957979,1.226957901
South Korean K League 1,2024-04-14,02:00:00,Suwon FC,Daejeon Citizen,2.48,2.76,2.74,2.98,3.3,3.8,1.9,2.14,1.88,2.12,1.73,2.04,2.12,2.62,11.5,15.5,10.0,13.5,15.5,21.0,5.8,55.0,9.4,12.0,6.8,8.6,10.5,14.0,24.0,38.0,14.0,19.5,10.0,13.5,14.0,19.5,5.8,55.0,5.7,46.0,20.0,34.0,5.7,50.0,6.0,120.0,5.2,27.0,5.4,32.0,6.4,1000.0,33178796,7394845.0,5352230.0,58805.0,1.227381543,1.227381588,1.227381627,1.227381552
South Korean K League 2,2024-04-14,02:00:00,Jeonnam Dragons,Ansan Greeners FC,1.6,1.8,4.9,6.4,3.9,5.8,2.06,2.42,1.7,1.93,1.73,1.99,2.0,2.38,5.0,20.0,5.1,24.0,1.28,50.0,1.21,1000.0,4.1,11.0,4.1,11.0,3.3,24.0,1.21,1000.0,4.2,12.0,4.1,11.0,5.1,23.0,1.27,1000.0,4.9,18.5,4.9,18.5,1.35,36.0,1.19,1000.0,3.85,9.4,1.19,1000.0,1.15,1000.0,33180829,8349517.0,12765833.0,58805.0,1.227410217,1.227410262,1.227410301,1.227410226
Japanese J League 2,2024-04-14,02:00:00,Renofa Yamaguchi,Thespakusatsu Gunma,1.8,1.88,5.3,5.9,3.5,3.75,1.69,1.75,2.32,2.44,2.16,2.38,1.72,1.93,8.8,11.5,13.0,16.5,1.01,46.0,1.01,170.0,6.2,7.0,7.4,8.6,1.01,25.0,1.01,110.0,8.2,10.5,8.6,12.0,20.0,28.0,1.01,120.0,15.0,20.0,17.5,24.0,1.01,55.0,1.01,200.0,1.01,16.5,1.01,160.0,16.5,1000.0,33185691,4233875.0,7078090.0,58805.0,1.227482013,1.227482058,1.227482097,1.227482022
Japanese J League 2,2024-04-14,02:00:00,Blaublitz Akita,Okayama,3.4,3.9,2.26,2.48,2.94,3.3,1.59,1.65,2.54,2.7,1.97,2.32,1.76,2.04,7.4,9.8,6.8,8.8,11.0,14.5,1.01,34.0,9.0,12.0,6.0,7.8,9.6,13.0,1.01,34.0,19.5,27.0,12.5,17.5,18.0,25.0,1.01,65.0,1.01,80.0,1.01,60.0,1.01,90.0,1.01,200.0,1.01,80.0,1.01,34.0,42.0,1000.0,33185688,5852914.0,5561025.0,58805.0,1.227482103,1.227482148,1.227482187,1.227482112
Japanese J League 2,2024-04-14,02:00:00,Yokohama FC,Fujieda Myfc,1.5,1.55,6.6,7.6,4.6,5.1,2.22,2.5,1.67,1.82,1.84,2.16,2.04,2.4,15.0,24.0,19.0,32.0,1.01,70.0,1.01,220.0,8.8,10.0,1.01,11.5,19.0,32.0,1.01,110.0,8.6,11.5,1.01,12.5,16.5,27.0,1.01,100.0,10.5,17.0,11.0,18.5,1.01,38.0,1.01,140.0,1.01,8.0,1.01,120.0,15.0,1000.0,33185679,2319612.0,14196415.0,58805.0,1.227481105,1.227481150,1.227481189,1.227481114
Japanese J League 2,2024-04-14,02:00:00,Kumamoto,Kofu,3.25,3.6,2.22,2.36,3.35,3.7,1.83,2.04,1.98,2.22,1.79,2.02,2.04,2.3,10.5,14.0,8.0,10.5,11.0,15.5,1.01,34.0,10.5,14.0,6.6,8.8,9.2,12.5,19.5,28.0,20.0,26.0,12.0,16.5,15.0,21.0,1.01,46.0,1.01,70.0,1.01,46.0,1.01,60.0,1.01,120.0,1.01,44.0,1.01,21.0,21.0,1000.0,33185683,5021204.0,1405179.0,58805.0,1.227481605,1.227481650,1.227481689,1.227481614
Japanese J League,2024-04-14,03:00:00,G-Osaka,Tosu,1.95,2.0,4.1,4.4,3.65,3.85,1.88,2.1,1.91,2.14,1.84,1.97,2.04,2.2,12.5,14.5,13.5,16.0,27.0,32.0,12.5,100.0,8.2,9.2,7.6,8.6,15.5,17.5,11.5,55.0,10.5,12.0,9.6,10.5,17.5,20.0,48.0,65.0,20.0,23.0,18.5,21.0,21.0,38.0,13.0,120.0,11.0,14.0,12.0,60.0,14.5,1000.0,33176176,441083.0,3455676.0,58805.0,1.227334047,1.227334093,1.227334132,1.227334057
South Korean K League 1,2024-04-14,04:30:00,Incheon Utd,Daegu FC,2.3,2.48,3.4,3.75,3.15,3.45,1.64,1.8,2.26,2.56,1.98,2.14,1.83,2.1,9.0,10.0,10.0,11.5,19.0,26.0,10.0,75.0,7.6,8.6,6.6,7.6,13.5,16.0,9.8,55.0,12.0,14.0,10.5,12.0,17.5,22.0,10.0,75.0,25.0,36.0,24.0,32.0,10.0,60.0,11.0,160.0,8.4,28.0,10.0,60.0,11.5,1000.0,33173027,5348609.0,13712494.0,58805.0,1.227272371,1.227272416,1.227272455,1.227272380
