League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Liga MX,2024-04-21,00:10:00,Pumas UNAM,CF America,2.94,3.15,2.38,2.52,3.75,4.1,2.18,2.38,1.73,1.85,1.58,1.79,2.26,2.74,15.0,21.0,10.5,14.5,14.0,19.0,1.01,36.0,12.0,16.5,7.4,9.8,9.4,13.0,18.5,26.0,18.5,25.0,11.0,14.5,13.0,18.0,1.01,36.0,1.01,55.0,1.01,34.0,1.01,42.0,1.01,80.0,1.01,25.0,1.01,16.5,14.0,1000.0,33176363,328955.0,328952.0,58805.0,1.227342339,1.227342384,1.227342423,1.227342348
Australian A-League Men,2024-04-21,02:00:00,Central Coast Mariners,Adelaide United,1.82,1.85,4.1,4.4,4.5,4.9,2.72,3.25,1.45,1.58,1.52,1.65,2.54,2.94,6.0,34.0,20.0,28.0,6.0,42.0,6.2,90.0,12.5,17.5,9.6,13.0,14.5,19.5,6.0,44.0,12.5,17.0,9.0,12.0,13.0,18.0,6.0,980.0,17.5,24.0,13.5,18.0,19.5,26.0,6.2,980.0,3.55,7.4,5.5,28.0,6.6,980.0,33194789,1205126.0,571273.0,58805.0,1.227645703,1.227645707,1.227645782,1.227645704
Japanese J League 2,2024-04-21,02:00:00,Nagasaki,Yokohama FC,2.84,3.3,2.4,2.74,3.3,3.95,1.86,2.08,1.94,2.16,1.72,1.93,2.08,2.4,11.5,15.0,8.8,12.0,13.0,18.0,5.6,40.0,10.0,13.5,6.8,8.8,9.8,13.5,5.4,32.0,17.0,23.0,11.0,15.0,14.5,20.0,5.7,46.0,5.8,55.0,5.5,38.0,5.8,55.0,6.0,980.0,5.5,34.0,5.1,25.0,6.4,990.0,33192760,7081211.0,2319612.0,58805.0,1.227608421,1.227608466,1.227608505,1.227608430
Japanese J League 2,2024-04-21,02:00:00,Oita,Iwaki SC,2.54,3.1,2.58,3.15,3.25,3.85,1.72,1.97,2.04,2.38,1.78,2.06,1.94,2.3,9.6,980.0,8.8,12.0,14.5,980.0,5.9,980.0,8.6,12.0,6.4,8.4,10.5,980.0,5.7,980.0,5.0,980.0,10.5,980.0,5.1,980.0,6.0,980.0,5.9,980.0,5.6,980.0,6.0,980.0,6.4,980.0,5.5,980.0,5.5,980.0,6.6,1000.0,33191615,441089.0,13432059.0,58805.0,1.227584066,1.227584111,1.227584150,1.227584075
Japanese J League 2,2024-04-21,02:00:00,Jef Utd Chiba,Blaublitz Akita,1.82,2.08,4.6,6.0,3.25,3.75,1.55,1.72,2.38,2.82,2.1,2.52,1.66,1.9,7.8,9.8,11.5,14.5,6.2,980.0,7.0,980.0,5.8,7.0,6.8,8.6,18.5,24.0,6.8,980.0,8.4,11.5,9.2,12.5,21.0,980.0,7.0,980.0,18.5,25.0,21.0,980.0,6.6,980.0,7.2,980.0,5.6,24.0,7.0,980.0,7.2,1000.0,33191619,5021203.0,5852914.0,58805.0,1.227583616,1.227583661,1.227583700,1.227583625
Japanese J League 2,2024-04-21,02:00:00,Renofa Yamaguchi,Mito,2.32,2.5,3.1,3.9,3.15,3.7,1.61,1.84,2.18,2.64,1.79,2.22,1.83,2.26,1.27,1000.0,2.52,1000.0,1.11,1000.0,1.11,1000.0,2.46,1000.0,1.01,11.5,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,1.11,1000.0,33191617,4233875.0,3455677.0,58805.0,1.227583976,1.227584021,1.227584060,1.227583985
Japanese J League 2,2024-04-21,02:00:00,Kagoshima Utd,Tochigi SC,1.88,2.12,4.2,5.7,3.4,3.95,1.67,1.87,2.16,2.5,1.93,2.42,1.78,2.2,8.0,13.0,10.0,17.0,25.0,42.0,4.5,140.0,6.4,8.6,6.8,8.8,14.0,24.0,4.4,85.0,9.0,13.5,8.8,13.5,16.5,28.0,4.5,110.0,16.5,28.0,17.0,29.0,4.3,60.0,4.6,190.0,3.85,22.0,4.5,120.0,4.7,1000.0,33192757,10428848.0,5945153.0,58805.0,1.227608511,1.227608556,1.227608595,1.227608520
South Korean K League 1,2024-04-21,02:00:00,Gangwon,Incheon Utd,2.72,2.94,2.98,3.25,2.96,3.25,1.55,1.63,2.58,2.82,2.1,2.26,1.8,1.91,7.6,8.6,8.2,9.4,13.5,980.0,6.0,980.0,7.8,8.8,6.4,7.2,10.5,17.5,6.0,980.0,12.0,20.0,10.0,16.5,16.5,980.0,6.2,90.0,6.0,980.0,5.9,50.0,6.2,85.0,6.4,980.0,6.0,980.0,6.0,980.0,6.6,1000.0,33191859,5348606.0,5348609.0,58805.0,1.227590298,1.227590343,1.227590382,1.227590307
South Korean K League 2,2024-04-21,02:00:00,FC Anyang,Suwon Bluewings,2.92,3.5,2.34,2.74,3.3,4.0,1.8,2.1,1.91,2.24,1.73,1.99,2.0,2.38,1.2,980.0,1.24,980.0,1.2,980.0,2.28,1000.0,9.8,980.0,6.6,980.0,9.6,980.0,2.82,980.0,5.3,980.0,10.5,980.0,5.2,980.0,2.3,1000.0,1.58,1000.0,1.96,1000.0,1.72,1000.0,1.34,1000.0,1.18,1000.0,1.18,980.0,1.18,1000.0,33200302,7564870.0,5339134.0,58805.0,1.227739837,1.227739882,1.227739921,1.227739846
South Korean K League 2,2024-04-21,02:00:00,Ansan Greeners FC,Gimpo Citizen,3.4,3.75,2.28,2.48,3.2,3.55,1.69,1.8,2.24,2.46,1.79,2.34,1.74,2.28,9.4,13.0,6.4,10.5,11.0,16.5,3.9,980.0,9.8,14.0,6.4,9.2,9.6,14.5,3.9,980.0,3.8,980.0,11.0,19.0,3.75,980.0,4.1,980.0,4.1,980.0,4.0,980.0,4.1,980.0,4.2,980.0,4.1,980.0,3.8,980.0,4.3,1000.0,33191861,12765833.0,19825802.0,58805.0,1.227590208,1.227590253,1.227590292,1.227590217
