League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Romanian Liga II,2024-05-02,11:00:00,CS Mioveni,Csikszereda,1.76,980.0,1.75,980.0,1.76,12.0,1.2,1000.0,1.03,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33234143,5525359.0,8886239.0,58805.0,1.228303474,1.228303519,0.0,0.0
Saudi Professional League,2024-05-02,12:00:00,Al-Hazm (KSA),Al-Akhdoud,2.32,2.88,2.66,3.35,3.35,5.2,1.87,2.5,1.67,2.14,1.63,1.86,2.16,2.6,3.5,980.0,3.4,980.0,2.22,980.0,1.42,1000.0,3.3,980.0,3.05,980.0,3.35,980.0,1.55,980.0,3.6,980.0,3.3,980.0,3.55,980.0,1.57,1000.0,1.56,1000.0,3.75,980.0,1.56,980.0,1.36,1000.0,1.21,980.0,1.14,980.0,1.06,1000.0,33229296,20598620.0,21666423.0,58805.0,1.228220864,1.228220874,1.228220863,1.228220873
Danish 1st Division,2024-05-02,13:00:00,SonderjyskE,Fredericia,1.47,1.64,6.0,980.0,4.3,6.6,2.28,2.68,1.62,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33231939,2364082.0,151003.0,58805.0,1.228258591,1.228258636,0.0,0.0
Egyptian Premier,2024-05-02,13:00:00,Zamalek,National Bank,1.63,1.87,1.04,980.0,1.03,980.0,1.84,2.18,1.86,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33223806,5174134.0,10492935.0,58805.0,1.228125738,1.228125783,0.0,0.0
Egyptian Premier,2024-05-02,13:00:00,Future FC,El Geish,2.34,3.05,3.35,980.0,2.46,3.65,1.41,1.57,2.74,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33223812,41860831.0,7024303.0,58805.0,1.228125646,1.228125691,0.0,0.0
South African Premier Division,2024-05-02,14:30:00,Kaizer Chiefs,Mamelodi Sundowns,3.7,7.0,1.92,2.52,2.98,4.8,1.36,1.92,2.08,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33234592,364675.0,6772440.0,58805.0,1.228307094,1.228307142,0.0,0.0
Saudi Professional League,2024-05-02,15:00:00,Al Ahli,Dhamk,1.44,1.53,7.2,9.8,3.9,6.0,2.04,2.3,1.76,1.97,2.0,2.18,1.85,1.99,2.46,980.0,2.28,1000.0,1.84,980.0,1.88,1000.0,7.2,980.0,4.4,980.0,1.9,1000.0,1.89,1000.0,4.0,980.0,4.3,980.0,1.77,980.0,1.86,980.0,3.1,980.0,2.28,980.0,1.81,980.0,1.87,1000.0,1.53,8.0,1.87,1000.0,1.89,1000.0,33226722,1252792.0,16398677.0,58805.0,1.228168207,1.228168191,1.228168206,1.228168216
Saudi Professional League,2024-05-02,15:00:00,Al-Fateh (KSA),Al Riyadh SC,1.83,1.97,4.0,4.7,3.85,4.4,2.16,2.46,1.68,1.87,1.71,1.82,2.22,2.42,2.28,980.0,1.18,980.0,1.2,1000.0,1.19,980.0,4.2,980.0,2.06,980.0,1.33,980.0,1.2,1000.0,2.16,980.0,8.8,980.0,1.25,980.0,1.2,1000.0,1.29,1000.0,1.18,980.0,1.2,1000.0,1.2,1000.0,1.2,980.0,1.2,1000.0,1.2,1000.0,33226723,7196232.0,5327845.0,58805.0,1.228168087,1.228168071,1.228168086,1.228168096
English Premier League,2024-05-02,15:30:00,Chelsea,Tottenham,2.28,2.3,3.05,3.1,4.2,4.3,3.6,3.9,1.35,1.39,1.36,1.39,3.55,3.75,36.0,46.0,24.0,30.0,28.0,36.0,46.0,55.0,22.0,25.0,11.5,12.0,14.0,15.0,23.0,26.0,22.0,27.0,11.5,12.0,12.0,12.5,23.0,25.0,30.0,38.0,18.0,19.5,19.5,21.0,32.0,38.0,6.8,7.4,10.5,11.5,120.0,150.0,33223234,55190.0,48224.0,58805.0,1.228116017,1.228115956,1.228116016,1.228116027
UEFA Europa Conference League,2024-05-02,16:00:00,Fiorentina,Club Brugge,1.91,1.95,4.6,4.8,3.65,3.75,1.8,1.9,2.1,2.26,1.93,2.06,1.94,2.08,11.0,13.5,6.0,980.0,7.6,980.0,8.8,980.0,7.6,8.6,7.4,8.4,14.5,980.0,8.4,980.0,9.8,12.0,9.4,10.5,6.8,980.0,8.6,980.0,6.8,23.0,7.0,24.0,8.0,980.0,9.0,980.0,6.0,16.0,8.6,85.0,9.6,1000.0,33204923,676467.0,10762.0,58805.0,1.227818261,1.227818245,1.227818260,1.227818270
