League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Croatian 2 HNL,2024-03-28,11:30:00,BSK Bijelo Brdo,NK Sesvete,1.04,980.0,1.04,990.0,1.01,950.0,1.27,26.0,1.06,4.6,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33108555,4940518.0,10748838.0,58805.0,1.226159127,1.226159172,1.226159211,1.226159136
Croatian 2 HNL,2024-03-28,11:30:00,NK Dugopolje,NK Dubrava Zagreb,1.45,1000.0,1.48,990.0,1.59,950.0,1.27,30.0,1.05,4.6,1.12,1000.0,1.12,1000.0,1.48,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33140790,7154508.0,8212487.0,58805.0,1.226706493,1.226706538,1.226706577,1.226706502
Romanian Liga II,2024-03-28,14:00:00,FC Hunedoara,Gloria Buzau,1.04,980.0,1.04,990.0,1.21,950.0,1.27,960.0,1.08,4.6,1.12,1000.0,1.12,1000.0,1.49,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,980.0,1.1,980.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33139440,7223889.0,2487031.0,58805.0,1.226690788,1.226690833,1.226690872,1.226690797
Italian Serie C,2024-03-28,16:45:00,Gubbio,Sassari Torres,1.09,980.0,1.08,990.0,1.24,950.0,1.27,21.0,1.1,4.6,1.12,10.5,1.12,9.4,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33137995,4893592.0,522050.0,58805.0,0.0,1.226667116,0.0,0.0
Italian Serie C,2024-03-28,16:45:00,Fermana,Rimini,1.18,980.0,1.14,1000.0,1.3,950.0,1.27,26.0,1.1,4.6,1.12,10.5,1.12,9.4,1.48,1000.0,2.3,1000.0,2.96,1000.0,5.0,1000.0,2.46,1000.0,3.95,1000.0,3.5,1000.0,4.8,1000.0,2.76,1000.0,4.6,1000.0,4.3,1000.0,9.8,1000.0,4.0,1000.0,7.6,1000.0,7.8,1000.0,7.8,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33137994,522055.0,522044.0,58805.0,0.0,1.226667206,0.0,0.0
Italian Serie C,2024-03-28,16:45:00,Padova,Pergolettese,1.09,7.8,1.22,980.0,1.3,950.0,1.27,960.0,1.1,4.6,1.12,10.5,1.12,9.4,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33137997,522042.0,8215986.0,58805.0,0.0,1.226667026,0.0,0.0
Italian Serie C,2024-03-28,16:45:00,Carrarese,Perugia,1.97,2.52,2.9,870.0,2.7,330.0,1.27,1.9,2.1,4.6,1.13,9.4,1.13,9.4,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33137996,5727549.0,215828.0,58805.0,0.0,1.226666837,0.0,0.0
Italian Serie C,2024-03-28,16:45:00,Pesaro,Lucchese,1.19,1000.0,1.19,1000.0,1.28,330.0,1.27,21.0,1.1,4.6,1.12,10.5,1.12,9.4,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33137998,20089186.0,201275.0,58805.0,0.0,1.226666936,0.0,0.0
Peruvian Primera Division,2024-03-28,17:00:00,Deportivo Garcilaso,Comerciantes Unidos,1.11,4.9,2.52,980.0,2.52,950.0,1.27,36.0,1.1,4.6,1.12,1000.0,1.12,1000.0,1.48,980.0,2.34,980.0,2.56,1000.0,3.15,1000.0,2.9,980.0,4.0,980.0,3.8,980.0,7.4,1000.0,2.78,1000.0,3.8,980.0,4.9,980.0,6.2,1000.0,4.0,1000.0,5.7,1000.0,8.6,1000.0,9.2,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,33123972,12104874.0,10778457.0,58805.0,0.0,1.226413105,0.0,0.0
Argentinian Copa de la Liga Profesional,2024-03-28,20:00:00,Rosario Central,Barracas Central,2.08,2.36,3.9,4.6,3.05,3.35,1.56,1.72,2.4,2.8,2.1,2.34,1.75,1.91,7.2,9.6,8.4,12.5,20.0,34.0,5.6,980.0,6.2,8.2,6.2,8.2,13.0,19.5,5.5,980.0,9.0,15.0,8.8,13.0,17.5,27.0,5.6,980.0,20.0,36.0,21.0,36.0,5.5,75.0,5.7,980.0,5.0,34.0,5.6,980.0,5.9,1000.0,33119921,220949.0,5408226.0,58805.0,1.226352735,1.226352745,1.226352734,1.226352744
