League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Romanian Liga I,2024-04-23,11:00:00,FC Voluntari,FC U Craiova 1948,2.14,3.15,2.9,7.2,2.56,5.4,1.21,980.0,1.03,6.0,1.12,1000.0,1.12,1000.0,1.49,1000.0,2.52,1000.0,2.52,1000.0,1.01,1000.0,2.84,1000.0,1.01,1000.0,5.4,1000.0,1.01,1000.0,3.95,1000.0,4.2,1000.0,1.01,1000.0,1.01,1000.0,2.92,1000.0,1.01,1000.0,7.2,1000.0,9.2,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,33206903,8838645.0,20135214.0,58805.0,1.227845991,1.227846036,1.227846075,1.227846000
Egyptian Premier,2024-04-23,11:00:00,Smouha,Baladeyet Al-Mahalla,1.97,2.2,4.0,4.9,3.2,3.55,1.67,1.84,2.18,2.5,1.9,2.24,1.81,2.12,8.6,11.5,11.0,15.0,5.6,36.0,6.2,120.0,6.6,8.8,6.2,8.4,15.0,21.0,6.0,75.0,9.4,13.0,9.0,12.5,17.5,24.0,6.2,90.0,19.5,27.0,19.5,27.0,5.9,55.0,6.4,160.0,5.0,21.0,6.2,90.0,6.6,1000.0,33209495,5170871.0,26596726.0,58805.0,1.227884013,1.227884058,1.227884097,1.227884022
Polish I Liga,2024-04-23,13:00:00,Podbeskidzie B-B,GKS Tychy,2.7,3.15,2.52,2.92,3.15,4.2,1.9,2.12,1.9,2.1,1.74,1.88,2.12,2.34,2.52,980.0,3.75,980.0,5.1,19.5,1.49,1000.0,4.5,980.0,3.95,980.0,4.5,980.0,1.54,32.0,5.2,21.0,4.8,980.0,5.1,980.0,16.0,1000.0,4.5,1000.0,6.6,36.0,1.54,1000.0,15.0,1000.0,1.55,29.0,1.55,26.0,1.54,1000.0,33209553,4135278.0,2618019.0,58805.0,1.227884706,1.227884751,1.227884790,1.227884715
Polish I Liga,2024-04-23,13:00:00,Zaglebie Sosnowiec,Stal Rzeszow,2.74,3.05,2.4,2.76,3.4,3.95,1.96,2.22,1.82,2.04,1.65,1.89,2.12,2.52,12.0,18.5,10.0,14.5,12.5,21.0,4.5,44.0,10.5,15.5,6.8,9.2,10.0,14.5,19.5,34.0,14.5,24.0,10.5,15.5,14.0,21.0,4.3,48.0,4.4,55.0,4.2,38.0,4.5,50.0,4.5,240.0,4.0,30.0,3.95,25.0,4.6,1000.0,33208580,2486936.0,5817456.0,58805.0,1.227879658,1.227879704,1.227879743,1.227879667
Bosnian Premier League,2024-04-23,13:00:00,Fk Velez Mostar,Sloga Doboj,1.04,410.0,1.04,900.0,1.03,950.0,1.2,1000.0,1.01,6.4,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33214515,15020693.0,14508297.0,58805.0,1.227977239,1.227977284,1.227977323,1.227977248
Austrian Bundesliga,2024-04-23,13:30:00,SC Austria Lustenau,Wolfsberger AC,4.0,4.5,2.0,2.12,3.5,3.8,1.77,1.97,2.04,2.3,1.91,2.02,1.98,2.1,11.0,12.5,7.8,8.6,10.5,12.0,21.0,27.0,12.5,14.5,7.2,8.2,9.8,11.0,20.0,25.0,8.2,32.0,14.0,19.0,18.5,23.0,8.8,46.0,9.8,95.0,9.2,60.0,9.6,75.0,10.0,140.0,9.4,65.0,6.6,17.0,11.0,1000.0,33210330,8522727.0,7418999.0,58805.0,1.227905056,1.227905101,1.227905140,1.227905065
Austrian Bundesliga,2024-04-23,13:30:00,WSG Wattens,Austria Vienna,3.7,4.9,2.0,2.22,3.4,4.0,1.86,2.06,1.94,2.18,1.81,1.91,2.1,2.22,11.5,17.0,7.2,12.0,10.5,15.5,18.0,32.0,12.5,18.0,6.2,9.2,8.0,13.0,16.0,27.0,4.1,34.0,12.0,20.0,14.0,23.0,4.2,46.0,4.4,95.0,4.3,60.0,4.3,70.0,4.5,130.0,4.3,60.0,3.65,17.0,4.6,1000.0,33210790,3258153.0,65352.0,58805.0,1.227914268,1.227914313,1.227914352,1.227914277
Romanian Liga I,2024-04-23,13:30:00,Botosani,Dinamo Bucharest,2.14,3.95,2.74,4.3,2.26,5.9,1.58,2.22,1.81,2.74,1.12,1000.0,1.12,1000.0,1.49,1000.0,2.42,1000.0,1.01,1000.0,1.01,1000.0,2.82,1000.0,6.2,1000.0,1.01,1000.0,1.01,1000.0,2.92,1000.0,10.0,1000.0,4.8,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,33209727,3465177.0,46937.0,58805.0,1.227894646,1.227894691,1.227894730,1.227894655
Swedish Superettan,2024-04-23,14:00:00,Degerfors,Helsingborgs,1.93,2.02,4.0,4.6,3.55,3.85,1.9,2.06,1.95,2.1,1.82,1.97,2.04,2.22,11.5,14.0,13.5,17.0,25.0,34.0,8.0,100.0,8.0,9.8,7.2,8.8,15.0,19.0,7.6,60.0,10.5,12.5,9.2,11.0,17.0,20.0,7.6,70.0,19.5,25.0,18.5,23.0,30.0,42.0,8.0,240.0,5.5,15.5,7.6,65.0,8.6,1000.0,33200249,784612.0,764222.0,58805.0,1.227738203,1.227738250,1.227738290,1.227738212
Egyptian Premier,2024-04-23,14:00:00,Al Ahly Cairo,Ceramica Cleopatra,1.04,480.0,1.06,1000.0,1.21,1000.0,1.2,36.0,1.03,6.0,1.12,1000.0,1.12,1000.0,1.49,1000.0,2.66,1000.0,2.28,1000.0,4.9,1000.0,2.72,1000.0,2.94,1000.0,3.65,1000.0,5.8,1000.0,2.94,1000.0,4.6,1000.0,5.8,1000.0,8.0,1000.0,3.05,1000.0,6.2,1000.0,7.2,1000.0,10.5,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33209626,4768314.0,37456793.0,58805.0,1.227894736,1.227894781,1.22789482,1.227894745
