League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Japanese J League 2,2024-03-24,02:00:00,Fujieda Myfc,Kumamoto,2.62,3.1,2.46,2.94,3.2,3.75,1.88,2.06,1.94,2.14,1.7,1.97,2.04,2.44,10.0,17.0,9.6,13.0,13.5,22.0,4.8,980.0,9.4,13.0,7.0,8.8,10.0,15.0,22.0,980.0,13.0,22.0,9.2,15.5,13.0,22.0,4.6,980.0,4.9,980.0,21.0,980.0,4.6,980.0,4.9,980.0,4.3,980.0,4.3,30.0,5.1,1000.0,33128360,14196415.0,5021204.0,58805.0,1.226481166,1.226481211,0.0,0.0
Japanese J League 2,2024-03-24,02:00:00,Tochigi SC,Oita,3.35,3.7,2.4,2.58,3.0,3.3,1.57,1.66,2.52,2.74,2.08,2.24,1.81,1.93,3.85,980.0,3.85,980.0,4.8,17.5,5.7,980.0,4.0,980.0,3.5,980.0,4.6,15.5,5.7,980.0,5.3,28.0,4.9,19.5,5.3,980.0,6.0,980.0,6.0,980.0,6.0,980.0,6.0,980.0,6.4,980.0,6.0,980.0,5.7,980.0,6.6,1000.0,33124299,5945153.0,441089.0,58805.0,1.226416133,1.226416178,0.0,0.0
Japanese J League 2,2024-03-24,02:00:00,Nagasaki,Kofu,2.74,2.94,2.66,2.82,3.45,3.7,1.91,2.02,1.99,2.1,1.77,2.08,1.93,2.3,9.8,16.0,3.9,980.0,13.0,22.0,5.3,980.0,3.95,980.0,3.4,980.0,9.2,15.5,22.0,980.0,13.5,23.0,9.4,15.5,13.0,22.0,5.3,980.0,5.1,980.0,22.0,980.0,5.0,980.0,5.2,980.0,4.6,980.0,4.6,980.0,5.4,1000.0,33124381,7081211.0,1405179.0,58805.0,1.226423611,1.226423656,0.0,0.0
Japanese J League 2,2024-03-24,02:00:00,Mito,Jef Utd Chiba,5.1,5.2,1.8,1.87,3.75,4.0,1.91,2.0,2.0,2.1,1.9,2.0,2.0,2.12,11.0,14.0,7.8,8.8,9.6,11.0,17.0,22.0,14.5,18.5,7.8,9.0,9.2,10.5,17.0,22.0,7.4,42.0,17.0,22.0,18.5,23.0,7.4,42.0,8.4,980.0,8.0,980.0,8.0,980.0,8.4,980.0,8.2,980.0,5.4,13.5,9.0,1000.0,33124301,3455677.0,5021203.0,58805.0,1.226416043,1.226416088,0.0,0.0
Japanese J League 2,2024-03-24,02:00:00,Renofa Yamaguchi,Ehime,2.42,2.52,3.25,3.45,3.4,3.55,1.77,1.96,2.04,2.3,1.84,2.02,1.99,2.2,10.0,12.0,11.0,12.5,19.5,22.0,10.5,65.0,8.6,10.5,7.0,7.8,13.0,14.5,9.8,980.0,13.0,15.0,10.5,11.5,16.5,19.5,10.5,60.0,29.0,36.0,24.0,28.0,10.0,46.0,11.5,120.0,8.2,24.0,10.0,42.0,12.5,1000.0,33128349,4233875.0,3455675.0,58805.0,1.226481386,1.226481431,0.0,0.0
Japanese J League 2,2024-03-24,02:00:00,Iwaki SC,Yamagata,2.36,2.5,3.1,3.5,3.35,3.65,1.84,1.95,2.06,2.2,1.84,1.95,2.06,2.2,9.6,15.0,11.0,15.0,19.5,27.0,5.2,70.0,9.0,10.5,7.0,8.0,12.5,17.5,5.0,48.0,13.0,17.5,10.0,14.0,16.5,23.0,5.2,65.0,5.0,38.0,5.1,32.0,5.0,50.0,5.3,130.0,4.5,24.0,4.9,46.0,5.5,1000.0,33124303,13432059.0,3718961.0,58805.0,1.226415863,1.226415908,0.0,0.0
Japanese J League 2,2024-03-24,02:00:00,Shimizu,Blaublitz Akita,1.63,1.67,6.2,7.0,3.85,4.2,1.75,1.93,2.06,2.34,2.14,2.28,1.79,1.88,9.6,13.0,14.5,980.0,7.6,980.0,8.4,980.0,6.4,7.4,8.0,9.0,7.2,27.0,8.2,980.0,8.0,9.6,8.6,11.5,20.0,28.0,8.2,980.0,13.5,17.5,16.0,980.0,7.6,980.0,8.4,980.0,5.3,13.0,8.4,980.0,8.8,1000.0,33124302,441086.0,5852914.0,58805.0,1.226415953,1.226415998,0.0,0.0
Japanese J League 2,2024-03-24,02:00:00,Kagoshima Utd,Yokohama FC,3.7,4.0,2.12,2.24,3.4,3.7,1.81,1.93,2.06,2.24,1.9,2.04,1.97,2.12,10.0,12.0,7.8,9.0,9.4,15.5,19.5,980.0,9.6,16.0,7.0,8.0,9.8,11.5,18.0,30.0,5.4,980.0,12.0,19.5,14.5,980.0,5.7,980.0,5.9,980.0,5.7,60.0,5.8,980.0,6.0,980.0,5.7,65.0,4.9,23.0,6.2,1000.0,33128354,10428848.0,2319612.0,58805.0,1.226481276,1.226481321,0.0,0.0
Japanese J League 2,2024-03-24,02:00:00,Sendai,Tokushima,1.87,1.93,4.9,5.5,3.45,3.8,1.72,1.88,2.14,2.38,2.04,2.4,1.71,1.97,10.0,11.5,11.0,18.5,5.7,44.0,5.8,150.0,6.8,7.8,7.4,8.4,14.5,25.0,5.6,90.0,9.2,12.5,9.4,13.0,16.5,28.0,5.7,110.0,15.0,25.0,16.0,27.0,5.5,55.0,5.8,980.0,4.5,18.5,5.7,120.0,6.0,1000.0,33124484,442179.0,5026012.0,58805.0,1.226423521,1.226423566,0.0,0.0
Japanese J League 2,2024-03-24,05:00:00,Thespakusatsu Gunma,Okayama,5.3,5.8,1.85,1.87,3.55,3.65,1.67,1.83,2.2,2.5,2.08,2.24,1.81,1.93,9.8,11.0,6.4,7.2,8.8,9.8,17.0,19.5,14.0,15.5,7.4,8.2,9.6,11.0,20.0,23.0,34.0,40.0,19.0,23.0,21.0,25.0,40.0,55.0,15.0,160.0,14.0,95.0,14.5,120.0,14.5,190.0,15.0,980.0,11.5,15.5,15.5,1000.0,33128357,7078090.0,5561025.0,58805.0,1.226481485,1.226481533,0.0,0.0
