League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Spanish Primera Division RFEF Group 2,2024-10-16,15:00:00,Antequera CF,Marbella,2.4,2.56,3.4,3.95,3.05,3.25,1.51,1.6,2.66,2.98,2.1,2.34,1.74,1.91,6.2,10.5,8.6,11.5,4.4,32.0,4.9,110.0,6.2,8.4,5.8,7.6,12.5,19.0,4.8,75.0,11.0,17.0,9.6,980.0,4.4,980.0,4.9,110.0,4.6,44.0,4.6,42.0,4.8,85.0,5.0,270.0,4.6,48.0,4.9,110.0,5.1,1000.0,33691177,7747297.0,2250362.0,58805.0,1.234456107,1.234456152,1.234456191,1.234456116,2.5,2.68,1.59,1.65,7.2,9.4,1.12,1.16,2.56,2.88,1.54,1.64,1.37,1.41,1.64,1.69,1.45,1.48,1.234456108,1.234456110,1.234456111,1.234456155
Brazilian U20,2024-10-16,15:00:00,CSA U20,Ceara SC U20,3.7,29.0,1.59,2.18,2.7,29.0,1.81,2.58,1.63,2.24,1.76,1.99,2.0,2.32,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,33694113,21245885.0,16757770.0,58805.0,1.234510297,1.234510342,1.234510381,1.234510306,3.05,110.0,1.33,1.48,2.6,26.0,1.05,1.63,2.6,9.4,1.12,1.63,1.85,2.96,1.2,1.38,1.16,1.47,1.234510298,1.234510300,1.234510301,1.234510345
Brazilian U20,2024-10-16,15:00:00,Criciuma U20,Sao Paulo U20,6.0,27.0,1.32,1.7,3.35,11.0,1.89,4.3,1.31,2.12,1.84,2.14,1.88,2.2,1.03,1000.0,1.03,32.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,40.0,1.03,70.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.55,1000.0,1.01,85.0,1.03,1000.0,33694122,7625751.0,5181620.0,58805.0,1.234510207,1.234510252,1.234510291,1.234510216,3.7,4.8,1.27,1.38,1.89,110.0,1.03,2.12,1.89,9.4,1.12,2.12,2.44,4.2,1.05,1.2,1.1,1.33,1.234510208,1.234510210,1.234510211,1.234510255
Uruguayan Primera Division,2024-10-16,15:00:00,Danubio,Penarol,5.7,6.2,1.87,1.93,3.25,3.4,1.47,1.5,3.0,3.15,2.5,2.68,1.6,1.67,7.0,8.6,5.0,5.8,8.2,10.5,17.5,24.0,10.5,14.5,6.6,8.0,9.8,12.5,21.0,55.0,30.0,46.0,20.0,27.0,21.0,65.0,32.0,1000.0,44.0,1000.0,40.0,1000.0,44.0,1000.0,50.0,1000.0,48.0,1000.0,18.0,29.0,9.4,1000.0,33684131,504779.0,328191.0,58805.0,1.234352769,1.234352814,1.234352853,1.234352778,2.4,2.5,1.66,1.72,6.8,7.8,1.15,1.17,2.48,2.56,1.64,1.68,2.06,2.16,1.2,1.22,1.41,1.45,1.234352770,1.234352772,1.234352773,1.234352817
Brazilian U20,2024-10-16,17:00:00,Cruzeiro U20,Cuiaba EC U20,1.19,1.28,2.58,36.0,2.36,15.0,1.61,2.8,1.55,2.62,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,55.0,1.01,1000.0,1.03,1000.0,33694694,5188319.0,22296280.0,58805.0,1.234514069,1.234514114,1.234514153,1.234514078,1.2,1000.0,1.01,20.0,2.08,1000.0,1.01,1.92,2.08,1000.0,1.01,1.92,1.03,1.1,2.2,6.4,1.07,1.23,1.234514070,1.234514072,1.234514073,1.234514117
Brazilian U20,2024-10-16,17:30:00,Goias U20,Flamengo U20,2.24,3.9,2.1,2.92,3.5,32.0,1.81,2.52,1.65,2.22,1.69,1.98,2.02,2.46,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,33694513,5191682.0,6006854.0,58805.0,1.234511966,1.234512011,1.234512050,1.234511975,3.05,4.1,1.33,1.48,2.58,26.0,1.04,1.64,2.58,26.0,1.04,1.64,1.64,1.91,1.34,1.81,1.16,1.4,1.234511967,1.234511969,1.234511970,1.234512014
Colombian Primera B,2024-10-16,17:30:00,Real Santander,Llaneros FC,7.2,8.8,1.54,1.58,4.0,4.5,1.78,1.9,2.12,2.3,2.16,2.38,1.73,1.87,10.0,980.0,5.8,7.4,6.8,8.6,11.0,15.0,5.9,980.0,7.6,10.5,8.6,980.0,5.9,22.0,7.0,75.0,6.2,980.0,6.2,980.0,6.8,55.0,7.6,1000.0,4.8,160.0,4.8,150.0,7.4,1000.0,4.9,1000.0,4.5,55.0,7.8,1000.0,33676080,5690632.0,6563307.0,58805.0,1.234232558,1.234232603,1.234232642,1.234232567,3.0,3.25,1.45,1.5,10.0,18.0,1.08,1.1,3.3,3.8,1.36,1.42,2.72,2.9,1.13,1.17,1.28,1.33,1.234232559,1.234232561,1.234232562,1.234232606
Colombian Primera B,2024-10-16,17:30:00,Tigres FC Zipaquira,Union Magdalena,4.3,5.3,2.04,2.18,2.96,3.35,1.53,1.59,2.7,2.9,2.16,2.46,1.69,1.85,7.8,11.5,5.9,6.8,9.8,12.0,18.5,26.0,10.0,13.0,7.0,7.4,10.0,11.5,25.0,32.0,27.0,34.0,17.0,21.0,8.2,1000.0,10.0,65.0,10.5,140.0,10.5,95.0,10.5,120.0,11.0,220.0,11.0,150.0,19.5,28.0,11.5,1000.0,33676076,10823054.0,5343365.0,58805.0,1.234232648,1.234232693,1.234232732,1.234232657,2.54,2.7,1.59,1.65,7.4,10.5,1.11,1.14,2.7,2.82,1.55,1.59,1.85,1.97,1.24,1.29,1.42,1.49,1.234232649,1.234232651,1.234232652,1.234232696
Ecuadorian Serie B,2024-10-16,17:30:00,Gualaceo SC,Independiente Juniors,2.64,1000.0,1.75,3.3,2.74,5.0,1.04,1000.0,1.01,36.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,33694086,10891159.0,23112034.0,58805.0,1.234508077,1.234508122,1.234508161,1.234508086,1.2,1000.0,1.01,1.7,1.15,1000.0,1.01,990.0,1.14,1000.0,1.01,55.0,1.55,2.34,1.13,1.61,1.31,1.57,1.234508078,1.234508080,1.234508081,1.234508125
Ecuadorian Serie B,2024-10-16,17:30:00,Cuniburo FC,Club Nueve de Octubre,1.58,1.69,5.8,7.6,3.7,5.2,1.87,1.97,2.04,2.16,2.0,2.24,1.81,1.99,1.13,980.0,1.19,980.0,1.13,1000.0,1.13,1000.0,1.54,980.0,1.42,980.0,1.19,980.0,1.13,1000.0,1.59,9.8,1.39,980.0,1.19,980.0,1.13,1000.0,1.19,16.5,1.19,21.0,1.13,1000.0,1.19,1000.0,1.17,85.0,1.55,1000.0,1.19,1000.0,33694139,55425503.0,27144898.0,58805.0,1.234507987,1.234508032,1.234508071,1.234507996,3.1,3.35,1.43,1.47,1.16,1000.0,1.06,1.1,3.4,3.95,1.34,1.4,1.15,1.2,2.42,2.74,1.28,1.37,1.234507988,1.234507990,1.234507991,1.234508035
