League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
US United Soccer League,2024-06-16,00:00:00,Sacramento Republic,Oakland Roots,1.5,1.68,4.4,870.0,3.0,8.0,1.63,55.0,1.51,2.6,1.12,980.0,1.12,980.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,8.4,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,11.5,14.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,33337078,8582482.0,26234642.0,58805.0,1.229815998,1.229816001,1.229816045,1.229816046
Japanese J League 3,2024-06-16,01:00:00,Matsumoto,Azul Claro Numazu,2.2,600.0,1.01,870.0,1.21,6.6,1.34,290.0,1.03,3.95,1.12,20.0,1.12,20.0,9.8,1000.0,9.6,1000.0,16.0,1000.0,36.0,1000.0,9.2,1000.0,6.4,1000.0,10.5,1000.0,28.0,1000.0,13.0,1000.0,9.8,1000.0,15.0,1000.0,38.0,1000.0,28.0,1000.0,23.0,1000.0,38.0,1000.0,80.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33348613,7081210.0,10376843.0,58805.0,1.229882067,1.229882112,1.229882151,1.229882076
Japanese J League 3,2024-06-16,01:00:00,Vanraure Hachinohe,Tegevajaro Miyazaki,1.78,600.0,1.01,870.0,1.21,330.0,1.15,290.0,1.05,11.0,1.12,20.0,1.12,20.0,1.49,1000.0,11.5,1000.0,24.0,1000.0,65.0,1000.0,6.8,1000.0,6.6,1000.0,15.5,1000.0,42.0,1000.0,9.6,1000.0,9.4,1000.0,18.5,1000.0,60.0,1000.0,2.92,1000.0,19.0,1000.0,38.0,1000.0,95.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33348625,7632116.0,16139510.0,58805.0,1.229881977,1.229882022,1.229882061,1.229881986
Japanese J League,2024-06-16,02:00:00,Kobe,Kawasaki,1.92,1.95,4.3,4.6,3.85,3.9,2.0,2.14,1.88,2.0,1.8,1.91,2.1,2.26,13.0,18.5,14.5,21.0,6.0,40.0,6.2,120.0,8.4,9.6,7.8,9.0,15.5,22.0,6.0,65.0,10.5,12.0,9.2,10.5,17.0,24.0,6.0,75.0,18.5,26.0,17.5,24.0,6.2,44.0,6.4,130.0,4.3,12.5,6.0,65.0,6.6,1000.0,33321436,441082.0,1080507.0,58805.0,1.229593496,1.229593541,1.229593580,1.229593505
Japanese J League 3,2024-06-16,02:00:00,Kitakyushu,Nara Club,1.01,600.0,2.86,870.0,1.21,330.0,1.29,300.0,1.09,4.5,1.12,20.0,1.12,20.0,1.49,1000.0,9.4,1000.0,16.5,1000.0,20.0,1000.0,6.8,1000.0,6.2,1000.0,13.5,1000.0,20.0,1000.0,11.0,1000.0,10.0,1000.0,19.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33348829,5026013.0,4233883.0,58805.0,1.229883737,1.229883782,1.229883821,1.229883746
Japanese J League 3,2024-06-16,02:00:00,Kamatamare Sanuki,Kanazawa,1.01,600.0,1.66,870.0,1.21,4.8,1.34,290.0,1.07,4.1,1.12,20.0,1.12,20.0,8.2,1000.0,8.0,1000.0,12.5,1000.0,20.0,1000.0,9.2,1000.0,6.0,1000.0,10.0,1000.0,20.0,1000.0,16.5,1000.0,12.5,1000.0,18.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33348832,4233864.0,9280258.0,58805.0,1.229883646,1.229883691,1.229883730,1.229883655
Japanese J League 3,2024-06-16,02:05:00,Toyama,Omiya,1.01,600.0,1.02,870.0,1.21,330.0,1.2,290.0,1.06,6.0,1.12,20.0,1.12,20.0,9.2,1000.0,8.0,1000.0,11.0,1000.0,20.0,1000.0,9.6,1000.0,6.4,1000.0,9.8,1000.0,20.0,1000.0,18.5,1000.0,12.5,1000.0,17.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33348833,4296466.0,1080509.0,58805.0,1.229883556,1.229883601,1.229883640,1.229883565
Japanese J League,2024-06-16,03:30:00,Fukuoka,Tosu,2.12,2.14,4.0,4.2,3.4,3.55,1.73,1.84,2.18,2.36,1.95,2.1,1.92,2.06,9.8,12.5,12.0,14.5,6.2,32.0,6.2,100.0,7.4,9.2,7.0,8.6,15.0,19.0,6.0,65.0,10.5,13.5,9.8,12.5,18.5,23.0,6.2,80.0,19.5,28.0,21.0,27.0,6.0,50.0,6.4,150.0,5.1,21.0,6.2,75.0,6.8,1000.0,33321439,1405180.0,3455676.0,58805.0,1.229593406,1.229593451,1.229593490,1.229593415
Chinese League 1,2024-06-16,04:00:00,Yanbian Longding,Guangzhou FC,1.69,17.0,1.24,17.0,1.31,5.6,1.27,970.0,1.03,4.6,1.12,110.0,1.12,110.0,1.49,1000.0,9.8,1000.0,15.5,1000.0,34.0,1000.0,9.6,1000.0,2.98,1000.0,10.5,1000.0,26.0,1000.0,14.5,1000.0,10.0,1000.0,14.0,1000.0,34.0,1000.0,29.0,1000.0,23.0,1000.0,34.0,1000.0,65.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33346863,39632858.0,5723376.0,58805.0,1.229863896,1.229863941,1.229863980,1.229863905
Japanese J League 2,2024-06-16,04:00:00,Iwaki SC,Kofu,2.22,2.42,3.15,3.5,3.35,3.75,1.98,2.18,1.85,2.04,1.72,1.88,2.14,2.4,12.0,16.0,11.5,15.0,19.5,26.0,6.2,65.0,9.4,12.0,7.2,9.0,12.0,16.0,6.0,42.0,12.5,16.5,9.6,12.5,14.5,19.5,6.0,55.0,25.0,34.0,19.5,27.0,6.0,42.0,6.4,110.0,5.0,19.0,5.7,38.0,6.6,1000.0,33335706,13432059.0,1405179.0,58805.0,1.229752866,1.229752911,1.229752950,1.229752875
