League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
French National,2024-10-09,14:30:00,Orleans,Valenciennes,1.09,2.52,1.01,4.9,3.2,950.0,1.52,1.91,2.08,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33660076,2225922.0,669343.0,58805.0,1.234003069,1.234003114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombian Primera A,2024-10-09,17:00:00,America de Cali S.A,Ind Medellin,1.04,600.0,1.04,870.0,1.23,950.0,1.57,1.8,2.26,3.95,1.12,1000.0,1.12,1000.0,1.13,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,1.13,980.0,1.13,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,1.13,980.0,1.13,980.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,1.13,1000.0,33667136,26076470.0,1067444.0,58805.0,1.234105350,1.234105395,1.234105434,1.234105359,1.2,1000.0,1.01,20.0,8.6,13.5,1.09,1.14,1.15,13.5,1.41,1.57,1.01,1.38,1.02,26.0,1.31,5.4,1.234105351,1.234105353,1.234105354,1.234105398
Colombian Primera A,2024-10-09,17:00:00,La Equidad,Junior FC Barranquilla,1.04,3.65,1.04,3.1,1.03,950.0,1.05,1000.0,1.01,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33667135,4082025.0,22018255.0,58805.0,1.23410544,1.234105485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombian Primera A,2024-10-09,17:00:00,Boyaca Patriotas,Santa Fe,1.38,5.0,1.92,2.48,1.25,950.0,1.05,1000.0,1.01,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33667134,9195442.0,4908158.0,58805.0,1.23410553,1.234105575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Colombian Primera A,2024-10-09,18:00:00,Envigado,Deportivo Pasto,3.3,4.6,2.3,2.76,2.88,3.15,1.4,1.71,2.4,3.5,1.7,20.0,1.47,2.44,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33664057,5180320.0,478919.0,58805.0,1.234056150,1.234056195,1.234056234,1.234056159,2.46,2.72,1.59,1.68,7.0,10.5,1.11,1.17,2.26,3.25,1.44,1.79,1.57,1.76,1.32,1.44,1.46,1.54,1.234056151,1.234056153,1.234056154,1.234056198
Brazilian Serie A,2024-10-09,19:30:00,Atletico MG,Gremio,1.94,1.98,4.7,5.1,3.45,3.6,1.67,1.76,2.26,2.5,1.92,2.06,1.94,2.08,8.4,11.0,11.0,17.5,5.6,44.0,6.0,150.0,6.4,8.4,6.6,8.6,14.0,23.0,5.9,90.0,8.0,12.0,9.6,10.5,17.0,28.0,6.0,110.0,15.5,26.0,16.5,28.0,5.8,60.0,6.2,200.0,13.0,20.0,50.0,130.0,6.4,1000.0,33665680,361329.0,198134.0,58805.0,1.234090910,1.234090894,1.234090909,1.234090919,1.2,1000.0,1.45,20.0,9.4,13.5,1.08,1.12,3.25,3.4,1.42,1.44,1.25,1.27,2.02,2.08,1.39,1.41,1.234090912,1.234090914,1.234090915,1.234090897
Brazilian Serie B,2024-10-09,20:00:00,Botafogo SP,Guarani,2.44,2.76,3.5,4.5,2.78,2.9,1.34,1.44,3.25,3.95,2.22,2.88,1.47,1.73,5.2,6.0,7.8,9.4,14.5,27.0,9.2,120.0,5.7,7.0,6.6,7.4,6.6,25.0,9.0,140.0,11.0,14.5,12.0,15.0,27.0,38.0,9.4,230.0,24.0,65.0,8.4,65.0,9.2,120.0,10.0,410.0,8.8,110.0,9.6,300.0,9.4,1000.0,33663683,4435648.0,200603.0,58805.0,1.234048698,1.234048708,1.234048697,1.234048707,1.95,2.64,1.01,1000.0,5.0,7.0,1.17,1.25,2.08,2.32,1.76,1.93,1.29,1.39,1.57,1.7,1.52,1.57,1.234048689,1.234048701,1.234048702,1.234048712
US United Soccer League,2024-10-09,20:00:00,North Carolina FC,Tulsa Roughnecks FC,1.04,110.0,1.04,110.0,1.02,950.0,1.07,1000.0,1.01,18.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33670206,12713336.0,9370034.0,58805.0,1.234153007,1.234153052,1.234153091,1.234153016,1.01,1000.0,1.01,1000.0,1.07,1000.0,1.01,18.0,1.07,1000.0,1.01,18.0,1.01,26.0,1.01,36.0,1.01,110.0,1.234153008,1.234153010,1.234153011,1.234153055
Brazilian Serie B,2024-10-09,21:00:00,Paysandu,Chapecoense,1.87,1.97,5.6,6.6,3.1,3.45,1.49,1.6,2.66,3.05,2.12,2.64,1.54,1.8,6.6,9.4,12.0,17.0,1.03,55.0,1.03,240.0,5.1,6.8,6.4,8.4,18.0,30.0,1.03,150.0,7.2,11.5,8.6,14.0,1.03,38.0,1.03,180.0,14.5,25.0,19.5,34.0,1.03,90.0,20.0,360.0,9.0,27.0,20.0,290.0,48.0,1000.0,33668065,189951.0,2909511.0,58805.0,1.234127487,1.234127532,1.234127571,1.234127496,1.01,1000.0,1.01,1000.0,6.8,10.5,1.11,1.17,2.48,2.86,1.54,1.68,1.2,1.22,2.02,2.16,1.4,1.46,1.234127488,1.234127490,1.234127491,1.234127535
Colombian Primera A,2024-10-09,21:30:00,Atletico Nacional Medellin,Deportivo Cali,1.54,1.67,6.0,8.2,3.85,950.0,1.75,2.02,1.99,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33664059,10632891.0,328690.0,58805.0,1.234056060,1.234056105,1.234056144,1.234056069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,4.5,1.32,1.46,0.0,0.0,0.0,0.0,0.0,0.0,1.234056061,1.234056063,1.234056064,1.234056108
