League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
South Korean K League 1,2024-05-28,07:30:00,Gimcheon Sangmu,FC Seoul,2.24,2.36,3.45,3.7,3.4,3.65,1.82,1.97,2.04,2.22,1.83,1.99,2.02,2.22,10.0,15.0,10.5,15.5,17.5,30.0,4.5,80.0,8.2,10.5,7.0,8.8,12.0,18.5,4.7,55.0,11.5,17.0,9.4,14.0,15.5,24.0,4.5,70.0,21.0,36.0,20.0,32.0,4.7,55.0,4.6,140.0,3.95,24.0,4.3,55.0,4.7,1000.0,33303772,41053763.0,2479786.0,58805.0,1.229353239,1.229353284,1.229353323,1.229353248
South Korean K League 1,2024-05-28,07:30:00,Gwangju FC,Pohang Steelers,2.28,2.64,3.1,3.75,3.35,3.6,1.77,1.97,2.04,2.3,1.84,1.99,2.02,2.18,10.0,15.0,10.5,15.0,19.0,28.0,4.7,75.0,8.4,10.5,7.0,8.6,12.0,17.5,4.9,50.0,12.5,17.5,9.8,14.0,15.5,24.0,4.6,70.0,26.0,38.0,22.0,32.0,4.9,55.0,4.7,140.0,4.1,26.0,4.4,50.0,4.9,1000.0,33303771,5348611.0,1363823.0,58805.0,1.229353330,1.229353375,1.229353414,1.229353339
Estonian Premier League,2024-05-28,12:00:00,Kuressaare,Parnu JK Vaprus,1.07,110.0,1.12,110.0,1.13,950.0,1.07,110.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.92,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.88,1000.0,3.05,1000.0,4.8,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33306937,5407305.0,12395256.0,58805.0,1.229407038,1.229407083,1.229407122,1.229407047
Swedish Allsvenskan,2024-05-28,14:00:00,Malmo FF,Elfsborg,1.41,1.44,8.2,8.8,5.4,5.6,2.5,2.66,1.6,1.67,1.84,1.91,2.1,2.2,20.0,29.0,5.9,38.0,6.4,85.0,6.6,260.0,9.4,11.0,10.5,15.0,5.9,36.0,6.4,120.0,8.6,9.8,9.0,10.5,21.0,28.0,6.4,110.0,11.5,15.5,12.5,17.0,5.8,36.0,6.4,130.0,3.1,5.7,6.4,120.0,6.8,990.0,33292118,174383.0,30684.0,58805.0,1.229202575,1.229202620,1.229202659,1.229202584
Swedish Superettan,2024-05-28,14:00:00,Degerfors,Varbergs BoIS,1.72,1.8,4.8,5.3,4.1,4.5,2.14,2.36,1.74,1.88,1.76,1.85,2.18,2.32,14.0,23.0,15.5,25.0,5.1,50.0,5.2,140.0,9.0,10.5,8.8,10.0,15.0,24.0,5.1,75.0,9.8,13.5,9.0,12.5,17.0,24.0,5.1,75.0,12.5,21.0,12.0,20.0,5.2,38.0,5.2,120.0,3.55,10.0,5.0,70.0,5.4,880.0,33291379,784612.0,6225055.0,58805.0,1.229194626,1.229194671,1.229194710,1.229194635
Austrian Bundesliga,2024-05-28,14:00:00,Hartberg,Austria Vienna,2.82,3.05,2.36,2.48,3.95,4.2,2.24,2.4,1.72,1.8,1.6,1.77,2.3,2.68,13.5,23.0,11.0,16.0,13.5,21.0,4.7,38.0,12.5,17.5,8.0,9.6,9.8,14.0,19.0,28.0,17.0,26.0,11.0,15.5,13.0,20.0,4.7,40.0,4.8,55.0,24.0,36.0,4.8,44.0,4.8,90.0,4.2,26.0,3.95,18.0,5.0,640.0,33302978,345648.0,65352.0,58805.0,1.229341040,1.229341085,1.229341124,1.229341049
Norwegian 1st Division,2024-05-28,14:00:00,Start,Sogndal,2.82,3.05,2.46,2.62,3.65,3.9,2.2,2.42,1.71,1.84,1.62,1.72,2.4,2.6,5.7,980.0,5.2,980.0,4.9,19.5,6.6,1000.0,5.4,980.0,7.2,9.6,5.2,980.0,5.3,26.0,5.1,23.0,10.0,980.0,5.9,980.0,3.95,36.0,3.45,50.0,5.5,32.0,4.0,40.0,3.5,80.0,3.65,22.0,3.05,16.5,3.65,1000.0,33304297,774893.0,31322.0,58805.0,1.229360008,1.229360053,1.229360092,1.229360017
Estonian Premier League,2024-05-28,14:00:00,Nomme Kalju,Nomme Utd,1.04,1000.0,1.04,1000.0,1.01,950.0,1.21,980.0,1.01,6.6,1.01,1000.0,1.01,1000.0,1.03,1000.0,2.9,1000.0,2.56,1000.0,2.94,1000.0,1.03,1000.0,2.7,1000.0,3.9,1000.0,3.95,1000.0,1.03,1000.0,4.1,1000.0,4.9,1000.0,12.5,1000.0,1.03,1000.0,1.03,1000.0,9.6,1000.0,15.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33307056,4007449.0,10443529.0,58805.0,1.229406948,1.229406993,1.229407032,1.229406957
CONMEBOL Copa Sudamericana,2024-05-28,19:00:00,Argentinos Juniors,Nacional (Par),1.32,1.39,10.5,15.5,4.9,5.9,1.74,1.93,2.08,2.36,2.48,2.92,1.52,1.67,11.5,13.0,25.0,36.0,13.0,150.0,13.5,1000.0,5.6,6.2,11.0,12.5,38.0,60.0,13.5,980.0,6.0,6.8,9.8,11.5,32.0,48.0,13.0,980.0,9.4,10.5,16.0,18.5,46.0,65.0,13.5,980.0,5.9,8.4,4.3,980.0,4.3,1000.0,33281527,453739.0,1370433.0,58805.0,1.229046914,1.229046924,1.229046913,1.229046923
CONMEBOL Copa Sudamericana,2024-05-28,19:00:00,Corinthians,Racing Club (Uru),1.34,1.43,11.0,13.5,4.7,5.6,1.84,2.12,1.9,2.2,2.34,2.7,1.58,1.75,5.7,980.0,7.2,980.0,8.6,980.0,2.6,1000.0,5.9,6.8,5.3,980.0,7.6,980.0,8.8,1000.0,6.2,980.0,8.8,980.0,7.4,980.0,4.0,980.0,9.2,980.0,14.0,980.0,8.0,980.0,4.0,1000.0,4.2,980.0,1.63,1000.0,9.2,1000.0,33281530,198136.0,4465708.0,58805.0,1.229047802,1.229047812,1.229047801,1.229047811
