League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Chinese Super League,2024-07-22,08:35:00,Cangzhou Mighty Lions,Shanghai Shenhua,12.0,14.5,1.26,1.29,6.4,7.4,2.52,2.9,1.53,1.66,2.02,2.3,1.78,1.99,21.0,30.0,8.4,11.5,6.8,9.0,8.2,11.0,6.2,50.0,12.5,17.0,9.4,12.5,11.0,15.5,6.8,150.0,6.4,55.0,26.0,38.0,26.0,42.0,7.0,1000.0,7.0,240.0,7.0,180.0,7.0,200.0,7.0,290.0,2.78,4.5,7.2,1000.0,33416543,50443413.0,1550828.0,58805.0,1.230717400,1.230717410,1.230717399,1.230717409,3.65,4.7,1.27,1.38,25.0,36.0,1.03,1.05,2.52,8.2,1.14,1.25,4.3,4.8,1.07,1.09,1.16,1.19,1.230717391,1.230717403,1.230717404,1.230717414
Egyptian Premier,2024-07-22,11:30:00,Ismaily,El Gounah,2.04,2.2,4.0,4.5,3.05,3.7,1.58,1.8,2.26,2.72,1.98,2.34,1.74,2.04,8.8,11.0,11.0,14.0,3.3,34.0,1.25,1000.0,6.8,8.2,6.8,8.4,5.1,21.0,1.25,1000.0,9.8,12.5,9.8,12.5,5.3,26.0,1.27,1000.0,1.4,28.0,1.48,29.0,1.23,1000.0,1.25,1000.0,1.15,24.0,1.21,1000.0,1.21,1000.0,33420568,5170870.0,5202561.0,58805.0,1.230759058,1.230759103,1.230759142,1.230759067,2.66,2.94,1.53,1.61,8.0,18.0,1.08,1.15,2.72,3.4,1.42,1.58,1.28,1.33,1.83,1.96,1.37,1.48,1.230759059,1.230759061,1.230759062,1.230759106
Finnish Veikkausliiga,2024-07-22,12:00:00,FC Inter,Gnistan,1.71,1.74,5.1,5.4,4.3,4.5,2.36,2.52,1.66,1.74,1.71,1.77,2.3,2.42,18.5,23.0,19.5,25.0,25.0,48.0,40.0,130.0,10.0,12.5,9.2,11.5,17.5,22.0,29.0,65.0,10.0,13.0,9.2,11.5,16.5,21.0,29.0,65.0,15.5,19.5,14.0,18.0,23.0,32.0,34.0,95.0,6.8,8.6,29.0,60.0,55.0,670.0,33416067,139505.0,495186.0,58805.0,1.230704800,1.230704845,1.230704884,1.230704809,3.35,4.2,1.31,1.43,15.5,26.0,1.05,1.07,4.8,6.0,1.2,1.27,1.23,1.24,2.34,2.42,1.29,1.31,1.230704801,1.230704803,1.230704804,1.230704848
Romanian Liga I,2024-07-22,13:00:00,Gloria Buzau,ACS Sepsi OSK,3.4,4.5,2.16,2.38,3.05,3.85,1.54,1.92,2.08,2.84,1.81,2.42,1.71,2.22,1.03,12.0,1.03,9.8,1.03,15.5,1.03,36.0,1.03,14.5,1.03,9.2,1.03,14.0,1.03,34.0,1.03,32.0,1.03,21.0,1.03,27.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,30.0,1.03,1000.0,33418857,2487031.0,8916863.0,58805.0,1.230748998,1.230749045,1.230749087,1.230749008,2.7,2.98,1.53,1.59,8.0,12.5,1.09,1.14,2.6,3.75,1.37,1.63,1.73,1.85,1.32,1.38,1.4,1.48,1.230748999,1.230749001,1.230749002,1.230749048
Bulgarian A League,2024-07-22,13:00:00,Hebar,Spartak Varna,2.4,2.92,2.74,3.4,2.96,3.9,1.69,1.95,2.04,3.35,1.12,9.4,1.12,20.0,9.4,12.5,9.4,12.0,16.0,22.0,36.0,1000.0,8.8,11.0,6.4,8.4,10.5,15.0,27.0,1000.0,13.5,18.0,10.0,13.5,16.0,22.0,40.0,1000.0,29.0,1000.0,25.0,1000.0,40.0,1000.0,40.0,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,33402309,20716789.0,1557407.0,58805.0,1.230523613,1.230523658,1.230523697,1.230523622,1.01,3.3,1.01,20.0,9.2,21.0,1.06,1.13,1.72,21.0,1.35,1.49,1.43,1.57,1.54,1.71,1.37,1.49,1.230523614,1.230523616,1.230523617,1.230523661
Polish Ekstraklasa,2024-07-22,14:00:00,Stal Mielec,Widzew Lodz,2.82,3.2,2.42,2.72,3.1,3.8,1.92,2.1,1.91,2.1,1.74,1.88,2.14,2.36,10.0,17.0,8.4,14.0,12.5,21.0,1.03,44.0,9.2,15.0,6.2,9.8,9.0,14.5,1.03,34.0,1.03,24.0,9.6,16.0,13.0,22.0,1.03,50.0,1.03,60.0,1.03,40.0,1.03,55.0,1.03,1000.0,1.01,34.0,1.01,26.0,1.03,1000.0,33420557,10133739.0,502304.0,58805.0,1.230759238,1.230759283,1.230759322,1.230759247,2.98,3.5,1.4,1.51,11.0,18.0,1.06,1.1,3.25,4.9,1.26,1.44,1.58,1.71,1.45,1.55,1.35,1.43,1.230759239,1.230759241,1.230759242,1.230759286
Danish Superliga,2024-07-22,14:00:00,Lyngby,FC Copenhagen,6.6,7.0,1.54,1.56,4.7,5.0,2.38,2.6,1.63,1.73,1.79,1.88,2.14,2.26,17.5,24.0,8.8,11.5,8.6,11.5,12.0,16.0,21.0,29.0,9.2,12.5,8.2,11.0,12.0,16.5,6.4,60.0,19.5,27.0,17.0,23.0,5.9,34.0,6.8,180.0,6.6,85.0,6.6,80.0,6.6,110.0,6.6,85.0,3.6,7.2,7.0,810.0,33374910,28218.0,52533356.0,58805.0,1.230164212,1.230164222,1.230164211,1.230164221,3.55,4.1,1.33,1.39,17.5,26.0,1.05,1.06,2.38,7.0,1.17,1.73,2.78,2.86,1.16,1.18,1.25,1.27,1.230164203,1.230164215,1.230164216,1.230164226
Swedish Allsvenskan,2024-07-22,14:00:00,GAIS,AIK,2.46,2.54,2.9,2.98,3.7,3.9,2.16,2.3,1.77,1.87,1.65,1.72,2.4,2.54,15.5,22.0,12.5,17.5,19.0,27.0,4.2,60.0,11.5,16.0,7.8,8.8,9.6,16.0,25.0,38.0,15.5,22.0,10.5,14.5,14.5,20.0,4.2,48.0,4.1,42.0,21.0,30.0,28.0,42.0,4.3,95.0,3.75,21.0,3.95,28.0,4.5,700.0,33416213,384083.0,168731.0,58805.0,1.230713468,1.230713513,1.230713552,1.230713477,3.3,3.75,1.37,1.43,13.5,21.0,1.06,1.08,4.4,5.1,1.24,1.29,1.5,1.53,1.65,1.69,1.34,1.36,1.230713469,1.230713471,1.230713472,1.230713516
Swedish Superettan,2024-07-22,14:00:00,Varbergs BoIS,Landskrona,3.05,3.4,2.36,2.48,3.5,3.9,2.02,2.3,1.78,1.99,1.63,1.87,2.16,2.6,1.03,17.5,1.03,13.5,1.03,18.0,1.03,1000.0,1.03,15.0,1.11,9.2,1.03,13.0,1.14,27.0,1.03,24.0,1.03,14.5,1.49,18.5,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.08,1000.0,1.08,18.5,1.03,1000.0,33420565,6225055.0,130432.0,58805.0,1.230759328,1.230759373,1.230759412,1.230759337,3.15,3.75,1.36,1.5,12.5,21.0,1.05,1.09,2.74,21.0,1.25,1.35,1.67,1.74,1.44,1.47,1.35,1.4,1.230759329,1.230759331,1.230759332,1.230759376
Polish I Liga,2024-07-22,14:00:00,Stal Rzeszow,Arka Gdynia,3.95,5.2,1.7,1.96,3.4,6.4,2.3,4.5,1.55,1.76,1.57,1.8,2.26,9.4,1.03,1000.0,9.8,13.5,10.5,14.5,1.03,1000.0,1.03,1000.0,8.4,11.5,8.6,11.5,13.0,18.5,29.0,1000.0,1.03,20.0,13.0,19.5,20.0,1000.0,40.0,1000.0,36.0,1000.0,38.0,1000.0,40.0,1000.0,1.01,1000.0,1.01,9.0,1.01,1000.0,33423824,5817456.0,1209553.0,58805.0,1.230794447,1.230794492,1.230794531,1.230794456,3.65,4.6,1.29,1.38,2.3,1000.0,1.01,1.06,2.3,1000.0,1.01,1.76,2.04,2.44,1.24,1.34,1.25,1.35,1.230794448,1.230794450,1.230794451,1.230794495
