League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Mexican Liga MX,2024-09-01,00:10:00,Cruz Azul,CF America,2.14,2.3,3.6,4.2,3.4,3.7,1.81,1.94,2.06,2.24,1.87,1.99,2.02,2.16,9.4,15.0,10.0,16.0,18.5,32.0,4.2,980.0,7.0,11.5,6.0,9.8,11.5,19.0,4.2,980.0,10.0,16.0,8.2,13.5,14.0,24.0,4.3,980.0,20.0,34.0,17.5,30.0,4.2,980.0,4.3,980.0,3.75,22.0,4.1,980.0,4.4,1000.0,33510101,328204.0,328952.0,58805.0,1.232033854,1.232033899,1.232033938,1.232033863,2.94,3.35,1.43,1.52,10.0,21.0,1.07,1.12,3.35,3.8,1.36,1.42,1.33,1.39,1.77,1.88,1.37,1.42,1.232033855,1.232033857,1.232033858,1.232033902
Japanese J League,2024-09-01,02:00:00,Sapporo,Kawasaki,3.3,3.7,1.94,2.14,3.95,4.7,2.62,3.0,1.5,1.62,1.51,1.58,2.72,2.98,1.03,40.0,11.0,18.5,12.5,21.0,18.5,32.0,15.5,27.0,8.0,11.0,8.0,11.0,13.5,23.0,1.03,40.0,11.0,18.5,11.0,18.0,17.0,29.0,1.01,80.0,1.03,42.0,1.03,40.0,1.01,65.0,1.01,27.0,1.01,10.0,1.01,360.0,33525653,2245760.0,1080507.0,58805.0,1.232259130,1.232259140,1.232259129,1.232259139,3.5,5.3,1.23,1.4,3.0,1000.0,1.01,1.05,2.62,1000.0,1.13,1.25,1.87,2.06,1.37,1.44,1.27,1.34,1.232259121,1.232259133,1.232259134,1.232259144
Romanian Liga II,2024-09-01,05:00:00,CSM Slatina,Arges Pitesti,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.05,15.5,1.07,990.0,1.01,1000.0,1.01,1000.0,9.2,1000.0,9.8,1000.0,18.0,1000.0,20.0,1000.0,8.2,1000.0,6.4,1000.0,12.0,1000.0,20.0,1000.0,12.5,1000.0,10.5,1000.0,18.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33534324,20135213.0,1557297.0,58805.0,1.232375779,1.232375825,1.232375864,1.232375788,2.72,3.05,1.49,1.58,9.0,15.5,1.07,1.13,1.05,15.5,1.07,110.0,1.41,36.0,1.56,36.0,1.34,330.0,1.232375780,1.232375782,1.232375783,1.232375828
Czech 2 Liga,2024-09-01,05:15:00,Banik Ostrava B,Lisen,1.11,1000.0,1.06,1000.0,1.11,1000.0,1.05,18.0,1.06,990.0,1.01,1000.0,1.01,1000.0,9.6,1000.0,8.6,1000.0,12.5,1000.0,20.0,1000.0,9.8,1000.0,6.6,1000.0,9.8,1000.0,20.0,1000.0,19.0,1000.0,12.5,1000.0,16.5,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33536579,25130637.0,4940255.0,58805.0,1.232406643,1.232406688,1.232406727,1.232406652,2.88,3.25,1.45,1.53,9.4,18.0,1.06,1.12,1.05,18.0,1.06,110.0,1.09,26.0,1.35,10.5,1.35,10.5,1.232406644,1.232406646,1.232406647,1.232406691
Czech 2 Liga,2024-09-01,05:15:00,Slavia Praha B,Prostejov,1.04,2.34,1.92,1000.0,1.92,1000.0,1.05,990.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,18.0,1000.0,16.5,1000.0,20.0,1000.0,20.0,1000.0,11.5,1000.0,7.6,1000.0,12.5,1000.0,20.0,1000.0,13.5,1000.0,9.4,1000.0,12.5,1000.0,20.0,1000.0,20.0,1000.0,17.0,1000.0,20.0,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33536577,25328480.0,6607086.0,58805.0,1.232406733,1.232406778,1.232406817,1.232406742,3.55,4.5,1.29,1.39,17.5,110.0,1.01,1.07,1.05,110.0,1.01,110.0,1.27,2.1,1.9,36.0,1.24,2.1,1.232406734,1.232406736,1.232406737,1.232406781
Austrian Erste Liga,2024-09-01,05:30:00,Voitsberg,KSV 1919,2.34,2.82,2.58,3.15,3.15,4.9,1.43,5.9,1.2,3.35,1.52,1.88,2.12,2.94,13.0,980.0,10.5,980.0,15.0,980.0,30.0,980.0,10.0,980.0,6.6,980.0,9.4,980.0,20.0,980.0,13.5,980.0,8.8,980.0,12.0,980.0,26.0,980.0,26.0,980.0,18.0,980.0,24.0,980.0,50.0,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,33528768,542943.0,10777940.0,58805.0,1.232309418,1.232309463,1.232309502,1.232309427,1.01,1000.0,1.01,1000.0,14.0,1000.0,1.01,1.08,3.85,5.9,1.2,1.31,1.46,1.64,1.54,1.75,1.29,1.38,1.232309419,1.232309421,1.232309422,1.232309466
Romanian Liga II,2024-09-01,05:30:00,FC Hunedoara,Ceahlaul,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.05,21.0,1.05,990.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,13.5,1000.0,20.0,1000.0,20.0,1000.0,7.4,1000.0,7.2,1000.0,16.0,1000.0,20.0,1000.0,9.6,1000.0,9.4,1000.0,18.5,1000.0,20.0,1000.0,18.5,1000.0,18.0,1000.0,20.0,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33534311,7223889.0,1557295.0,58805.0,1.232375870,1.232375915,1.232375954,1.232375879,2.92,3.3,1.44,1.52,10.0,21.0,1.05,1.12,1.05,21.0,1.05,990.0,1.24,36.0,1.91,36.0,1.3,330.0,1.232375871,1.232375873,1.232375874,1.232375918
Spanish Segunda RFEF - Group 5,2024-09-01,06:00:00,Guadalajara,CD Atletico Paso,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.05,11.0,1.1,990.0,1.01,1000.0,1.01,1000.0,1.47,1000.0,2.8,1000.0,2.52,1000.0,1.01,1000.0,2.62,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33536253,230909.0,25701451.0,58805.0,1.232401405,1.232401450,1.232401489,1.232401414,1.01,1000.0,1.01,1000.0,7.2,11.0,1.1,1.17,1.05,11.0,1.1,980.0,1.3,990.0,1.69,990.0,1.38,500.0,1.232401406,1.232401408,1.232401409,1.232401453
Spanish Segunda RFEF - Group 2,2024-09-01,06:30:00,SD Eibar B,Anguiano,1.01,2.02,1.98,1000.0,1.98,1000.0,1.02,15.5,1.07,1000.0,1.01,1000.0,1.01,1000.0,9.2,1000.0,11.5,1000.0,20.0,1000.0,20.0,1000.0,7.2,1000.0,6.6,1000.0,15.5,1000.0,20.0,1000.0,9.8,1000.0,9.6,1000.0,19.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33533930,72918168.0,19966559.0,58805.0,1.232369594,1.232369639,1.232369678,1.232369603,2.74,3.05,1.49,1.57,9.0,15.5,1.07,1.13,1.02,15.5,1.07,110.0,1.21,2.02,1.98,990.0,1.28,2.02,1.232369595,1.232369597,1.232369598,1.232369642
Ukrainian Premier League,2024-09-01,07:00:00,Veres Rivne,Livyi Bereh,1.04,2.24,1.8,1000.0,1.81,1000.0,1.08,3.85,1.35,13.5,1.01,1000.0,1.01,1000.0,1.34,1000.0,2.66,1000.0,2.52,1000.0,1.01,1000.0,2.4,8.4,1.01,7.8,1.01,1000.0,1.01,1000.0,2.72,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33534472,10053070.0,60357825.0,58805.0,1.232380245,1.232380290,1.232380329,1.232380254,1.01,1000.0,1.01,1.67,9.4,18.0,1.07,1.12,2.2,18.0,1.07,1.82,1.28,2.24,1.8,26.0,1.33,2.24,1.232380246,1.232380248,1.232380249,1.232380293
