League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Mexican Ascenso MX,2024-10-13,00:00:00,Dorados,Tlaxcala F.C,2.34,2.54,2.96,3.3,3.55,3.95,2.04,2.28,1.79,1.96,1.6,1.82,2.22,2.66,14.0,19.0,11.0,15.0,18.0,25.0,40.0,1000.0,9.6,13.0,6.8,9.0,10.5,14.0,26.0,36.0,14.0,18.5,9.2,12.5,13.5,18.0,32.0,1000.0,27.0,1000.0,20.0,28.0,28.0,38.0,60.0,85.0,1.01,20.0,1.01,30.0,1.01,1000.0,33665235,6119455.0,20518252.0,58805.0,1.234079853,1.234079898,1.234079937,1.234079862,3.15,4.0,1.33,1.46,3.95,1000.0,1.01,1.34,3.95,5.2,1.25,1.34,1.44,1.52,1.64,1.75,1.33,1.4,1.234079854,1.234079856,1.234079857,1.234079901
Japanese J League 3,2024-10-13,01:00:00,Matsumoto,Kanazawa,2.16,3.65,3.0,4.2,2.06,5.0,1.54,2.68,1.6,2.82,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33671773,7081210.0,9280258.0,58805.0,1.234175388,1.234175433,1.234175472,1.234175397,1.01,1000.0,1.01,1000.0,3.0,21.0,1.06,1.11,2.16,21.0,1.06,1.87,1.31,1.5,1.38,1.87,1.35,1.95,1.234175389,1.234175391,1.234175392,1.234175436
Japanese J League 3,2024-10-13,01:00:00,Tottori,Grulla Morioka,1.53,2.28,3.4,1000.0,2.48,1000.0,1.58,2.76,1.57,2.72,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33671775,5759566.0,8535701.0,58805.0,1.234175208,1.234175253,1.234175292,1.234175217,2.54,5.0,1.01,1000.0,2.44,36.0,1.03,1.09,2.44,36.0,1.03,1.7,1.19,1.42,1.78,110.0,1.22,1.67,1.234175209,1.234175211,1.234175212,1.234175256
Japanese J League 3,2024-10-13,02:00:00,Azul Claro Numazu,Kamatamare Sanuki,1.9,3.7,2.38,8.6,2.02,1000.0,1.54,2.68,1.6,2.82,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33671748,10376843.0,4233864.0,58805.0,1.234176234,1.234176279,1.234176318,1.234176243,1.01,1000.0,1.17,1000.0,10.0,21.0,1.06,1.11,2.06,21.0,1.06,1.94,1.31,1.73,1.4,2.1,1.31,1.9,1.234176235,1.234176237,1.234176238,1.234176282
Japanese J League 3,2024-10-13,02:00:00,Nara Club,FC Osaka,2.5,3.95,2.06,4.6,1.91,1000.0,1.41,1.85,2.18,3.4,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33671770,4233883.0,9301693.0,58805.0,1.234175568,1.234175613,1.234175652,1.234175577,1.01,1000.0,1.34,1.92,8.8,13.5,1.08,1.13,2.8,4.2,1.31,1.56,1.28,1.94,1.34,1.55,1.35,2.1,1.234175569,1.234175571,1.234175572,1.234175616
Japanese J League 3,2024-10-13,02:00:00,Omiya,Fukushima Utd,1.52,1.71,5.7,8.0,3.9,6.0,1.92,2.2,1.84,2.1,1.01,2.18,1.01,2.16,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,7.0,1000.0,8.0,1000.0,1.01,1000.0,1.01,1000.0,7.6,10.5,8.2,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33671774,1080509.0,4271905.0,58805.0,1.234175298,1.234175343,1.234175382,1.234175307,1.01,1000.0,1.01,1000.0,3.7,26.0,1.05,1.1,2.86,26.0,1.27,1.38,1.15,1.2,2.4,2.94,1.25,1.35,1.234175299,1.234175301,1.234175302,1.234175346
Spanish Segunda RFEF - Group 4,2024-10-13,06:30:00,FC La Union Atletico,San Fernando CD,1.01,3.75,1.02,5.0,1.88,1000.0,1.33,1.59,2.7,3.95,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33674856,21952475.0,9282888.0,58805.0,1.234221004,1.234221049,1.234221088,1.234221013,2.06,2.92,1.01,1000.0,6.0,8.8,1.13,1.2,2.14,3.05,1.48,1.88,1.5,1.64,1.36,1.84,1.45,1.67,1.234221005,1.234221007,1.234221008,1.234221052
Spanish Segunda RFEF - Group 3,2024-10-13,07:00:00,CE Andratx,Mallorca B,1.89,2.94,2.66,1000.0,1.88,1000.0,1.46,1.91,2.1,3.15,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33671350,40777204.0,4144563.0,58805.0,1.234169768,1.234169813,1.234169852,1.234169777,2.2,4.3,1.01,1000.0,8.0,12.5,1.09,1.15,2.22,5.3,1.23,1.82,1.32,1.61,1.51,1.95,1.37,1.72,1.234169769,1.234169771,1.234169772,1.234169816
Spanish Segunda RFEF - Group 3,2024-10-13,07:00:00,CD Ibiza Islas Pitiusas,Elche B,1.84,2.98,2.8,8.8,1.81,1000.0,1.29,2.8,1.56,4.4,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33671510,20383318.0,7602490.0,58805.0,1.234171612,1.234171657,1.234171696,1.234171621,1.01,1000.0,1.01,1000.0,7.0,10.5,1.11,1.17,2.06,3.85,1.35,1.95,1.12,1.56,1.5,2.2,1.37,2.24,1.234171613,1.234171615,1.234171616,1.234171660
Spanish Segunda RFEF - Group 3,2024-10-13,07:00:00,Torrent CF,Santa Eulalia,1.87,2.78,3.05,1000.0,2.36,1000.0,1.38,2.0,2.0,3.6,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33671331,36458961.0,3303608.0,58805.0,1.234170153,1.234170198,1.234170237,1.234170162,1.01,1000.0,1.01,1000.0,9.0,15.5,1.07,1.13,2.3,5.6,1.22,1.76,1.27,1.4,1.4,2.14,1.33,1.99,1.234170154,1.234170156,1.234170157,1.234170201
