League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Chinese League 2,2024-09-16,05:00:00,Shenzhen Juniors FC,Haimen Codion,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.06,26.0,1.04,21.0,1.12,20.0,1.12,20.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33591111,67744862.0,46839858.0,58805.0,1.233054979,1.233055024,1.233055063,1.233054988,1.2,1000.0,1.01,20.0,12.0,26.0,1.04,1.1,1.14,26.0,1.04,55.0,1.14,26.0,1.95,36.0,1.2,500.0,1.233054980,1.233054982,1.233054983,1.233055027
Chinese League 2,2024-09-16,08:00:00,Dalian Kun City FC,Shanghai Port B,1.04,2.34,1.75,1000.0,1.75,1000.0,1.06,15.5,1.07,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33591120,68280380.0,67939087.0,58805.0,1.233054709,1.233054754,1.233054793,1.233054718,1.01,1000.0,1.01,1000.0,9.2,15.5,1.07,1.13,1.06,15.5,1.07,21.0,1.3,2.34,1.74,36.0,1.33,2.34,1.233054710,1.233054712,1.233054713,1.233054757
Chinese League 1,2024-09-16,08:30:00,Shanghai Jiading,Heilongjiang Lava Spring,2.18,3.0,2.78,4.1,2.56,220.0,1.54,1.94,2.06,2.82,1.01,980.0,1.01,980.0,7.6,980.0,8.0,980.0,15.5,1000.0,1.01,1000.0,6.6,980.0,5.6,980.0,10.5,980.0,1.01,1000.0,11.0,980.0,9.0,980.0,15.0,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33574870,12900467.0,13288774.0,58805.0,1.232873874,1.232873919,1.232873958,1.232873883,2.34,3.3,1.44,1.75,8.2,13.5,1.08,1.14,2.6,13.5,1.36,1.55,1.37,1.56,1.5,1.85,1.33,1.57,1.232873875,1.232873877,1.232873878,1.232873922
Chinese League 1,2024-09-16,08:30:00,Qingdao Red Lions,Jiangxi Liansheng,1.55,1.87,4.8,7.8,3.0,980.0,1.7,2.22,1.81,2.42,1.01,980.0,1.01,980.0,10.0,980.0,13.5,980.0,1.01,1000.0,1.01,1000.0,6.0,980.0,6.4,980.0,16.0,1000.0,1.01,1000.0,7.2,980.0,7.6,980.0,17.0,1000.0,1.01,1000.0,12.0,980.0,14.0,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,1000.0,1.01,1000.0,33574810,23344678.0,10025828.0,58805.0,1.232874345,1.232874390,1.232874429,1.232874354,2.68,3.85,1.35,1.6,11.0,26.0,1.05,1.1,2.16,26.0,1.27,1.48,1.15,1.23,2.14,2.82,1.25,1.44,1.232874346,1.232874348,1.232874349,1.232874393
Chinese League 1,2024-09-16,08:30:00,Dongguan Guanlian,Guangxi Baoyun,2.02,7.6,1.31,3.05,1.85,1000.0,1.43,1.84,2.2,3.3,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33574815,39632861.0,23245317.0,58805.0,1.232874165,1.232874210,1.232874249,1.232874174,1.01,1000.0,1.01,1000.0,9.2,15.5,1.07,1.13,1.79,4.4,1.29,2.26,1.48,4.3,1.15,1.97,1.31,2.18,1.232874166,1.232874168,1.232874169,1.232874213
Chinese League 2,2024-09-16,08:30:00,Rizhao Yuqi,Hainan Star,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.06,12.5,1.09,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33591112,68101072.0,46993484.0,58805.0,1.233054889,1.233054934,1.233054973,1.233054898,1.01,1000.0,1.01,1000.0,8.0,12.5,1.09,1.15,1.06,12.5,1.09,21.0,1.18,26.0,1.83,36.0,1.31,500.0,1.233054890,1.233054892,1.233054893,1.233054937
Chinese League 2,2024-09-16,08:30:00,Guangxi Lanhang,Taian Tiankuang,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.06,13.5,1.08,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33591113,55942514.0,47112788.0,58805.0,1.233054799,1.233054844,1.233054883,1.233054808,1.01,1000.0,1.01,1000.0,8.6,13.5,1.08,1.14,1.06,13.5,1.08,21.0,1.27,36.0,1.62,36.0,1.32,500.0,1.233054800,1.233054802,1.233054803,1.233054847
English U21 Pro Development League,2024-09-16,09:00:00,Crewe U21,Watford U21,2.1,1000.0,1.18,2.14,2.2,1000.0,2.2,1000.0,1.01,1.84,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33591116,6628863.0,10123520.0,58805.0,1.233055745,1.233055790,1.233055829,1.233055754,1.01,1000.0,1.01,1000.0,36.0,1000.0,1.01,1.03,2.2,1000.0,1.01,1.84,1.87,7.0,1.12,1.9,1.19,1.82,1.233055746,1.233055748,1.233055749,1.233055793
Romanian Liga II,2024-09-16,10:00:00,Arges Pitesti,Concordia Chiajna,1.99,2.6,3.5,5.4,1.03,3.45,1.15,2.98,1.5,10.5,1.01,980.0,1.01,980.0,6.4,980.0,8.4,980.0,20.0,1000.0,1.01,1000.0,5.5,980.0,5.6,980.0,13.5,1000.0,1.01,1000.0,8.8,980.0,8.8,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33585161,1557297.0,5367199.0,58805.0,1.232987946,1.232987991,1.232988030,1.232987955,2.42,2.68,1.6,1.7,6.8,10.5,1.11,1.18,1.52,10.5,1.43,1.74,1.23,1.38,1.64,2.02,1.43,1.6,1.232987947,1.232987949,1.232987950,1.232987994
English U21 Pro Development League,2024-09-16,10:00:00,Sheff Wed U21,Charlton U21,2.22,2.86,2.28,2.98,3.15,1000.0,2.78,110.0,1.32,1.53,1.34,1.58,1.01,3.95,1.01,1000.0,15.5,1000.0,17.5,1000.0,1.01,1000.0,15.5,1000.0,9.0,15.0,9.4,16.0,17.0,1000.0,18.0,1000.0,9.6,16.0,10.5,17.5,17.0,1000.0,1.01,1000.0,17.5,1000.0,17.0,1000.0,1.01,1000.0,1.01,13.5,1.01,13.0,1.01,1000.0,33591233,6813026.0,6808104.0,58805.0,1.233056663,1.233056708,1.233056747,1.233056672,4.1,6.4,1.18,1.32,28.0,1000.0,1.01,1.04,2.78,1000.0,1.01,1.53,1.5,1.78,1.54,1.82,1.21,1.37,1.233056664,1.233056666,1.233056667,1.233056711
