League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
South Korean K3 League,2024-09-20,07:00:00,Daejeon Korail FC,Mokpo City,1.79,3.65,2.58,4.3,2.92,1000.0,1.89,2.84,1.54,2.12,1.12,1000.0,1.12,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33602153,23921184.0,14163934.0,58805.0,1.233188512,1.233188557,1.233188596,1.233188521,1.2,8.0,1.01,1.83,2.32,110.0,1.01,1.75,2.32,1000.0,1.02,1.75,1.3,1.63,1.37,2.3,1.01,1.52,1.233188513,1.233188515,1.233188516,1.233188560
Thai League 1,2024-09-20,09:00:00,Khonkaen United,Nakhon Pathom,2.18,1000.0,2.66,4.3,3.2,6.0,1.18,110.0,1.02,8.8,1.12,1000.0,1.12,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33592603,11303752.0,9691457.0,58805.0,1.233077162,1.233077207,1.233077246,1.233077171,1.2,1000.0,1.01,20.0,13.0,55.0,1.02,1.09,1.18,110.0,1.02,8.0,1.3,1.6,1.01,1.84,1.2,1.45,1.233077163,1.233077165,1.233077166,1.233077210
Romanian Liga II,2024-09-20,10:00:00,Chindia Targoviste,Ceahlaul,2.02,1000.0,3.0,870.0,2.72,5.9,1.15,55.0,1.03,10.5,1.12,1000.0,1.12,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33597502,5823182.0,1557295.0,58805.0,1.233143867,1.233143912,1.233143951,1.233143876,2.66,1000.0,1.01,1.6,8.6,990.0,1.03,1.14,1.15,55.0,1.03,9.4,1.16,1.5,1.01,1.98,1.2,1.58,1.233143868,1.233143870,1.233143871,1.233143915
Bulgarian A League,2024-09-20,11:00:00,Hebar,Septemvri,2.14,2.46,3.45,4.1,3.0,3.45,1.62,1.85,2.18,2.62,1.89,2.24,1.81,2.12,1.95,980.0,1.95,980.0,1.31,29.0,1.18,1000.0,2.38,980.0,2.8,980.0,1.45,980.0,1.18,1000.0,1.92,14.0,1.94,980.0,1.45,980.0,1.18,1000.0,1.18,1000.0,1.31,1000.0,1.18,1000.0,1.18,1000.0,1.18,26.0,1.18,1000.0,1.18,1000.0,33568595,20716789.0,11801202.0,58805.0,1.232800842,1.232800887,1.232800926,1.232800851,2.08,3.05,1.48,1.67,8.8,18.0,1.06,1.13,2.8,3.5,1.4,1.55,1.32,1.41,1.68,1.88,1.4,1.48,1.232800843,1.232800845,1.232800846,1.232800890
Lithuanian 1 Lyga,2024-09-20,11:00:00,FK Nevezis,Garliava Kaunas,1.02,110.0,5.1,1000.0,1.13,1000.0,1.18,110.0,1.01,8.8,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33606323,11253636.0,39882072.0,58805.0,1.233230620,1.233230665,1.233230704,1.233230629,3.7,4.6,1.28,1.38,19.0,110.0,1.01,1.06,1.18,110.0,1.01,8.8,1.01,1.25,1.1,990.0,1.01,8.8,1.233230621,1.233230623,1.233230624,1.233230668
Finnish Veikkausliiga,2024-09-20,12:00:00,Haka,SJK,3.3,3.45,2.12,2.2,4.1,4.4,2.74,2.94,1.52,1.58,1.51,1.57,2.76,2.98,19.0,32.0,13.5,15.5,15.5,17.5,21.0,28.0,18.0,21.0,9.4,10.0,10.0,11.5,17.5,20.0,22.0,29.0,13.0,14.5,13.5,15.0,21.0,25.0,30.0,70.0,25.0,32.0,26.0,32.0,27.0,65.0,15.5,20.0,8.2,9.8,13.5,350.0,33589534,516339.0,5418845.0,58805.0,1.233041971,1.233042016,1.233042055,1.233041980,3.7,5.6,1.21,1.38,21.0,36.0,1.03,1.05,5.6,7.8,1.15,1.22,1.84,1.9,1.4,1.44,1.29,1.33,1.233041972,1.233041974,1.233041975,1.233042019
Romanian Liga I,2024-09-20,12:00:00,Botosani,Gloria Buzau,1.87,2.02,4.5,5.4,3.3,3.65,1.62,1.84,2.18,2.6,1.95,2.24,1.81,2.06,8.6,11.5,12.0,16.0,5.9,42.0,2.3,150.0,6.2,8.2,6.4,980.0,16.0,22.0,6.4,90.0,8.8,12.0,8.6,11.5,6.0,980.0,2.5,100.0,17.5,24.0,19.0,26.0,6.2,60.0,2.32,190.0,2.28,20.0,2.3,130.0,2.34,1000.0,33559486,3465177.0,2487031.0,58805.0,1.232695519,1.232695564,1.232695603,1.232695528,2.96,3.2,1.48,1.51,9.0,15.5,1.07,1.13,2.96,3.55,1.39,1.52,1.22,1.29,1.98,2.16,1.37,1.44,1.232695520,1.232695522,1.232695523,1.232695567
Saudi Professional League,2024-09-20,12:15:00,Al-Khaleej Saihat,Al-Feiha,1.82,1.92,4.9,5.5,3.5,3.7,1.77,1.91,2.1,2.3,1.96,2.1,1.9,2.04,9.2,15.0,11.5,19.5,24.0,980.0,4.3,980.0,7.0,9.4,7.2,9.8,14.0,24.0,4.2,980.0,8.0,13.0,8.0,12.5,16.5,28.0,4.2,980.0,4.0,24.0,13.5,26.0,4.2,980.0,4.3,980.0,3.6,18.0,4.3,980.0,4.4,1000.0,33589513,10369569.0,13886091.0,58805.0,1.233040984,1.233040998,1.233040983,1.233040995,2.88,3.25,1.45,1.54,9.8,15.5,1.07,1.11,3.3,4.3,1.3,1.44,1.22,1.26,2.08,2.22,1.37,1.4,1.233040975,1.233040987,1.233040988,1.233041007
Saudi Professional League,2024-09-20,12:55:00,Al Ahli,Dhamk,1.36,1.44,8.4,11.0,4.8,7.2,2.28,2.74,1.57,1.78,1.84,2.14,1.87,2.2,18.0,980.0,5.8,1000.0,2.14,1000.0,2.18,1000.0,8.2,980.0,10.0,980.0,2.2,980.0,2.16,1000.0,7.4,980.0,8.4,980.0,6.0,980.0,2.16,1000.0,9.8,980.0,11.5,980.0,5.8,980.0,2.16,1000.0,2.28,980.0,2.16,1000.0,2.2,1000.0,33586396,1252792.0,16398677.0,58805.0,1.232997704,1.232997749,1.232997788,1.232997713,3.4,4.3,1.3,1.42,15.0,36.0,1.03,1.07,2.28,7.6,1.15,1.77,1.1,1.14,3.25,3.85,1.2,1.24,1.232997705,1.232997707,1.232997708,1.232997752
Slovakian 2 Liga,2024-09-20,13:00:00,Pohronie,Zlate Moravce,2.16,110.0,1.26,2.36,2.08,1000.0,1.24,2.88,1.53,5.1,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33602139,10237277.0,2397382.0,58805.0,1.233239308,1.233239311,1.233239355,1.233239356,1.01,1000.0,1.01,1000.0,13.5,36.0,1.03,1.08,1.24,36.0,1.03,5.1,1.73,5.0,1.15,1.85,1.01,1.91,1.233239357,1.233239318,1.233239309,1.233239310
Polish I Liga,2024-09-20,13:00:00,Odra Opole,Znicz Pruszkow,2.08,1000.0,2.46,1000.0,2.62,1000.0,1.18,21.0,1.06,8.8,1.12,1000.0,1.12,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33596812,2618007.0,3199858.0,58805.0,1.233142851,1.233142896,1.233142935,1.233142860,2.92,3.35,1.42,1.52,9.8,21.0,1.06,1.12,1.18,21.0,1.06,8.0,1.01,1.68,1.01,1.93,1.01,1.61,1.233142852,1.233142854,1.233142855,1.233142899
Polish Ekstraklasa,2024-09-20,13:00:00,Radomiak Radom,Korona Kielce,2.34,2.48,3.3,3.5,3.35,3.55,1.88,2.02,1.99,2.14,1.75,1.85,2.18,2.32,10.0,16.5,9.6,16.0,17.5,30.0,1.03,80.0,7.8,12.5,5.6,9.0,10.0,17.0,1.13,50.0,11.5,19.0,8.2,13.5,12.5,22.0,1.03,65.0,1.13,40.0,19.0,32.0,1.13,50.0,1.01,130.0,1.01,26.0,1.01,50.0,1.01,1000.0,33592793,1306561.0,1209555.0,58805.0,1.233080360,1.233080405,1.233080444,1.233080369,3.05,3.4,1.42,1.49,10.0,18.0,1.06,1.1,3.65,4.7,1.27,1.38,1.4,1.43,1.67,1.73,1.41,1.43,1.233080361,1.233080363,1.233080364,1.233080408
Lithuanian A Lyga,2024-09-20,13:00:00,FK Dainava Alytus,FK Suduva,1.04,110.0,1.04,110.0,1.01,1000.0,1.18,13.5,1.08,8.8,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33606308,11306796.0,198707.0,58805.0,1.233230731,1.233230776,1.233230815,1.233230740,2.66,2.96,1.52,1.6,8.6,13.5,1.08,1.14,1.18,13.5,1.08,8.8,1.01,36.0,1.01,36.0,1.01,110.0,1.233230732,1.233230734,1.233230735,1.233230779
Lithuanian 1 Lyga,2024-09-20,13:00:00,FK Atmosfera,FK Panevezys II,1.02,110.0,1.02,1000.0,1.01,1000.0,1.18,110.0,1.02,8.8,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33606328,8605249.0,28609670.0,58805.0,1.233230509,1.233230554,1.233230593,1.233230518,3.5,4.4,1.3,1.39,17.0,55.0,1.02,1.07,1.18,110.0,1.02,8.8,1.01,990.0,1.01,990.0,1.01,110.0,1.233230510,1.233230512,1.233230513,1.233230557
