League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Finnish Veikkausliiga,2024-06-07,12:00:00,Haka,IFK Mariehamn,1.94,1.96,4.1,4.4,3.9,4.0,2.02,2.24,1.81,1.98,1.75,1.85,2.18,2.34,14.0,16.5,14.5,16.5,20.0,38.0,36.0,110.0,9.0,10.5,8.0,9.0,15.0,17.5,27.0,60.0,10.5,12.5,9.4,10.5,16.5,19.0,29.0,65.0,19.0,23.0,17.0,19.5,28.0,42.0,38.0,120.0,9.6,12.5,28.0,60.0,120.0,980.0,33317721,516339.0,1099216.0,58805.0,1.229537497,1.229537543,1.229537582,1.229537507
Finnish Veikkausliiga,2024-06-07,12:00:00,Lahti,FC Inter,3.75,3.85,2.02,2.06,3.95,4.0,2.1,2.22,1.83,1.91,1.73,1.81,2.24,2.38,15.5,18.5,9.8,11.0,12.0,14.0,21.0,27.0,14.0,17.5,8.0,9.4,9.6,11.5,17.5,22.0,18.5,32.0,14.0,17.0,16.0,19.5,27.0,36.0,48.0,980.0,32.0,46.0,27.0,55.0,55.0,980.0,23.0,42.0,10.0,14.0,80.0,980.0,33321367,139506.0,139505.0,58805.0,1.22959449,1.229594535,1.229594574,1.229594499
Finnish Veikkausliiga,2024-06-07,12:00:00,VPS,Ilves,2.84,2.96,2.58,2.64,3.6,3.75,2.1,2.26,1.8,1.91,1.68,1.75,2.34,2.48,14.0,980.0,11.0,980.0,13.5,980.0,22.0,980.0,11.0,980.0,7.2,980.0,10.0,980.0,17.5,980.0,15.0,980.0,10.5,980.0,12.0,980.0,28.0,980.0,25.0,980.0,19.0,980.0,23.0,980.0,46.0,980.0,16.5,980.0,14.0,980.0,95.0,1000.0,33321377,139511.0,1229635.0,58805.0,1.2295944,1.229594445,1.229594484,1.229594409
Finnish Veikkausliiga,2024-06-07,14:00:00,HJK Helsinki,SJK,2.0,2.02,4.1,4.3,3.75,3.85,2.04,2.06,1.94,1.96,1.83,1.87,2.14,2.22,13.5,15.0,14.5,16.0,27.0,32.0,55.0,90.0,9.0,9.6,7.6,8.2,15.5,17.5,44.0,55.0,11.0,12.5,9.6,10.5,17.0,18.5,50.0,60.0,20.0,23.0,18.0,20.0,30.0,36.0,75.0,110.0,11.0,14.0,40.0,55.0,100.0,1000.0,33317994,6390.0,5418845.0,58805.0,1.229542714,1.229542759,1.229542798,1.229542723
Icelandic 1 Deild,2024-06-07,14:30:00,IR Reykjavik,IBV,4.1,4.7,1.7,1.8,4.5,5.3,2.96,3.3,1.44,1.51,1.56,1.64,2.56,2.78,4.9,980.0,4.5,18.5,4.4,18.0,4.6,23.0,19.0,980.0,9.4,14.5,3.95,12.5,4.6,19.5,5.1,980.0,4.6,22.0,4.5,20.0,4.8,980.0,5.4,980.0,5.2,980.0,5.1,980.0,5.4,980.0,4.8,980.0,3.05,6.4,5.9,1000.0,33329442,4742652.0,198705.0,58805.0,1.229679017,1.229679062,1.229679101,1.229679026
Irish Division 1,2024-06-07,15:45:00,Cork City,Longford,1.34,1.36,11.5,14.0,5.3,5.8,2.06,2.12,1.9,1.93,2.38,2.6,1.62,1.73,14.0,980.0,7.6,980.0,9.0,980.0,9.6,1000.0,6.6,8.0,11.0,980.0,8.4,980.0,9.4,1000.0,6.2,7.6,9.4,980.0,8.0,980.0,9.4,980.0,8.8,980.0,12.5,980.0,8.4,980.0,9.4,1000.0,3.85,15.0,15.0,1000.0,9.8,1000.0,33323939,298594.0,184330.0,58805.0,1.229628410,1.229628455,1.229628494,1.229628419
Irish Division 1,2024-06-07,15:45:00,Athlone Town,Wexford F.C,2.32,4.6,1.93,3.3,3.1,4.0,1.27,970.0,1.01,4.6,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,33323937,4064631.0,22975264.0,58805.0,1.229628500,1.229628545,1.229628584,1.229628509
Irish Division 1,2024-06-07,15:45:00,Treaty United,Bray Wanderers,3.55,3.9,2.32,2.42,3.1,3.3,1.65,1.7,2.44,2.54,1.98,2.16,1.87,2.04,8.6,10.5,7.4,8.8,10.5,15.0,24.0,980.0,9.6,980.0,6.4,7.4,9.6,40.0,23.0,980.0,19.0,980.0,13.0,17.5,18.0,980.0,7.6,980.0,8.0,980.0,7.6,980.0,8.0,980.0,8.8,980.0,7.8,980.0,6.6,980.0,8.8,1000.0,33323933,38594512.0,298591.0,58805.0,1.229628680,1.229628725,1.229628764,1.229628689
Irish Division 1,2024-06-07,15:45:00,Cobh Ramblers,Finn Harps,2.98,3.25,2.54,2.72,3.3,3.55,1.78,1.83,2.2,2.3,1.85,1.99,2.02,2.18,10.5,12.5,4.6,11.0,13.5,980.0,6.6,980.0,9.8,12.0,6.8,14.0,9.8,13.5,6.6,980.0,16.0,980.0,12.0,15.0,15.0,980.0,6.8,980.0,7.0,980.0,27.0,980.0,6.8,980.0,28.0,1000.0,6.4,980.0,6.0,980.0,7.6,1000.0,33323934,392220.0,385761.0,58805.0,1.229628590,1.229628635,1.229628674,1.229628599
Irish Premier Division,2024-06-07,15:45:00,Drogheda,St Patricks,3.3,3.4,2.36,2.42,3.5,3.55,1.92,1.94,2.06,2.08,1.83,1.9,2.12,2.2,11.5,13.5,9.2,10.5,13.5,16.0,28.0,32.0,11.5,13.0,7.2,8.2,10.5,13.0,22.0,26.0,20.0,23.0,12.5,14.0,16.5,18.0,36.0,40.0,48.0,60.0,30.0,38.0,38.0,50.0,44.0,100.0,32.0,38.0,16.5,21.0,12.5,1000.0,33323984,184329.0,364471.0,58805.0,1.229628969,1.229629014,1.229629053,1.229628978
