League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Mexican Ascenso MX,2024-09-07,00:00:00,Club Atletico La Paz,Tampico Madero,2.44,2.68,2.92,3.25,3.35,3.75,1.92,2.1,1.9,2.1,1.71,1.83,2.2,2.4,5.1,16.5,10.0,14.0,5.4,24.0,6.0,60.0,9.0,12.5,6.4,8.4,10.5,14.0,5.7,38.0,5.3,19.0,9.4,12.5,5.3,19.0,5.8,48.0,5.7,40.0,5.6,32.0,5.8,44.0,6.2,100.0,5.2,25.0,5.6,36.0,6.6,1000.0,33550428,58385008.0,10865367.0,58805.0,1.232601131,1.232601176,1.232601215,1.232601140,2.16,4.8,1.01,20.0,12.0,26.0,1.05,1.1,3.75,4.3,1.3,1.37,1.44,1.53,1.59,1.7,1.36,1.43,1.232601132,1.232601134,1.232601135,1.232601179
US United Soccer League,2024-09-07,00:00:00,Phoenix Rising FC,Tulsa Roughnecks FC,1.04,3.05,1.51,1000.0,1.54,1000.0,1.44,3.4,1.41,3.25,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33548261,12765799.0,9370034.0,58805.0,1.232579036,1.232579081,1.232579120,1.232579045,1.2,1000.0,1.01,20.0,10.5,36.0,1.03,1.11,1.44,36.0,1.03,3.25,1.01,2.94,1.48,36.0,1.01,2.86,1.232579037,1.232579039,1.232579040,1.232579084
Japanese J League 3,2024-09-07,06:00:00,FC Ryukyu,Grulla Morioka,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.05,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.48,1000.0,1.01,1000.0,1.01,1000.0,3.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33553629,7379405.0,8535701.0,58805.0,1.232657490,1.232657493,1.232657537,1.232657538,1.01,1000.0,1.01,1000.0,1.05,1000.0,1.01,110.0,1.05,1000.0,1.01,110.0,1.01,490.0,1.01,490.0,1.01,490.0,1.232657539,1.232657500,1.232657491,1.232657492
Japanese J League 3,2024-09-07,06:00:00,Yokohama SCC,Kanazawa,1.74,1000.0,1.93,1000.0,1.76,1000.0,1.05,15.5,1.07,55.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.82,1000.0,2.34,1000.0,1.01,1000.0,2.44,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,3.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33553644,7391084.0,9280258.0,58805.0,1.232633431,1.232633476,1.232633515,1.232633440,2.72,3.05,1.49,1.58,9.2,15.5,1.07,1.13,1.05,15.5,1.07,55.0,1.18,2.08,1.01,2.36,1.01,2.32,1.232633432,1.232633434,1.232633435,1.232633479
Japanese J League 3,2024-09-07,06:00:00,Kitakyushu,FC Imabari,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.04,13.5,1.08,980.0,1.01,1000.0,1.01,1000.0,1.43,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.9,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33553640,5026013.0,6641602.0,58805.0,1.232634169,1.232634172,1.232634216,1.232634217,2.66,2.96,1.52,1.6,8.4,13.5,1.08,1.14,1.04,13.5,1.08,300.0,1.01,490.0,1.01,490.0,1.01,490.0,1.232634218,1.232634179,1.232634170,1.232634171
Japanese J League 3,2024-09-07,06:00:00,Sagamihara,Tegevajaro Miyazaki,1.02,1000.0,1.61,1000.0,1.61,1000.0,1.15,13.5,1.08,55.0,1.01,1000.0,1.01,1000.0,1.42,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.74,1000.0,3.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33553638,9339232.0,16139510.0,58805.0,1.232633701,1.232633746,1.232633785,1.232633710,2.66,2.96,1.52,1.6,8.4,13.5,1.08,1.14,1.15,13.5,1.08,990.0,1.01,2.64,1.07,1.79,1.01,2.64,1.232633702,1.232633704,1.232633705,1.232633749
Japanese J League 2,2024-09-07,06:30:00,Shimizu,Nagasaki,1.79,1.87,4.2,4.8,3.95,4.5,2.28,2.54,1.65,1.77,1.64,1.76,2.32,2.58,19.0,25.0,17.0,23.0,1.03,42.0,1.01,110.0,9.6,12.5,8.0,10.0,14.0,19.0,1.01,60.0,10.0,14.0,8.2,11.0,14.0,19.0,1.01,55.0,15.5,22.0,14.0,19.5,1.03,32.0,1.01,80.0,1.01,9.6,1.01,48.0,1.01,580.0,33542691,441086.0,7081211.0,58805.0,1.232484787,1.232484832,1.232484871,1.232484796,1.01,1000.0,1.01,1000.0,18.0,1000.0,1.01,1.06,4.4,1000.0,1.01,1.3,1.26,1.32,2.14,2.28,1.28,1.34,1.232484788,1.232484790,1.232484791,1.232484835
Japanese J League 3,2024-09-07,07:00:00,Nagano Parceiro,FC Osaka,1.01,1000.0,1.48,1000.0,1.45,1000.0,1.05,15.5,1.07,980.0,1.01,1000.0,1.01,1000.0,1.24,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.78,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33553628,6641607.0,9301693.0,58805.0,1.232633881,1.232633926,1.232633965,1.232633890,2.72,3.05,1.49,1.58,9.0,15.5,1.07,1.13,1.05,15.5,1.07,110.0,1.44,3.1,1.43,1.57,1.01,3.25,1.232633882,1.232633884,1.232633885,1.232633929
Japanese J League 2,2024-09-07,07:00:00,Thespakusatsu Gunma,Sendai,4.4,5.0,1.95,2.06,3.3,3.55,1.66,1.77,2.28,2.52,2.06,2.22,1.75,1.93,9.0,11.0,6.6,8.2,9.6,12.0,1.01,25.0,12.0,15.0,7.0,8.6,9.6,12.0,1.03,27.0,1.03,36.0,1.01,22.0,1.01,26.0,1.01,55.0,1.01,130.0,1.01,80.0,1.01,100.0,1.01,190.0,1.01,110.0,1.01,21.0,1.01,1000.0,33545616,7078090.0,442179.0,58805.0,1.232530290,1.232530336,1.232530375,1.232530300,2.08,4.4,1.01,1000.0,8.4,13.5,1.08,1.14,2.92,3.25,1.45,1.52,1.94,2.06,1.25,1.29,1.39,1.44,1.232530291,1.232530293,1.232530294,1.232530339
Japanese J League 2,2024-09-07,07:00:00,Ehime,Yokohama FC,9.2,10.5,1.39,1.43,5.0,6.6,2.2,2.36,1.74,1.84,2.06,2.22,1.67,1.94,14.0,23.0,6.4,8.8,6.2,8.4,8.6,14.0,4.6,38.0,9.0,15.0,9.2,12.5,11.0,18.5,5.0,110.0,4.7,44.0,21.0,36.0,4.8,48.0,7.2,400.0,5.2,190.0,5.1,160.0,5.2,210.0,5.2,250.0,3.1,7.4,5.3,1000.0,33542688,3455675.0,2319612.0,58805.0,1.232485058,1.232485103,1.232485142,1.232485067,1.01,1000.0,1.12,1.72,18.0,1000.0,1.01,1.06,4.4,5.8,1.2,1.29,3.3,3.8,1.1,1.13,1.21,1.25,1.232485059,1.232485061,1.232485062,1.232485106
