League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Chinese Super League,2024-06-18,08:35:00,Meizhou Hakka,Shanghai Port FC,2.32,1000.0,1.16,6.2,2.36,950.0,1.18,1000.0,1.01,7.8,1.01,1000.0,1.01,1000.0,1.48,1000.0,2.72,1000.0,2.92,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.94,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33348116,11079690.0,51006167.0,58805.0,1.229875702,1.229875747,1.229875786,1.229875711
Egyptian Premier,2024-06-18,10:00:00,Smouha,El Daklyeh,1.55,1.81,4.3,15.5,2.8,950.0,1.59,1.9,2.1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33341438,5170871.0,5907009.0,58805.0,1.229858132,1.229858135,0,0
UEFA Euro 2024,2024-06-18,13:00:00,Turkey,Georgia,1.8,1.81,5.4,5.5,3.8,3.85,1.76,1.78,2.28,2.32,2.16,2.24,1.8,1.87,10.5,11.5,14.5,17.0,32.0,38.0,42.0,170.0,7.0,7.6,8.0,8.6,20.0,22.0,70.0,110.0,8.4,9.2,10.0,10.5,22.0,26.0,38.0,100.0,16.5,17.5,19.0,20.0,44.0,48.0,90.0,170.0,11.5,13.5,40.0,150.0,60.0,1000.0,33143049,15294.0,61283.0,58805.0,1.226741615,1.226741554,1.226741614,1.226741625
Egyptian Premier,2024-06-18,13:00:00,Al Ittihad (EGY),Al Ahly Cairo,8.4,16.5,1.44,1.55,4.1,4.9,1.75,1.98,2.02,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33348621,7023879.0,4768314.0,58805.0,1.229880085,1.229880130,0,0
Egyptian Premier,2024-06-18,13:00:00,ZED FC,Pharco FC,1.91,2.64,2.94,5.5,2.34,950.0,1.34,1000.0,1.01,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33348788,38208152.0,10539864.0,58805.0,1.229882871,1.229882916,0,0
UEFA Euro 2024,2024-06-18,16:00:00,Portugal,Czech Republic,1.55,1.56,7.0,7.2,4.5,4.7,2.16,2.2,1.84,1.86,1.98,2.04,1.96,2.02,16.0,17.0,22.0,25.0,50.0,60.0,46.0,200.0,8.2,8.6,9.8,10.0,25.0,28.0,38.0,100.0,8.6,9.0,9.4,9.6,22.0,24.0,38.0,100.0,12.0,13.5,14.0,15.5,32.0,40.0,42.0,130.0,7.2,7.6,70.0,130.0,150.0,1000.0,32949298,19.0,29581.0,58805.0,1.223719990,1.223719929,1.223719989,1.223720000
Brazilian Serie B,2024-06-18,19:00:00,Guarani,Ituano,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1000.0,1.01,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33351568,0.0,0.0,0.0,0,1.229924439,0,0
Brazilian Serie C,2024-06-18,20:00:00,Sao Bernardo,Sampaio Correa FC,1.06,1000.0,1.06,1000.0,1.01,1000.0,1.05,1000.0,1.01,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33346787,5231799.0,11135997.0,58805.0,1.229864526,1.229864571,0,0
Brazilian Serie B,2024-06-18,21:00:00,Novorizontino,Amazonas FC,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1000.0,1.01,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33352110,0.0,0.0,0.0,0,1.229934810,0,0
Brazilian Serie B,2024-06-18,21:30:00,Paysandu,CRB,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1000.0,1.01,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33352111,0.0,0.0,0.0,0,1.229934702,0,0
