League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Egyptian Premier,2024-05-14,10:00:00,Al Ittihad (EGY),Smouha,2.38,4.2,2.42,1000.0,2.12,5.2,1.07,1000.0,1.03,26.0,1.12,1000.0,1.12,1000.0,1.49,980.0,2.76,980.0,2.52,1000.0,2.94,1000.0,1.03,980.0,3.2,980.0,4.3,980.0,5.1,1000.0,2.92,1000.0,3.0,980.0,5.6,980.0,11.0,1000.0,4.8,1000.0,4.1,1000.0,8.2,1000.0,18.5,1000.0,1.01,1000.0,1.01,1000.0,1.05,1000.0,33265553,7023879.0,5170871.0,58805.0,1.228811049,1.228811094,1.228811133,1.228811058
Czech 1 Liga,2024-05-14,12:00:00,Mlada Boleslav,Slovacko,1.85,1.97,4.3,4.9,3.75,4.1,2.02,2.18,1.85,1.99,1.77,1.89,2.12,2.3,5.0,980.0,5.2,980.0,6.0,36.0,6.6,100.0,8.0,10.5,4.1,9.6,5.3,980.0,6.4,60.0,4.6,13.0,8.4,11.5,5.3,980.0,6.4,65.0,5.5,24.0,5.3,21.0,6.0,38.0,6.6,110.0,4.6,13.0,6.4,60.0,7.0,1000.0,33265595,886284.0,1533861.0,58805.0,1.228810936,1.228810981,1.228811020,1.228810945
Egyptian Premier,2024-05-14,13:00:00,El Geish,Ismaily,1.7,5.2,1.05,7.8,2.6,8.4,1.18,980.0,1.03,6.6,1.12,1000.0,1.12,1000.0,1.49,980.0,1.09,980.0,1.09,1000.0,1.09,1000.0,1.09,980.0,1.09,980.0,1.09,980.0,1.09,1000.0,1.09,1000.0,1.09,980.0,1.09,980.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,1.09,1000.0,33262960,7024303.0,5170870.0,58805.0,1.228773015,1.228773060,1.228773099,1.228773024
Egyptian Premier,2024-05-14,13:00:00,ZED FC,Zamalek,2.96,7.6,1.51,1000.0,2.64,11.0,1.17,980.0,1.03,7.0,1.12,1000.0,1.12,1000.0,1.48,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,1.05,980.0,1.05,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,1.03,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.05,1000.0,33260662,38208152.0,5174134.0,58805.0,1.228737025,1.228737070,1.228737109,1.228737034
Swedish Superettan,2024-05-14,14:00:00,Orebro,Degerfors,2.86,3.05,2.48,2.58,3.5,3.85,1.96,2.22,1.83,2.06,1.72,1.82,2.22,2.4,13.0,16.5,10.5,13.0,15.0,18.5,6.0,40.0,11.5,14.0,7.4,9.2,10.5,13.0,5.8,29.0,18.0,22.0,11.5,14.5,15.0,980.0,6.2,42.0,6.2,50.0,6.0,34.0,6.2,46.0,6.6,95.0,5.7,28.0,5.4,22.0,7.2,1000.0,33257611,42617.0,784612.0,58805.0,1.228689803,1.228689813,1.228689802,1.228689812
Czech 1 Liga,2024-05-14,14:30:00,Sparta Prague,Banik Ostrava,1.32,1.4,8.4,11.5,5.9,8.2,2.88,3.5,1.4,1.53,1.69,1.92,2.08,2.46,4.1,980.0,4.2,980.0,2.12,1000.0,2.16,1000.0,9.6,980.0,11.0,18.0,4.1,980.0,2.14,130.0,3.35,13.0,3.4,980.0,18.0,980.0,4.3,100.0,3.5,15.0,3.55,16.0,4.0,34.0,4.4,120.0,2.36,4.9,2.12,110.0,2.16,1000.0,33266015,110475.0,367581.0,58805.0,1.228818942,1.228818987,1.228819026,1.228818951
Spanish La Liga,2024-05-14,14:30:00,Osasuna,Mallorca,2.86,2.88,2.98,3.05,3.1,3.15,1.48,1.5,3.0,3.1,2.34,2.42,1.71,1.75,7.2,7.6,7.6,8.0,15.5,17.0,48.0,55.0,7.4,8.0,6.8,7.2,14.0,14.5,44.0,48.0,15.0,16.0,13.5,14.5,25.0,27.0,60.0,85.0,46.0,50.0,42.0,46.0,60.0,85.0,100.0,250.0,48.0,60.0,48.0,65.0,24.0,1000.0,33250479,10543.0,10542.0,58805.0,1.228570233,1.228570217,1.228570232,1.228570242
South African Premier Division,2024-05-14,14:30:00,Bloemfontein Celtic,Mamelodi Sundowns,1.1,980.0,1.32,1.64,1.2,980.0,1.34,970.0,1.03,4.1,1.12,1000.0,1.12,1000.0,1.48,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.05,1000.0,33265901,7067857.0,6772440.0,58805.0,1.228824406,1.228824451,1.228824490,1.228824415
Scottish Premiership,2024-05-14,15:30:00,Rangers,Dundee,1.14,1.16,21.0,25.0,10.0,13.5,3.4,3.7,1.37,1.42,2.12,2.36,1.74,1.9,4.7,60.0,4.8,980.0,5.0,310.0,5.0,1000.0,11.5,17.0,20.0,30.0,4.8,980.0,5.0,440.0,7.6,11.5,11.0,16.5,4.6,55.0,5.0,280.0,7.4,11.0,11.0,15.0,4.6,50.0,5.0,260.0,1.95,3.15,5.0,480.0,5.1,1000.0,33262241,52458346.0,13133.0,58805.0,1.228761338,1.228761348,1.228761337,1.228761347
Swiss Super League,2024-05-14,15:30:00,Grasshoppers Zurich,Yverdon Sport,1.88,1.98,4.1,4.5,3.9,4.2,2.16,2.34,1.75,1.87,1.71,1.81,2.24,2.42,14.5,980.0,14.5,980.0,5.5,36.0,6.0,95.0,8.8,12.0,7.6,10.5,13.5,980.0,5.8,55.0,10.0,14.0,8.6,11.5,14.5,980.0,5.9,60.0,17.5,24.0,15.0,21.0,5.5,36.0,6.0,95.0,4.2,12.0,5.7,46.0,6.4,1000.0,33266154,373489.0,15979003.0,58805.0,1.228822013,1.228822023,1.228822012,1.228822022
