League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Japanese J League,2024-05-06,01:00:00,Tokyo-V,Iwata,2.46,2.58,3.5,3.7,3.0,3.1,1.54,1.66,2.5,2.86,2.02,2.22,1.81,1.98,7.6,10.5,7.8,12.5,18.5,27.0,4.5,85.0,7.2,9.6,6.4,8.6,13.5,19.0,4.4,65.0,11.5,17.0,10.5,15.0,16.0,27.0,4.5,90.0,4.6,44.0,4.6,40.0,4.4,75.0,4.6,200.0,4.2,40.0,4.4,75.0,4.7,1000.0,33243830,263080.0,263079.0,58805.0,1.228457976,1.228458021,1.228458060,1.228457985
Japanese J League,2024-05-06,01:00:00,Kobe,Albirex Niigata,1.61,1.67,7.0,8.4,3.75,4.1,1.7,1.81,2.24,2.44,2.16,2.5,1.67,1.87,9.6,12.0,15.0,21.0,6.6,65.0,7.2,270.0,5.6,7.2,8.0,10.0,6.2,32.0,7.0,150.0,7.4,9.0,8.6,11.5,6.2,32.0,7.0,160.0,13.0,17.0,17.0,22.0,6.6,60.0,7.2,240.0,4.8,13.5,7.2,240.0,7.4,1000.0,33244383,441082.0,5712145.0,58805.0,1.228474508,1.228474553,1.228474592,1.228474517
Japanese J League,2024-05-06,01:05:00,G-Osaka,C-Osaka,2.98,3.15,2.56,2.74,3.25,3.4,1.74,1.87,2.16,2.36,1.85,2.06,1.96,2.18,9.4,11.0,8.4,10.0,13.0,18.0,7.2,44.0,9.2,11.0,6.4,7.8,11.0,14.0,7.4,36.0,15.5,22.0,11.0,15.0,16.0,22.0,7.4,55.0,7.4,55.0,7.2,42.0,7.4,60.0,8.0,140.0,7.0,42.0,6.6,32.0,8.6,1000.0,33243911,441083.0,361742.0,58805.0,1.228459270,1.228459315,1.228459354,1.228459279
South Korean K League 2,2024-05-06,02:00:00,Cheonan City,Ansan Greeners FC,2.02,2.24,3.5,4.4,3.4,4.4,1.86,2.12,1.89,2.16,1.79,1.99,2.02,2.26,11.0,15.0,5.0,15.5,5.6,32.0,3.25,1000.0,2.02,10.5,6.8,9.0,5.3,18.0,3.6,1000.0,10.0,14.0,9.0,12.0,5.2,21.0,3.2,1000.0,3.4,28.0,5.3,25.0,4.2,1000.0,2.92,1000.0,1.57,17.5,1.34,1000.0,1.34,1000.0,33232892,14164093.0,12765833.0,58805.0,1.228283960,1.228284005,1.228284044,1.228283969
South Korean K League 1,2024-05-06,02:00:00,Jeju Utd,Daegu FC,2.52,2.82,2.92,3.4,3.1,3.3,1.62,1.82,2.22,2.6,1.89,2.14,1.87,2.14,9.0,11.0,8.8,11.0,16.5,21.0,7.0,60.0,8.0,10.0,6.4,8.0,11.5,15.0,28.0,42.0,13.5,17.5,11.0,14.0,16.0,22.0,7.0,65.0,6.6,44.0,26.0,36.0,6.8,55.0,7.4,140.0,6.6,38.0,6.8,46.0,7.8,1000.0,33239227,5342583.0,13712494.0,58805.0,1.228388334,1.228388379,1.228388418,1.228388343
Japanese J League 2,2024-05-06,02:00:00,Renofa Yamaguchi,Yamagata,2.58,3.05,2.76,3.2,3.05,3.6,1.72,1.88,2.14,2.4,1.81,2.08,1.93,2.24,9.8,13.0,8.8,12.0,15.5,21.0,5.8,55.0,8.6,11.5,6.4,8.4,11.0,14.5,6.0,40.0,14.5,19.0,10.5,14.0,16.5,21.0,5.9,60.0,6.0,46.0,25.0,36.0,5.8,55.0,6.2,130.0,5.4,32.0,5.5,38.0,6.4,1000.0,33243716,4233875.0,3718961.0,58805.0,1.228451170,1.228451217,1.228451258,1.228451180
Japanese J League 2,2024-05-06,02:00:00,Blaublitz Akita,Kofu,2.74,2.92,2.92,3.05,3.05,3.25,1.58,1.72,2.38,2.74,2.0,2.26,1.79,2.0,8.0,11.5,7.8,11.5,15.0,23.0,4.2,65.0,8.0,11.0,6.2,8.8,10.0,17.0,4.4,50.0,12.0,21.0,9.8,16.0,15.5,27.0,4.2,80.0,4.5,55.0,4.4,46.0,4.1,75.0,4.3,190.0,4.0,48.0,4.0,55.0,4.4,1000.0,33243717,5852914.0,1405179.0,58805.0,1.228450705,1.228450750,1.228450789,1.228450714
Japanese J League 2,2024-05-06,02:00:00,Kagoshima Utd,Sendai,3.0,3.5,2.32,2.72,3.3,3.9,1.79,1.96,2.04,2.28,1.76,2.04,1.97,2.32,10.0,15.0,8.2,12.5,12.0,19.0,4.2,42.0,10.0,14.5,6.6,9.4,9.8,14.5,4.2,34.0,15.5,25.0,10.0,17.0,13.5,23.0,4.1,55.0,4.2,65.0,4.2,46.0,4.2,65.0,4.3,140.0,4.0,42.0,3.85,28.0,4.4,1000.0,33243718,10428848.0,442179.0,58805.0,1.228450795,1.228450840,1.228450879,1.228450804
Japanese J League 2,2024-05-06,02:00:00,Thespakusatsu Gunma,Shimizu,6.8,9.0,1.47,1.53,4.3,5.4,2.08,2.24,1.81,1.93,2.0,2.14,1.88,2.0,5.0,18.5,7.2,9.2,7.2,9.6,10.5,14.5,5.6,28.0,4.4,12.0,4.5,11.5,5.0,17.5,6.2,75.0,5.7,32.0,5.6,29.0,5.9,42.0,6.6,1000.0,6.6,130.0,6.4,120.0,6.6,1000.0,6.6,1000.0,3.75,8.2,6.8,1000.0,33243712,7078090.0,441086.0,58805.0,1.228451267,1.228451312,1.228451351,1.228451276
Japanese J League 2,2024-05-06,02:00:00,Oita,Nagasaki,3.35,3.7,2.22,2.38,3.4,3.7,1.83,2.0,2.0,2.2,1.78,1.97,2.04,2.3,10.5,13.0,8.0,12.0,11.5,17.0,24.0,38.0,11.5,14.0,6.8,8.4,10.0,12.5,20.0,32.0,19.5,30.0,12.0,18.5,15.5,24.0,5.3,55.0,4.9,80.0,4.9,55.0,5.1,70.0,5.0,140.0,4.7,55.0,4.3,24.0,5.1,1000.0,33243714,441089.0,7081211.0,58805.0,1.228450975,1.228451020,1.228451059,1.228450984
