League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Mexican Liga MX,2024-07-18,00:00:00,Toluca,Mazatlan FC,1.38,1.43,7.8,9.8,5.8,6.6,3.15,3.5,1.4,1.46,1.53,1.91,2.1,2.86,25.0,36.0,36.0,60.0,7.4,110.0,7.6,340.0,12.5,15.0,13.0,14.5,6.6,38.0,7.4,120.0,10.5,12.0,8.2,11.5,19.0,22.0,7.4,95.0,5.3,16.0,11.5,14.5,18.0,29.0,7.4,100.0,3.15,4.5,7.2,95.0,7.8,1000.0,33406865,230914.0,30582862.0,58805.0,1.230576161,1.230576206,1.230576245,1.230576170,4.4,5.0,1.25,1.3,3.15,110.0,1.01,1.46,3.15,990.0,1.01,1.46,1.11,1.15,2.9,3.75,1.17,1.21,1.230576162,1.230576164,1.230576165,1.230576209
Mexican Liga MX,2024-07-18,00:00:00,Tigres,CF America,2.4,2.74,2.78,3.3,3.35,3.75,1.34,1000.0,1.01,3.9,1.01,110.0,1.01,110.0,1.08,15.5,1.08,13.5,1.08,1000.0,1.08,1000.0,1.08,12.0,1.08,8.4,1.08,15.0,1.08,1000.0,1.08,18.0,1.08,13.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.03,22.0,1.04,30.0,1.08,1000.0,33406858,328916.0,328952.0,58805.0,1.230576341,1.230576386,1.230576425,1.230576350,3.15,3.4,1.42,1.47,1.34,110.0,1.01,3.9,1.27,990.0,1.01,4.6,1.42,1.57,1.56,1.72,1.36,1.45,1.230576342,1.230576344,1.230576345,1.230576389
Venezuelan Primera Division,2024-07-18,18:00:00,Universidad de Venezuela,Angostura FC,1.04,2.82,1.04,3.85,1.01,3.35,1.05,1000.0,1.01,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33414084,39170146.0,10160867.0,58805.0,1.230672441,1.230672486,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Argentinian Primera Division,2024-07-18,18:45:00,Argentinos Juniors,Tigre,1.5,1.85,5.4,9.0,1.16,980.0,1.27,3.3,1.44,4.6,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,42.0,1000.0,100.0,1000.0,1.01,1000.0,8.2,1000.0,1.01,1000.0,90.0,1000.0,1.01,1000.0,9.4,1000.0,24.0,1000.0,100.0,1000.0,13.5,1000.0,1.01,1000.0,1.01,1000.0,100.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33410325,453739.0,2451815.0,58805.0,1.230611050,1.230611060,1.230611049,1.230611059,0.0,0.0,0.0,0.0,9.0,26.0,1.04,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.230611054,0.0
CONMEBOL Copa Sudamericana,2024-07-18,19:00:00,Palestino,Cuiaba,2.74,2.94,2.84,3.1,3.2,3.35,1.42,1.81,2.22,3.35,1.01,1000.0,1.01,1000.0,1.06,980.0,1.06,980.0,1.03,980.0,1.23,1000.0,1.06,980.0,6.2,980.0,1.06,980.0,1.23,1000.0,1.81,1000.0,2.0,980.0,1.06,1000.0,1.06,1000.0,1.23,1000.0,1.06,1000.0,1.23,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,1.06,1000.0,33339119,5129869.0,5327095.0,58805.0,1.229801546,1.229801556,1.229801545,1.229801555,1.01,1000.0,1.01,1000.0,2.0,15.5,1.07,1.99,2.0,15.5,1.07,1.99,1.48,1.55,1.52,1.58,1.42,1.45,1.229801537,1.229801549,1.229801550,1.229801560
Argentinian Primera Division,2024-07-18,19:00:00,Independiente Rivadavia,Gimnasia La Plata,1.46,980.0,1.33,980.0,3.0,1000.0,1.62,990.0,1.05,2.82,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,16.5,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,34.0,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33414230,5333044.0,1213581.0,58805.0,1.230680243,1.230680288,1.230680327,1.230680252,0.0,0.0,0.0,0.0,1.62,990.0,1.05,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.230680247,0.0
Canadian Premier League,2024-07-18,19:00:00,HFX Wanderers,Valour,1.88,1.97,1.09,4.9,1.09,4.2,1.15,1000.0,1.01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33416265,24201651.0,24151528.0,58805.0,1.230709276,1.230709321,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Colombian Primera A,2024-07-18,20:00:00,Atletico Bucaramanga,Junior FC Barranquilla,2.34,3.25,2.54,19.0,2.52,19.0,1.45,1.7,2.42,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33410831,7227021.0,22018255.0,58805.0,1.230617823,1.230617868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazilian Serie B,2024-07-18,20:00:00,Vila Nova,Santos,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1000.0,1.01,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33415690,0.0,0.0,0.0,0,1.230696558,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Venezuelan Primera Division,2024-07-18,20:45:00,Carabobo FC,Puerto Cabello,1.11,16.5,1.13,20.0,1.12,18.0,1.05,1000.0,1.01,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33414085,893607.0,13442344.0,58805.0,1.230672531,1.230672576,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
