League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Australian A-League Men,2024-10-25,05:35:00,Macarthur FC,Newcastle Jets,1.91,1.94,3.8,3.95,4.4,4.6,2.88,3.1,1.48,1.53,1.52,1.57,2.76,2.94,24.0,29.0,23.0,25.0,32.0,36.0,14.5,75.0,14.5,16.0,10.0,11.5,15.5,16.5,32.0,38.0,14.5,16.0,10.0,11.0,14.0,15.5,32.0,38.0,21.0,23.0,15.0,16.5,21.0,23.0,46.0,55.0,6.8,7.4,19.0,23.0,42.0,910.0,33687123,36700739.0,1205125.0,58805.0,1.234624309,1.234624313,1.234624388,1.234624310,4.3,4.9,1.26,1.31,23.0,55.0,1.02,1.05,6.0,8.2,1.14,1.2,1.33,1.36,2.06,2.12,1.27,1.3,1.234624393,1.234624395,1.234624311,1.234624312
Bulgarian A League,2024-10-25,08:00:00,Arda,Septemvri,1.47,1.59,7.6,10.5,3.75,4.9,1.67,1.89,2.12,2.5,1.01,1000.0,1.6,1.8,1.03,13.0,1.03,24.0,1.03,1000.0,1.03,1000.0,1.03,7.0,1.03,11.0,1.03,38.0,1.03,1000.0,1.03,8.2,1.03,12.0,1.03,1000.0,1.03,1000.0,1.03,14.5,1.03,21.0,1.03,1000.0,1.03,1000.0,1.31,11.5,1.31,1000.0,1.03,1000.0,33665703,20731976.0,11801202.0,58805.0,1.234091897,1.234091942,1.234091981,1.234091906,2.56,3.15,1.46,1.64,9.6,18.0,1.07,1.12,2.96,3.75,1.37,1.51,1.11,1.15,2.68,3.2,1.27,1.34,1.234091898,1.234091900,1.234091901,1.234091945
Thai League 1,2024-10-25,09:00:00,Nongbua Pitchaya FC,Ratchaburi,2.42,1000.0,1.78,2.76,1.57,1000.0,1.56,2.8,1.55,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33709695,15090737.0,7583019.0,58805.0,1.234806544,1.234806589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
English U21 Pro Development League,2024-10-25,09:00:00,Birmingham U21,Hull City U21,2.64,4.9,1.66,2.56,3.9,950.0,1.25,110.0,1.01,5.6,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.31,1000.0,1.31,1000.0,1.03,1000.0,33717907,6813025.0,7840178.0,58805.0,1.234939692,1.234939737,1.234939776,1.234939701,1.01,1000.0,1.01,1000.0,1.25,1000.0,1.01,990.0,2.04,110.0,1.01,1.97,1.64,2.5,1.25,1.61,1.2,1.35,1.234939693,1.234939695,1.234939696,1.234939740
Ukrainian Premier League,2024-10-25,09:30:00,Rukh Vynnyky,Chernomorets Odesa,1.23,1.76,1.23,1000.0,1.01,950.0,1.07,1000.0,1.01,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33714306,10282851.0,7430526.0,58805.0,1.234888116,1.234888161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romanian Liga II,2024-10-25,10:00:00,CSC 1599 Selimbar,Arges Pitesti,1.04,1000.0,1.04,1000.0,1.23,1000.0,1.15,1000.0,1.01,10.5,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.31,1000.0,1.31,1000.0,1.03,1000.0,33710437,48459989.0,1557297.0,58805.0,1.234822299,1.234822344,1.234822383,1.234822308,1.01,1000.0,1.01,1000.0,1.15,1000.0,1.01,10.5,1.15,1000.0,1.01,10.5,1.01,1.69,1.45,26.0,1.33,110.0,1.234822300,1.234822302,1.234822303,1.234822347
Croatian 2 HNL,2024-10-25,10:00:00,Opatija,NK Dubrava Zagreb,1.04,600.0,1.04,870.0,1.23,950.0,1.18,1000.0,1.01,8.8,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.31,1000.0,1.31,1000.0,1.03,1000.0,33719101,4940514.0,8212487.0,58805.0,1.234959903,1.234959948,1.234959987,1.234959912,1.01,1000.0,1.01,1000.0,1.18,1000.0,1.01,8.8,1.18,1000.0,1.01,8.8,1.05,26.0,1.07,36.0,1.01,8.4,1.234959904,1.234959906,1.234959907,1.234959951
English Premier League 2 - Div 1,2024-10-25,10:00:00,Stoke U21,Fulham U21,1.04,600.0,1.16,1.36,1.23,950.0,2.02,1000.0,1.01,1.98,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.31,1000.0,1.31,1000.0,1.03,1000.0,33717963,6630666.0,6721906.0,58805.0,1.234940514,1.234940559,1.234940598,1.234940523,1.01,1000.0,1.01,1000.0,1.25,1000.0,1.01,5.6,2.02,110.0,1.01,1.98,2.66,7.2,1.01,1.15,1.01,1.16,1.234940515,1.234940517,1.234940518,1.234940562
Slovenian 2 SNL,2024-10-25,10:00:00,Krka,NK Slovenska Bistrica,1.01,600.0,1.01,870.0,1.23,950.0,1.05,36.0,1.03,26.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.31,1000.0,1.31,1000.0,1.03,1000.0,33719209,3346298.0,21137384.0,58805.0,1.234960884,1.234960929,1.234960968,1.234960893,1.01,1000.0,1.01,1000.0,13.5,36.0,1.03,1.08,1.05,36.0,1.03,26.0,1.05,990.0,1.07,990.0,1.01,8.4,1.234960885,1.234960887,1.234960888,1.234960932
Slovenian 2 SNL,2024-10-25,10:00:00,NK Jadran Dekani,Rudar,1.01,600.0,1.01,870.0,1.23,950.0,1.05,21.0,1.05,26.0,0.0,0.0,0.0,0.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.31,1000.0,1.31,1000.0,1.03,1000.0,33719068,11601878.0,2143882.0,58805.0,1.234961064,1.234961109,1.234961148,1.234961073,1.01,1000.0,1.01,1000.0,10.0,21.0,1.05,1.12,1.05,21.0,1.05,26.0,1.01,990.0,1.07,990.0,1.01,110.0,1.234961065,1.234961067,1.234961068,1.234961112
