League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Ukrainian Premier League,2024-08-26,07:00:00,LNZ-Lebedyn,Karpaty,1.89,2.1,4.1,4.9,3.4,3.85,1.71,1.88,2.14,2.48,1.82,2.34,1.75,2.22,3.5,13.5,10.5,16.5,4.2,38.0,3.0,1000.0,6.2,9.6,6.2,9.8,13.5,22.0,4.4,1000.0,3.5,13.5,8.0,13.0,15.5,27.0,4.5,1000.0,16.0,27.0,4.0,28.0,4.3,55.0,4.6,1000.0,3.8,19.5,2.0,1000.0,2.04,1000.0,33511597,19748479.0,2017824.0,58805.0,1.232052018,1.232052063,1.232052102,1.232052027,2.4,3.4,1.42,1.71,9.2,18.0,1.07,1.13,3.0,3.6,1.39,1.49,1.26,1.33,1.9,2.12,1.35,1.41,1.232052019,1.232052021,1.232052022,1.232052066
South Korean K League 2,2024-08-26,07:30:00,Cheonan City,Ansan Greeners FC,1.86,2.14,3.6,5.0,3.35,4.8,1.9,2.14,1.87,2.12,1.69,2.14,1.88,2.46,11.5,17.0,3.6,19.0,20.0,38.0,20.0,110.0,3.2,11.5,3.15,10.5,3.7,21.0,20.0,65.0,10.0,14.5,3.45,13.0,15.5,24.0,20.0,75.0,3.8,27.0,3.75,26.0,20.0,46.0,20.0,1000.0,3.45,16.5,4.1,70.0,4.4,1000.0,33508152,14164093.0,12765833.0,58805.0,1.232011215,1.232011260,1.232011299,1.232011224,2.96,3.5,1.4,1.51,11.0,26.0,1.04,1.1,3.45,4.5,1.3,1.38,1.25,1.35,1.87,2.18,1.3,1.43,1.232011216,1.232011218,1.232011219,1.232011263
Malaysian Super League,2024-08-26,09:15:00,Kuching FA,Kelantan United,1.04,600.0,1.04,870.0,1.23,330.0,1.06,110.0,1.03,21.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33525206,13016111.0,22436988.0,58805.0,1.232253856,1.232253901,1.232253940,1.232253865,1.01,1000.0,1.01,1000.0,17.5,110.0,1.03,1.07,1.06,110.0,1.03,21.0,1.01,26.0,1.1,36.0,1.01,110.0,1.232253857,1.232253859,1.232253860,1.232253904
Ukrainian Premier League,2024-08-26,09:30:00,Livyi Bereh,Chernomorets Odesa,2.16,2.48,3.15,3.85,3.25,3.9,1.73,1.9,2.12,2.38,1.82,2.12,1.89,2.22,1.49,12.5,1.01,13.5,1.01,26.0,1.01,1000.0,1.01,10.0,1.01,8.6,1.01,17.0,1.01,1000.0,2.78,15.5,1.01,13.0,1.01,22.0,1.01,1000.0,2.96,34.0,1.01,30.0,1.01,1000.0,1.01,1000.0,1.01,25.0,1.01,1000.0,1.01,1000.0,33511596,60357825.0,7430526.0,58805.0,1.232052108,1.232052153,1.232052192,1.232052117,2.6,3.2,1.45,1.62,9.2,21.0,1.07,1.13,3.0,18.0,1.37,1.49,1.35,1.46,1.67,1.86,1.35,1.45,1.232052109,1.232052111,1.232052112,1.232052156
Armenian Premier League,2024-08-26,10:00:00,FC Shirak,FC Van Yerevan,1.03,900.0,1.03,900.0,1.23,900.0,1.07,26.0,1.05,21.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,2.92,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33524787,866231.0,25541480.0,58805.0,1.232245042,1.232245087,1.232245126,1.232245051,2.96,3.6,1.39,1.51,11.0,26.0,1.05,1.1,1.07,26.0,1.05,21.0,1.01,210.0,1.01,190.0,1.01,330.0,1.232245043,1.232245045,1.232245046,1.232245090
Norwegian 2nd Division,2024-08-26,10:00:00,Brattvag,Brann II,1.37,1.64,4.5,7.4,1.23,330.0,1.34,1000.0,1.01,1.64,1.01,1.52,1.01,4.3,20.0,130.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,1.01,1000.0,20.0,1000.0,20.0,1000.0,1.01,1000.0,9.8,17.0,1.01,1000.0,20.0,1000.0,1.01,1000.0,10.5,17.5,13.5,1000.0,20.0,1000.0,1.01,3.7,1.01,1000.0,1.01,1000.0,33524951,3873340.0,5665319.0,58805.0,1.232250699,1.232250744,1.232250783,1.232250708,6.0,11.0,1.12,1.2,2.6,110.0,1.01,990.0,1.03,110.0,1.01,55.0,1.16,1.28,2.56,3.65,1.14,1.24,1.232250700,1.232250702,1.232250703,1.232250747
Welsh Premiership,2024-08-26,10:30:00,Cardiff Metropolitan,Haverfordwest County,2.12,2.54,3.05,3.9,2.88,330.0,1.56,2.76,1.57,2.8,1.01,2.0,1.01,2.36,1.31,1000.0,2.8,1000.0,20.0,1000.0,20.0,1000.0,2.34,1000.0,7.0,1000.0,1.03,1000.0,20.0,1000.0,2.68,1000.0,1.03,1000.0,1.04,1000.0,20.0,1000.0,20.0,1000.0,1.04,1000.0,20.0,1000.0,20.0,1000.0,1.04,1000.0,1.02,1000.0,1.03,1000.0,33523445,9013315.0,12537752.0,58805.0,1.232223861,1.232223906,1.232223952,1.232223870,2.96,3.55,1.39,1.51,10.5,21.0,1.06,1.11,1.8,21.0,1.3,1.43,1.35,1.48,1.65,1.89,1.32,1.53,1.232223862,1.232223864,1.232223865,1.232223911
Welsh Premiership,2024-08-26,10:30:00,Barry Town Utd,Newtown,1.11,600.0,1.1,870.0,1.24,900.0,1.07,55.0,1.04,21.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,20.0,1000.0,12.0,1000.0,1.01,1000.0,10.0,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33523446,8749415.0,3667299.0,58805.0,1.232223771,1.232223816,1.232223855,1.232223780,3.3,4.2,1.32,1.44,15.0,55.0,1.04,1.08,1.07,55.0,1.04,21.0,1.06,220.0,1.06,240.0,1.02,8.2,1.232223772,1.232223774,1.232223775,1.232223819
Welsh Premiership,2024-08-26,10:30:00,Flint Town United,Connahs Quay,6.4,11.5,1.42,1.58,3.05,7.6,1.85,26.0,1.35,2.18,1.01,2.1,1.01,2.24,1.49,1000.0,1.04,11.0,1.04,1000.0,1.02,1000.0,20.0,1000.0,2.94,1000.0,1.03,1000.0,1.02,1000.0,20.0,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,1.02,1000.0,1.02,7.0,1.02,1000.0,33523447,4272576.0,339727.0,58805.0,1.232223680,1.232223725,1.232223764,1.232223689,3.5,4.4,1.32,1.39,18.0,110.0,1.04,1.06,1.85,110.0,1.04,2.18,2.74,3.4,1.12,1.18,1.21,1.34,1.232223681,1.232223683,1.232223684,1.232223728
Welsh Premiership,2024-08-26,10:30:00,Penybont FC,Aberystwyth,1.05,600.0,1.13,900.0,1.24,900.0,1.07,55.0,1.04,21.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,20.0,1000.0,20.0,1000.0,20.0,1000.0,2.96,1000.0,2.88,1000.0,1.01,1000.0,20.0,1000.0,2.92,1000.0,1.01,1000.0,1.01,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,20.0,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33523448,8089085.0,339725.0,58805.0,1.232223586,1.232223632,1.232223671,1.232223595,3.2,3.95,1.34,1.45,15.0,55.0,1.04,1.08,1.07,55.0,1.04,21.0,1.01,110.0,1.12,210.0,1.01,8.8,1.232223587,1.232223589,1.232223590,1.232223635
