League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Norwegian 3rd Division,2024-06-17,15:00:00,Asane Fotball II,Sandvikens,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.15,1000.0,1.01,18.0,1.01,1000.0,1.01,1000.0,1.5,1000.0,22.0,1000.0,19.0,1000.0,27.0,1000.0,32.0,1000.0,11.0,1000.0,10.0,1000.0,13.5,1000.0,34.0,1000.0,15.5,1000.0,10.0,1000.0,15.0,1000.0,50.0,1000.0,26.0,1000.0,20.0,1000.0,24.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33352398,65894364.0,792229.0,58805.0,1.229937417,1.229937462,1.229937501,1.229937426
Norwegian 3rd Division,2024-06-17,15:00:00,Kongsvinger II,Hamarkameratene II,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.15,1000.0,1.01,18.0,1.01,1000.0,1.01,1000.0,1.3,1000.0,28.0,1000.0,29.0,1000.0,46.0,1000.0,24.0,1000.0,10.5,1000.0,13.0,1000.0,20.0,1000.0,22.0,1000.0,10.0,1000.0,9.6,1000.0,19.0,1000.0,32.0,1000.0,16.0,1000.0,16.0,1000.0,22.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33352424,5579759.0,9514639.0,58805.0,1.229937056,1.229937101,1.229937140,1.229937065
UEFA Euro 2024,2024-06-17,16:00:00,Austria,France,6.4,6.6,1.58,1.59,4.5,4.6,2.26,2.3,1.78,1.8,1.87,1.92,2.08,2.14,17.5,18.5,9.2,9.6,9.2,9.4,14.0,15.0,22.0,24.0,9.6,10.5,9.6,9.8,14.0,15.0,50.0,55.0,22.0,24.0,20.0,22.0,29.0,32.0,150.0,180.0,75.0,85.0,70.0,80.0,90.0,110.0,75.0,95.0,7.0,7.4,60.0,1000.0,32949297,61463.0,24.0,58805.0,1.223720134,1.223720073,1.223720133,1.223720144
Uruguayan Primera Division,2024-06-17,17:00:00,Boston River,Cerro Largo FC,2.56,2.78,3.1,3.55,2.98,3.15,1.58,1.8,2.26,2.72,1.9,2.24,1.8,2.1,3.15,980.0,3.2,980.0,3.65,980.0,4.0,980.0,6.6,980.0,5.5,980.0,10.5,980.0,4.0,980.0,3.5,980.0,3.35,980.0,3.7,980.0,4.1,980.0,3.95,980.0,3.9,980.0,4.0,980.0,4.2,1000.0,3.9,980.0,4.0,980.0,4.3,1000.0,33341860,9484111.0,10573041.0,58805.0,1.229822240,1.229822285,1.229822324,1.229822249
Brazilian Serie C,2024-06-17,20:00:00,Nautico PE,Floresta EC,1.52,1.71,6.4,8.8,3.35,5.3,1.7,1.97,2.04,2.44,2.08,2.5,1.67,1.93,1.02,13.5,1.02,1000.0,1.05,1000.0,1.03,1000.0,1.03,7.6,1.03,10.5,1.05,1000.0,1.05,1000.0,1.03,9.2,8.2,11.5,1.1,1000.0,1.05,1000.0,4.7,16.5,5.1,1000.0,1.03,1000.0,1.03,1000.0,1.02,12.5,1.02,1000.0,1.02,1000.0,33346713,7210009.0,14754815.0,58805.0,1.229862006,1.229862051,1.229862090,1.229862015
Brazilian Serie C,2024-06-17,20:00:00,ABC RN,Volta Redonda,2.14,2.96,2.86,4.2,2.72,3.95,1.6,1.91,2.1,2.68,1.81,1000.0,1.73,1000.0,3.2,12.0,3.25,13.0,1.1,27.0,1.03,1000.0,3.1,10.5,2.94,9.0,2.32,18.5,1.03,1000.0,2.56,18.0,3.4,15.0,1.1,26.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,36.0,1.01,1000.0,1.03,1000.0,33346707,5330507.0,1040271.0,58805.0,1.229862096,1.229862141,1.229862180,1.229862105
Brazilian Serie D,2024-06-17,20:00:00,Agua Santa,Pouso Alegre,1.01,1000.0,1.01,1000.0,1.01,950.0,1.18,110.0,1.1,8.2,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,2.58,1000.0,2.92,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.98,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33352223,9173037.0,27816818.0,58805.0,1.229934941,1.229934986,1.229935025,1.229934950
Brazilian Serie D,2024-06-17,20:15:00,Trem AP,Princesa Dos Solimoes,1.01,1000.0,1.01,1000.0,1.01,950.0,1.18,110.0,1.04,8.2,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33352221,28205578.0,8360996.0,58805.0,1.229935031,1.229935076,1.229935115,1.229935040
Brazilian Serie A,2024-06-17,20:30:00,Atletico MG,SE Palmeiras,2.9,2.92,2.84,2.88,3.25,3.3,1.61,1.76,2.3,2.62,2.0,2.2,1.84,2.0,8.2,9.8,8.2,9.8,15.5,17.0,40.0,46.0,8.4,9.4,6.6,7.2,12.0,13.5,32.0,40.0,16.0,17.5,12.0,13.5,19.5,22.0,50.0,65.0,42.0,48.0,32.0,42.0,50.0,65.0,100.0,160.0,28.0,42.0,27.0,44.0,15.0,1000.0,33337314,361329.0,22498185.0,58805.0,1.229773632,1.229773616,1.229773631,1.229773641
Brazilian Serie B,2024-06-17,21:00:00,Chapecoense,Operario PR,1.33,7.2,2.44,18.5,1.39,330.0,1.16,8.8,1.13,9.4,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.4,1000.0,2.78,1000.0,1.03,1000.0,2.62,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.92,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33351329,2909511.0,6219238.0,58805.0,1.229921314,1.229921359,1.229921398,1.229921323
