League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
UEFA Europa Conference League,2024-10-03,13:45:00,Cercle Brugge,St Gallen,2.22,2.26,3.35,3.5,3.7,3.9,2.2,2.36,1.73,1.84,1.63,1.72,2.38,2.58,14.0,24.0,14.0,19.5,4.6,34.0,5.0,75.0,10.5,12.0,7.6,8.8,12.0,17.0,4.8,46.0,13.5,19.0,9.4,11.0,14.0,20.0,4.8,50.0,4.6,34.0,19.5,27.0,4.7,38.0,5.1,90.0,4.1,17.5,4.7,38.0,5.3,980.0,33546462,259394.0,6392.0,58805.0,1.232540366,1.232540376,1.232540365,1.232540375,0.0,0.0,0.0,0.0,15.5,26.0,1.04,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.232540370,0
UEFA Europa League,2024-10-03,13:45:00,Slavia Prague,Ajax,2.14,2.16,3.65,3.8,3.65,3.8,2.04,2.2,1.84,1.97,1.72,1.83,2.2,2.38,11.5,19.0,11.0,18.5,19.0,34.0,1.03,80.0,8.0,11.0,7.6,8.8,11.0,18.5,1.03,50.0,10.0,17.0,8.0,13.5,13.0,22.0,1.03,60.0,19.0,34.0,16.0,27.0,1.03,42.0,1.03,110.0,5.0,17.5,1.01,44.0,1.03,890.0,33639835,10777.0,52494689.0,58805.0,1.233693930,1.233693914,1.233693929,1.233693939,0.0,0.0,0.0,0.0,13.0,21.0,1.05,1.09,3.65,4.9,1.26,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.233693935,1.233693917
UEFA Europa League,2024-10-03,13:45:00,Olympiakos,Braga,2.16,2.24,3.6,3.9,3.6,3.75,1.93,2.06,1.94,2.08,1.7,1.95,2.04,2.44,11.5,16.0,11.5,15.5,1.03,32.0,1.03,80.0,8.0,11.0,6.4,8.6,12.0,16.5,1.03,50.0,11.0,15.5,8.6,11.5,14.5,20.0,1.03,60.0,1.03,30.0,19.0,26.0,1.03,42.0,1.03,120.0,1.01,19.0,1.01,55.0,1.03,1000.0,33639833,55243.0,48799.0,58805.0,1.233694050,1.233694034,1.233694049,1.233694059,0.0,0.0,0.0,0.0,11.5,18.0,1.06,1.1,3.7,4.3,1.31,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.233694055,1.233694037
UEFA Europa League,2024-10-03,13:45:00,Rigas Futbola Skola,Galatasaray,8.4,8.8,1.45,1.46,5.1,5.2,2.58,2.82,1.55,1.63,1.82,1.91,2.1,2.22,19.0,26.0,9.0,11.5,8.0,9.8,10.0,12.5,27.0,38.0,10.0,12.5,8.8,11.0,11.5,15.5,10.0,90.0,26.0,36.0,19.0,26.0,25.0,34.0,10.5,280.0,10.0,120.0,10.0,100.0,10.0,120.0,10.0,130.0,3.5,5.1,11.0,850.0,33639830,6456470.0,2436.0,58805.0,1.233694170,1.233694154,1.233694169,1.233694179,0.0,0.0,0.0,0.0,23.0,36.0,1.03,1.05,5.3,7.0,1.17,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.233694175,1.233694157
UEFA Europa League,2024-10-03,13:45:00,Maccabi Tel Aviv,Midtjylland,3.15,3.25,2.32,2.46,3.65,3.85,2.06,2.38,1.73,1.95,1.63,1.83,2.2,2.6,13.5,19.0,10.0,13.5,13.0,18.0,1.03,36.0,11.5,16.0,7.2,9.6,9.4,12.5,19.0,26.0,18.5,25.0,11.0,15.0,13.5,18.5,1.03,38.0,1.03,55.0,1.03,36.0,1.03,44.0,1.03,90.0,1.01,28.0,8.4,17.5,1.03,1000.0,33639861,197970.0,28220.0,58805.0,1.233692430,1.233692414,1.233692429,1.233692439,0.0,0.0,0.0,0.0,13.5,26.0,1.04,1.08,4.0,5.1,1.24,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.233692435,1.233692417
UEFA Europa League,2024-10-03,13:45:00,Hoffenheim,Dynamo Kiev,2.08,2.1,3.65,3.75,3.85,3.95,2.5,2.58,1.64,1.66,1.58,1.65,2.54,2.74,16.5,28.0,13.0,22.0,21.0,36.0,4.3,80.0,9.4,15.5,6.8,10.0,10.5,18.0,4.4,46.0,11.5,19.0,7.8,13.0,11.0,19.0,4.6,46.0,18.5,32.0,14.5,25.0,20.0,34.0,4.4,80.0,3.4,14.0,4.0,36.0,4.5,980.0,33635536,208026.0,238549.0,58805.0,1.233641323,1.233641307,1.233641322,1.233641332,0.0,0.0,0.0,0.0,18.5,26.0,1.04,1.06,5.0,6.4,1.19,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.233641328,1.233641310
UEFA Europa League,2024-10-03,13:45:00,Real Sociedad,Anderlecht,1.69,1.71,5.8,6.4,4.0,4.2,1.89,1.92,2.08,2.12,2.0,2.12,1.9,2.0,10.5,14.5,14.5,20.0,6.0,50.0,6.4,180.0,6.2,8.4,7.4,9.8,18.5,26.0,6.2,95.0,8.0,11.0,8.2,11.0,18.5,26.0,6.4,110.0,14.0,19.5,16.0,22.0,5.9,44.0,6.4,170.0,4.4,13.0,6.4,130.0,6.8,1000.0,33639885,18573.0,58163.0,58805.0,1.233691962,1.233691946,1.233691961,1.233691971,0.0,0.0,0.0,0.0,11.0,15.5,1.07,1.1,3.4,3.9,1.35,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.233691967,1.233691949
UEFA Europa League,2024-10-03,13:45:00,Lazio,Nice,1.88,1.9,4.8,5.3,3.65,3.85,1.79,1.91,2.1,2.28,1.95,2.08,1.92,2.06,10.0,13.5,13.0,17.5,7.0,44.0,7.8,150.0,6.6,8.2,6.6,8.2,15.5,21.0,7.4,80.0,8.8,12.0,8.4,10.5,6.0,24.0,7.6,90.0,16.0,22.0,17.5,24.0,7.0,48.0,7.8,160.0,5.5,16.5,7.6,110.0,8.2,1000.0,33639879,56966.0,189829.0,58805.0,1.233692082,1.233692066,1.233692081,1.233692091,0.0,0.0,0.0,0.0,10.0,15.5,1.08,1.11,3.3,3.8,1.36,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.233692087,1.233692069
UEFA Europa League,2024-10-03,13:45:00,Ferencvaros,Tottenham,8.0,8.4,1.44,1.45,5.4,5.5,2.56,2.74,1.58,1.65,1.86,1.93,2.08,2.18,20.0,34.0,8.0,11.0,8.4,9.6,9.0,15.0,7.4,40.0,10.5,15.0,9.4,10.5,12.5,14.0,5.8,95.0,20.0,36.0,16.5,28.0,7.4,38.0,6.0,290.0,5.9,130.0,5.8,100.0,5.9,130.0,5.9,130.0,3.2,6.6,6.0,980.0,33639858,198748.0,48224.0,58805.0,1.233692658,1.233692642,1.233692657,1.233692667,0.0,0.0,0.0,0.0,18.0,36.0,1.03,1.06,5.3,7.0,1.17,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.233692663,1.233692645
UEFA Europa Conference League,2024-10-03,13:45:00,Molde,Larne,1.13,1.15,23.0,36.0,10.5,12.0,2.92,3.4,1.42,1.52,2.5,2.9,1.53,1.66,4.9,46.0,5.3,980.0,10.5,980.0,7.2,1000.0,8.4,14.0,19.0,32.0,5.3,980.0,9.0,980.0,6.4,8.4,11.0,18.5,5.2,80.0,25.0,980.0,6.4,8.4,11.0,18.5,5.1,70.0,7.8,980.0,2.08,3.35,5.5,1000.0,5.5,1000.0,33546464,31321.0,539984.0,58805.0,1.232541977,1.232541987,1.232541976,1.232541986,0.0,0.0,0.0,0.0,30.0,55.0,1.02,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.232541981,0
