League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Japanese J League,2024-07-05,07:00:00,Hiroshima,Kobe,2.38,2.44,3.25,3.35,3.5,3.6,1.87,2.02,1.98,2.16,1.66,2.12,1.89,2.52,9.6,16.0,9.2,15.5,16.0,27.0,4.5,70.0,7.6,12.5,6.0,8.0,10.5,17.5,4.3,48.0,11.0,18.5,8.6,14.5,13.5,23.0,4.4,65.0,4.2,40.0,19.0,32.0,4.4,55.0,4.5,130.0,3.95,25.0,4.2,44.0,4.7,1000.0,33384772,744103.0,441082.0,58805.0,1.230295715,1.230295760,1.230295799,1.230295724
South Korean K League 1,2024-07-05,07:30:00,Suwon FC,Ulsan Hyundai Horang-i,3.15,3.5,2.2,2.38,3.85,4.2,2.3,2.5,1.66,1.77,1.55,1.76,2.32,2.8,16.0,22.0,10.5,14.5,13.0,18.0,1.01,32.0,13.5,18.5,7.6,10.5,9.2,12.5,17.0,24.0,1.01,28.0,11.5,15.5,13.0,18.0,1.01,34.0,1.01,60.0,1.01,36.0,1.01,42.0,55.0,75.0,1.01,26.0,1.01,14.0,1.01,1000.0,33384648,7394845.0,5352229.0,58805.0,1.230294349,1.230294394,1.230294433,1.230294358
South Korean K League 1,2024-07-05,07:30:00,Incheon Utd,Gimcheon Sangmu,2.6,3.05,2.58,3.15,3.1,3.85,1.74,1.9,2.1,2.36,1.78,2.06,1.94,2.28,9.6,13.0,8.8,12.0,14.5,20.0,1.01,48.0,8.6,12.0,6.4,8.0,10.5,14.5,1.01,38.0,1.01,19.5,10.5,14.0,1.01,21.0,1.01,55.0,1.01,48.0,1.01,36.0,1.01,55.0,90.0,130.0,1.01,34.0,1.01,34.0,1.01,1000.0,33384788,5348609.0,41053763.0,58805.0,1.230296481,1.230296526,1.230296565,1.230296490
Chinese Super League,2024-07-05,08:35:00,Henan Songshan Longmen,Shanghai Port FC,7.2,9.6,1.33,1.45,5.5,7.4,3.35,4.3,1.31,1.43,1.54,1.74,2.36,2.86,6.2,50.0,5.2,19.0,9.6,14.5,11.5,16.0,6.2,55.0,5.1,18.0,8.6,12.5,9.8,14.5,4.3,1000.0,6.0,36.0,5.5,24.0,5.6,26.0,6.8,1000.0,6.6,95.0,6.4,75.0,6.4,75.0,2.02,65.0,2.52,3.9,2.06,1000.0,33384936,50443412.0,51006167.0,58805.0,1.230297833,1.230297843,1.230297832,1.230297842
UEFA Euro 2024,2024-07-05,13:00:00,Spain,Germany,2.8,2.82,2.9,2.92,3.3,3.35,1.87,1.89,2.12,2.14,1.84,1.88,2.14,2.2,10.5,11.0,10.5,11.5,18.0,18.5,40.0,44.0,10.5,11.0,7.0,7.2,12.0,13.0,29.0,32.0,16.5,17.5,12.0,12.5,16.5,17.0,42.0,46.0,36.0,40.0,27.0,28.0,40.0,44.0,70.0,80.0,25.0,27.0,25.0,29.0,300.0,390.0,33385623,22.0,18.0,58805.0,1.230303037,1.230302976,1.230303036,1.230303047
UEFA Euro 2024,2024-07-05,16:00:00,Portugal,France,3.55,3.6,2.48,2.52,3.1,3.15,1.58,1.6,2.66,2.72,2.14,2.22,1.82,1.87,8.0,8.4,7.4,7.6,13.0,13.5,32.0,34.0,9.8,10.5,6.8,7.0,12.0,12.5,29.0,30.0,20.0,22.0,15.0,16.0,21.0,22.0,55.0,60.0,60.0,70.0,48.0,55.0,65.0,70.0,110.0,140.0,48.0,85.0,28.0,34.0,350.0,1000.0,33387650,19.0,24.0,58805.0,1.230333508,1.230333447,1.230333507,1.230333518
Brazilian Serie B,2024-07-05,19:00:00,Ceara SC Fortaleza,Santos,2.52,2.92,3.0,3.55,3.05,3.45,1.64,1.82,2.22,2.58,1.89,2.22,1.82,2.12,8.4,10.5,8.4,11.5,5.5,22.0,6.4,65.0,7.4,9.8,6.4,7.6,11.5,16.0,6.2,48.0,12.5,17.5,10.0,14.0,5.6,23.0,6.6,70.0,6.2,44.0,6.0,38.0,6.4,65.0,6.8,160.0,6.0,36.0,6.4,55.0,3.7,1000.0,33386266,5287019.0,198127.0,58805.0,1.230314366,1.230314376,1.230314365,1.230314375
Mexican Liga MX,2024-07-05,19:45:00,Puebla,Santos Laguna,2.4,2.7,2.78,3.05,3.7,4.5,2.52,2.82,1.55,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33372169,328956.0,328957.0,58805.0,1.230132134,1.230132179,0.0,0.0
Canadian Premier League,2024-07-05,20:00:00,Forge,Vancouver FC,1.05,11.0,1.1,1000.0,1.1,1000.0,1.15,1000.0,1.01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33391151,24213752.0,55667494.0,58805.0,1.230378393,1.230378438,0,0
US United Soccer League,2024-07-05,20:00:00,Charleston Battery,Birmingham Legion FC,1.27,11.5,1.31,1000.0,1.31,1000.0,1.06,1000.0,1.01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33389150,3155353.0,23254091.0,58805.0,1.230351471,1.230351516,0,0
US United Soccer League,2024-07-05,20:30:00,Rhode Island FC,Indy Eleven,1.27,15.0,1.29,19.0,1.35,1000.0,1.06,1000.0,1.01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33389146,67204678.0,8441182.0,58805.0,1.230351741,1.230351786,0,0
