League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
South Korean K League 1,2024-06-25,07:30:00,Gimcheon Sangmu,Daejeon Citizen,1.97,2.06,4.0,4.4,3.6,3.9,1.9,2.08,1.93,2.12,1.75,2.04,1.97,2.32,11.5,15.5,13.5,17.0,26.0,34.0,6.0,95.0,8.2,10.5,7.4,9.2,15.0,19.0,5.8,60.0,10.0,13.5,9.2,12.0,15.5,22.0,5.9,70.0,19.5,26.0,17.5,24.0,29.0,42.0,6.0,120.0,4.6,16.0,5.8,60.0,6.4,1000.0,33365906,41053763.0,5352230.0,58805.0,1.230063992,1.230064037,1.230064077,1.230064001
South Korean K League 2,2024-06-25,07:30:00,Seongnam FC,Chungnam Asan,2.08,3.1,2.8,3.6,2.74,980.0,1.76,1.99,2.0,2.3,1.81,2.02,1.98,2.22,9.8,12.5,9.8,12.0,2.34,23.0,1.78,1000.0,1.19,10.5,6.4,8.4,11.0,15.0,1.78,1000.0,2.3,17.5,9.8,13.5,2.66,1000.0,1.78,1000.0,1.78,1000.0,1.78,1000.0,1.78,1000.0,1.78,1000.0,1.19,1000.0,1.19,1000.0,1.19,1000.0,33365997,12479164.0,41061425.0,58805.0,1.230063721,1.230063766,1.230063805,1.230063730
South Korean K League 2,2024-06-25,07:30:00,Gyeongnam,FC Anyang,2.92,3.35,2.44,2.7,3.3,3.65,1.54,2.48,1.68,2.86,1.78,1.94,2.06,2.28,10.0,13.0,1.12,11.0,2.66,1000.0,1.21,1000.0,9.6,12.5,6.4,8.2,9.8,13.0,1.21,1000.0,1.84,22.0,10.5,15.0,2.66,1000.0,1.21,1000.0,1.21,1000.0,1.21,1000.0,1.21,1000.0,1.21,1000.0,1.09,36.0,1.07,25.0,1.12,1000.0,33365995,5293481.0,7564870.0,58805.0,1.230063811,1.230063856,1.230063895,1.230063820
South Korean K League 2,2024-06-25,07:30:00,Jeonnam Dragons,Suwon Bluewings,3.15,3.45,2.3,2.48,3.4,3.75,1.88,2.02,1.99,2.14,1.8,1.92,2.08,2.24,11.0,16.0,9.0,12.5,12.5,18.5,4.2,40.0,10.5,15.5,7.2,9.8,10.0,14.0,4.1,32.0,4.0,27.0,11.5,17.5,14.5,23.0,4.2,50.0,4.2,70.0,4.3,46.0,4.2,65.0,4.3,130.0,3.95,44.0,3.7,25.0,4.3,1000.0,33365988,8349517.0,5339134.0,58805.0,1.230063902,1.230063947,1.230063986,1.230063911
South Korean K League 1,2024-06-25,07:30:00,Suwon FC,Gwangju FC,2.96,3.15,2.4,2.54,3.6,3.85,2.0,2.82,1.55,2.0,1.66,1.84,2.2,2.52,3.15,18.5,9.8,12.5,3.15,19.5,1.37,42.0,3.05,16.0,7.0,8.8,9.4,14.0,1.79,32.0,1.76,26.0,3.05,16.0,13.0,21.0,1.37,44.0,1.17,1000.0,1.41,1000.0,1.32,1000.0,1.17,1000.0,1.13,32.0,1.17,21.0,1.32,1000.0,33366046,7394845.0,5348611.0,58805.0,1.230067672,1.230067717,1.230067756,1.230067681
Chinese Super League,2024-06-25,08:00:00,Henan Songshan Longmen,Qingdao Youth Island,1.4,1.46,7.4,8.6,5.2,6.2,2.7,3.0,1.5,1.59,1.76,1.87,2.14,2.32,6.8,30.0,6.4,38.0,7.0,80.0,7.4,230.0,10.5,13.0,11.5,14.5,6.8,34.0,7.2,110.0,9.2,11.5,9.2,12.0,6.6,25.0,7.0,85.0,11.5,14.5,12.0,15.0,6.2,32.0,7.2,110.0,3.0,5.0,7.0,90.0,7.6,1000.0,33356825,50443412.0,40285964.0,58805.0,1.229978066,1.229978111,1.229978150,1.229978075
Chinese Super League,2024-06-25,08:35:00,Sichuan Jiuniu FC,Zhejiang Greentown,3.5,3.9,1.97,2.12,3.9,4.5,2.4,2.7,1.59,1.71,1.58,1.67,2.48,2.74,4.1,27.0,11.5,16.5,13.0,18.5,21.0,32.0,16.5,24.0,8.6,12.0,9.6,13.5,16.0,23.0,4.2,36.0,13.5,19.0,12.0,20.0,4.0,34.0,4.0,80.0,4.1,44.0,3.95,48.0,4.1,80.0,3.75,32.0,3.15,12.5,4.2,520.0,33356861,17714225.0,23257633.0,58805.0,1.229977886,1.229977931,1.229977970,1.229977895
Chinese Super League,2024-06-25,08:35:00,Nantong Zhiyun F.C,Tianjin Jinmen Tiger FC,3.75,3.9,2.04,2.16,3.55,3.95,1.6,26.0,1.58,2.68,1.8,1.95,2.04,2.26,12.0,15.5,8.4,10.5,11.0,14.0,20.0,27.0,12.5,16.0,7.6,8.8,9.6,11.5,17.5,24.0,6.6,29.0,13.5,17.0,16.0,20.0,7.0,40.0,7.6,85.0,7.2,48.0,7.4,60.0,7.8,110.0,7.2,50.0,5.5,16.0,8.4,1000.0,33356870,13107045.0,50443178.0,58805.0,1.229977706,1.229977751,1.229977790,1.229977715
Chinese Super League,2024-06-25,09:00:00,Wuhan Three Towns,Shanghai Port FC,8.0,9.4,1.37,1.4,5.7,6.6,3.1,3.65,1.37,1.48,1.65,1.79,2.28,2.52,6.0,40.0,12.5,16.0,9.6,13.0,11.0,14.5,6.2,50.0,12.0,16.5,8.8,12.0,10.5,14.5,6.4,95.0,5.9,36.0,18.0,25.0,20.0,28.0,6.8,250.0,6.6,110.0,6.4,80.0,6.4,90.0,6.4,80.0,2.7,4.4,6.8,1000.0,33356908,23228754.0,51006167.0,58805.0,1.229977526,1.229977571,1.229977610,1.229977535
UEFA Euro 2024,2024-06-25,13:00:00,Netherlands,Austria,2.26,2.28,3.95,4.1,3.25,3.3,1.96,1.98,2.02,2.06,1.76,1.79,2.26,2.32,12.0,13.0,14.0,15.0,25.0,28.0,65.0,95.0,9.8,10.5,7.0,7.4,15.0,16.5,40.0,44.0,13.0,13.5,10.0,11.0,15.0,15.5,50.0,55.0,25.0,27.0,21.0,23.0,36.0,38.0,70.0,95.0,15.5,16.5,40.0,44.0,110.0,1000.0,33318218,231787.0,61463.0,58805.0,1.229545294,1.229545233,1.229545293,1.229545304
