League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
FIFA World Cup Qualifiers - Asia,2024-10-15,07:35:00,Japan,Australia,1.31,1.35,10.5,12.5,5.7,6.4,2.38,2.68,1.6,1.72,1.98,2.22,1.83,2.04,19.5,24.0,32.0,42.0,11.0,120.0,11.5,450.0,8.6,10.5,12.0,13.5,34.0,44.0,11.0,190.0,7.4,8.4,9.8,10.5,24.0,32.0,11.0,150.0,9.6,11.0,12.5,14.5,9.6,38.0,11.0,190.0,4.4,5.1,11.5,250.0,12.0,1000.0,33678658,29636.0,15296.0,58805.0,1.234273461,1.234273471,1.234273460,1.234273470,3.4,4.3,1.3,1.38,21.0,55.0,1.03,1.05,1.03,13.5,1.08,1.27,1.07,1.11,3.55,4.2,1.17,1.24,1.234273452,1.234273464,1.234273465,1.234273475
FIFA World Cup Qualifiers - Asia,2024-10-15,08:00:00,South Korea,Iraq,1.47,1.52,9.2,11.0,4.1,4.4,1.7,1.79,2.28,2.44,2.48,2.66,1.6,1.68,9.0,12.0,20.0,26.0,1.03,95.0,8.0,470.0,5.5,6.2,8.8,10.5,1.03,44.0,1.03,250.0,6.4,7.4,9.6,11.0,1.03,40.0,1.03,240.0,11.0,14.0,17.5,22.0,1.03,65.0,7.8,340.0,1.01,11.0,1.01,480.0,1.03,1000.0,33679254,47965.0,53446.0,58805.0,1.234281519,1.234281529,1.234281518,1.234281528,2.52,2.94,1.52,1.6,9.4,15.5,1.08,1.12,3.05,3.35,1.43,1.49,1.09,1.13,2.74,3.1,1.27,1.35,1.234281510,1.234281522,1.234281523,1.234281533
FIFA World Cup Qualifiers - Asia,2024-10-15,09:00:00,China,Indonesia,3.65,3.85,2.28,2.34,3.3,3.45,1.75,1.87,2.14,2.34,1.89,2.04,1.98,2.14,10.0,11.5,8.2,9.4,12.5,14.0,23.0,32.0,11.0,13.0,7.0,7.4,10.0,11.0,23.0,28.0,22.0,25.0,13.5,15.0,17.5,21.0,29.0,48.0,11.5,75.0,10.5,48.0,11.0,65.0,12.5,130.0,11.0,60.0,18.0,24.0,21.0,1000.0,33679274,51089.0,866308.0,58805.0,1.234281411,1.234281421,1.234281410,1.234281420,2.78,3.3,1.44,1.57,9.8,13.5,1.08,1.12,3.25,3.6,1.39,1.45,1.66,1.87,1.32,1.43,1.36,1.49,1.234281402,1.234281414,1.234281415,1.234281425
English U21 Pro Development League,2024-10-15,09:00:00,Charlton U21,Ipswich Town U21,2.06,2.34,2.74,3.25,4.4,950.0,3.75,4.6,1.28,1.37,1.33,1.43,3.2,4.0,1.06,1000.0,1.06,32.0,1.06,36.0,1.06,1000.0,1.06,27.0,1.06,16.5,1.06,17.0,1.06,30.0,1.06,27.0,1.06,14.5,1.06,16.0,1.06,25.0,1.06,34.0,1.06,22.0,1.06,22.0,1.06,38.0,1.06,7.4,1.06,11.5,1.06,1000.0,33688014,6808104.0,6596974.0,58805.0,1.234408949,1.234408994,1.234409033,1.234408958,5.4,7.0,1.16,1.23,3.75,110.0,1.02,1.37,3.75,110.0,1.02,1.37,1.47,1.58,1.74,1.95,1.22,1.29,1.234408950,1.234408952,1.234408953,1.234408997
CAF African Nations Cup Qualifiers,2024-10-15,10:00:00,Sudan,Ghana,5.8,7.0,1.78,1.79,3.5,3.6,1.28,1.66,2.5,4.6,1.01,5.0,1.01,1000.0,3.95,8.8,3.85,6.8,6.6,9.8,15.0,25.0,10.5,16.5,6.6,10.0,9.2,18.0,22.0,50.0,3.45,65.0,22.0,48.0,3.45,70.0,3.55,180.0,3.6,450.0,3.6,350.0,3.6,530.0,3.6,990.0,3.6,990.0,17.0,46.0,3.6,1000.0,33680714,915915.0,75108.0,58805.0,1.234301852,1.234301897,1.234301936,1.234301861,1.01,1000.0,1.01,1000.0,5.8,8.2,1.14,1.21,1.03,1000.0,1.01,110.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.234301853,1.234301855,1.234301856,1.234301900
CAF African Nations Cup Qualifiers,2024-10-15,10:00:00,Tanzania,DR Congo,4.5,6.4,2.22,2.24,2.76,3.1,1.33,1.5,3.0,4.1,2.5,2.94,1.52,1.67,5.5,7.2,3.7,6.6,4.8,11.0,6.6,32.0,4.8,11.5,6.4,7.8,11.0,14.0,6.4,42.0,22.0,34.0,16.0,25.0,6.8,38.0,7.6,120.0,7.2,170.0,7.6,130.0,7.4,190.0,3.75,490.0,3.75,250.0,25.0,70.0,3.8,1000.0,33680739,3099612.0,85303.0,58805.0,1.234301949,1.234301994,1.234302033,1.234301958,2.08,2.64,1.61,2.06,5.6,7.4,1.16,1.22,2.2,2.72,1.58,1.84,1.67,2.16,1.18,1.32,1.39,1.66,1.234301950,1.234301952,1.234301953,1.234301997
CAF African Nations Cup Qualifiers,2024-10-15,10:00:00,South Sudan,Uganda,4.6,1000.0,1.54,1.79,3.1,950.0,1.56,1.71,2.42,2.8,2.28,3.95,1.34,1.79,2.12,10.0,1.56,6.6,2.7,9.6,1.63,19.0,1.58,18.5,2.7,9.0,1.51,12.0,1.31,26.0,1.31,1000.0,1.31,30.0,1.31,1000.0,1.31,1000.0,1.31,1000.0,1.31,1000.0,1.31,1000.0,1.31,1000.0,1.31,1000.0,1.31,18.0,1.31,1000.0,33686830,9566207.0,857233.0,58805.0,1.234385186,1.234385231,1.234385270,1.234385195,2.62,2.9,1.53,1.62,8.6,13.5,1.08,1.14,2.64,3.15,1.47,1.59,2.14,2.56,1.14,1.2,1.33,1.46,1.234385187,1.234385189,1.234385190,1.234385234
CAF African Nations Cup Qualifiers,2024-10-15,10:00:00,Chad,Zambia,6.0,8.2,1.69,1.81,3.4,3.85,1.61,1.77,2.3,2.62,2.2,2.42,1.7,1.83,7.6,12.0,3.25,8.0,3.6,11.0,4.5,23.0,12.5,21.0,6.2,10.0,3.8,12.5,16.0,28.0,5.3,65.0,4.8,32.0,4.9,36.0,5.3,75.0,4.9,1000.0,5.5,150.0,5.5,160.0,4.9,1000.0,4.7,260.0,4.3,19.0,4.4,1000.0,33686831,3066599.0,75110.0,58805.0,1.234385075,1.234385120,1.234385159,1.234385084,2.36,3.35,1.43,1.73,9.0,15.5,1.07,1.13,2.86,3.35,1.43,1.54,2.02,2.76,1.13,1.24,1.29,1.5,1.234385076,1.234385078,1.234385079,1.234385123
CAF African Nations Cup Qualifiers,2024-10-15,10:00:00,Malawi,Senegal,4.1,1000.0,1.26,1.32,5.4,1000.0,1.89,2.08,1.93,2.12,2.66,2.98,1.51,1.61,12.0,16.5,5.8,7.2,5.3,6.6,7.6,10.5,1.03,42.0,11.0,15.5,9.6,13.0,14.0,19.0,1.03,180.0,1.03,75.0,1.03,55.0,1.03,70.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,7.0,1.03,1000.0,33686828,831287.0,64983.0,58805.0,1.234385387,1.234385432,1.234385471,1.234385396,2.44,3.5,1.43,1.55,13.5,36.0,1.06,1.08,3.6,4.2,1.31,1.39,3.85,4.9,1.05,1.08,1.17,1.24,1.234385388,1.234385390,1.234385391,1.234385435
CAF African Nations Cup Qualifiers,2024-10-15,10:00:00,Lesotho,Gabon,6.6,1000.0,1.57,1.7,3.05,4.2,1.61,1.8,2.26,2.64,2.28,2.64,1.61,1.79,7.8,13.0,5.3,7.0,6.6,9.0,11.0,18.5,1.03,23.0,7.6,11.0,8.0,12.5,15.0,26.0,1.03,75.0,1.03,38.0,1.03,38.0,1.03,70.0,1.03,1000.0,1.03,190.0,1.03,200.0,1.03,1000.0,1.01,1000.0,1.01,16.0,1.03,1000.0,33686829,3090608.0,915916.0,58805.0,1.234385285,1.234385333,1.234385374,1.234385296,2.66,2.98,1.51,1.6,9.0,15.5,1.08,1.13,2.6,3.4,1.42,1.57,2.2,3.1,1.11,1.2,1.26,1.45,1.234385286,1.234385289,1.234385290,1.234385337
