League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Thai League 1,2024-09-12,08:30:00,Port FC,Buriram Utd,3.35,4.1,1.89,2.1,3.75,5.7,2.6,3.2,1.47,1.61,1.5,1.61,2.24,5.4,1.7,980.0,1.63,980.0,1.79,980.0,1.26,980.0,1.79,980.0,1.62,980.0,1.57,980.0,1.79,980.0,1.26,980.0,1.79,980.0,1.79,980.0,1.26,980.0,1.26,1000.0,1.26,980.0,1.26,980.0,1.75,1000.0,1.2,980.0,1.5,980.0,1.79,1000.0,33564413,9255164.0,7039295.0,58805.0,1.232744503,1.232744548,1.232744587,1.232744512,1.2,4.9,1.25,1.35,1.27,110.0,1.01,1.05,1.15,1000.0,1.01,1.6,1.91,2.14,1.33,1.42,1.26,1.34,1.232744504,1.232744506,1.232744507,1.232744551
Hong Kong Premier League,2024-09-12,09:00:00,Eastern AA,North District,1.23,1.61,2.6,1000.0,2.22,1000.0,1.87,1000.0,1.01,2.14,1.12,1000.0,1.12,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33576663,9253857.0,21137551.0,58805.0,1.232891584,1.232891629,1.232891668,1.232891593,3.95,5.4,1.23,1.34,27.0,110.0,1.01,1.04,1.15,1000.0,1.01,990.0,1.02,1.14,2.64,15.0,1.07,1.61,1.232891585,1.232891587,1.232891588,1.232891632
Finnish Kakkonen,2024-09-12,12:30:00,JaPS/47,MyPa,1.5,1000.0,2.92,1000.0,1.04,1000.0,1.35,1000.0,1.01,3.9,1.12,1000.0,1.12,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,33576689,24372469.0,46966.0,58805.0,1.232892556,1.232892601,1.232892640,1.232892565,1.2,1000.0,1.01,20.0,30.0,1000.0,1.01,1.04,1.15,1000.0,1.01,1.49,1.01,1.52,1.01,3.05,1.01,1.38,1.232892557,1.232892559,1.232892560,1.232892604
Romanian Liga II,2024-09-12,14:00:00,FC U Craiova 1948,ASA Unirea Ungheni,1.38,1000.0,1.04,1000.0,1.23,1000.0,1.41,55.0,1.03,3.95,1.12,1000.0,1.12,1000.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33574370,20135214.0,25484745.0,58805.0,1.232870427,1.232870472,1.232870511,1.232870436,1.05,4.1,1.33,20.0,1.27,55.0,1.03,4.8,1.41,55.0,1.03,3.45,1.01,1.27,1.01,3.75,1.01,1.46,1.232870428,1.232870430,1.232870431,1.232870475
Ecuadorian Serie B,2024-09-12,15:00:00,CD Leones del Norte,CD Vargas Torres,1.91,2.28,5.0,8.2,2.44,330.0,1.32,1.47,2.86,7.8,2.66,9.4,1.25,1.6,1.13,980.0,1.05,980.0,6.2,1000.0,13.0,1000.0,1.13,980.0,1.13,980.0,5.7,980.0,7.4,1000.0,1.13,980.0,1.05,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,6.2,1000.0,22.0,1000.0,1.05,1000.0,1.01,1000.0,1.01,1000.0,1.05,1000.0,33574404,67023925.0,25894861.0,58805.0,1.232870877,1.232870922,1.232870961,1.232870886,1.78,2.36,1.74,2.28,3.0,7.4,1.16,1.5,1.77,3.45,1.71,2.3,1.16,1.24,1.82,2.14,1.42,1.69,1.232870878,1.232870880,1.232870881,1.232870925
Peruvian Segunda Division,2024-09-12,15:00:00,Alianza Universidad,Deportivo Coopsol,1.04,1000.0,1.04,1000.0,1.24,1000.0,1.18,1000.0,1.01,8.2,1.12,1000.0,1.12,1000.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33572310,10278153.0,7331811.0,58805.0,1.232850481,1.232850526,1.232850565,1.232850490,1.05,4.8,1.27,20.0,1.18,110.0,1.01,990.0,1.18,1000.0,1.01,7.8,1.01,1.08,1.02,36.0,1.01,5.2,1.232850482,1.232850484,1.232850485,1.232850529
English League 2,2024-09-12,16:00:00,Harrogate Town,Doncaster,4.5,4.8,1.85,1.88,4.0,4.1,2.0,2.14,1.87,2.0,1.74,1.94,2.06,2.34,13.0,15.5,8.4,10.0,9.8,11.5,15.0,21.0,16.0,980.0,8.0,9.2,9.4,9.8,15.0,19.0,30.0,980.0,13.0,20.0,15.0,980.0,29.0,36.0,12.0,980.0,34.0,980.0,40.0,80.0,11.5,980.0,11.0,70.0,9.4,12.5,13.0,1000.0,33565098,256198.0,49205.0,58805.0,1.232751447,1.232751457,1.232751446,1.232751456,1.05,1000.0,1.01,20.0,12.0,18.0,1.06,1.09,3.85,4.8,1.26,1.36,2.12,2.18,1.26,1.28,1.32,1.34,1.232751438,1.232751450,1.232751451,1.232751461
Peruvian Segunda Division,2024-09-12,17:00:00,Comerciantes FC,Molinos El Pirata,1.24,1000.0,1.04,1000.0,1.23,1000.0,1.18,15.5,1.07,26.0,1.12,1000.0,1.12,1000.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33572457,50639769.0,21505888.0,58805.0,1.232851340,1.232851385,1.232851424,1.232851349,2.74,3.05,1.49,1.57,9.4,15.5,1.07,1.12,1.18,15.5,1.07,990.0,1.01,1.21,1.01,5.4,1.01,1.41,1.232851341,1.232851343,1.232851344,1.232851388
Peruvian Segunda Division,2024-09-12,17:00:00,Ayacucho Futbol Club,San Marcos,1.66,2.04,2.96,1000.0,2.04,1000.0,1.18,1000.0,1.01,8.8,1.12,1000.0,1.12,1000.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33572312,9297155.0,7000095.0,58805.0,1.232850571,1.232850616,1.232850655,1.232850580,1.05,1000.0,1.01,20.0,1.18,110.0,1.01,990.0,1.18,1000.0,1.01,8.0,1.01,1.51,1.96,2.54,1.01,1.46,1.232850572,1.232850574,1.232850575,1.232850619
Peruvian Segunda Division,2024-09-12,17:15:00,AD Cantolao,Juan Pablo II College,1.54,1000.0,1.04,1000.0,2.92,1000.0,1.18,13.5,1.08,8.2,1.12,1000.0,1.12,1000.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33572464,12454193.0,62960875.0,58805.0,1.232851250,1.232851295,1.232851334,1.232851259,2.62,2.96,1.52,1.61,8.6,13.5,1.08,1.14,1.18,13.5,1.08,8.0,1.01,1.37,1.01,26.0,1.01,1.52,1.232851251,1.232851253,1.232851254,1.232851298
