League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Japanese J League 3,2024-09-23,02:00:00,FC Osaka,Fukushima Utd,2.16,3.5,2.56,4.9,2.88,7.0,1.4,2.18,1.85,3.5,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33601715,9301693.0,4271905.0,58805.0,1.233181748,1.233181793,1.233181832,1.233181757,1.01,1000.0,1.23,1.79,2.56,1000.0,1.01,1.65,2.56,110.0,1.15,1.65,1.25,1.64,1.4,1.87,1.17,1.53,1.233181749,1.233181751,1.233181752,1.233181796
Thai League 1,2024-09-23,08:00:00,Chiangrai Utd,Muangthong Utd,1.04,1000.0,1.1,980.0,1.01,1000.0,1.34,1000.0,1.01,3.95,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33595785,9306470.0,5394931.0,58805.0,1.233123646,1.233123691,1.233123730,1.233123655,1.01,1000.0,1.01,1000.0,14.5,110.0,1.01,1.08,3.7,990.0,1.01,1.37,1.9,26.0,1.21,1.33,1.24,1.4,1.233123647,1.233123649,1.233123650,1.233123694
Ukrainian Premier League,2024-09-23,09:30:00,Kolos Kovalyovka,Zorya,2.74,980.0,2.22,980.0,2.66,980.0,1.09,11.0,1.1,15.5,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33603042,10403841.0,2017903.0,58805.0,1.233200345,1.233200390,1.233200429,1.233200354,1.01,1000.0,1.01,1000.0,7.6,11.0,1.1,1.16,1.09,11.0,1.1,15.5,1.44,1.82,1.31,1.57,1.33,1.6,1.233200346,1.233200348,1.233200349,1.233200393
Romanian Liga II,2024-09-23,10:00:00,CSM Slatina,CSM Scolar Resita,1.54,3.3,1.04,5.5,1.01,44.0,1.44,3.0,1.5,3.25,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33606321,20135213.0,12623697.0,58805.0,1.233230320,1.233230365,1.233230404,1.233230329,2.66,2.96,1.52,1.6,8.2,13.5,1.08,1.14,1.69,6.8,1.17,2.44,1.22,36.0,1.43,2.86,1.05,110.0,1.233230321,1.233230323,1.233230324,1.233230368
Bulgarian A League,2024-09-23,11:30:00,Levski Krumovgrad,Botev Vratsa,1.1,980.0,3.9,1000.0,3.1,1000.0,1.18,15.5,1.07,8.8,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33568592,41731605.0,5618938.0,58805.0,1.232800933,1.232800978,1.232801017,1.232800942,1.01,1000.0,1.01,1000.0,9.0,15.5,1.07,1.13,1.18,15.5,1.07,8.8,1.18,1.34,1.09,26.0,1.3,1.47,1.232800934,1.232800936,1.232800937,1.232800981
Romanian Liga I,2024-09-23,12:00:00,UTA Arad,Poli Iasi,2.08,2.4,3.6,4.6,2.96,3.8,1.63,1.87,2.14,2.58,1.86,2.18,1.85,2.16,4.4,980.0,4.6,980.0,1.77,980.0,1.3,1000.0,3.95,980.0,3.7,980.0,4.3,980.0,1.3,1000.0,4.0,980.0,4.3,11.5,2.64,980.0,1.3,1000.0,1.96,980.0,1.95,980.0,1.3,1000.0,1.29,1000.0,1.3,980.0,1.28,1000.0,1.29,1000.0,33559482,2311174.0,1557385.0,58805.0,1.232695699,1.232695744,1.232695783,1.232695708,2.88,3.0,1.5,1.54,9.4,13.5,1.08,1.12,2.9,3.65,1.38,1.53,1.27,1.38,1.72,1.93,1.37,1.47,1.232695700,1.232695702,1.232695703,1.232695747
Serbian Super League,2024-09-23,12:00:00,FK Radnicki 1923,Tekstilac Odzaci,1.04,1.75,5.7,1000.0,3.9,1000.0,1.09,1000.0,1.01,15.5,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33608479,10465511.0,59056225.0,58805.0,1.233255600,1.233255645,1.233255684,1.233255609,1.01,1000.0,1.01,1000.0,17.0,1000.0,1.01,1.07,1.09,1000.0,1.01,15.5,1.02,1.21,2.6,36.0,1.11,1.34,1.233255601,1.233255603,1.233255604,1.233255648
Ukrainian Premier League,2024-09-23,12:00:00,Shakhtar,Obolon-Brovar Kiev,1.04,2.08,10.0,1000.0,1.92,1000.0,2.46,4.4,1.29,1.69,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33603058,52495027.0,9460511.0,58805.0,1.233200437,1.233200482,1.233200521,1.233200446,1.01,1000.0,1.01,1000.0,25.0,1000.0,1.01,1.05,2.46,1000.0,1.01,1.69,1.02,1.11,1.92,36.0,1.02,2.08,1.233200438,1.233200440,1.233200441,1.233200485
Czech 2 Liga,2024-09-23,12:45:00,Vysocina Jihlava,FC Sellier & Bellot Vlasim,1.12,980.0,1.13,980.0,1.13,980.0,1.25,980.0,1.05,5.6,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33603110,770021.0,21285670.0,58805.0,1.233197999,1.233198044,1.233198083,1.233198008,3.05,3.75,1.37,1.48,12.0,26.0,1.05,1.1,1.25,26.0,1.05,990.0,1.05,8.8,1.06,9.6,1.05,8.8,1.233198000,1.233198002,1.233198003,1.233198047
Turkish 1 Lig,2024-09-23,14:00:00,Sanliurfaspor,Fatih Karagumruk Istanbul,2.06,4.6,1.04,4.0,1.01,980.0,1.68,2.48,1.68,2.46,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33609215,2610482.0,10472882.0,58805.0,1.233265524,1.233265569,1.233265608,1.233265533,2.82,3.5,1.4,1.55,9.8,18.0,1.06,1.12,3.0,18.0,1.06,1.5,1.33,1.75,1.27,1.93,1.29,110.0,1.233265525,1.233265527,1.233265528,1.233265572
