League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Japanese J League,2024-06-29,02:00:00,Sapporo,Albirex Niigata,3.25,3.3,2.32,2.4,3.6,3.85,2.02,2.18,1.86,1.99,1.72,1.83,2.2,2.38,13.5,17.0,9.2,12.5,12.5,17.0,5.9,980.0,11.0,15.5,7.6,8.6,10.0,12.5,21.0,27.0,18.5,25.0,12.0,15.5,15.5,19.5,6.0,980.0,6.4,980.0,6.0,980.0,6.2,980.0,6.6,980.0,5.9,980.0,5.2,19.0,7.0,1000.0,33375334,2245760.0,5712145.0,58805.0,1.230171129,1.230171174,1.230171213,1.230171138
Japanese J League 3,2024-06-29,04:00:00,Matsumoto,Nagano Parceiro,1.51,12.5,3.15,22.0,1.17,950.0,1.15,1000.0,1.02,11.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,2.92,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33377047,7081210.0,6641607.0,58805.0,1.230188944,1.230188989,1.230189028,1.230188953
Japanese J League 3,2024-06-29,05:00:00,FC Osaka,Tegevajaro Miyazaki,1.56,13.5,2.9,22.0,1.16,950.0,1.15,980.0,1.09,11.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.82,1000.0,2.74,1000.0,1.03,1000.0,2.98,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33377049,9301693.0,16139510.0,58805.0,1.230189034,1.230189079,1.230189118,1.230189043
Japanese J League 3,2024-06-29,06:00:00,Kitakyushu,Fukushima Utd,1.74,1000.0,2.26,1000.0,1.01,950.0,1.15,980.0,1.09,11.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,3.0,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33377056,5026013.0,4271905.0,58805.0,1.230189236,1.230189281,1.230189320,1.230189245
Japanese J League 3,2024-06-29,06:00:00,Yokohama SCC,Azul Claro Numazu,2.6,1000.0,1.78,15.0,1.16,950.0,1.15,26.0,1.06,11.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.94,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33377070,7391084.0,10376843.0,58805.0,1.230189146,1.230189191,1.230189230,1.230189155
Japanese J League 3,2024-06-29,06:00:00,Toyama,Sagamihara,1.39,12.0,3.7,1000.0,1.16,950.0,1.15,21.0,1.07,11.0,1.01,1000.0,1.01,1000.0,1.48,1000.0,2.72,1000.0,2.34,1000.0,2.92,1000.0,2.7,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33377055,4296466.0,9339232.0,58805.0,1.230189326,1.230189371,1.230189410,1.230189335
South Korean K League 1,2024-06-29,06:00:00,Gimcheon Sangmu,Daegu Fc,2.18,2.3,3.5,3.75,3.5,3.75,1.88,1.99,2.0,2.14,1.82,1.94,2.06,2.22,9.6,16.0,10.0,16.5,18.0,32.0,1.03,85.0,7.2,11.5,6.0,9.8,11.0,18.5,1.03,55.0,10.0,17.0,8.2,13.5,13.5,23.0,1.03,70.0,20.0,34.0,17.5,30.0,1.03,50.0,1.03,130.0,1.01,22.0,1.01,55.0,1.03,1000.0,33375391,41053763.0,13712494.0,58805.0,1.230172607,1.230172652,1.230172691,1.230172616
Japanese J League 3,2024-06-29,06:00:00,Nara Club,Tottori,1.4,12.0,3.65,1000.0,1.16,950.0,1.15,1000.0,1.03,21.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.96,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33377054,4233883.0,5759566.0,58805.0,1.230189416,1.230189461,1.230189500,1.230189425
Japanese J League 2,2024-06-29,06:00:00,Kumamoto,Ehime,2.02,2.18,3.7,4.2,3.55,3.95,1.97,2.12,1.9,2.04,1.77,1.89,2.12,2.3,4.7,16.0,12.5,16.5,5.6,32.0,6.2,80.0,8.2,11.0,6.8,9.4,4.9,17.5,6.0,50.0,10.5,14.5,8.8,12.0,5.1,21.0,6.0,60.0,5.4,28.0,17.5,24.0,5.8,40.0,6.4,110.0,4.7,16.0,5.9,48.0,6.6,1000.0,33365804,5021204.0,3455675.0,58805.0,1.230064924,1.230064969,1.230065008,1.230064933
Japanese J League 2,2024-06-29,06:00:00,Iwaki SC,Yokohama FC,3.65,4.1,2.12,2.24,3.4,3.75,1.84,1.92,2.08,2.2,1.71,1.99,1.82,2.16,9.0,15.0,6.8,11.5,9.6,16.0,19.5,34.0,9.8,16.5,6.0,9.8,8.2,13.5,17.5,30.0,19.0,34.0,11.5,19.5,14.5,24.0,4.0,55.0,4.1,95.0,4.0,60.0,4.1,75.0,4.1,150.0,3.95,65.0,3.55,23.0,4.2,1000.0,33375340,13432059.0,2319612.0,58805.0,1.230171671,1.230171716,1.230171755,1.230171680
