League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Austrian Erste Liga,2024-08-04,05:30:00,Floridsdorfer AC,St Polten,2.62,2.82,2.76,2.96,3.5,3.7,1.89,2.02,1.98,2.14,1.71,1.97,2.02,2.4,11.5,15.0,9.6,13.0,15.0,21.0,6.0,48.0,9.2,12.5,6.6,8.2,10.5,14.0,5.9,36.0,14.0,19.5,10.0,14.0,14.5,20.0,6.2,50.0,6.0,44.0,5.8,34.0,6.0,48.0,6.6,110.0,5.6,27.0,5.7,30.0,7.0,1000.0,33450520,9900108.0,1088499.0,58805.0,1.231292755,1.231292758,1.231292802,1.231292803,2.8,3.5,1.4,1.5,10.0,26.0,1.05,1.12,3.55,4.3,1.3,1.39,1.51,1.57,1.55,1.62,1.37,1.4,1.231292804,1.231292765,1.231292756,1.231292757
Japanese J League 2,2024-08-04,06:00:00,Iwaki SC,Blaublitz Akita,2.48,2.66,3.2,3.4,3.15,3.4,1.67,1.74,2.36,2.5,2.0,2.12,1.9,2.0,7.4,12.0,8.0,13.0,15.5,26.0,4.3,75.0,6.6,10.5,5.6,9.0,10.5,18.0,4.2,55.0,11.0,18.0,9.2,15.0,15.0,26.0,4.3,80.0,4.1,44.0,4.0,40.0,4.2,65.0,100.0,180.0,4.0,36.0,4.1,60.0,4.5,1000.0,33450076,13432059.0,5852914.0,58805.0,1.231173071,1.231173116,1.231173155,1.231173080,2.62,2.84,1.54,1.62,8.0,15.5,1.09,1.15,2.88,3.2,1.46,1.53,1.41,1.46,1.6,1.68,1.42,1.47,1.231173072,1.231173074,1.231173075,1.231173119
Polish I Liga,2024-08-04,07:00:00,Stal Rzeszow,Miedz Legnica,3.15,3.7,2.04,2.38,3.65,4.4,2.28,2.76,1.57,1.79,1.47,1.81,2.22,3.1,15.5,26.0,10.0,17.0,12.0,20.0,4.2,34.0,13.0,22.0,7.2,10.0,8.2,12.0,14.5,25.0,4.2,34.0,10.5,18.0,11.0,19.5,4.2,36.0,4.5,70.0,4.2,40.0,4.3,46.0,4.5,80.0,4.1,28.0,3.55,14.0,4.7,1000.0,33450175,5817456.0,4935893.0,58805.0,1.231175645,1.231175690,1.231175729,1.231175654,1.01,4.7,1.27,1.46,2.28,1000.0,1.01,1.07,2.28,1000.0,1.01,1.79,1.72,1.97,1.37,1.47,1.3,1.38,1.231175646,1.231175648,1.231175649,1.231175693
Swedish Superettan,2024-08-04,08:00:00,Skovde AIK,Orgryte,3.15,3.45,2.34,2.4,3.55,3.8,1.99,2.22,1.83,2.02,1.58,1.99,2.0,2.72,12.5,19.0,9.8,14.0,13.5,16.0,26.0,38.0,12.0,15.0,7.4,8.6,10.0,11.5,21.0,25.0,20.0,24.0,12.0,14.0,15.0,17.5,30.0,38.0,10.0,60.0,30.0,38.0,36.0,48.0,9.4,90.0,20.0,34.0,12.0,20.0,8.0,1000.0,33452609,14112862.0,30686.0,58805.0,1.231208516,1.231208561,1.231208600,1.231208525,3.15,4.1,1.37,1.56,11.5,36.0,1.04,1.1,3.75,5.3,1.23,1.36,1.71,1.75,1.41,1.47,1.35,1.4,1.231208517,1.231208519,1.231208520,1.231208564
Swedish Division 1,2024-08-04,08:00:00,FC Stockholm Internazionale,Vasalunds IF,1.28,2.26,2.4,980.0,1.96,980.0,1.76,2.88,1.53,2.3,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.8,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33455480,11322093.0,2996873.0,58805.0,1.231250091,1.231250136,1.231250175,1.231250100,1.01,1000.0,1.01,1000.0,2.62,55.0,1.02,1.61,2.62,110.0,1.02,1.61,1.07,1.32,1.79,10.0,1.01,1.42,1.231250092,1.231250094,1.231250095,1.231250139
Swedish Division 1,2024-08-04,08:00:00,Pitea,IF Karlstad,2.18,5.5,1.37,3.25,1.95,330.0,1.76,3.1,1.47,2.3,1.01,1000.0,1.01,1000.0,1.01,1000.0,11.0,1000.0,14.5,1000.0,26.0,1000.0,1.01,1000.0,1.01,1000.0,9.4,1000.0,18.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,24.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,40.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33455474,14132171.0,36938262.0,58805.0,1.231344904,1.231344907,1.231344951,1.231344952,1.01,1000.0,1.01,1000.0,16.0,110.0,1.01,1.07,2.68,110.0,1.01,1.59,1.44,1.77,1.41,1.49,1.31,1.38,1.231344953,1.231344914,1.231344905,1.231344906
German Bundesliga 2,2024-08-04,08:30:00,SV Darmstadt,Fortuna Dusseldorf,2.9,3.05,2.48,2.54,3.7,3.8,2.18,2.34,1.75,1.85,1.64,1.73,2.36,2.56,15.5,17.5,11.5,13.5,16.0,18.0,30.0,34.0,13.0,15.0,7.8,8.6,10.5,12.0,22.0,25.0,19.0,22.0,11.5,13.0,14.5,16.0,28.0,34.0,40.0,46.0,26.0,29.0,32.0,38.0,13.0,75.0,16.0,22.0,12.5,17.0,15.5,980.0,33396268,993093.0,879210.0,58805.0,1.230442725,1.230442735,1.230442724,1.230442734,3.15,4.0,1.33,1.46,13.5,21.0,1.05,1.07,4.5,5.0,1.25,1.29,1.64,1.67,1.49,1.53,1.35,1.38,1.230442716,1.230442728,1.230442729,1.230442739
German Bundesliga 2,2024-08-04,08:30:00,SSV Ulm,Kaiserslautern,2.92,3.15,2.48,2.62,3.6,3.7,2.08,2.24,1.81,1.93,1.67,1.81,2.24,2.5,13.0,17.0,10.0,13.0,12.5,18.5,4.9,44.0,11.5,15.0,7.0,8.8,10.5,14.5,21.0,32.0,15.0,26.0,11.0,14.5,14.5,21.0,29.0,46.0,5.1,60.0,4.8,38.0,5.1,50.0,5.2,100.0,4.7,30.0,4.4,23.0,5.5,980.0,33396265,6542374.0,14075.0,58805.0,1.230442834,1.230442844,1.230442833,1.230442843,3.3,3.8,1.36,1.44,12.0,18.0,1.06,1.08,4.1,5.0,1.25,1.33,1.62,1.68,1.46,1.52,1.37,1.39,1.230442825,1.230442837,1.230442838,1.230442848
German Bundesliga 2,2024-08-04,08:30:00,Greuther Furth,Preussen Munster,1.87,1.92,4.2,4.7,3.9,4.2,2.16,2.3,1.76,1.85,1.71,1.81,2.22,2.4,12.5,22.0,13.5,23.0,4.8,42.0,5.2,110.0,8.0,11.0,6.8,9.2,13.0,22.0,5.1,65.0,9.2,15.0,7.6,10.5,13.0,22.0,5.0,70.0,15.5,26.0,13.5,23.0,4.7,38.0,5.2,110.0,3.85,13.0,4.9,55.0,5.4,980.0,33396243,64375.0,3235019.0,58805.0,1.230443269,1.230443279,1.230443268,1.230443278,3.3,3.7,1.37,1.43,13.5,21.0,1.05,1.08,4.4,4.9,1.25,1.3,1.27,1.32,2.08,2.18,1.31,1.35,1.230443260,1.230443272,1.230443273,1.230443283
Belgian First Division A,2024-08-04,08:30:00,Antwerp,Anderlecht,3.0,3.15,2.38,2.5,3.65,3.8,2.1,2.24,1.81,1.91,1.56,1.78,2.06,2.48,14.5,19.0,10.5,13.5,14.5,19.0,29.0,36.0,12.5,17.0,7.6,8.4,10.5,13.0,21.0,28.0,19.5,26.0,12.0,15.5,15.0,19.0,30.0,40.0,42.0,55.0,28.0,38.0,5.5,48.0,5.8,80.0,19.0,32.0,12.5,19.5,6.2,760.0,33451123,3247346.0,58163.0,58805.0,1.231190523,1.231190533,1.231190522,1.231190532,2.84,3.6,1.39,1.54,12.0,21.0,1.05,1.08,4.1,4.6,1.27,1.32,1.67,1.73,1.46,1.5,1.35,1.38,1.231190514,1.231190526,1.231190527,1.231190537
