League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
South Korean K League 2,2024-09-30,07:30:00,Jeonnam Dragons,Bucheon FC 1995,2.68,2.96,2.54,2.84,3.45,3.9,1.99,2.2,1.84,2.02,1.59,1.99,2.0,2.7,11.0,18.5,9.4,15.0,14.0,22.0,30.0,48.0,9.4,14.5,6.2,10.0,9.4,15.0,22.0,34.0,13.0,22.0,9.4,15.0,12.5,21.0,29.0,48.0,27.0,46.0,20.0,34.0,28.0,48.0,60.0,1000.0,1.01,26.0,1.01,27.0,1.01,1000.0,33625829,8349517.0,7345624.0,58805.0,1.233510718,1.233510763,1.233510802,1.233510727,2.74,4.0,1.33,1.57,3.85,26.0,1.04,1.1,3.85,4.5,1.28,1.35,1.54,1.65,1.51,1.6,1.35,1.41,1.233510719,1.233510721,1.233510722,1.233510766
South Korean K League 2,2024-09-30,07:30:00,Seoul E-Land FC,Gimpo Citizen,1.85,2.04,3.9,4.7,3.7,4.2,1.88,2.12,1.89,2.14,1.67,2.14,1.88,2.5,11.0,18.5,11.5,19.0,24.0,42.0,70.0,120.0,6.8,11.0,6.4,10.5,12.0,21.0,40.0,70.0,8.8,14.5,7.6,12.5,14.5,25.0,42.0,75.0,15.5,27.0,15.0,26.0,27.0,46.0,80.0,140.0,1.01,17.0,1.01,80.0,1.01,1000.0,33625833,10299726.0,19825802.0,58805.0,1.233510628,1.233510673,1.233510712,1.233510637,2.74,4.0,1.33,1.57,3.3,26.0,1.05,1.1,3.25,4.9,1.26,1.44,1.27,1.35,1.96,2.18,1.31,1.38,1.233510629,1.233510631,1.233510632,1.233510676
Croatian 1 HNL,2024-09-30,11:00:00,HNK Gorica,Slaven Belupo,2.66,3.35,2.7,3.35,2.8,3.6,1.6,2.0,2.0,2.66,1.52,2.76,1.57,9.4,1.39,13.0,1.57,13.0,2.02,22.0,2.22,1000.0,1.56,12.5,1.78,9.0,1.61,16.5,2.22,1000.0,2.04,25.0,1.61,16.5,2.22,1000.0,2.22,1000.0,2.22,1000.0,2.22,1000.0,2.22,1000.0,1.26,1000.0,2.22,1000.0,2.22,1000.0,1.26,1000.0,33614934,6692727.0,170923.0,58805.0,1.233353807,1.233353852,1.233353892,1.233353816,2.48,3.25,1.45,1.67,2.78,18.0,1.06,1.57,2.78,18.0,1.42,1.57,1.42,1.59,1.43,1.61,1.4,1.56,1.233353808,1.233353810,1.233353811,1.233353855
Uruguayan Segunda Division,2024-09-30,11:00:00,Colon FC,Club Oriental de La Paz,1.1,990.0,1.04,4.0,1.1,3.75,1.08,11.0,1.1,13.5,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33639073,19339388.0,13454059.0,58805.0,1.233682728,1.233682773,1.233682812,1.233682737,1.01,1000.0,1.01,1000.0,7.6,11.0,1.1,1.16,1.08,11.0,1.1,13.5,1.33,1.63,1.51,11.0,1.36,11.0,1.233682729,1.233682731,1.233682732,1.233682776
Finnish Veikkausliiga,2024-09-30,12:00:00,FC Inter,Lahti,1.69,1.72,5.3,5.7,4.2,4.5,2.22,2.34,1.75,1.82,1.77,1.95,2.18,2.4,18.0,21.0,18.5,22.0,24.0,55.0,40.0,150.0,9.0,10.5,8.8,9.6,17.5,21.0,30.0,710.0,9.8,11.0,9.0,11.0,16.5,20.0,30.0,70.0,15.0,17.0,14.5,17.0,20.0,32.0,36.0,110.0,7.4,8.8,30.0,75.0,60.0,830.0,33625589,139505.0,139506.0,58805.0,1.233508178,1.233508223,1.233508262,1.233508187,3.35,4.1,1.33,1.43,16.0,26.0,1.04,1.07,4.6,5.0,1.25,1.28,1.21,1.24,2.38,2.48,1.28,1.32,1.233508179,1.233508181,1.233508182,1.233508226
Romanian Liga II,2024-09-30,12:00:00,CSA Steaua Bucuresti,Csikszereda,1.06,15.5,1.07,19.5,1.14,1000.0,1.06,18.0,1.06,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33638703,18120525.0,8886239.0,58805.0,1.233677324,1.233677369,1.233677408,1.233677333,1.01,1000.0,1.01,1000.0,9.4,18.0,1.06,1.12,1.06,18.0,1.06,21.0,1.05,15.5,1.06,19.5,1.32,8.2,1.233677325,1.233677327,1.233677328,1.233677372
Ukrainian Premier League,2024-09-30,12:00:00,Zorya,Vorskla,1.1,15.0,1.1,20.0,1.01,4.1,1.06,15.5,1.07,26.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33629274,2017903.0,2017721.0,58805.0,1.233563597,1.233563643,1.233563682,1.233563606,1.01,1000.0,1.01,1000.0,9.0,15.5,1.07,1.13,1.06,15.5,1.07,26.0,1.05,11.0,1.07,11.0,1.33,1.63,1.233563598,1.233563600,1.233563601,1.233563646
Bosnian Premier League,2024-09-30,13:00:00,Siroki Brijeg,Sarajevo,1.1,1000.0,1.06,13.5,1.1,1000.0,1.06,15.5,1.07,26.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33634899,198684.0,205267.0,58805.0,1.233632072,1.233632117,1.233632156,1.233632081,1.01,1000.0,1.01,1000.0,9.2,15.5,1.07,1.13,1.06,15.5,1.07,26.0,1.08,26.0,1.26,11.0,1.05,11.0,1.233632073,1.233632075,1.233632076,1.233632120
Turkish Super League,2024-09-30,14:00:00,Kayserispor,Besiktas,5.2,5.6,1.66,1.68,4.6,4.8,2.5,2.68,1.6,1.67,1.7,1.85,2.32,2.6,16.5,26.0,10.5,14.5,10.0,12.0,14.5,17.0,22.0,28.0,9.6,10.5,9.2,9.8,14.0,16.0,42.0,48.0,18.0,21.0,16.5,18.5,23.0,27.0,110.0,150.0,50.0,65.0,48.0,65.0,65.0,80.0,36.0,55.0,5.4,7.4,1.01,1000.0,33622338,508789.0,232068.0,58805.0,1.233471553,1.233471563,1.233471552,1.233471562,3.7,4.7,1.27,1.37,19.0,36.0,1.04,1.06,5.1,6.6,1.18,1.25,2.46,2.52,1.21,1.24,1.26,1.28,1.233471544,1.233471556,1.233471557,1.233471567
Turkish 1 Lig,2024-09-30,14:00:00,Fatih Karagumruk Istanbul,Istanbulspor,2.1,2.46,3.25,3.95,3.35,4.4,1.86,2.12,1.89,2.16,1.61,2.04,1.97,2.64,11.0,18.0,10.0,16.5,18.0,32.0,46.0,1000.0,7.6,12.5,5.9,9.4,10.5,17.5,30.0,1000.0,10.5,17.5,8.2,13.5,13.0,22.0,34.0,1000.0,21.0,38.0,17.5,30.0,27.0,1000.0,65.0,1000.0,1.01,23.0,1.01,50.0,1.01,1000.0,33622332,10472882.0,113186.0,58805.0,1.233471364,1.233471409,1.233471448,1.233471373,2.76,4.0,1.37,1.51,3.55,26.0,1.04,1.1,3.55,4.5,1.28,1.39,1.34,1.44,1.68,1.91,1.29,1.43,1.233471365,1.233471367,1.233471368,1.233471412
