League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Japanese J League,2024-06-26,07:00:00,Kyoto,Kashiwa,3.5,3.85,2.22,2.28,3.35,3.65,1.77,1.95,2.06,2.3,1.83,2.06,1.96,2.22,10.0,13.5,7.6,10.5,11.0,15.0,5.4,32.0,10.5,14.5,6.6,8.4,9.2,12.5,20.0,28.0,20.0,28.0,12.5,17.0,16.0,22.0,5.8,48.0,6.0,80.0,5.9,55.0,6.0,65.0,6.2,130.0,5.9,55.0,5.0,22.0,6.6,1000.0,33365902,441085.0,441080.0,58805.0,1.230064535,1.230064580,1.230064619,1.230064544
Japanese J League 2,2024-06-26,07:00:00,Nagasaki,Iwaki SC,2.06,2.3,3.55,4.3,3.55,3.9,1.95,2.1,1.9,2.06,1.78,1.89,2.12,2.28,3.85,17.5,10.5,18.0,19.5,34.0,4.6,85.0,7.4,12.0,6.2,10.0,11.5,19.0,4.5,55.0,10.0,16.5,8.0,13.5,13.5,23.0,4.6,65.0,19.0,32.0,16.0,28.0,4.4,46.0,4.7,120.0,3.9,19.0,4.5,55.0,4.9,1000.0,33365913,7081211.0,13432059.0,58805.0,1.230064173,1.230064218,1.230064257,1.230064182
Japanese J League,2024-06-26,07:00:00,Iwata,Tokyo-V,2.8,2.96,2.72,2.8,3.3,3.55,1.76,1.88,2.14,2.32,1.71,1.99,1.82,2.16,8.4,11.5,7.8,10.5,12.5,22.0,5.5,55.0,7.8,10.5,5.8,7.6,9.4,15.5,5.5,42.0,13.0,23.0,9.6,16.0,14.0,24.0,5.6,65.0,5.7,55.0,5.5,42.0,5.6,65.0,5.9,150.0,5.3,40.0,5.3,38.0,6.2,1000.0,33365842,263079.0,263080.0,58805.0,1.230064834,1.230064879,1.230064918,1.230064843
Japanese J League,2024-06-26,07:00:00,Kawasaki,Shonan,1.91,1.94,4.1,4.4,4.0,4.2,2.24,2.44,1.7,1.81,1.62,1.78,2.28,2.48,5.1,21.0,15.5,21.0,5.7,38.0,6.2,90.0,9.4,12.5,7.8,10.5,5.0,19.0,5.9,50.0,4.6,14.5,8.8,11.5,5.0,19.5,6.0,55.0,5.3,24.0,14.5,20.0,5.6,34.0,6.2,90.0,4.2,11.0,5.9,44.0,6.6,1000.0,33365910,1080507.0,4546954.0,58805.0,1.230064354,1.230064399,1.230064438,1.230064363
Japanese J League,2024-06-26,07:00:00,Kashima,G-Osaka,2.24,2.28,3.65,3.95,3.2,3.5,1.68,1.78,2.28,2.48,1.97,2.12,1.9,2.04,7.6,12.5,10.0,14.5,3.8,32.0,4.0,95.0,7.4,10.5,6.8,9.2,11.5,19.5,4.0,65.0,10.0,16.0,8.6,14.5,15.5,26.0,4.0,85.0,3.85,38.0,3.85,34.0,4.0,65.0,4.1,180.0,3.7,30.0,4.0,75.0,4.2,1000.0,33365895,441079.0,441083.0,58805.0,1.230064654,1.230064699,1.230064738,1.230064663
Japanese J League,2024-06-26,07:00:00,Kobe,FC Machida,2.24,2.3,3.55,3.9,3.35,3.6,1.77,1.88,2.12,2.3,1.89,2.04,1.97,2.12,9.4,13.0,10.0,14.0,3.5,28.0,3.8,80.0,7.4,1000.0,7.0,8.6,3.25,17.5,3.7,55.0,10.5,14.5,9.2,12.5,3.35,22.0,3.75,70.0,3.55,32.0,3.5,28.0,3.7,50.0,3.9,140.0,3.4,23.0,3.75,60.0,4.0,1000.0,33365843,441082.0,6207339.0,58805.0,1.230064744,1.230064789,1.230064828,1.230064753
Japanese J League,2024-06-26,07:00:00,Nagoya,Urawa,2.98,3.25,2.6,2.7,3.2,3.5,1.7,1.87,2.14,2.44,1.92,2.06,1.94,2.08,8.6,11.5,7.8,10.0,13.0,17.5,3.75,44.0,8.6,11.5,6.6,8.2,10.0,14.0,3.7,36.0,5.3,22.0,11.0,15.5,16.5,23.0,3.85,60.0,3.85,60.0,3.75,44.0,3.85,65.0,4.0,150.0,3.75,46.0,3.65,34.0,4.1,1000.0,33365908,441084.0,441088.0,58805.0,1.230064445,1.230064490,1.230064529,1.230064454
Japanese J League,2024-06-26,07:00:00,C-Osaka,Tosu,1.81,1.85,4.6,5.2,3.8,4.2,1.96,2.2,1.84,2.06,1.74,2.02,1.98,2.34,11.0,19.0,12.5,22.0,4.2,44.0,4.5,130.0,7.0,10.5,6.8,9.8,13.5,23.0,4.4,75.0,8.4,14.0,7.6,12.5,14.5,24.0,4.4,80.0,14.5,25.0,14.0,23.0,4.2,44.0,4.5,130.0,3.5,14.0,4.4,75.0,4.6,1000.0,33365915,361742.0,3455676.0,58805.0,1.230064083,1.230064128,1.230064167,1.230064092
Japanese J League,2024-06-26,07:00:00,Fukuoka,Yokohama FM,2.78,3.05,2.6,2.64,3.4,3.8,1.91,2.12,1.89,2.1,1.72,1.9,2.12,2.4,10.0,16.5,8.4,12.5,12.5,22.0,4.4,48.0,8.8,13.0,6.6,8.8,9.2,15.0,21.0,36.0,14.0,24.0,9.6,16.0,13.0,22.0,4.4,55.0,4.4,55.0,4.3,40.0,4.4,55.0,4.6,120.0,4.2,34.0,4.1,29.0,4.8,1000.0,33367400,1405180.0,441087.0,58805.0,1.230082687,1.230082732,1.230082771,1.230082696
Japanese J League,2024-06-26,07:00:00,FC Tokyo,Sapporo,1.98,2.04,3.8,4.2,3.9,4.3,2.16,2.32,1.75,1.87,1.64,1.81,2.14,2.42,4.9,19.5,14.0,19.0,5.5,34.0,6.0,85.0,9.4,12.0,7.4,10.5,4.8,18.0,5.8,48.0,10.5,14.5,9.0,11.5,4.9,20.0,5.9,55.0,5.2,25.0,5.0,22.0,5.5,36.0,6.0,95.0,4.3,13.0,5.7,44.0,6.4,1000.0,33367401,350849.0,2245760.0,58805.0,1.230082597,1.230082642,1.230082681,1.230082606
