League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Mexican Liga MX,2024-07-21,00:05:00,Cruz Azul,Toluca,2.16,2.28,3.55,3.8,3.6,3.65,1.87,2.02,1.98,2.16,1.76,1.99,2.0,2.32,10.5,980.0,11.0,980.0,20.0,980.0,7.4,980.0,8.0,980.0,6.6,980.0,12.0,980.0,7.0,980.0,11.0,15.0,9.2,980.0,15.0,980.0,7.2,980.0,6.4,980.0,19.5,980.0,6.8,980.0,5.0,980.0,4.1,19.0,3.4,980.0,2.08,1000.0,33416132,328204.0,230914.0,58805.0,1.230708261,1.230708306,1.230708345,1.230708270,3.15,3.3,1.44,1.47,3.55,1000.0,1.01,1.1,3.55,4.2,1.31,1.39,1.35,1.4,1.78,1.85,1.37,1.39,1.230708262,1.230708264,1.230708265,1.230708309
Mexican Liga MX,2024-07-21,00:10:00,FC Juarez,CF America,4.3,5.0,1.76,1.87,3.9,4.3,2.18,2.42,1.71,1.85,1.7,1.85,2.18,2.44,15.0,20.0,8.8,11.5,10.0,13.0,16.5,22.0,15.5,21.0,7.8,9.8,8.4,11.5,14.5,19.5,6.2,40.0,14.5,20.0,14.5,20.0,6.2,34.0,7.0,980.0,6.6,980.0,6.6,980.0,7.0,980.0,6.4,980.0,4.4,11.0,7.4,980.0,33416133,10002706.0,328952.0,58805.0,1.230708171,1.230708216,1.230708255,1.230708180,3.5,3.8,1.36,1.4,4.2,1000.0,1.01,1.31,4.2,5.3,1.23,1.31,2.14,2.32,1.25,1.31,1.3,1.35,1.230708172,1.230708174,1.230708175,1.230708219
South Korean K3 League,2024-07-21,05:00:00,Busan Transportation Corp,Changwon City,1.01,6.0,1.69,110.0,1.01,950.0,1.06,110.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.48,1000.0,2.6,1000.0,2.82,1000.0,1.01,1000.0,2.6,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33425818,14163797.0,13494267.0,58805.0,1.230815457,1.230815502,1.230815541,1.230815466,1.01,1000.0,1.01,1000.0,1.06,110.0,1.01,1.12,1.06,110.0,1.01,21.0,1.01,2.68,1.22,1.24,1.27,110.0,1.230815458,1.230815460,1.230815461,1.230815505
South Korean K3 League,2024-07-21,05:00:00,Pocheon FC,Gangneung City,1.65,980.0,1.9,980.0,1.7,950.0,1.06,110.0,1.05,21.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33425817,19825721.0,11620059.0,58805.0,1.230815547,1.230815592,1.230815631,1.230815556,1.01,1000.0,1.01,1000.0,1.06,21.0,1.05,1.13,1.06,110.0,1.05,21.0,1.02,2.12,1.05,1.61,1.03,1.64,1.230815548,1.230815550,1.230815551,1.230815595
Chinese League 2,2024-07-21,05:00:00,Taian Tiankuang,Dalian Kun City FC,1.04,4.4,2.06,2.18,3.5,950.0,1.06,110.0,1.05,21.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33430427,47112788.0,68280380.0,58805.0,1.230879544,1.230879589,1.230879628,1.230879553,1.01,1000.0,1.01,1000.0,1.06,21.0,1.05,1.13,1.06,110.0,1.05,21.0,1.85,1.95,1.29,1.34,1.35,1.4,1.230879545,1.230879547,1.230879548,1.230879592
Chinese League 2,2024-07-21,05:00:00,Haimen Codion,Shandong Taishan B,1.04,2.02,1.04,6.8,1.01,950.0,1.06,990.0,1.06,21.0,1.01,1000.0,1.01,1000.0,8.6,1000.0,12.5,1000.0,28.0,1000.0,40.0,1000.0,5.9,1000.0,7.0,1000.0,19.0,1000.0,40.0,1000.0,8.4,1000.0,9.4,1000.0,21.0,1000.0,40.0,1000.0,16.5,1000.0,19.0,1000.0,40.0,1000.0,40.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33430436,46839858.0,68158837.0,58805.0,1.230879273,1.230879318,1.230879357,1.230879282,1.01,1000.0,1.01,1000.0,1.06,990.0,1.06,1.14,1.06,990.0,1.06,21.0,1.17,26.0,1.98,26.0,1.29,110.0,1.230879274,1.230879276,1.230879277,1.230879321
Chinese League 2,2024-07-21,05:00:00,Hubei Chufeng Heli,Beijing Tech FC,1.04,2.84,1.04,4.2,1.01,950.0,1.06,990.0,1.06,21.0,1.01,1000.0,1.01,1000.0,8.6,1000.0,9.6,1000.0,18.5,1000.0,40.0,1000.0,7.6,1000.0,6.2,1000.0,12.5,1000.0,36.0,1000.0,11.5,1000.0,9.8,1000.0,18.0,1000.0,40.0,1000.0,27.0,1000.0,25.0,1000.0,40.0,1000.0,40.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33430435,23344285.0,17824433.0,58805.0,1.230879363,1.230879408,1.230879447,1.230879372,1.01,1000.0,1.01,1000.0,1.06,990.0,1.06,1.14,1.06,990.0,1.06,21.0,1.31,26.0,1.54,26.0,1.35,110.0,1.230879364,1.230879366,1.230879367,1.230879411
Chinese League 2,2024-07-21,05:00:00,Langfang Glory City,Xian Chongde Ronghai,1.17,1.28,1.04,1000.0,1.01,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.45,1000.0,40.0,1000.0,40.0,1000.0,40.0,1000.0,8.8,1000.0,14.5,1000.0,40.0,1000.0,40.0,1000.0,6.6,1000.0,9.2,1000.0,28.0,1000.0,40.0,1000.0,7.8,1000.0,10.5,1000.0,28.0,1000.0,40.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33430432,68158835.0,68158822.0,58805.0,1.230879453,1.230879498,1.230879537,1.230879462,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,1.12,1.06,1000.0,1.01,21.0,1.01,1.08,4.5,26.0,1.08,1.18,1.230879454,1.230879456,1.230879457,1.230879501
Chinese League 2,2024-07-21,06:00:00,Shaanxi Union FC,Rizhao Yuqi,1.39,9.2,1.12,1000.0,1.12,6.2,1.06,110.0,1.01,21.0,1.01,1000.0,1.01,1000.0,14.0,1000.0,22.0,1000.0,40.0,1000.0,40.0,1000.0,6.6,1000.0,9.4,1000.0,27.0,1000.0,40.0,1000.0,6.8,1000.0,8.2,1000.0,22.0,1000.0,40.0,1000.0,10.0,1000.0,13.0,1000.0,29.0,1000.0,40.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33430441,68158828.0,68101072.0,58805.0,1.230879183,1.230879228,1.230879267,1.230879192,1.01,1000.0,1.01,1000.0,1.06,110.0,1.01,1.12,1.06,110.0,1.01,21.0,1.05,1.14,1.12,26.0,1.19,9.2,1.230879184,1.230879186,1.230879187,1.230879231
Japanese J League 3,2024-07-21,06:00:00,Kamatamare Sanuki,Sagamihara,3.35,900.0,1.64,3.65,2.38,950.0,1.15,110.0,1.05,11.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.48,1000.0,2.66,1000.0,1.01,1000.0,2.86,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33425875,4233864.0,9339232.0,58805.0,1.230813343,1.230813388,1.230813427,1.230813352,2.74,3.05,1.49,1.57,1.15,21.0,1.05,1.14,1.15,110.0,1.05,11.0,1.39,2.6,1.01,1.43,1.1,1.73,1.230813344,1.230813346,1.230813347,1.230813391
