League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Armenian Premier League,2024-05-02,09:00:00,FC Van Yerevan,Ararat Armenia,6.0,1000.0,1.2,1.65,4.4,11.0,1.9,3.15,1.55,2.1,1.12,1000.0,1.12,1000.0,1.48,1000.0,2.86,1000.0,2.6,1000.0,3.05,1000.0,2.94,1000.0,3.45,1000.0,1.01,1000.0,6.6,1000.0,3.05,1000.0,3.55,1000.0,5.0,1000.0,11.0,1000.0,4.0,1000.0,4.0,1000.0,6.6,1000.0,12.5,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33238007,25541480.0,20740727.0,58805.0,1.228366161,1.228366206,1.228366245,1.22836617
Armenian Premier League,2024-05-02,09:00:00,West Armenia,FC Pyunik,1.55,1000.0,1.01,7.0,1.55,950.0,1.25,1000.0,1.03,5.2,1.12,1000.0,1.12,1000.0,1.49,1000.0,2.46,1000.0,2.52,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,14.5,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33238006,25189384.0,1526911.0,58805.0,1.228366251,1.228366296,1.228366335,1.22836626
Romanian Liga II,2024-05-02,11:00:00,CS Mioveni,Csikszereda,3.0,3.2,2.76,3.0,3.0,3.25,1.55,1.62,2.6,2.8,2.14,2.34,1.75,1.88,7.2,9.0,7.4,9.2,13.5,20.0,6.0,50.0,7.4,10.5,6.2,7.4,9.6,14.5,6.2,55.0,4.9,22.0,4.9,17.0,19.5,29.0,5.8,75.0,5.7,70.0,5.8,55.0,5.8,90.0,6.0,240.0,5.7,70.0,5.6,50.0,6.2,1000.0,33234143,5525359.0,8886239.0,58805.0,1.228303474,1.228303519,1.228303558,1.228303483
Serbian Super League,2024-05-02,11:00:00,FK Radnicki 1923,Mladost Lucani,1.56,1.6,5.8,6.6,4.7,5.0,2.52,2.74,1.58,1.65,1.68,1.77,2.3,2.48,20.0,26.0,26.0,30.0,50.0,55.0,12.0,1000.0,10.5,12.0,6.4,11.0,20.0,28.0,11.5,85.0,9.0,12.0,9.0,9.8,17.5,19.5,12.5,70.0,14.0,16.0,7.6,15.0,10.0,28.0,13.0,85.0,5.9,6.6,10.0,65.0,12.0,1000.0,33237468,10465511.0,2503610.0,58805.0,1.228357841,1.228357886,1.228357925,1.228357850
Serbian Super League,2024-05-02,11:55:00,Partizan Belgrade,Vojvodina,1.84,1.87,4.2,4.6,4.2,4.5,2.36,2.56,1.64,1.73,1.71,1.77,2.28,2.4,17.0,21.0,19.5,22.0,30.0,36.0,12.5,95.0,10.5,12.0,9.0,11.0,16.0,17.5,38.0,48.0,10.0,13.0,8.8,10.5,15.0,17.0,38.0,90.0,5.6,22.0,15.0,1000.0,20.0,28.0,46.0,75.0,5.7,9.6,32.0,1000.0,7.2,1000.0,33236375,46980.0,2020542.0,58805.0,1.228336970,1.228337015,1.228337054,1.228336979
Saudi Professional League,2024-05-02,12:00:00,Al-Hazm (KSA),Al-Akhdoud,2.98,3.1,2.46,2.52,3.65,3.75,2.16,2.24,1.8,1.85,1.69,1.83,2.2,2.44,13.5,17.5,11.0,15.0,13.5,18.5,5.5,42.0,12.0,15.0,7.2,8.6,10.0,13.0,21.0,32.0,17.5,23.0,11.5,14.0,14.0,21.0,5.5,44.0,5.6,980.0,22.0,36.0,5.6,980.0,5.9,980.0,5.1,26.0,4.9,22.0,6.2,1000.0,33229296,20598620.0,21666423.0,58805.0,1.228220864,1.228220874,1.228220863,1.228220873
Serbian First League,2024-05-02,13:00:00,Metalac Gornji Milanovac,FK Sloboda Point,1.8,2.3,3.0,12.0,2.3,950.0,1.45,1.99,2.02,3.2,2.32,2.78,1.56,1.76,1.49,1000.0,2.32,1000.0,2.38,1000.0,4.3,1000.0,2.52,1000.0,3.75,1000.0,4.5,1000.0,8.8,1000.0,3.3,1000.0,3.95,1000.0,6.4,1000.0,6.8,1000.0,4.7,1000.0,6.8,1000.0,5.9,1000.0,17.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33238393,9541374.0,15421191.0,58805.0,1.228370625,1.228370670,1.228370709,1.228370634
Egyptian Premier,2024-05-02,13:00:00,Future FC,El Geish,2.84,3.1,3.3,3.6,2.66,2.72,1.36,1.41,3.4,3.8,1.97,2.6,1.63,2.04,5.8,6.4,2.48,1000.0,1.33,22.0,4.2,1000.0,6.4,7.8,6.0,7.4,1.31,18.0,4.0,1000.0,1.42,1000.0,1.3,16.5,5.5,1000.0,7.2,1000.0,2.88,1000.0,6.2,1000.0,12.0,1000.0,1.42,1000.0,1.11,1000.0,1.11,1000.0,1.42,1000.0,33223812,41860831.0,7024303.0,58805.0,1.228125646,1.228125691,1.228125730,1.228125655
Serbian First League,2024-05-02,13:00:00,FK Dubocica,FK Mladost Novi Sad,4.1,6.6,1.68,1.73,4.3,5.5,1.5,9.4,1.12,15.5,1.12,1000.0,1.12,1000.0,1.43,200.0,1.43,80.0,1.41,46.0,16.5,44.0,12.0,140.0,1.4,32.0,10.5,21.0,1.4,32.0,1.44,120.0,19.5,34.0,16.0,36.0,15.5,85.0,1.45,280.0,1.45,180.0,1.45,230.0,30.0,390.0,1.45,360.0,1.39,29.0,1.46,1000.0,33238392,25173927.0,40492492.0,58805.0,1.228370715,1.228370760,1.228370799,1.228370724
Danish 1st Division,2024-05-02,13:00:00,SonderjyskE,Fredericia,1.51,1.54,6.6,7.6,4.8,5.3,2.66,2.82,1.55,1.6,1.7,1.8,2.26,2.44,19.5,27.0,7.0,32.0,7.2,60.0,7.8,190.0,10.0,12.5,9.8,13.0,21.0,27.0,7.4,85.0,8.6,11.5,8.8,11.5,17.5,22.0,7.2,70.0,13.0,16.0,12.5,15.5,19.5,29.0,7.4,90.0,3.5,6.2,7.4,75.0,8.0,580.0,33231939,2364082.0,151003.0,58805.0,1.228258591,1.228258636,1.228258675,1.228258600
