League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Polish Ekstraklasa,2024-08-02,13:00:00,Zaglebie Lubin,Puszcza Niepolomice,1.9,2.14,3.8,4.8,3.55,4.4,1.92,2.12,1.9,2.08,1.75,2.02,1.98,2.32,12.0,980.0,4.8,980.0,5.6,980.0,1.14,1000.0,8.2,980.0,7.2,980.0,5.0,980.0,1.49,980.0,10.0,980.0,9.2,980.0,5.1,980.0,1.26,1000.0,5.3,980.0,5.2,980.0,1.76,980.0,1.06,1000.0,1.09,980.0,1.04,1000.0,1.04,1000.0,33450646,166904.0,5751503.0,58805.0,1.231183273,1.231183318,1.231183357,1.231183282,2.84,3.5,1.4,1.55,10.0,18.0,1.06,1.09,3.5,4.4,1.3,1.4,1.27,1.34,1.9,2.1,1.32,1.39,1.231183274,1.231183276,1.231183277,1.231183321
Austrian Erste Liga,2024-08-02,13:00:00,Voitsberg,SKU Amstetten,1.87,1.99,3.8,4.5,3.9,4.6,2.32,2.64,1.61,1.76,1.61,1.75,2.34,2.64,5.2,980.0,5.2,980.0,5.7,980.0,6.2,980.0,9.8,980.0,8.2,11.0,5.5,980.0,5.9,980.0,11.0,980.0,9.0,980.0,13.5,980.0,5.9,980.0,5.3,980.0,5.6,980.0,5.6,980.0,6.2,980.0,4.1,10.5,5.7,980.0,6.6,1000.0,33458457,542943.0,3258161.0,58805.0,1.231292488,1.231292533,1.231292572,1.231292497,1.01,4.3,1.31,1.43,12.0,26.0,1.04,1.07,2.32,26.0,1.18,1.76,1.29,1.33,2.0,2.16,1.28,1.34,1.231292489,1.231292491,1.231292492,1.231292536
Austrian Erste Liga,2024-08-02,13:00:00,SV Stripfing/Weiden,SV Ried,6.8,8.8,1.43,1.49,4.8,5.7,2.36,2.86,1.53,1.74,1.73,1.99,2.0,2.38,4.2,980.0,8.0,13.0,7.4,12.0,10.0,16.5,4.3,980.0,9.8,15.0,7.6,11.5,10.5,17.5,4.6,980.0,4.4,980.0,16.5,980.0,4.3,980.0,4.7,980.0,4.6,980.0,4.6,980.0,4.6,980.0,4.6,980.0,2.86,7.0,4.8,1000.0,33446245,11432431.0,872714.0,58805.0,1.231114862,1.231114907,1.231115410,1.231114871,3.2,4.8,1.26,1.45,13.5,36.0,1.03,1.06,2.36,36.0,1.14,1.74,2.88,3.35,1.13,1.16,1.21,1.24,1.231114863,1.231114865,1.231114866,1.231115374
Romanian Liga I,2024-08-02,13:00:00,Otelul Galati,Hermannstadt,2.24,2.52,3.75,4.4,2.84,3.15,1.48,1.6,2.68,3.1,2.0,2.44,1.69,2.0,6.6,8.2,4.0,980.0,5.4,980.0,5.9,980.0,6.2,980.0,6.4,7.6,4.8,980.0,5.8,980.0,9.4,15.5,9.4,15.5,5.2,980.0,6.0,980.0,5.6,980.0,5.6,980.0,5.8,980.0,6.0,980.0,5.4,980.0,6.0,980.0,6.2,1000.0,33444074,866238.0,13144766.0,58805.0,1.231066176,1.231066221,1.231066260,1.231066185,2.4,2.62,1.62,1.72,2.42,11.0,1.11,1.71,2.42,2.8,1.56,1.71,1.3,1.37,1.66,1.81,1.46,1.55,1.231066177,1.231066179,1.231066180,1.231066224
Austrian Erste Liga,2024-08-02,13:00:00,FC Liefering,First Vienna Fc 1894,2.14,2.46,2.8,3.3,3.75,5.2,2.6,5.8,1.47,1.62,1.47,1.59,2.26,5.4,22.0,980.0,1.42,980.0,1.34,980.0,40.0,1000.0,14.5,980.0,8.4,980.0,11.5,980.0,22.0,980.0,1.63,980.0,9.6,980.0,10.5,980.0,23.0,1000.0,1.52,980.0,1.52,980.0,19.0,980.0,32.0,1000.0,1.42,980.0,1.4,980.0,1.34,1000.0,33446244,7321769.0,14131892.0,58805.0,1.231115149,1.231115194,1.231115233,1.231115158,1.01,4.9,1.26,1.36,2.7,55.0,1.02,1.05,2.6,55.0,1.13,1.62,1.43,1.56,1.69,1.87,1.27,1.34,1.231115150,1.231115152,1.231115153,1.231115197
Austrian Erste Liga,2024-08-02,13:00:00,Admira Wacker,KSV 1919,1.59,1.76,5.0,6.6,3.75,4.9,1.96,2.34,1.75,2.04,1.78,2.06,1.94,2.3,5.0,980.0,5.2,980.0,1.36,1000.0,1.11,1000.0,7.6,980.0,8.2,980.0,1.39,980.0,1.45,1000.0,4.3,980.0,8.6,980.0,5.3,980.0,1.54,1000.0,5.0,980.0,14.5,980.0,1.08,1000.0,1.1,1000.0,1.03,980.0,1.02,1000.0,1.03,1000.0,33446243,729699.0,10777940.0,58805.0,1.231115244,1.231115291,1.231115331,1.231115255,1.01,3.75,1.36,1.5,12.0,21.0,1.05,1.09,3.75,21.0,1.25,1.36,1.18,1.23,2.3,2.68,1.26,1.34,1.231115246,1.231115248,1.231115249,1.231115294
Bulgarian A League,2024-08-02,13:00:00,Hebar,Slavia Sofia,7.0,10.0,1.52,1.58,3.7,4.3,1.59,1.81,2.1,2.88,2.32,2.82,1.55,1.75,3.3,980.0,2.76,980.0,6.2,980.0,11.5,980.0,17.0,980.0,8.4,980.0,9.4,980.0,17.5,980.0,40.0,1000.0,28.0,980.0,28.0,980.0,40.0,1000.0,40.0,1000.0,40.0,1000.0,40.0,1000.0,40.0,1000.0,2.78,1000.0,3.4,980.0,4.5,1000.0,33448699,20716789.0,1255221.0,58805.0,1.231154433,1.231154478,1.231154517,1.231154442,2.3,3.25,1.45,1.77,2.58,18.0,1.07,1.63,2.58,3.75,1.41,1.63,2.68,2.94,1.11,1.15,1.31,1.36,1.231154434,1.231154436,1.231154437,1.231154481
Estonian Premier League,2024-08-02,13:30:00,Tammeka Tartu,Parnu JK Vaprus,2.16,1000.0,3.15,1000.0,3.45,4.5,1.65,2.86,1.54,2.54,1.12,1000.0,1.12,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,11.5,1000.0,9.6,1000.0,14.5,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33458879,5407303.0,12395256.0,58805.0,1.231294548,1.231294593,1.231294632,1.231294557,2.44,6.6,1.17,1.69,2.54,55.0,1.02,1.12,2.54,1000.0,1.02,1.65,1.33,1.47,1.65,1.87,1.29,1.41,1.231294549,1.231294551,1.231294552,1.231294596
Friendly Matches,2024-08-02,13:30:00,Fortuna Sittard,De Graafschap,1.8,2.02,3.75,6.0,3.6,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.48,1000.0,2.7,1000.0,2.34,1000.0,1.01,1000.0,2.3,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33459744,49058.0,48453.0,58805.0,1.231302364,1.231302409,1.231302448,1.231302373,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,1.05,1.06,1000.0,1.01,21.0,1.26,1.37,1.98,2.26,1.21,1.32,1.231302365,1.231302367,1.231302368,1.231302412
Hungarian NB I,2024-08-02,13:50:00,Gyori,Debreceni VSC,1.1,980.0,2.06,980.0,1.28,980.0,1.05,1000.0,1.02,36.0,1.12,1000.0,1.12,1000.0,13.0,1000.0,2.72,1000.0,1.01,1000.0,1.01,1000.0,10.5,1000.0,7.0,1000.0,1.01,1000.0,1.01,1000.0,2.88,1000.0,9.8,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,22.0,1000.0,28.0,1000.0,40.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33455420,2017883.0,9709317.0,58805.0,1.231248037,1.231248082,1.231248121,1.231248046,3.15,3.9,1.35,1.46,1.2,55.0,1.02,990.0,1.14,1000.0,1.02,36.0,1.01,1.95,1.01,36.0,1.01,4.8,1.231248038,1.231248040,1.231248041,1.231248085
Friendly Matches,2024-08-02,14:00:00,Malaga,Al Jazira,1.7,1.91,1.04,6.4,3.95,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.48,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33459732,13360.0,3630205.0,58805.0,1.231302454,1.231302499,1.231302538,1.231302463,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,1.08,1.06,1000.0,1.01,21.0,1.18,1.29,2.1,2.44,1.23,1.34,1.231302455,1.231302457,1.231302458,1.231302502
Swedish Division 2,2024-08-02,14:00:00,IFK Hassleholm,IFK Karlshamn,2.36,2.68,1.3,2.92,1.03,950.0,1.07,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33459478,9371559.0,13192453.0,58805.0,1.231308610,1.231308655,1.231308694,1.231308619,1.01,1000.0,1.01,1000.0,19.0,1000.0,1.01,1.06,1.07,1000.0,1.01,21.0,1.52,1.59,1.59,1.67,1.29,1.35,1.231308611,1.231308613,1.231308614,1.231308658
Swedish Division 2,2024-08-02,14:00:00,Lidkopings FK,Ahlafors IF,1.25,2.8,2.28,2.56,1.01,950.0,1.07,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33459480,14121859.0,10335848.0,58805.0,1.231308502,1.231308550,1.231308590,1.231308513,1.01,1000.0,1.01,1000.0,25.0,1000.0,1.01,1.05,1.07,1000.0,1.01,21.0,1.64,1.75,1.55,1.59,1.25,1.32,1.231308503,1.231308506,1.231308507,1.231308554
Swedish Division 2,2024-08-02,14:00:00,IF Lodde,Hassleholms IF,1.14,1000.0,1.15,1.23,1.14,950.0,1.07,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.48,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.4,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,2.76,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33459471,8773440.0,9371563.0,58805.0,1.231308790,1.231308835,1.231308874,1.231308799,1.01,1000.0,1.01,1000.0,38.0,1000.0,1.01,1.03,1.07,1000.0,1.01,21.0,1.14,7.8,1.01,1.07,1.07,1.15,1.231308791,1.231308793,1.231308794,1.231308838
Norwegian 2nd Division,2024-08-02,14:00:00,Skeid,Gjovik-Lyn,1.04,1.45,6.4,1000.0,6.4,950.0,2.74,990.0,1.01,1.57,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33460164,152574.0,778905.0,58805.0,1.231312576,1.231312621,1.231312660,1.231312585,1.01,8.2,1.14,1000.0,2.74,1000.0,1.01,1.06,2.74,1000.0,1.01,1.57,1.01,1.19,3.2,36.0,1.01,1.19,1.231312577,1.231312579,1.231312580,1.231312624
Friendly Matches,2024-08-02,14:00:00,Real Murcia,Linares Deportivo,1.67,1.86,4.0,10.5,3.95,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33459616,219454.0,7977266.0,58805.0,1.231302724,1.231302769,1.231302808,1.231302733,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,1.07,1.06,1000.0,1.01,21.0,1.17,1.27,2.16,2.5,1.23,1.34,1.231302725,1.231302727,1.231302728,1.231302772
Friendly Matches,2024-08-02,14:00:00,Racing Santander,Amorebieta,2.2,2.54,3.25,4.1,3.35,4.3,1.05,1000.0,1.01,26.0,1.01,1000.0,1.01,1000.0,10.5,1000.0,11.5,1000.0,19.5,1000.0,40.0,1000.0,8.8,1000.0,6.8,1000.0,12.0,1000.0,29.0,1000.0,12.0,1000.0,9.6,1000.0,14.5,1000.0,40.0,1000.0,24.0,1000.0,19.5,1000.0,30.0,1000.0,40.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33460600,24072.0,5756673.0,58805.0,1.231315669,1.231315714,1.231315753,1.231315678,1.01,1000.0,1.01,1000.0,1.05,1000.0,1.01,26.0,1.05,1000.0,1.01,26.0,1.32,1.45,1.64,1.84,1.31,1.43,1.231315670,1.231315672,1.231315673,1.231315717
Swedish Division 2,2024-08-02,14:00:00,Nosaby IF,Osterlen FF,1.1,5.0,1.72,11.0,1.1,950.0,1.08,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.48,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.02,1000.0,2.76,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33459474,8438634.0,9371562.0,58805.0,1.231308700,1.231308745,1.231308784,1.231308709,1.01,1000.0,1.01,1000.0,20.0,1000.0,1.01,1.06,1.08,1000.0,1.01,21.0,1.1,2.4,1.25,1.33,1.21,1.28,1.231308701,1.231308703,1.231308704,1.231308748
