League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Thai League 1,2024-08-29,08:00:00,Nakhon Pathom,Bangkok Utd,6.0,8.0,1.47,1.58,4.3,5.3,2.12,2.54,1.65,1.89,1.81,2.1,1.91,2.24,4.1,980.0,7.6,980.0,3.25,980.0,3.6,980.0,3.95,980.0,3.25,980.0,3.5,980.0,3.65,980.0,4.3,1000.0,4.0,980.0,4.1,980.0,4.1,980.0,4.2,1000.0,4.3,1000.0,4.3,1000.0,4.3,980.0,3.0,1000.0,2.96,8.6,2.98,1000.0,33525894,9691457.0,9282747.0,58805.0,1.232265538,1.232265584,1.232265623,1.232265548,3.1,4.7,1.27,1.47,17.0,1000.0,1.03,1.07,4.3,6.2,1.22,1.31,2.72,3.2,1.14,1.18,1.23,1.31,1.232265539,1.232265541,1.232265542,1.232265587
Thai League 1,2024-08-29,09:00:00,Khonkaen United,Buriram Utd,12.0,15.5,1.26,1.32,6.0,7.8,2.56,3.15,1.47,1.64,1.94,2.3,1.78,2.08,3.15,980.0,4.5,980.0,7.0,980.0,8.4,11.5,3.25,980.0,5.1,980.0,3.55,980.0,4.9,980.0,3.4,1000.0,3.25,980.0,3.15,980.0,3.2,980.0,3.45,1000.0,3.4,1000.0,3.4,1000.0,3.4,1000.0,3.45,1000.0,1.94,4.4,3.45,1000.0,33528668,11303752.0,7039295.0,58805.0,1.232311107,1.232311152,1.232311191,1.232311116,1.1,4.8,1.27,1.37,5.0,1000.0,1.02,1.25,5.1,55.0,1.07,1.24,4.1,5.0,1.07,1.09,1.17,1.19,1.232311108,1.232311110,1.232311111,1.232311155
Saudi Professional League,2024-08-29,12:55:00,Al Riyadh SC,Al-Kholood Club,2.48,2.68,2.72,3.1,3.55,3.95,2.04,2.32,1.76,1.96,1.58,1.79,2.26,2.72,15.0,21.0,4.9,980.0,17.0,980.0,6.4,980.0,10.5,14.0,7.4,9.0,4.9,13.5,20.0,980.0,15.0,20.0,9.6,980.0,13.5,17.5,6.2,980.0,6.2,980.0,19.0,980.0,20.0,980.0,6.4,980.0,3.75,980.0,3.9,980.0,4.5,1000.0,33528602,5327845.0,40846946.0,58805.0,1.232306648,1.232306658,1.232306647,1.232306657,3.2,4.1,1.32,1.45,4.1,21.0,1.05,1.1,4.1,5.2,1.23,1.33,1.48,1.58,1.6,1.68,1.33,1.4,1.232306639,1.232306651,1.232306652,1.232306662
Norwegian 3rd Division,2024-08-29,13:00:00,Vidar,Madla,1.01,110.0,1.16,1000.0,1.16,950.0,3.5,1000.0,1.01,1.4,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.9,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33534426,398339.0,11025614.0,58805.0,1.232380432,1.232380477,1.232380516,1.232380441,1.01,1000.0,1.01,1000.0,42.0,1000.0,1.01,1.03,3.5,1000.0,1.01,1.4,1.01,7.4,1.12,110.0,1.01,7.4,1.232380433,1.232380435,1.232380436,1.232380480
Spanish La Liga,2024-08-29,14:00:00,Girona,Osasuna,1.79,1.8,5.0,5.1,4.1,4.2,2.14,2.18,1.84,1.88,1.8,1.87,2.16,2.24,15.5,17.0,18.0,19.5,36.0,40.0,80.0,120.0,9.0,9.6,8.4,8.8,18.0,19.5,50.0,60.0,10.0,11.0,9.4,9.6,17.5,19.5,55.0,65.0,17.5,18.5,16.0,17.5,29.0,32.0,42.0,95.0,9.0,10.5,50.0,65.0,140.0,980.0,33506942,968185.0,10543.0,58805.0,1.231986979,1.231986963,1.231986978,1.231986988,3.25,3.75,1.36,1.45,14.0,21.0,1.05,1.08,4.3,4.6,1.27,1.31,1.24,1.25,2.24,2.28,1.31,1.33,1.231986981,1.231986983,1.231986984,1.231986966
Brazilian Campeonato Women,2024-08-29,14:45:00,Sao Paulo (W),Gremio FBPA (W),1.34,1000.0,1.04,1000.0,1.04,1000.0,1.06,990.0,1.02,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33534041,23714913.0,27801478.0,58805.0,1.232372709,1.232372754,1.232372793,1.232372718,1.01,1000.0,1.01,1000.0,15.0,55.0,1.02,1.08,1.06,110.0,1.02,21.0,1.01,1.29,1.01,4.1,1.01,1.42,1.232372710,1.232372712,1.232372713,1.232372757
Saudi Professional League,2024-08-29,15:00:00,Al-Khaleej Saihat,Al-Shabab (KSA),3.55,5.3,1.83,2.08,3.3,4.9,1.98,2.34,1.74,2.04,1.66,1.91,2.1,2.5,3.9,980.0,3.35,980.0,3.6,980.0,4.0,980.0,3.85,980.0,3.15,980.0,3.35,980.0,4.0,980.0,4.2,980.0,3.8,980.0,3.9,980.0,4.2,980.0,4.5,980.0,4.4,980.0,4.4,980.0,4.5,1000.0,4.3,980.0,3.6,980.0,4.5,1000.0,33524232,10369569.0,5344868.0,58805.0,1.232241109,1.232241119,1.232241108,1.232241118,3.15,4.3,1.34,1.47,3.6,1000.0,1.01,1.38,3.85,5.5,1.22,1.35,1.92,2.2,1.28,1.35,1.31,1.38,1.232241100,1.232241112,1.232241113,1.232241123
Saudi Professional League,2024-08-29,15:00:00,Al-Ittihad,Al-Taawoun Buraidah,1.78,1.95,3.95,4.5,3.9,4.6,2.42,2.68,1.6,1.7,1.58,1.76,2.32,2.72,16.0,27.0,14.5,25.0,5.1,980.0,4.8,980.0,10.5,15.0,8.4,11.0,12.0,20.0,4.8,980.0,10.5,16.0,8.8,12.5,13.5,21.0,4.8,980.0,4.3,25.0,14.5,21.0,20.0,34.0,4.8,980.0,3.4,10.5,4.4,38.0,4.9,1000.0,33524022,3727829.0,12157288.0,58805.0,1.232238213,1.232238197,1.232238212,1.232238222,3.15,4.7,1.32,1.46,13.5,36.0,1.03,1.08,4.3,7.4,1.16,1.3,1.28,1.34,2.04,2.28,1.27,1.35,1.232238215,1.232238217,1.232238218,1.232238200
Icelandic 1 Deild,2024-08-29,16:15:00,Grindavik,Throttur,1.37,3.6,1.4,3.85,2.16,1000.0,1.39,980.0,1.01,3.55,1.12,1000.0,1.12,1000.0,1.48,1000.0,2.96,1000.0,2.5,1000.0,1.01,1000.0,2.98,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,3.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33533556,399802.0,3968882.0,58805.0,1.232365015,1.232365060,1.232365099,1.232365024,1.2,1000.0,1.01,20.0,1.39,110.0,1.01,3.55,1.39,1000.0,1.01,3.55,1.35,3.5,1.38,3.75,1.01,1.87,1.232365016,1.232365018,1.232365019,1.232365063
Spanish La Liga,2024-08-29,16:30:00,Las Palmas,Real Madrid,9.4,9.6,1.39,1.4,5.7,5.8,2.58,2.68,1.6,1.64,1.89,1.96,2.04,2.12,22.0,25.0,9.6,10.5,8.4,8.8,11.0,12.0,30.0,36.0,11.5,12.5,9.6,9.8,12.5,13.5,70.0,85.0,29.0,34.0,22.0,25.0,27.0,30.0,110.0,320.0,100.0,120.0,85.0,110.0,85.0,120.0,40.0,130.0,4.9,5.1,160.0,1000.0,33506943,9163.0,2426.0,58805.0,1.231987827,1.231987811,1.231987826,1.231987836,3.7,4.8,1.26,1.38,22.0,26.0,1.04,1.05,5.6,6.4,1.19,1.22,3.5,3.6,1.11,1.12,1.21,1.22,1.231987829,1.231987831,1.231987832,1.231987814
