League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Icelandic 1 Deild,2024-05-31,15:00:00,Njardvik,Thor,3.25,3.8,2.08,2.18,3.85,4.2,2.42,2.62,1.62,1.7,1.59,1.75,2.34,2.7,17.0,980.0,11.0,14.0,14.0,980.0,6.2,980.0,5.6,980.0,8.0,980.0,9.4,12.0,5.8,980.0,6.4,980.0,12.5,16.0,13.0,980.0,6.2,980.0,7.0,980.0,6.8,980.0,6.6,980.0,7.2,980.0,6.0,980.0,4.8,12.5,7.8,980.0,33314052,3968879.0,3965658.0,58805.0,1.229491371,1.229491416,1.229491455,1.229491380
Swiss Super League,2024-05-31,15:30:00,Thun,Grasshoppers Zurich,2.66,2.72,2.74,2.8,3.7,3.8,2.08,2.18,1.84,1.92,1.68,1.8,2.24,2.48,14.0,15.5,11.5,13.0,17.5,21.0,38.0,44.0,11.0,12.5,7.6,8.6,11.0,12.5,26.0,30.0,16.0,18.5,11.0,12.5,15.0,17.0,34.0,980.0,34.0,40.0,24.0,28.0,32.0,38.0,46.0,85.0,18.5,22.0,9.4,23.0,15.0,980.0,33307892,176184.0,373489.0,58805.0,1.229422942,1.229422987,1.229423026,1.229422951
Irish Premier Division,2024-05-31,15:45:00,Shelbourne,Sligo Rovers,1.64,1.66,7.0,7.4,3.85,3.95,1.73,1.76,2.32,2.38,2.32,2.42,1.7,1.76,10.0,11.0,17.0,19.0,40.0,60.0,21.0,260.0,6.0,6.6,8.4,8.8,26.0,29.0,16.5,150.0,7.0,8.2,9.6,10.5,24.0,29.0,18.5,160.0,13.5,15.0,18.5,20.0,34.0,55.0,17.5,980.0,11.5,12.5,21.0,250.0,19.0,1000.0,33302355,46928.0,387040.0,58805.0,1.229332939,1.229332984,1.229333023,1.229332948
Irish Premier Division,2024-05-31,15:45:00,Dundalk,Derry City,4.4,4.6,2.06,2.1,3.35,3.45,1.67,1.7,2.42,2.48,2.1,2.2,1.84,1.91,9.0,9.8,7.0,7.6,10.0,11.5,22.0,24.0,11.5,13.0,7.0,7.6,10.0,11.0,23.0,26.0,28.0,32.0,17.0,19.0,21.0,24.0,40.0,55.0,15.5,110.0,40.0,980.0,65.0,90.0,15.5,170.0,14.5,100.0,18.5,21.0,17.0,1000.0,33302352,198746.0,298592.0,58805.0,1.229333029,1.229333074,1.229333113,1.229333038
Irish Premier Division,2024-05-31,15:45:00,Drogheda,Shamrock Rovers,5.5,5.8,1.67,1.7,4.3,4.5,2.32,2.4,1.72,1.75,1.77,1.85,2.18,2.3,17.5,19.0,9.6,10.5,9.8,11.0,15.0,16.5,20.0,23.0,9.0,10.0,9.2,10.5,14.0,16.0,40.0,46.0,18.5,21.0,17.5,19.0,27.0,30.0,16.0,980.0,46.0,70.0,36.0,65.0,65.0,130.0,44.0,65.0,7.4,8.0,17.5,980.0,33302359,184329.0,184325.0,58805.0,1.229332849,1.229332894,1.229332933,1.229332858
Irish Premier Division,2024-05-31,15:45:00,St Patricks,Galway Utd,2.5,2.56,3.3,3.45,3.25,3.3,1.7,1.73,2.36,2.42,2.0,2.08,1.93,2.0,9.2,10.5,9.8,11.0,19.0,21.0,36.0,65.0,8.4,8.8,6.8,7.2,13.0,14.5,38.0,46.0,13.0,15.0,11.0,12.0,19.0,21.0,48.0,65.0,32.0,36.0,27.0,32.0,14.5,55.0,16.5,980.0,25.0,28.0,27.0,55.0,19.0,1000.0,33302333,364471.0,318841.0,58805.0,1.229333299,1.229333344,1.229333383,1.229333308
Irish Premier Division,2024-05-31,15:45:00,Waterford,Bohemians,2.64,2.68,3.0,3.1,3.35,3.45,1.85,1.87,2.14,2.18,1.86,1.89,2.12,2.18,11.0,12.0,10.5,11.5,17.5,19.0,42.0,48.0,9.4,10.5,7.0,7.6,12.0,13.5,30.0,36.0,14.5,16.5,11.0,12.0,16.5,18.5,36.0,75.0,34.0,980.0,25.0,30.0,28.0,46.0,17.5,110.0,21.0,26.0,27.0,980.0,19.5,1000.0,33302364,364470.0,3814.0,58805.0,1.229332669,1.229332714,1.229332753,1.229332678
Irish Division 1,2024-05-31,15:45:00,Athlone Town,Cork City,6.0,7.0,1.67,1.72,3.85,4.3,1.79,1.84,2.18,2.26,2.08,2.24,1.81,1.92,5.8,13.0,6.0,7.6,7.6,9.6,6.2,980.0,6.2,980.0,4.9,980.0,8.8,11.0,7.0,980.0,8.0,980.0,6.8,980.0,7.0,980.0,7.8,980.0,8.8,980.0,8.6,980.0,8.6,980.0,9.0,980.0,8.8,980.0,5.3,55.0,9.4,1000.0,33302361,4064631.0,298594.0,58805.0,1.229332759,1.229332804,1.229332843,1.229332768
Irish Division 1,2024-05-31,15:45:00,UCD,Bray Wanderers,2.28,2.36,3.45,3.65,3.45,3.55,1.83,1.87,2.14,2.2,1.81,2.08,1.93,2.22,9.8,980.0,5.1,980.0,5.9,980.0,6.8,980.0,4.6,10.0,6.8,8.2,5.7,980.0,6.6,980.0,11.5,980.0,9.6,13.0,5.7,980.0,6.8,980.0,6.2,980.0,6.0,980.0,6.6,980.0,7.2,980.0,5.8,55.0,6.4,980.0,8.0,1000.0,33302340,184328.0,298591.0,58805.0,1.229333209,1.229333254,1.229333293,1.229333218
Irish Division 1,2024-05-31,15:45:00,Finn Harps,Wexford F.C,3.2,3.4,2.52,2.66,3.2,3.35,1.66,1.69,2.44,2.5,1.98,2.1,1.9,2.02,8.6,11.5,7.8,980.0,13.0,17.5,6.2,980.0,9.2,13.0,6.4,980.0,10.5,980.0,6.0,980.0,18.5,980.0,5.1,17.5,5.5,24.0,6.4,980.0,6.4,980.0,6.2,980.0,6.6,980.0,7.0,980.0,6.4,980.0,6.0,980.0,7.4,1000.0,33302351,385761.0,22975264.0,58805.0,1.229333119,1.229333164,1.229333203,1.229333128
Irish Division 1,2024-05-31,15:45:00,Treaty United,Longford,2.24,2.3,3.4,3.65,3.45,3.7,1.9,1.97,2.04,2.12,1.73,1.93,2.06,2.36,10.5,980.0,4.9,14.5,5.5,980.0,6.4,980.0,4.5,11.0,7.0,14.0,4.9,980.0,6.0,980.0,11.5,16.0,9.6,12.5,5.3,980.0,6.2,980.0,5.8,980.0,5.7,980.0,6.0,980.0,6.6,980.0,5.3,55.0,6.0,980.0,7.0,1000.0,33304559,38594512.0,184330.0,58805.0,1.229365485,1.229365530,1.229365569,1.229365494
Irish Division 1,2024-05-31,15:45:00,Cobh Ramblers,Kerry FC,2.04,2.12,4.0,4.3,3.55,3.85,1.87,1.95,2.06,2.14,1.87,1.99,2.0,2.16,11.0,980.0,12.5,980.0,7.2,34.0,8.2,980.0,4.6,980.0,7.0,8.4,6.0,980.0,7.8,980.0,10.0,980.0,5.0,980.0,6.4,980.0,8.0,980.0,6.6,980.0,6.6,980.0,7.6,980.0,8.4,980.0,5.9,980.0,3.75,980.0,9.0,1000.0,33304562,392220.0,51047170.0,58805.0,1.229365325,1.229365370,1.229365409,1.229365334
Icelandic 1 Deild,2024-05-31,16:15:00,Grindavik,Keflavik,3.25,3.7,1.98,2.08,4.4,4.8,2.88,3.15,1.51,1.53,1.56,1.59,2.7,2.76,6.4,980.0,12.5,980.0,13.0,980.0,6.8,980.0,6.2,980.0,5.4,13.5,10.0,12.5,5.8,980.0,6.6,980.0,5.7,980.0,5.6,980.0,6.4,980.0,7.4,980.0,6.8,980.0,6.8,980.0,7.2,980.0,5.9,980.0,4.0,55.0,8.2,980.0,33314053,399802.0,808414.0,58805.0,1.229491281,1.229491326,1.229491365,1.229491290
Icelandic 1 Deild,2024-05-31,16:15:00,Leiknir R,Afturelding,2.88,3.15,2.14,2.28,4.3,4.8,3.15,3.4,1.42,1.46,1.51,1.55,2.84,2.94,6.4,980.0,14.5,980.0,14.5,980.0,6.2,980.0,6.0,980.0,11.0,13.5,10.0,13.5,16.5,980.0,6.2,980.0,12.5,980.0,12.5,980.0,19.5,980.0,6.8,980.0,6.4,980.0,6.4,980.0,7.0,980.0,5.2,15.5,4.3,9.4,7.6,980.0,33314050,4744864.0,3968885.0,58805.0,1.229491551,1.229491596,1.229491635,1.229491560
Icelandic 1 Deild,2024-05-31,16:15:00,Throttur,IR Reykjavik,2.54,2.8,2.38,2.6,4.3,4.8,3.2,3.45,1.41,1.45,1.46,1.51,2.96,3.15,6.6,980.0,5.9,980.0,6.0,980.0,6.6,980.0,6.0,980.0,5.0,13.5,10.0,15.0,6.0,980.0,6.0,980.0,12.0,15.5,13.0,980.0,6.2,980.0,6.6,980.0,6.0,980.0,6.2,980.0,6.8,980.0,4.7,11.5,4.4,980.0,7.6,980.0,33314051,3968882.0,4742652.0,58805.0,1.229491461,1.229491506,1.229491545,1.229491470
Brazilian Serie B,2024-05-31,19:00:00,Ceara SC Fortaleza,Coritiba,2.3,2.38,3.65,3.85,3.25,3.35,1.64,1.69,2.44,2.58,1.96,2.16,1.86,2.06,8.6,9.8,10.5,11.5,21.0,25.0,48.0,980.0,7.4,8.2,6.8,7.2,14.5,16.5,42.0,60.0,11.5,13.0,10.5,11.5,20.0,980.0,13.0,980.0,27.0,32.0,26.0,30.0,42.0,55.0,14.5,160.0,24.0,30.0,46.0,70.0,16.0,1000.0,33307913,5287019.0,198141.0,58805.0,1.229423854,1.229423864,1.229423853,1.229423863
Colombian Primera A,2024-05-31,19:00:00,La Equidad,Once Caldas,2.28,2.34,4.2,4.6,2.92,2.96,1.38,1.42,3.35,3.65,2.52,2.8,1.56,1.66,5.6,6.6,9.0,10.5,25.0,30.0,12.0,130.0,5.5,6.2,6.8,7.8,18.5,22.0,12.0,110.0,10.5,11.5,12.0,13.5,30.0,36.0,12.5,170.0,28.0,38.0,11.5,42.0,12.0,100.0,28.0,410.0,25.0,48.0,11.5,200.0,15.0,1000.0,33309721,4082025.0,816112.0,58805.0,1.229446478,1.229446523,1.229446562,1.229446487
Brazilian Serie D,2024-05-31,19:00:00,AD Iguatu,Potiguar,1.35,2.44,2.9,1000.0,3.05,190.0,1.18,110.0,1.04,8.2,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.04,980.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.05,980.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,1.08,1000.0,33315242,14549971.0,8419292.0,58805.0,1.229506727,1.229506772,1.229506811,1.229506736
Brazilian Serie B,2024-05-31,21:30:00,Goias,Sport Recife,2.32,2.38,3.7,3.85,3.15,3.25,1.64,1.74,2.34,2.56,1.98,2.22,1.81,2.02,8.6,12.5,10.0,980.0,20.0,24.0,46.0,80.0,7.2,8.2,6.8,7.2,14.5,17.0,38.0,55.0,11.5,13.0,10.5,12.0,19.5,23.0,10.0,980.0,8.6,32.0,8.6,32.0,9.6,60.0,10.5,980.0,21.0,30.0,10.0,70.0,11.0,1000.0,33307955,198131.0,2405306.0,58805.0,1.229424089,1.229424099,1.229424088,1.229424098
Chilean Primera Division,2024-05-31,21:30:00,Cobreloa Calama,OHiggins,2.64,2.8,2.72,2.92,3.45,3.65,1.93,2.04,1.96,2.08,1.72,1.88,2.14,2.38,12.0,15.0,10.0,13.0,15.5,21.0,5.5,50.0,10.0,13.0,7.4,9.0,10.5,14.0,23.0,38.0,15.5,20.0,11.0,14.0,15.0,19.5,5.5,55.0,30.0,48.0,5.2,36.0,5.5,55.0,5.8,980.0,4.9,26.0,5.0,28.0,6.0,1000.0,33304991,5913012.0,5129871.0,58805.0,1.229372424,1.229372469,1.229372508,1.229372433
