League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Japanese J League,2024-05-19,02:00:00,Iwata,Urawa,4.3,4.7,1.89,1.98,3.65,3.95,1.91,2.14,1.89,2.1,1.82,1.95,2.06,2.22,12.0,15.0,8.4,9.6,10.5,13.0,19.0,24.0,12.0,17.0,7.4,8.6,9.4,11.5,17.0,22.0,7.0,34.0,13.5,19.0,17.0,21.0,7.2,40.0,8.0,95.0,7.6,60.0,7.8,70.0,8.2,980.0,7.6,60.0,5.5,14.5,8.8,1000.0,33275312,263079.0,441088.0,58805.0,1.228969669,1.228969679,1.228969668,1.228969678
Japanese J League,2024-05-19,02:00:00,FC Machida,Tokyo-V,1.91,2.0,4.8,5.3,3.3,3.6,1.62,1.79,2.28,2.6,2.1,2.28,1.79,1.91,9.0,10.5,10.0,17.0,5.1,44.0,5.6,980.0,6.4,7.4,7.2,8.2,15.0,25.0,5.4,95.0,9.2,13.0,9.6,13.0,17.5,29.0,5.5,980.0,16.0,27.0,17.5,30.0,5.3,65.0,5.6,980.0,4.6,23.0,5.5,980.0,5.8,1000.0,33275239,6207339.0,263080.0,58805.0,1.228967518,1.228967528,1.228967517,1.228967527
Japanese J League,2024-05-19,02:00:00,Kyoto,Hiroshima,6.6,7.2,1.56,1.62,4.2,4.6,2.02,2.16,1.86,1.99,1.96,2.1,1.91,2.06,11.5,19.0,7.6,8.6,8.2,11.0,13.0,18.0,19.5,27.0,9.0,12.0,9.0,12.5,14.5,21.0,4.5,70.0,20.0,32.0,21.0,29.0,4.4,46.0,4.7,980.0,4.6,120.0,4.6,120.0,4.7,980.0,4.7,980.0,3.3,10.5,4.8,1000.0,33275301,441085.0,744103.0,58805.0,1.228969781,1.228969791,1.228969780,1.228969790
Japanese J League 2,2024-05-19,02:00:00,Renofa Yamaguchi,Fujieda MYFC,1.94,2.04,4.1,4.6,3.55,3.85,1.88,1.99,2.0,2.14,1.87,2.0,2.0,2.16,9.6,16.0,11.0,18.5,4.6,980.0,5.0,980.0,3.3,980.0,7.4,980.0,13.0,980.0,4.9,980.0,10.5,14.5,9.4,13.0,14.5,980.0,4.9,980.0,16.5,980.0,15.5,26.0,4.7,980.0,5.1,980.0,2.74,18.0,2.32,980.0,2.4,1000.0,33266825,4233875.0,14196415.0,58805.0,1.228832788,1.228832833,1.228832872,1.228832797
Japanese J League 2,2024-05-19,02:00:00,Okayama,Kofu,2.38,2.5,3.15,3.45,3.3,3.6,1.75,1.95,2.06,2.34,1.87,2.0,2.0,2.16,9.6,13.0,9.8,13.0,18.0,24.0,7.0,980.0,8.6,9.8,7.0,8.0,11.5,15.5,6.6,44.0,12.0,16.5,9.6,13.0,15.5,22.0,7.0,60.0,6.4,36.0,6.4,32.0,6.8,980.0,7.4,980.0,6.0,25.0,6.6,44.0,7.8,1000.0,33267029,5561025.0,1405179.0,58805.0,1.228843153,1.228843198,1.228843237,1.228843162
Japanese J League,2024-05-19,03:00:00,FC Tokyo,Yokohama FM,2.36,2.52,2.8,2.98,3.9,4.3,2.36,2.74,1.58,1.73,1.56,1.64,2.56,2.78,17.5,24.0,13.5,18.5,18.5,25.0,6.0,50.0,12.0,16.5,7.8,10.5,11.0,14.5,5.6,30.0,15.0,21.0,9.8,13.0,13.5,17.0,5.7,36.0,5.8,38.0,18.0,25.0,5.7,34.0,6.2,70.0,4.7,15.0,5.1,19.5,6.8,980.0,33275242,350849.0,441087.0,58805.0,1.228967842,1.228967852,1.228967841,1.228967851
Japanese J League,2024-05-19,03:00:00,Kashima,Kobe,3.2,3.45,2.4,2.52,3.25,3.4,1.71,1.81,2.22,2.42,1.94,2.08,1.93,2.08,9.4,11.0,8.2,9.2,12.0,17.0,6.0,40.0,10.0,11.5,6.8,7.6,10.5,12.5,20.0,36.0,17.0,27.0,11.0,18.0,15.0,25.0,6.4,980.0,6.4,75.0,6.2,55.0,6.4,75.0,6.8,980.0,6.4,60.0,5.7,30.0,7.0,1000.0,33275244,441079.0,441082.0,58805.0,1.228967734,1.228967744,1.228967733,1.228967743
Japanese J League,2024-05-19,03:00:00,G-Osaka,Kawasaki,2.76,2.94,2.6,2.74,3.5,3.75,1.96,2.1,1.92,2.06,1.73,1.84,2.2,2.36,13.0,16.0,10.5,13.0,15.5,19.5,6.0,42.0,11.0,13.5,7.4,9.0,10.5,13.5,5.7,32.0,17.0,22.0,11.0,14.0,15.5,19.0,6.0,44.0,6.0,48.0,5.8,34.0,6.0,46.0,6.4,980.0,5.6,28.0,5.4,24.0,6.8,980.0,33275252,441083.0,1080507.0,58805.0,1.228967626,1.228967636,1.228967625,1.228967635
Japanese J League,2024-05-19,04:00:00,Kashiwa,Sapporo,1.86,1.95,4.2,4.6,3.85,4.2,2.06,2.34,1.75,1.93,1.74,1.85,2.18,2.36,15.0,19.0,14.5,19.5,5.7,38.0,6.2,980.0,9.2,11.5,8.2,10.0,14.0,19.5,6.0,55.0,10.5,13.5,8.4,11.5,16.0,21.0,6.0,60.0,17.0,23.0,15.0,21.0,5.7,36.0,6.2,980.0,4.3,12.0,6.0,55.0,6.6,980.0,33275258,441080.0,2245760.0,58805.0,1.228967950,1.228967960,1.228967949,1.228967959
Japanese J League,2024-05-19,04:00:00,Shonan,Albirex Niigata,2.66,2.76,2.8,2.96,3.35,3.55,1.83,1.94,2.06,2.22,1.83,1.95,2.06,2.22,11.0,15.0,9.8,13.5,16.5,23.0,4.3,55.0,9.6,13.0,7.2,8.0,9.6,16.0,4.2,40.0,15.5,22.0,9.4,15.5,16.5,23.0,4.4,60.0,4.3,50.0,4.2,38.0,4.4,60.0,4.6,140.0,4.1,34.0,4.2,36.0,4.7,1000.0,33275243,4546954.0,5712145.0,58805.0,1.228968058,1.228968068,1.228968057,1.228968067
