League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
US United Soccer League,2024-06-30,00:00:00,Sacramento Republic,Hartford Athletic FC,1.43,1.92,2.78,980.0,3.85,980.0,1.09,990.0,1.01,13.5,1.01,1000.0,1.01,1000.0,1.44,1000.0,2.34,1000.0,2.68,1000.0,3.0,1000.0,7.6,1000.0,8.8,1000.0,22.0,1000.0,75.0,1000.0,8.0,1000.0,8.2,1000.0,19.0,1000.0,65.0,1000.0,11.0,1000.0,12.5,1000.0,27.0,1000.0,90.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33368561,8582482.0,23254090.0,58805.0,1.230166510,1.230166514,1.230166560,1.230166561
Japanese J League 2,2024-06-30,01:00:00,Blaublitz Akita,Yamagata,2.56,2.8,3.0,3.35,3.1,3.4,1.65,1.74,2.34,2.54,1.98,2.36,1.89,2.26,7.2,9.8,7.6,10.5,14.5,25.0,38.0,70.0,6.8,9.2,5.6,7.4,10.5,17.5,30.0,55.0,11.5,19.5,9.4,15.5,15.0,26.0,44.0,80.0,29.0,50.0,24.0,42.0,40.0,70.0,100.0,180.0,1.01,42.0,1.01,60.0,1.01,1000.0,33367390,5852914.0,3718961.0,58805.0,1.230082777,1.230082822,1.230082861,1.230082786
South Korean K3 League,2024-06-30,04:00:00,Daegu FC (Res),Hwaseong FC,1.01,1000.0,1.01,1000.0,1.01,950.0,1.05,1000.0,1.01,36.0,1.01,1000.0,1.01,1000.0,15.5,1000.0,7.8,1000.0,7.8,1000.0,11.5,1000.0,21.0,1000.0,9.2,1000.0,8.2,1000.0,12.0,1000.0,44.0,1000.0,21.0,1000.0,19.0,1000.0,27.0,1000.0,100.0,1000.0,70.0,1000.0,70.0,1000.0,90.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33378727,67155272.0,23492514.0,58805.0,1.230205312,1.230205357,1.230205396,1.230205321
South Korean K3 League,2024-06-30,04:00:00,Siheung Citizen,Pocheon FC,1.01,110.0,1.14,1000.0,1.14,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,85.0,1000.0,100.0,1000.0,100.0,1000.0,10.0,1000.0,2.96,1000.0,80.0,1000.0,100.0,1000.0,6.6,1000.0,11.5,1000.0,46.0,1000.0,100.0,1000.0,6.4,1000.0,10.5,1000.0,38.0,1000.0,100.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33378726,17132383.0,19825721.0,58805.0,1.230205402,1.230205447,1.230205486,1.230205411
South Korean K League 1,2024-06-30,06:00:00,Pohang Steelers,Ulsan Hyundai Horang-i,2.94,3.15,2.36,2.5,3.65,3.95,2.1,2.26,1.79,1.91,1.68,1.94,2.28,2.8,14.5,20.0,11.0,15.0,15.0,21.0,27.0,42.0,12.5,17.0,7.6,8.8,10.5,14.0,19.0,30.0,19.0,26.0,11.5,16.0,14.5,21.0,27.0,42.0,4.4,60.0,25.0,38.0,4.4,50.0,4.6,100.0,4.1,30.0,3.9,21.0,4.7,1000.0,33375397,1363823.0,5352229.0,58805.0,1.230172156,1.230172201,1.230172240,1.230172165
Japanese J League 3,2024-06-30,06:00:00,FC Ryukyu,Kanazawa,1.83,8.6,2.66,20.0,2.2,950.0,1.15,110.0,1.03,11.0,1.01,1000.0,1.01,1000.0,10.5,1000.0,10.5,1000.0,18.5,1000.0,44.0,1000.0,8.8,1000.0,6.4,1000.0,11.5,1000.0,29.0,1000.0,12.0,1000.0,9.6,1000.0,15.0,1000.0,40.0,1000.0,26.0,1000.0,20.0,1000.0,34.0,1000.0,75.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33377069,7379405.0,9280258.0,58805.0,1.230189777,1.230189822,1.230189861,1.230189786
Japanese J League 3,2024-06-30,06:00:00,FC Imabari,Kamatamare Sanuki,1.53,3.5,1.24,6.8,2.2,950.0,1.15,110.0,1.01,12.5,1.01,1000.0,1.01,1000.0,13.0,1000.0,17.0,1000.0,29.0,1000.0,75.0,1000.0,8.0,1000.0,7.6,1000.0,16.5,1000.0,42.0,1000.0,9.4,1000.0,8.6,1000.0,15.5,1000.0,48.0,1000.0,16.5,1000.0,15.0,1000.0,27.0,1000.0,70.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33377073,6641602.0,4233864.0,58805.0,1.230189687,1.230189732,1.230189771,1.230189696
Japanese J League,2024-06-30,06:00:00,G-Osaka,FC Machida,3.4,3.55,2.34,2.44,3.35,3.5,1.75,1.84,2.18,2.34,1.89,2.12,1.98,2.22,10.0,12.5,7.6,9.4,12.5,16.0,6.0,36.0,9.8,13.0,6.8,8.4,10.0,13.0,21.0,32.0,20.0,25.0,12.0,16.5,17.5,22.0,6.2,55.0,6.4,70.0,6.2,48.0,6.4,65.0,6.8,140.0,6.2,50.0,5.6,26.0,7.2,1000.0,33375329,441083.0,6207339.0,58805.0,1.230171400,1.230171445,1.230171484,1.230171409
Japanese J League,2024-06-30,06:00:00,C-Osaka,Nagoya,2.42,2.7,3.25,3.65,3.05,3.45,1.6,1.75,2.32,2.68,1.94,2.28,1.78,2.08,7.6,10.5,8.4,11.5,5.6,24.0,6.6,70.0,7.0,9.0,6.0,7.4,12.0,16.5,6.4,55.0,12.0,16.5,10.0,14.0,5.6,24.0,6.6,80.0,6.2,42.0,6.0,38.0,6.6,65.0,7.0,180.0,6.0,36.0,6.4,60.0,7.4,1000.0,33375336,361742.0,441084.0,58805.0,1.230170949,1.230170994,1.230171033,1.230170958
Japanese J League 2,2024-06-30,06:00:00,Shimizu,Okayama,1.91,2.16,3.95,4.9,3.45,4.1,1.79,1.99,2.02,2.28,1.82,2.12,1.89,2.22,10.0,13.5,11.5,16.0,6.0,34.0,6.8,100.0,7.2,9.2,6.8,8.6,14.0,19.0,6.4,65.0,9.8,13.0,8.8,12.0,5.5,23.0,6.6,75.0,19.0,26.0,5.6,25.0,6.2,46.0,6.8,140.0,5.1,18.0,6.6,70.0,7.2,1000.0,33367742,441086.0,5561025.0,58805.0,1.230091223,1.230091268,1.230091307,1.230091232
