League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Spanish Segunda Division,2024-08-18,04:00:00,Siheung Citizen,Daegu FC (Res),1.26,1.31,1.01,110.0,1.01,110.0,1.46,110.0,1.01,3.15,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33501246,17132383.0,67155272.0,58805.0,1.231896838,1.231896883,1.231896922,1.231896847,1.01,1000.0,1.01,1000.0,1.46,1000.0,1.01,3.15,1.46,1000.0,1.01,3.15,1.05,1.09,1.94,4.9,1.14,1.19,1.231896839,1.231896841,1.231896842,1.231896886
Romanian Liga II,2024-08-18,05:00:00,CSM Focsani,Metalul Buzau,1.05,980.0,2.22,980.0,2.34,980.0,1.06,13.5,1.08,26.0,1.01,1000.0,1.01,1000.0,1.47,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.78,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33489916,15289429.0,14925624.0,58805.0,1.23175915,1.231759195,1.231759234,1.231759159,2.66,2.98,1.51,1.6,8.2,13.5,1.08,1.14,1.06,13.5,1.08,26.0,1.05,14.5,1.14,18.0,1.01,8.8,1.231759151,1.231759153,1.231759154,1.231759198
Romanian Liga II,2024-08-18,05:00:00,FC Hunedoara,CS Afumati,1.08,980.0,1.08,980.0,1.08,980.0,1.07,21.0,1.05,18.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.46,1000.0,2.48,1000.0,1.01,1000.0,2.8,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33489922,7223889.0,7290083.0,58805.0,1.231759003,1.231759059,1.231759102,1.231759018,2.92,3.35,1.43,1.52,10.0,21.0,1.05,1.12,1.07,21.0,1.05,18.0,1.01,15.5,1.01,15.5,1.01,15.5,1.231759006,1.231759008,1.231759009,1.231759064
Scottish League One,2024-08-18,05:00:00,CSM Focsani,Metalul Buzau,1.08,980.0,1.68,980.0,1.84,980.0,1.06,13.5,1.08,26.0,1.01,1000.0,1.01,1000.0,1.44,1000.0,2.8,1000.0,2.46,1000.0,1.01,1000.0,2.78,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.96,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33489916,15289429.0,14925624.0,58805.0,1.231759150,1.231759195,1.231759234,1.231759159,2.66,2.98,1.51,1.6,8.2,13.5,1.08,1.14,1.06,13.5,1.08,26.0,1.05,26.0,1.06,26.0,1.01,5.4,1.231759151,1.231759153,1.231759154,1.231759198
Scottish League One,2024-08-18,05:00:00,FC Hunedoara,CS Afumati,1.09,980.0,1.09,980.0,1.25,980.0,1.07,21.0,1.05,18.0,1.01,1000.0,1.01,1000.0,1.44,1000.0,2.86,1000.0,2.54,1000.0,1.01,1000.0,2.86,1000.0,2.68,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33489922,7223889.0,7290083.0,58805.0,1.231759003,1.231759059,1.231759102,1.231759018,2.92,3.35,1.43,1.52,10.0,21.0,1.05,1.12,1.07,21.0,1.05,18.0,1.01,12.5,1.01,12.5,1.01,5.0,1.231759006,1.231759008,1.231759009,1.231759064
Spanish Segunda Division,2024-08-18,05:00:00,Gimhae City,Busan Transportation Corp,1.36,1.39,1.01,110.0,1.01,110.0,1.2,3.15,1.46,5.8,1.01,1000.0,1.01,1000.0,1.27,1000.0,2.6,1000.0,2.52,1000.0,1.01,1000.0,2.36,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33501382,13494268.0,14163797.0,58805.0,1.231898233,1.231898278,1.231898317,1.231898242,2.22,1000.0,1.01,1000.0,16.0,55.0,1.04,1.07,1.2,110.0,1.04,5.8,1.08,1.11,3.5,3.8,1.2,1.24,1.231898234,1.231898236,1.231898237,1.231898281
Spanish Segunda Division,2024-08-18,05:00:00,Pocheon FC,Hwaseong FC,1.63,110.0,1.93,2.06,3.6,110.0,1.06,1.94,2.06,17.5,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33501379,19825721.0,23492514.0,58805.0,1.231898323,1.231898368,1.231898407,1.231898332,2.28,1000.0,1.23,1000.0,9.8,21.0,1.06,1.12,2.32,7.6,1.15,1.75,1.95,2.08,1.25,1.31,1.33,1.39,1.231898324,1.231898326,1.231898327,1.231898371
Czech 2 Liga,2024-08-18,05:15:00,Slavia Praha B,Sigma Olomouc B,1.83,2.46,1.66,980.0,2.08,980.0,1.04,36.0,1.03,110.0,1.01,1000.0,1.01,1000.0,1.46,1000.0,2.72,1000.0,2.9,1000.0,1.01,1000.0,2.6,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.7,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33497083,25328480.0,10079892.0,58805.0,1.231840292,1.231840337,1.231840376,1.231840301,3.15,3.9,1.35,1.46,13.5,36.0,1.03,1.08,1.04,36.0,1.03,110.0,1.06,2.52,1.68,2.22,1.01,1.93,1.231840293,1.231840295,1.231840296,1.231840340
Czech 2 Liga,2024-08-18,05:15:00,Banik Ostrava B,Prostejov,1.06,980.0,1.06,980.0,1.26,980.0,1.05,1000.0,1.02,110.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33497094,25130637.0,6607086.0,58805.0,1.231840202,1.231840247,1.231840286,1.231840211,3.45,4.3,1.31,1.4,16.0,1000.0,1.02,1.07,1.05,1000.0,1.02,55.0,1.01,21.0,1.01,21.0,1.01,4.9,1.231840203,1.231840205,1.231840206,1.231840250
Czech 2 Liga,2024-08-18,05:15:00,Zizkov,MAS Taborsko,1.15,980.0,1.17,980.0,2.6,980.0,1.05,36.0,1.03,110.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.64,1000.0,2.54,1000.0,1.01,1000.0,2.36,1000.0,2.94,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.9,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33497090,50333.0,6998410.0,58805.0,1.231840472,1.231840517,1.231840556,1.231840481,3.15,3.9,1.35,1.46,13.5,36.0,1.03,1.08,1.05,36.0,1.03,55.0,1.06,7.4,1.06,8.2,1.01,1.63,1.231840473,1.231840475,1.231840476,1.231840520
