League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Japanese J League,2024-09-13,07:00:00,Kawasaki,Tosu,1.48,1.57,6.4,7.6,4.8,6.2,2.96,3.25,1.45,1.51,1.64,1.76,2.32,2.58,1.04,46.0,1.04,42.0,1.03,80.0,1.03,200.0,10.0,16.5,9.8,16.0,18.0,30.0,1.03,90.0,8.8,14.0,7.8,11.5,14.0,24.0,1.03,70.0,10.5,17.5,10.5,18.0,17.5,30.0,1.03,85.0,1.01,5.4,1.01,70.0,1.01,490.0,33548879,1080507.0,3455676.0,58805.0,1.232587443,1.232587488,1.232587527,1.232587452,1.01,1000.0,1.01,1000.0,5.3,1000.0,1.01,1.05,5.3,9.4,1.12,1.23,1.15,1.19,2.74,3.1,1.2,1.26,1.232587444,1.232587446,1.232587447,1.232587491
Japanese J League,2024-09-13,07:00:00,Yokohama FM,Kyoto,1.71,1.79,4.5,4.9,4.2,4.9,2.78,3.05,1.49,1.56,1.54,1.67,2.48,2.86,20.0,36.0,19.5,34.0,1.03,55.0,1.03,120.0,10.5,18.0,8.6,14.0,14.0,24.0,1.03,60.0,10.5,17.5,8.0,12.0,12.0,21.0,1.03,55.0,14.5,24.0,11.5,19.0,17.5,30.0,1.03,75.0,1.01,7.0,1.01,38.0,1.01,420.0,33548908,441087.0,441085.0,58805.0,1.232587353,1.232587398,1.232587437,1.232587362,1.01,1000.0,1.01,1000.0,5.3,1000.0,1.01,1.05,5.3,8.8,1.13,1.23,1.25,1.29,2.26,2.42,1.25,1.32,1.232587354,1.232587356,1.232587357,1.232587401
Japanese J League,2024-09-13,07:00:00,Kobe,C-Osaka,1.65,1.83,5.3,7.0,3.8,4.6,1.89,2.14,1.87,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33548899,441082.0,361742.0,58805.0,1.232588528,1.232588573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Korean K League 1,2024-09-13,07:30:00,Gwangju FC,Pohang Steelers,2.26,2.42,3.2,3.75,3.45,3.8,1.61,2.7,1.59,2.62,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33548936,5348611.0,1363823.0,58805.0,1.232587533,1.232587578,1.232587617,1.232587542,3.1,3.3,1.44,1.48,11.0,26.0,1.04,1.1,2.26,5.5,1.22,1.47,1.36,1.46,1.7,1.8,1.35,1.41,1.232587534,1.232587536,1.232587537,1.232587581
South Korean K League 1,2024-09-13,07:30:00,Ulsan Hyundai Horang-i,Gangwon,2.12,2.3,3.4,3.8,3.6,4.0,2.04,2.22,1.83,1.97,1.72,1.82,2.22,2.4,12.5,17.5,12.0,16.5,1.05,28.0,1.03,70.0,9.0,12.0,7.0,9.4,12.0,16.5,1.03,42.0,11.5,16.0,9.0,12.0,14.0,19.5,1.03,55.0,1.04,30.0,18.0,25.0,1.03,38.0,1.03,95.0,1.01,16.5,1.01,38.0,1.01,1000.0,33548930,5352229.0,5348606.0,58805.0,1.232587624,1.232587669,1.232587708,1.232587633,3.2,3.8,1.36,1.46,13.0,36.0,1.04,1.09,3.8,4.9,1.26,1.36,1.36,1.42,1.78,1.88,1.33,1.39,1.232587625,1.232587627,1.232587628,1.232587672
Chinese Super League,2024-09-13,08:00:00,Shanghai Port FC,Sichuan Jiuniu FC,1.09,1.1,23.0,32.0,17.0,21.0,3.0,110.0,1.11,1.5,2.0,2.38,1.78,1.93,1.01,150.0,1.01,150.0,1.01,360.0,1.05,1000.0,18.0,25.0,1.03,46.0,1.01,100.0,7.8,380.0,10.0,13.5,14.0,19.5,1.03,60.0,1.01,190.0,7.8,9.8,13.0,17.5,1.03,40.0,1.01,180.0,1.01,2.1,1.01,270.0,1.01,1000.0,33560743,51006167.0,17714225.0,58805.0,1.232704325,1.232704335,1.232704324,1.232704334,1.01,1000.0,1.01,1000.0,3.0,1000.0,1.01,1.5,3.0,1000.0,1.01,1.5,1.03,1.04,11.0,11.5,1.06,1.07,1.232704316,1.232704328,1.232704329,1.232704339
Chinese Super League,2024-09-13,08:35:00,Zhejiang Greentown,Shanghai Shenhua,3.2,3.7,1.87,2.1,4.2,5.3,3.25,3.85,1.35,1.45,1.38,1.52,2.92,3.65,1.03,55.0,16.0,22.0,15.5,22.0,21.0,29.0,1.05,30.0,10.5,14.0,9.6,13.0,15.0,21.0,1.04,38.0,13.0,17.5,11.5,16.0,16.5,23.0,1.03,70.0,1.04,36.0,1.05,30.0,1.03,44.0,1.01,17.5,1.01,7.8,1.01,190.0,33560812,23257633.0,1550828.0,58805.0,1.232704929,1.232704939,1.232704928,1.232704938,1.01,1000.0,1.01,1000.0,28.0,1000.0,1.01,1.04,3.25,12.5,1.09,1.18,1.9,2.16,1.37,1.46,1.23,1.32,1.232704920,1.232704932,1.232704933,1.232704943
Chinese Super League,2024-09-13,09:00:00,Shandong Taishan,Qingdao Youth Island,1.72,1.9,4.4,5.4,4.1,5.0,2.34,2.72,1.58,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33570697,50443279.0,40285964.0,58805.0,1.232827987,1.232828032,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Bosnian Premier League,2024-09-13,13:00:00,Radnik Bijeljina,FK Igman Konjic,1.04,1.87,1.04,1000.0,1.01,950.0,1.06,1000.0,1.01,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33577936,8390754.0,20716213.0,58805.0,1.232903500,1.232903545,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
German Bundesliga,2024-09-13,15:30:00,Dortmund,FC Heidenheim,1.39,1.4,9.0,9.2,5.8,5.9,2.68,2.8,1.56,1.6,1.86,1.93,2.08,2.16,19.0,27.0,21.0,36.0,34.0,85.0,65.0,290.0,9.8,11.0,11.5,13.0,21.0,34.0,40.0,130.0,8.6,9.6,9.6,10.5,22.0,25.0,36.0,100.0,10.5,12.0,12.0,13.0,19.5,30.0,44.0,140.0,4.4,4.9,60.0,130.0,250.0,990.0,33532420,44785.0,3237590.0,58805.0,1.232351064,1.232351048,1.232351063,1.232351073,0.0,0.0,0.0,0.0,24.0,36.0,1.03,1.05,5.8,7.4,1.17,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232351069,1.232351051
