League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Japanese J League,2024-06-23,02:00:00,Sapporo,Yokohama FM,3.35,3.4,2.1,2.14,4.2,4.4,2.68,3.05,1.49,1.59,1.5,1.6,2.66,2.98,22.0,27.0,14.0,17.0,15.0,17.5,24.0,27.0,19.0,22.0,9.4,11.0,10.0,11.0,17.0,18.5,26.0,30.0,13.5,15.0,13.5,15.5,22.0,25.0,12.5,60.0,27.0,34.0,29.0,36.0,12.0,55.0,14.5,19.5,7.4,9.0,14.0,980.0,33353975,2245760.0,441087.0,58805.0,1.229950100,1.229950145,1.229950184,1.229950109
Japanese J League 2,2024-06-23,02:00:00,Blaublitz Akita,Shimizu,4.2,5.2,1.89,2.0,3.4,4.0,1.72,1.88,2.14,2.4,1.96,2.2,1.84,2.06,9.0,12.5,6.4,8.0,8.8,12.0,18.0,980.0,11.5,16.0,6.6,8.4,8.8,12.0,18.5,25.0,6.8,980.0,15.5,21.0,19.0,980.0,6.8,980.0,7.4,980.0,7.0,980.0,7.2,980.0,7.4,980.0,7.2,980.0,5.4,18.0,7.8,1000.0,33352313,5852914.0,441086.0,58805.0,1.229936776,1.229936821,1.229936860,1.229936785
Japanese J League 3,2024-06-23,02:00:00,Kanazawa,Kitakyushu,2.08,3.05,3.2,6.4,2.54,4.8,1.51,5.0,1.25,2.96,1.12,1000.0,1.12,1000.0,1.49,1000.0,2.94,1000.0,2.3,1000.0,1.03,1000.0,2.88,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.74,1000.0,2.88,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33364308,9280258.0,5026013.0,58805.0,1.230045768,1.230045813,1.230045852,1.230045777
Japanese J League 3,2024-06-23,02:00:00,Fukushima Utd,FC Osaka,2.44,4.6,1.01,980.0,1.46,950.0,1.45,2.06,1.95,3.2,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33364307,4271905.0,9301693.0,58805.0,1.230045858,1.230045904,1.230045943,1.230045867
Japanese J League 3,2024-06-23,02:00:00,Vanraure Hachinohe,Yokohama SCC,1.63,70.0,2.94,150.0,1.01,950.0,1.34,2.24,1.81,3.95,1.12,1000.0,1.12,1000.0,1.49,1000.0,2.38,1000.0,2.8,1000.0,2.98,1000.0,2.52,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33364306,7632116.0,7391084.0,58805.0,1.230045949,1.230045994,1.230046033,1.230045958
South Korean K3 League,2024-06-23,03:00:00,Hwaseong FC,Changwon City,1.33,2.4,1.02,5.2,2.54,950.0,1.27,2.36,1.73,4.6,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33362345,23492514.0,13494267.0,58805.0,1.230026954,1.230026999,1.230027038,1.230026963
South Korean K3 League,2024-06-23,04:00:00,Gangneung City,Gimhae City,2.98,5.2,2.32,4.2,2.34,4.3,1.27,2.04,1.96,4.6,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33362348,11620059.0,13494268.0,58805.0,1.230026684,1.230026729,1.230026768,1.230026693
South Korean K3 League,2024-06-23,04:00:00,Siheung Citizen,Busan Transportation Corp,1.25,1000.0,1.01,870.0,1.22,950.0,1.64,290.0,1.01,2.54,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33362353,17132383.0,14163797.0,58805.0,1.230026594,1.230026639,1.230026678,1.230026603
Japanese J League 3,2024-06-23,06:00:00,Azul Claro Numazu,Nara Club,1.02,3.6,1.98,990.0,2.3,950.0,1.4,6.4,1.18,3.5,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.76,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33364720,10376843.0,4233883.0,58805.0,1.230050171,1.230050216,1.230050255,1.230050180
South Korean K League 1,2024-06-23,06:00:00,Incheon Utd,Pohang Steelers,2.52,3.3,2.62,3.3,3.0,3.8,1.72,1.88,2.14,2.4,1.8,2.1,1.91,2.24,9.2,14.0,8.6,13.0,15.0,23.0,4.4,980.0,8.4,12.5,6.2,8.0,10.5,16.0,4.5,44.0,14.0,21.0,10.5,15.5,15.5,24.0,4.3,980.0,4.4,980.0,4.5,42.0,4.3,980.0,4.4,980.0,4.1,980.0,4.1,42.0,4.5,1000.0,33352309,5348609.0,1363823.0,58805.0,1.229937703,1.229937748,1.229937787,1.229937712
