League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Friendly Matches,2024-07-15,06:00:00,Al-Duhail SC,Csikszereda,1.67,1.9,3.35,8.0,3.75,13.0,1.06,110.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.47,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33415537,18349055.0,8886239.0,58805.0,1.230694915,1.230694960,1.230694999,1.230694924,1.01,1000.0,1.01,1000.0,1.06,110.0,1.01,21.0,1.06,110.0,1.01,21.0,1.21,1.34,2.1,2.5,1.17,1.29,1.230694916,1.230694918,1.230694919,1.230694963
Romanian Liga I,2024-07-15,12:30:00,Botosani,Otelul Galati,2.6,2.86,3.1,3.4,2.94,3.15,1.52,1.66,2.52,2.94,1.99,2.34,1.75,2.02,7.2,9.0,7.8,980.0,16.0,980.0,2.92,1000.0,7.2,980.0,5.9,7.2,11.5,980.0,3.05,1000.0,13.5,17.5,11.0,14.5,18.0,980.0,2.92,1000.0,5.9,980.0,3.3,1000.0,2.82,980.0,2.92,1000.0,2.74,980.0,2.92,1000.0,2.92,1000.0,33400238,3465177.0,866238.0,58805.0,1.230495052,1.230495097,1.230495153,1.230495061,2.36,2.82,1.56,1.73,7.2,10.5,1.11,1.16,2.56,3.05,1.49,1.64,1.41,1.48,1.54,1.63,1.46,1.52,1.230495053,1.230495055,1.230495056,1.230495100
Finnish Veikkausliiga,2024-07-15,13:00:00,Haka,Ilves,4.4,4.6,1.83,1.86,4.1,4.3,2.36,2.42,1.71,1.74,1.68,1.73,2.38,2.48,18.5,21.0,10.5,12.0,11.5,13.0,18.0,21.0,18.5,21.0,8.8,10.0,9.4,10.5,15.0,17.5,29.0,40.0,16.0,18.0,15.5,17.5,24.0,32.0,70.0,100.0,40.0,55.0,44.0,55.0,55.0,85.0,29.0,44.0,8.4,9.0,55.0,980.0,33402927,516339.0,1229635.0,58805.0,1.230534311,1.230534356,1.230534395,1.230534320,3.55,4.2,1.31,1.4,17.5,26.0,1.04,1.06,4.6,5.8,1.21,1.28,2.16,2.22,1.27,1.29,1.3,1.32,1.230534312,1.230534314,1.230534315,1.230534359
Finnish Kakkonen,2024-07-15,13:00:00,Ilves Kissat,TPV,1.04,1000.0,1.24,110.0,1.01,110.0,1.06,110.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33415279,4674857.0,804682.0,58805.0,1.230694258,1.230694303,1.230694342,1.230694267,1.01,1000.0,1.01,1000.0,1.06,110.0,1.01,21.0,1.06,110.0,1.01,21.0,1.01,26.0,1.04,1.13,1.08,1.18,1.230694259,1.230694261,1.230694262,1.230694306
Swedish Allsvenskan,2024-07-15,14:00:00,Hammarby,IFK Goteborg,2.0,2.02,3.95,4.1,3.95,4.0,2.18,2.28,1.79,1.84,1.71,1.77,2.3,2.4,15.5,17.0,15.5,17.5,27.0,32.0,34.0,80.0,10.0,11.0,8.0,9.0,14.5,16.0,38.0,44.0,12.0,13.5,9.4,10.5,15.5,17.5,42.0,50.0,21.0,23.0,17.5,19.5,28.0,32.0,36.0,85.0,10.5,12.0,27.0,38.0,60.0,980.0,33400619,30679.0,30689.0,58805.0,1.230505493,1.230505503,1.230505492,1.230505502,3.35,3.65,1.38,1.43,15.5,18.0,1.06,1.07,4.4,4.9,1.26,1.3,1.32,1.34,1.98,2.0,1.33,1.34,1.230505484,1.230505496,1.230505497,1.230505507
Swedish Allsvenskan,2024-07-15,14:00:00,Halmstads,AIK,4.0,4.1,1.97,1.99,4.0,4.1,2.16,2.28,1.79,1.87,1.75,1.81,2.24,2.34,15.5,17.0,10.0,11.0,11.5,13.0,20.0,22.0,16.0,17.0,8.4,9.2,9.6,10.5,17.0,19.0,28.0,32.0,15.0,16.0,16.0,18.0,28.0,32.0,34.0,85.0,40.0,46.0,44.0,50.0,36.0,85.0,24.0,42.0,10.5,11.5,60.0,980.0,33400618,10765.0,168731.0,58805.0,1.230505601,1.230505611,1.230505600,1.230505610,3.4,3.6,1.39,1.42,15.5,21.0,1.05,1.07,4.4,4.7,1.27,1.3,2.0,2.04,1.32,1.34,1.32,1.34,1.230505592,1.230505604,1.230505605,1.230505615
Egyptian Premier,2024-07-15,15:00:00,Zamalek,Baladeyet Al-Mahalla,1.29,1.36,11.0,14.0,5.5,6.6,2.18,2.48,1.68,1.85,2.08,2.44,1.69,1.93,3.75,25.0,4.0,980.0,4.3,980.0,11.0,1000.0,6.4,10.5,11.0,16.5,4.1,980.0,4.3,980.0,6.4,9.2,8.8,13.0,4.0,980.0,4.3,980.0,8.4,12.5,12.0,18.0,4.1,980.0,14.0,980.0,2.64,6.6,4.3,1000.0,4.4,1000.0,33411086,5174134.0,26596726.0,58805.0,1.230625021,1.230625066,1.230625105,1.230625030,3.55,3.8,1.36,1.4,4.2,36.0,1.04,1.31,4.2,5.5,1.22,1.31,1.08,1.1,3.7,4.4,1.18,1.22,1.230625022,1.230625024,1.230625025,1.230625069
Romanian Liga I,2024-07-15,15:30:00,ACS Petrolul 52,Gloria Buzau,2.16,2.2,4.1,4.5,3.15,3.35,1.56,1.66,2.52,2.78,2.12,2.3,1.76,1.89,8.2,9.6,10.5,980.0,7.0,980.0,8.2,980.0,6.2,8.0,6.2,9.0,6.2,980.0,8.0,980.0,10.0,980.0,5.5,15.0,6.8,980.0,8.2,980.0,21.0,980.0,6.8,980.0,7.8,980.0,8.4,980.0,6.6,980.0,7.2,980.0,7.4,1000.0,33400240,14299496.0,2487031.0,58805.0,1.230494962,1.230495007,1.230495046,1.230494971,2.32,2.84,1.54,1.75,7.2,10.5,1.11,1.15,2.68,2.98,1.5,1.59,1.28,1.32,1.84,1.87,1.43,1.47,1.230494963,1.230494965,1.230494966,1.230495010
Bolivian Liga de Futbol Profesional,2024-07-15,16:00:00,Club Real Santa Cruz,Royal Pari,2.52,3.2,2.44,3.05,3.35,3.7,1.86,2.96,1.51,2.18,1.37,2.04,1.96,3.95,2.04,27.0,1.82,1000.0,1.7,28.0,1.75,60.0,2.2,18.0,2.5,9.0,1.75,15.5,1.73,40.0,2.94,19.0,2.16,15.5,13.0,21.0,1.75,55.0,22.0,60.0,18.0,42.0,1.75,55.0,2.46,110.0,7.6,1000.0,1.88,38.0,1.81,1000.0,33408844,25226893.0,16922830.0,58805.0,1.230596493,1.230596538,1.230596577,1.230596502,1.01,1000.0,1.01,1000.0,1.86,26.0,1.05,2.18,1.86,26.0,1.05,2.18,1.48,1.7,1.45,1.66,1.37,1.42,1.230596494,1.230596496,1.230596497,1.230596541
Icelandic Urvalsdeild,2024-07-15,16:15:00,Fylkir,IA Akranes,2.94,3.4,2.06,2.24,3.85,5.8,3.3,55.0,1.36,1.44,1.34,1.57,3.1,980.0,30.0,980.0,6.0,980.0,3.75,980.0,21.0,980.0,22.0,980.0,11.0,980.0,9.2,15.0,13.5,980.0,27.0,980.0,11.5,980.0,10.0,18.0,18.0,980.0,4.1,980.0,20.0,980.0,20.0,980.0,29.0,980.0,3.45,15.5,2.96,980.0,4.3,1000.0,33403325,46954.0,399801.0,58805.0,1.230537362,1.230537407,1.230537446,1.230537371,4.1,6.4,1.19,1.33,3.55,55.0,1.02,1.39,3.55,55.0,1.02,1.39,1.81,1.95,1.42,1.52,1.21,1.31,1.230537363,1.230537365,1.230537366,1.230537410
