League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Mexican Liga MX,2024-09-18,00:00:00,Queretaro,Tigres,5.8,6.0,1.65,1.67,4.3,4.5,2.1,2.22,1.83,1.91,1.88,1.99,2.02,2.14,14.5,16.5,8.0,9.2,9.0,9.8,15.0,16.5,19.0,22.0,8.8,9.6,8.8,9.6,15.5,17.5,11.5,48.0,19.0,23.0,19.0,22.0,10.5,34.0,14.0,160.0,13.0,80.0,40.0,80.0,13.5,120.0,13.0,95.0,8.0,9.6,32.0,1000.0,33546334,328926.0,328916.0,58805.0,1.232539114,1.232539159,1.232539198,1.232539123,3.25,3.8,1.36,1.44,14.0,26.0,1.05,1.08,4.3,4.8,1.27,1.31,2.48,2.54,1.2,1.21,1.28,1.31,1.232539115,1.232539117,1.232539118,1.232539162
Mexican Liga MX,2024-09-18,00:05:00,Pumas UNAM,Puebla,1.6,1.63,6.2,6.8,4.3,4.5,2.16,2.28,1.79,1.86,1.87,1.93,2.08,2.16,16.0,22.0,20.0,28.0,4.9,65.0,5.1,980.0,8.4,11.5,8.8,10.5,20.0,28.0,5.0,95.0,9.0,12.5,8.8,12.0,19.0,27.0,5.0,95.0,11.5,19.0,11.5,19.0,4.8,40.0,5.1,140.0,3.95,8.2,7.4,110.0,14.5,1000.0,33546344,328955.0,328956.0,58805.0,1.232538754,1.232538799,1.232538838,1.232538763,3.35,3.65,1.38,1.43,14.0,26.0,1.04,1.08,4.4,4.9,1.26,1.3,1.18,1.2,2.58,2.68,1.28,1.3,1.232538755,1.232538757,1.232538758,1.232538802
Japanese J League,2024-09-18,07:00:00,Nagoya,Albirex Niigata,2.52,2.6,3.1,3.25,3.25,3.45,1.7,1.83,2.2,2.44,1.86,2.12,1.89,2.18,8.8,11.0,9.0,12.0,16.5,21.0,6.8,70.0,7.6,9.8,6.2,7.6,11.5,16.0,6.6,50.0,12.5,17.0,10.0,13.5,16.5,22.0,6.8,75.0,6.4,46.0,22.0,38.0,6.8,65.0,7.2,160.0,6.6,30.0,6.4,48.0,7.4,1000.0,33588394,441084.0,5712145.0,58805.0,1.233017104,1.233017149,1.233017188,1.233017113,2.7,3.05,1.49,1.59,1.27,110.0,1.01,1.15,3.05,3.6,1.38,1.49,1.44,1.48,1.62,1.66,1.4,1.45,1.233017105,1.233017107,1.233017108,1.233017152
Japanese J League 2,2024-09-18,07:00:00,Tokushima,Shimizu,4.3,4.9,1.84,1.95,3.7,4.0,1.9,2.04,1.96,2.1,1.79,2.08,1.92,2.26,11.0,17.0,7.4,11.0,9.2,14.0,16.5,26.0,13.0,20.0,7.0,10.5,8.6,13.0,14.5,25.0,4.3,42.0,15.0,23.0,16.5,25.0,4.1,46.0,4.1,130.0,4.0,75.0,4.0,85.0,4.1,150.0,4.0,85.0,3.4,16.0,4.2,1000.0,33588375,5026012.0,441086.0,58805.0,1.233016812,1.233016857,1.233016896,1.233016821,3.0,3.35,1.43,1.44,11.5,26.0,1.05,1.1,3.4,4.4,1.29,1.42,2.04,2.22,1.26,1.31,1.33,1.38,1.233016813,1.233016815,1.233016816,1.233016860
Romanian Liga II,2024-09-18,11:00:00,FC Hunedoara,CSC 1599 Selimbar,1.38,1.92,1.02,110.0,2.64,950.0,1.21,1.9,2.1,6.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33597333,7223889.0,48459989.0,58805.0,1.233144047,1.233144092,1.233144131,1.233144056,2.9,8.8,1.13,1.53,10.0,21.0,1.07,1.12,2.56,6.8,1.17,1.64,1.04,1.29,2.08,3.75,1.01,1.45,1.233144048,1.233144050,1.233144051,1.233144095
Bulgarian A League,2024-09-18,11:30:00,Slavia Sofia,Ludogorets,5.6,7.4,1.47,1.61,3.9,7.2,1.57,3.5,1.4,2.74,1.12,1000.0,1.12,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33593199,1255221.0,5112599.0,58805.0,1.233086431,1.233086476,1.233086515,1.233086440,1.2,1000.0,1.01,20.0,16.5,110.0,1.03,1.07,1.57,13.0,1.08,1.9,2.6,3.15,1.16,1.22,1.16,1.32,1.233086432,1.233086434,1.233086435,1.233086479
Czech 2 Liga,2024-09-18,11:30:00,Varnsdorf,MFK Chrudim,1.89,2.7,2.5,4.7,3.1,1000.0,1.76,3.65,1.37,2.32,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33595367,4142631.0,5727460.0,58805.0,1.233116570,1.233116615,1.233116654,1.233116579,1.05,1000.0,1.01,980.0,15.0,980.0,1.02,1.08,2.24,1000.0,1.02,1.81,1.27,1.66,1.58,2.14,1.13,1.48,1.233116571,1.233116573,1.233116574,1.233116618
Estonian Premier League,2024-09-18,11:30:00,Nomme Kalju,Nomme Utd,1.12,1.36,10.5,25.0,6.0,15.0,2.64,5.7,1.21,1.61,1.12,1000.0,1.12,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,980.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33596650,4007449.0,10443529.0,58805.0,1.233139891,1.233139936,1.233139975,1.233139900,1.2,1000.0,1.01,20.0,2.64,110.0,1.01,1.61,2.64,990.0,1.01,1.61,1.04,1.11,3.8,9.4,1.07,1.2,1.233139892,1.233139894,1.233139895,1.233139939
Slovenian Premier League,2024-09-18,12:00:00,NK Celje,NK Maribor,2.1,2.44,3.15,3.9,3.1,4.8,1.99,2.34,1.74,2.02,1.65,1.88,2.12,2.54,3.55,980.0,3.5,980.0,3.8,980.0,3.45,1000.0,3.3,980.0,3.05,980.0,3.5,980.0,3.9,980.0,3.5,980.0,3.3,980.0,3.65,980.0,3.95,980.0,3.8,980.0,3.7,980.0,3.85,980.0,4.0,1000.0,3.45,980.0,3.8,980.0,3.6,1000.0,33593897,3188553.0,44625.0,58805.0,1.233092112,1.233092157,1.233092196,1.233092121,3.15,3.8,1.36,1.47,3.5,36.0,1.03,1.36,3.5,5.4,1.25,1.36,1.35,1.47,1.72,1.91,1.3,1.41,1.233092113,1.233092115,1.233092116,1.233092160
Saudi 1st Division,2024-09-18,12:20:00,Al Safa,Al Najma Club,1.01,1000.0,1.01,1000.0,1.03,950.0,1.68,2.74,1.01,1000.0,0.0,0.0,0.0,0.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33598108,6248857.0,6818023.0,58805.0,1.233147824,1.233147820,0,1.233147826,1.01,1000.0,1.01,1000.0,0.0,0.0,0.0,0.0,1.01,1000.0,1.01,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.233147827,0,1.233147825
