League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Chinese Super League,2024-05-16,08:35:00,Shandong Taishan,Sichuan Jiuniu FC,1.27,1.32,11.0,14.0,6.2,7.6,2.66,3.2,1.46,1.61,1.88,2.14,1.88,2.14,4.6,38.0,4.8,55.0,5.0,140.0,5.2,460.0,9.6,14.0,13.0,18.5,4.8,50.0,5.2,190.0,7.8,11.0,9.0,13.5,21.0,36.0,5.0,150.0,9.4,13.0,11.0,16.5,5.0,40.0,5.5,160.0,2.38,4.3,5.1,200.0,5.3,1000.0,33268099,50443279.0,17714225.0,58805.0,1.228862888,1.228862898,1.228862887,1.228862897
Turkish 1 Lig,2024-05-16,11:00:00,Bodrum B. Bodrumspor,Boluspor,1.71,1.93,5.0,6.6,3.4,4.2,1.61,1.84,2.18,2.62,1.77,3.2,1.46,2.3,1.08,980.0,1.06,980.0,2.6,1000.0,1.06,1000.0,6.0,980.0,1.08,980.0,1.05,980.0,6.4,1000.0,1.08,10.5,1.08,980.0,1.54,980.0,1.06,1000.0,1.28,21.0,1.08,1000.0,6.0,1000.0,1.08,1000.0,1.55,17.0,1.55,1000.0,1.08,1000.0,33270218,69335246.0,2553026.0,58805.0,1.228905972,1.228905975,1.228906019,1.228906020
Armenian Premier League,2024-05-16,11:00:00,FC Urartu,Alashkert,2.38,2.8,3.0,3.65,3.05,3.25,1.63,1.87,2.14,2.6,1.89,2.14,1.87,2.12,1.03,11.5,1.03,12.0,1.09,1000.0,1.03,1000.0,1.03,10.0,3.75,8.2,11.5,16.0,1.03,1000.0,4.8,16.5,10.0,13.5,1.09,23.0,1.03,1000.0,1.03,1000.0,1.04,1000.0,1.03,1000.0,1.03,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,33274571,25800263.0,9686394.0,58805.0,1.228960113,1.228960158,1.228960197,1.228960122
Serbian Super League,2024-05-16,11:55:00,FK Radnicki 1923,Vojvodina,2.3,2.42,2.64,3.75,3.35,4.8,1.33,55.0,1.03,4.0,1.12,1000.0,1.12,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,33273475,10465511.0,2020542.0,58805.0,1.228947203,1.228947248,1.228947287,1.228947212
Norwegian 1st Division,2024-05-16,12:00:00,Mjondalen,Asane,2.28,2.48,2.96,3.3,3.6,4.3,2.2,2.6,1.63,1.83,1.58,1.69,2.46,2.72,14.5,980.0,13.0,980.0,3.85,29.0,4.1,1000.0,11.0,980.0,8.0,11.5,3.6,980.0,3.95,38.0,3.85,21.0,8.6,14.0,3.75,980.0,3.9,44.0,3.95,40.0,3.85,27.0,4.1,38.0,4.2,85.0,3.4,16.5,3.65,26.0,4.3,1000.0,33266057,3782270.0,152573.0,58805.0,1.228819592,1.228819637,1.228819676,1.228819601
Czech 1 Liga,2024-05-16,12:00:00,Zlin,Ceske Budejovice,2.14,2.4,3.35,3.9,3.45,3.85,1.98,2.18,1.85,2.02,1.74,1.83,2.2,2.34,13.0,18.5,10.5,17.5,20.0,30.0,4.0,75.0,8.0,13.0,7.4,10.5,10.5,980.0,3.95,48.0,10.5,18.0,9.4,980.0,14.5,980.0,4.0,1000.0,3.85,36.0,16.5,28.0,3.9,44.0,4.1,110.0,3.55,20.0,2.6,42.0,4.2,1000.0,33268423,367580.0,367577.0,58805.0,1.228868425,1.228868470,1.228868509,1.228868434
Saudi Professional League,2024-05-16,12:00:00,Al Taee,Al-Fateh (KSA),2.08,2.24,3.0,3.3,4.3,5.4,1.66,8.2,1.14,2.52,1.12,2.06,1.94,1000.0,19.5,980.0,5.6,980.0,6.2,29.0,5.6,70.0,12.5,980.0,9.8,980.0,12.0,980.0,6.6,38.0,5.5,23.0,9.4,14.0,12.0,980.0,6.4,34.0,5.1,48.0,6.2,27.0,6.6,40.0,4.1,60.0,3.9,10.5,4.7,19.5,4.4,1000.0,33265899,14116284.0,7196232.0,58805.0,1.228822820,1.228822830,1.228822819,1.228822829
Czech 1 Liga,2024-05-16,12:00:00,FK Jablonec,Pardubice,2.06,2.24,3.7,4.2,3.2,3.75,2.0,2.2,1.84,2.0,1.65,1.89,2.12,2.52,4.8,16.0,12.5,17.5,5.6,32.0,6.2,80.0,9.0,12.0,6.6,8.6,4.9,17.5,6.0,48.0,11.5,15.5,9.2,12.5,13.5,18.0,6.0,60.0,21.0,29.0,17.0,25.0,5.8,40.0,6.4,90.0,4.8,16.0,5.9,44.0,6.8,1000.0,33267832,367578.0,4940265.0,58805.0,1.228861330,1.228861375,1.228861414,1.228861339
Czech 1 Liga,2024-05-16,12:00:00,Bohemians 1905,MFK Karvina,1.86,1.97,4.2,5.0,3.75,4.2,2.0,2.18,1.86,2.0,1.79,2.34,1.75,3.0,4.9,17.0,13.5,980.0,1.93,36.0,1.61,1000.0,8.6,980.0,7.8,980.0,14.5,980.0,1.77,1000.0,10.5,13.0,9.2,980.0,5.1,980.0,1.98,1000.0,17.0,24.0,5.2,22.0,5.8,40.0,6.4,1000.0,1.64,13.5,1.6,1000.0,1.64,1000.0,33268286,2467701.0,3358864.0,58805.0,1.228866899,1.228866944,1.228866983,1.228866908
Norwegian Eliteserien,2024-05-16,13:00:00,Viking,Lillestrom,1.83,1.9,4.2,4.6,4.1,4.5,2.38,2.74,1.58,1.73,1.61,1.7,2.42,2.62,19.5,27.0,15.5,27.0,4.5,44.0,4.5,110.0,11.0,15.5,9.0,12.5,15.5,22.0,4.5,55.0,12.0,16.5,9.2,13.0,15.0,21.0,4.6,60.0,18.5,26.0,15.0,21.0,22.0,34.0,4.5,85.0,3.05,8.6,4.1,42.0,4.6,560.0,33268442,168747.0,10770.0,58805.0,1.228869461,1.228869506,1.228869545,1.228869470
