League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Ukrainian Premier League,2024-05-24,09:30:00,LNZ-Lebedyn,Vorskla,2.26,2.68,3.0,3.7,3.15,3.95,1.79,1.83,2.2,2.26,1.83,2.0,2.0,2.2,10.0,13.5,1.69,13.5,1.03,24.0,1.11,1000.0,4.2,11.0,6.8,8.6,11.5,16.0,1.85,1000.0,12.0,16.5,9.6,13.0,5.1,21.0,1.11,1000.0,1.94,1000.0,1.92,30.0,1.13,1000.0,1.13,1000.0,1.55,24.0,1.55,1000.0,1.13,1000.0,33287025,19748479.0,2017721.0,58805.0,1.229128102,1.229128147,1.229128186,1.229128111
Turkish 1 Lig,2024-05-24,10:00:00,Bodrum Belediyesi,Corum Belediyespor,1.86,2.02,4.3,4.9,3.5,4.0,1.81,2.02,1.99,2.24,1.88,2.04,1.96,2.14,11.0,16.0,4.0,19.0,4.4,42.0,4.4,130.0,7.6,10.5,7.2,980.0,4.1,980.0,4.4,75.0,9.4,14.0,8.8,980.0,4.2,26.0,4.4,90.0,4.1,27.0,4.0,26.0,4.2,50.0,4.5,160.0,3.65,17.5,4.3,85.0,4.6,1000.0,33291191,43817785.0,6781499.0,58805.0,1.229193776,1.229193779,1.229193823,1.229193824
Armenian Premier League,2024-05-24,10:00:00,BKMA Yerevan,FC Van Yerevan,3.35,8.6,1.48,1.74,3.9,10.5,1.35,3.05,1.48,3.9,1.12,1000.0,1.12,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,8.4,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,33297146,25763207.0,25541480.0,58805.0,1.229260804,1.229260849,1.229260888,1.229260813
Croatian 2 HNL,2024-05-24,10:50:00,Vukovar,Zrinski Jurjevac,4.8,600.0,1.22,1.81,4.2,330.0,1.18,110.0,1.03,8.2,1.12,1000.0,1.12,1000.0,1.49,980.0,1.05,980.0,1.05,1000.0,1.05,1000.0,1.05,980.0,1.05,980.0,1.05,980.0,1.05,1000.0,1.03,1000.0,1.03,980.0,1.03,980.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.05,1000.0,1.55,1000.0,1.01,1000.0,1.05,1000.0,33293559,11791684.0,24337247.0,58805.0,1.229217834,1.229217879,1.229217919,1.229217843
Finnish Veikkausliiga,2024-05-24,12:00:00,Haka,AC Oulu,2.12,2.18,3.7,3.8,3.65,3.8,2.18,2.22,1.82,1.84,1.7,1.76,2.32,2.42,14.5,16.0,14.0,15.5,23.0,30.0,10.0,75.0,9.6,11.5,7.8,8.6,13.5,15.0,9.4,44.0,12.0,16.0,9.4,11.0,15.5,17.5,9.8,55.0,21.0,30.0,19.0,21.0,27.0,38.0,10.5,95.0,9.4,14.0,15.5,36.0,23.0,750.0,33282827,516339.0,396699.0,58805.0,1.229065179,1.229065224,1.229065263,1.229065188
Armenian Premier League,2024-05-24,12:00:00,FC Urartu,FC Ararat Yerevan,1.74,1.99,4.1,6.4,2.52,190.0,1.73,2.26,1.8,2.36,1.12,20.0,1.12,110.0,1.33,16.5,1.11,21.0,1.04,1000.0,1.03,1000.0,3.05,10.5,3.05,11.0,1.04,25.0,1.03,1000.0,1.83,13.0,1.52,12.5,1.09,26.0,1.03,1000.0,1.09,24.0,1.09,24.0,1.03,1000.0,1.08,1000.0,1.55,15.0,1.55,1000.0,1.09,1000.0,33297772,25800263.0,7180004.0,58805.0,1.229269015,1.229269060,1.229269099,1.229269024
Bosnian Premier League,2024-05-24,12:00:00,Tuzla City,Fk Velez Mostar,1.17,19.5,1.15,870.0,1.29,320.0,1.07,110.0,1.02,21.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,7.2,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33298161,19579579.0,15020693.0,58805.0,1.229272878,1.229272923,1.229272962,1.229272887
Croatian 1 HNL,2024-05-24,13:00:00,HNK Gorica,NK Istra,2.8,3.15,2.52,2.8,3.25,3.85,1.83,2.08,1.93,2.22,1.77,1.93,2.08,2.3,9.8,16.5,9.2,14.0,14.0,22.0,4.1,48.0,9.8,14.5,6.6,8.8,10.0,15.0,23.0,36.0,15.5,24.0,10.5,16.0,14.5,22.0,4.1,55.0,4.1,55.0,4.0,40.0,4.1,55.0,4.3,120.0,3.95,34.0,3.85,29.0,4.4,1000.0,33287640,6692727.0,3991406.0,58805.0,1.229135241,1.229135286,1.229135325,1.229135250
Egyptian Premier,2024-05-24,13:00:00,Pharco FC,Smouha,2.84,3.1,2.96,3.2,2.84,3.1,1.52,1.61,2.66,2.94,2.12,2.28,1.79,1.89,7.2,980.0,8.0,9.8,14.5,20.0,6.8,60.0,7.6,9.6,6.2,7.6,12.0,16.0,6.6,50.0,13.0,19.0,11.5,15.5,20.0,980.0,7.0,85.0,6.8,55.0,6.6,48.0,7.0,1000.0,7.4,210.0,5.6,55.0,5.7,60.0,7.8,1000.0,33290668,10539864.0,5170871.0,58805.0,1.229185090,1.229185135,1.229185174,1.229185099
Egyptian Premier,2024-05-24,13:00:00,ENPPI,Ceramica Cleopatra,3.2,3.55,2.52,2.76,2.94,3.25,1.64,1.8,2.24,2.58,1.93,2.08,1.93,2.08,8.4,9.8,6.8,9.6,4.6,19.0,5.1,48.0,4.2,13.5,6.2,7.2,4.6,15.5,5.0,40.0,4.7,26.0,4.4,18.0,4.6,24.0,5.2,70.0,5.3,75.0,5.1,55.0,5.3,80.0,5.6,160.0,5.2,60.0,4.9,38.0,5.7,1000.0,33293634,5259327.0,37456793.0,58805.0,1.229218515,1.229218560,1.229218599,1.229218524
