League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Egyptian Premier,2024-07-04,13:00:00,Al Ahly Cairo,El Daklyeh,1.12,5.0,1.55,25.0,1.44,15.0,1.05,1000.0,1.01,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33387165,4768314.0,5907009.0,58805.0,1.230329191,1.230329236,0,0
Egyptian Premier,2024-07-04,13:00:00,El Geish,Al Ittihad (EGY),1.04,1000.0,1.04,1000.0,1.01,1000.0,1.05,1000.0,1.01,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33387150,7024303.0,7023879.0,58805.0,1.230328977,1.230329022,0,0
Finnish Kakkonen,2024-07-04,13:00:00,OTP,TP-47,1.86,1000.0,1.35,10.5,1.86,1000.0,1.06,1000.0,1.01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33378094,10837236.0,396700.0,58805.0,1.230198393,1.230198438,0,0
Irish Premier Division,2024-07-04,15:45:00,Waterford,St Patricks,2.7,3.25,2.58,3.05,3.3,3.85,1.74,2.14,1.89,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33381851,364470.0,364471.0,58805.0,1.230255948,1.230255993,0,0
Irish Division 1,2024-07-04,15:45:00,Treaty United,Cobh Ramblers,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1000.0,1.01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33381845,0.0,0.0,0.0,0,1.230255633,0,0
Irish Premier Division,2024-07-04,15:45:00,Drogheda,Shelbourne,4.6,6.2,1.81,2.0,3.5,4.2,1.69,1.88,2.14,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33381853,184329.0,46928.0,58805.0,1.230255858,1.230255903,0.0,0.0
Irish Premier Division,2024-07-04,15:45:00,Galway Utd,Bohemians,2.1,2.32,3.8,4.6,3.3,3.8,1.63,1.88,2.14,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33381855,318841.0,3814.0,58805.0,1.230255678,1.230255723,0.0,0.0
Irish Premier Division,2024-07-04,15:45:00,Sligo Rovers,Derry City,5.8,6.6,1.66,1.74,3.85,4.3,1.76,1.88,2.14,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33381854,387040.0,298592.0,58805.0,1.230255768,1.230255813,0,0
Irish Division 1,2024-07-04,15:45:00,Bray Wanderers,Longford,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1000.0,1.01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33381852,0.0,0.0,0.0,0.0,1.230255357,0.0,0.0
Irish Division 1,2024-07-04,15:45:00,Finn Harps,Kerry FC,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1000.0,1.01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33381856,0.0,0.0,0.0,0,1.230255267,0,0
Irish Division 1,2024-07-04,15:45:00,UCD,Athlone Town,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1000.0,1.01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33381850,0.0,0.0,0.0,0,1.230255451,0,0
Irish Division 1,2024-07-04,15:45:00,Wexford F.C,Cork City,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1000.0,1.01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33381849,0.0,0.0,0.0,0,1.230255543,0,0
Irish Premier Division,2024-07-04,16:00:00,Shamrock Rovers,Dundalk,1.42,1.5,7.2,9.8,4.8,5.5,2.1,2.38,1.73,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33381848,184325.0,198746.0,58805.0,1.230256038,1.230256083,0,0
Brazilian Serie A,2024-07-04,19:00:00,Gremio,SE Palmeiras,3.25,3.5,2.38,2.54,3.25,3.6,1.75,1.88,2.14,2.34,1.88,2.02,1.98,2.14,10.0,14.0,7.0,9.6,10.5,18.0,4.5,40.0,8.6,14.5,6.8,7.8,10.5,14.5,24.0,36.0,19.5,28.0,13.0,18.0,17.5,24.0,36.0,60.0,4.7,75.0,34.0,55.0,46.0,75.0,4.9,980.0,4.6,55.0,4.3,29.0,5.0,1000.0,33379923,198134.0,22498185.0,58805.0,1.230223259,1.230223126,1.230223251,1.230223336
Brazilian Serie A,2024-07-04,19:00:00,Bahia,Juventude,1.54,1.6,6.6,7.6,4.1,4.7,1.93,2.1,1.92,2.08,2.02,2.18,1.85,1.99,13.0,18.0,15.5,27.0,4.1,980.0,2.94,980.0,6.0,980.0,8.6,12.0,19.5,34.0,2.92,980.0,7.8,11.0,8.0,12.5,18.5,32.0,2.9,980.0,10.5,18.0,15.0,21.0,4.5,50.0,4.3,980.0,2.36,11.5,2.92,980.0,2.96,1000.0,33379919,198139.0,198144.0,58805.0,1.230225916,1.230225823,1.230225914,1.230225934
Brazilian Serie A,2024-07-04,20:00:00,Corinthians,EC Vitoria Salvador,1.89,2.0,4.9,5.0,3.3,4.0,1.6,1.77,2.3,2.68,2.02,2.42,1.71,1.97,8.0,11.0,11.0,980.0,4.9,980.0,5.3,980.0,5.4,980.0,6.8,8.8,17.0,980.0,55.0,980.0,9.4,12.5,8.2,13.5,19.5,980.0,5.3,980.0,4.6,980.0,17.5,980.0,4.9,980.0,5.3,980.0,4.3,980.0,3.0,980.0,3.05,1000.0,33379926,198136.0,5336581.0,58805.0,1.230221722,1.230221695,1.230221721,1.230221742
Brazilian Serie A,2024-07-04,20:00:00,Fluminense,Internacional,3.05,3.15,2.7,2.76,3.2,3.3,1.6,1.69,2.46,2.68,2.02,2.2,1.84,1.98,8.0,9.4,8.0,9.8,13.5,18.0,6.4,980.0,8.4,10.5,6.4,8.0,10.5,14.5,29.0,980.0,15.5,21.0,11.5,15.5,18.5,25.0,46.0,980.0,42.0,980.0,32.0,980.0,48.0,980.0,6.8,980.0,6.4,980.0,6.2,44.0,7.2,1000.0,33380709,198133.0,198137.0,58805.0,1.230241965,1.230241949,1.230241964,1.230241974
Brazilian Serie C,2024-07-04,20:00:00,EC Sao Jose Porto Alegre,Athletic Club,1.04,1000.0,1.04,1000.0,1.01,1000.0,1.05,1000.0,1.01,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33388532,16916720.0,23018379.0,58805.0,1.230343734,1.230343779,0,0
US MLS,2024-07-04,21:30:00,FC Dallas,Portland Timbers,2.44,2.5,2.94,3.1,3.75,3.95,2.24,2.44,1.7,1.81,1.62,1.71,2.42,2.62,16.5,23.0,13.5,19.0,18.5,28.0,26.0,60.0,11.5,16.5,7.8,9.8,11.5,16.5,24.0,38.0,15.0,21.0,10.0,14.5,14.0,20.0,29.0,46.0,21.0,40.0,19.5,28.0,26.0,40.0,32.0,980.0,12.0,18.0,16.0,27.0,55.0,980.0,33375625,2937353.0,4004854.0,58805.0,1.230175944,1.230175954,1.230175943,1.230175953
CONMEBOL Copa America,2024-07-04,22:00:00,Argentina,Ecuador,1.49,1.51,9.6,10.5,4.2,4.5,1.65,1.72,2.4,2.54,2.72,2.82,1.55,1.59,9.6,10.5,19.0,26.0,34.0,110.0,60.0,590.0,5.5,5.9,9.4,10.5,25.0,55.0,48.0,310.0,6.4,6.8,10.5,12.0,25.0,50.0,55.0,310.0,11.0,12.0,18.0,20.0,50.0,85.0,60.0,480.0,9.4,11.0,65.0,680.0,80.0,1000.0,33385955,55212.0,15303.0,58805.0,1.230304910,1.230304894,1.230304909,1.230304919
US MLS,2024-07-04,22:30:00,Colorado,Kansas City,1.61,1.66,5.3,5.9,4.5,5.0,2.6,2.72,1.58,1.62,1.66,1.77,2.3,2.5,19.0,26.0,20.0,28.0,6.4,55.0,7.0,980.0,9.8,13.5,9.0,11.5,17.0,24.0,6.6,980.0,9.6,13.0,8.4,10.5,15.5,21.0,6.6,980.0,14.5,18.5,12.5,17.0,19.5,30.0,6.8,980.0,3.7,7.4,6.4,980.0,7.2,980.0,33375644,171911.0,171912.0,58805.0,1.230175078,1.230175088,1.230175077,1.230175087
