League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Chinese Super League,2024-06-14,08:35:00,Meizhou Hakka,Shandong Taishan,8.4,10.5,1.38,1.44,5.0,5.9,2.32,2.58,1.64,1.76,1.94,2.18,1.86,2.08,17.0,23.0,7.6,10.5,7.4,9.4,10.0,13.0,5.9,36.0,10.5,13.5,9.0,11.5,12.0,16.0,6.6,980.0,6.0,980.0,22.0,30.0,6.0,980.0,7.0,980.0,6.8,980.0,6.6,980.0,6.8,980.0,6.8,980.0,3.3,6.2,7.0,1000.0,33323071,11079690.0,50443279.0,58805.0,1.229617926,1.229617936,1.229617925,1.229617935
Chinese Super League,2024-06-14,09:00:00,Nantong Zhiyun F.C,Sichuan Jiuniu FC,3.0,3.45,2.32,2.54,3.4,3.65,1.93,2.1,1.91,2.08,1.7,1.9,2.12,2.44,11.5,980.0,8.6,980.0,13.5,19.0,5.3,40.0,9.8,980.0,6.8,8.4,9.0,980.0,21.0,30.0,15.0,980.0,10.0,980.0,12.5,980.0,5.4,980.0,2.94,980.0,5.3,980.0,5.6,980.0,5.9,980.0,2.82,980.0,2.72,22.0,3.05,1000.0,33323070,13107045.0,17714225.0,58805.0,1.229618034,1.229618044,1.229618033,1.229618043
Chinese Super League,2024-06-14,09:00:00,Tianjin Jinmen Tiger FC,Shanghai Port FC,8.0,9.2,1.37,1.43,5.4,6.2,3.0,3.35,1.43,1.5,1.69,1.82,2.22,2.44,6.8,980.0,12.0,15.0,9.8,11.5,11.5,14.5,7.0,980.0,12.0,15.5,9.6,11.5,11.5,15.0,7.6,980.0,6.8,36.0,18.5,24.0,6.4,29.0,8.2,980.0,7.8,980.0,7.6,980.0,7.6,980.0,7.6,980.0,2.88,4.4,8.2,1000.0,33323074,50443178.0,51006167.0,58805.0,1.229617818,1.229617828,1.229617817,1.229617827
Egyptian Premier,2024-06-14,13:00:00,Ceramica Cleopatra,Zamalek,3.45,3.9,2.22,2.44,3.2,3.6,1.8,1.99,2.02,2.24,1.84,1.99,2.0,2.2,9.8,980.0,8.4,10.5,10.5,14.5,6.4,32.0,11.0,980.0,6.6,8.2,9.6,980.0,6.0,27.0,6.0,27.0,12.5,980.0,5.8,980.0,6.8,46.0,7.2,80.0,6.8,50.0,7.0,65.0,7.4,120.0,4.4,55.0,5.7,20.0,8.0,1000.0,33333145,37456793.0,5174134.0,58805.0,1.229721070,1.229721115,1.229721154,1.229721079
Egyptian Premier,2024-06-14,13:00:00,Pharco FC,Al Ahly Cairo,7.4,9.4,1.5,1.6,3.9,4.6,1.72,1.96,2.04,2.4,2.16,2.46,1.68,1.85,10.0,15.0,5.2,8.2,6.8,8.6,11.0,16.5,4.2,980.0,8.0,980.0,8.8,13.0,13.5,23.0,4.7,85.0,4.4,980.0,4.4,980.0,4.6,65.0,4.9,1000.0,4.8,200.0,4.8,200.0,4.8,280.0,4.9,340.0,3.55,12.5,4.9,1000.0,33333146,10539864.0,4768314.0,58805.0,1.229720980,1.229721025,1.229721064,1.229720989
Swedish Superettan,2024-06-14,14:00:00,Orgryte,Sundsvall,1.92,2.0,3.9,4.5,3.85,4.2,2.16,2.38,1.73,1.87,1.68,1.81,2.24,2.46,14.5,21.0,14.5,21.0,27.0,34.0,6.2,980.0,9.8,980.0,8.0,9.0,14.5,19.5,6.0,50.0,11.0,15.0,9.4,11.5,5.0,20.0,6.0,55.0,20.0,26.0,16.5,22.0,23.0,32.0,6.2,85.0,8.0,13.0,5.9,46.0,6.6,1000.0,33333411,30686.0,30680.0,58805.0,1.229722307,1.229722317,1.229722306,1.229722316
Estonian Esiliiga,2024-06-14,14:00:00,FC Tallinn,JK Welco Elekter,1.32,14.5,1.38,1000.0,1.41,940.0,1.18,110.0,1.01,8.2,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.78,1000.0,2.98,1000.0,1.03,1000.0,2.92,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.92,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33344889,28659758.0,7362228.0,58805.0,1.229847339,1.229847384,1.229847423,1.229847348
Uruguayan Primera Division,2024-06-14,19:00:00,Miramar Misiones,Cerro,1.91,3.05,2.02,4.9,2.52,19.0,1.38,1.88,2.14,3.6,1.12,1000.0,1.12,1000.0,1.49,1000.0,3.0,1000.0,2.3,1000.0,1.03,1000.0,2.74,1000.0,2.92,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.94,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33339462,5300627.0,2329297.0,58805.0,1.229804431,1.229804476,1.229804515,1.229804440
Argentinian Primera Division,2024-06-14,19:00:00,Boca Juniors,Velez Sarsfield,2.06,2.14,4.3,4.7,3.3,3.4,1.6,1.69,2.44,2.68,2.12,2.28,1.78,1.9,6.8,11.0,11.0,15.0,24.0,38.0,5.2,130.0,6.4,7.4,6.8,7.8,17.0,23.0,50.0,90.0,10.0,14.0,10.0,14.0,17.5,30.0,5.2,980.0,21.0,32.0,22.0,34.0,46.0,70.0,5.3,980.0,4.5,28.0,5.2,980.0,5.4,1000.0,33322269,17304.0,192085.0,58805.0,1.229605381,1.229605391,1.229605380,1.229605390
Argentinian Primera Division,2024-06-14,19:00:00,Talleres,CA Platense,1.72,1.78,6.2,7.0,3.45,3.75,1.61,1.71,2.4,2.64,2.3,2.46,1.69,1.77,7.8,980.0,14.5,17.5,36.0,980.0,9.6,980.0,5.8,6.4,7.4,8.6,22.0,980.0,9.2,980.0,7.8,9.0,9.6,12.0,25.0,980.0,9.2,980.0,15.5,980.0,20.0,980.0,44.0,980.0,9.6,980.0,6.2,980.0,4.8,980.0,10.0,1000.0,33322265,194518.0,10305879.0,58805.0,1.229605253,1.229605263,1.229605252,1.229605262
