League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Egyptian Premier,2024-07-31,11:30:00,Al Ittihad (EGY),ENPPI,2.16,600.0,2.68,16.5,2.26,7.0,1.07,15.5,1.07,26.0,1.12,1000.0,1.12,1000.0,1.49,9.2,2.76,1000.0,1.12,1000.0,1.12,1000.0,2.94,1000.0,2.76,1000.0,1.03,1000.0,1.03,1000.0,2.8,1000.0,3.0,1000.0,1.03,1000.0,1.03,1000.0,2.92,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.55,1000.0,1.55,1000.0,1.12,1000.0,33445217,7023879.0,5259327.0,58805.0,1.231087878,1.231087923,1.231087962,1.231087887,2.58,2.86,1.54,1.64,1.2,15.5,1.07,990.0,1.14,15.5,1.07,990.0,1.35,1.6,1.28,1.67,1.3,1.71,1.231087879,1.231087881,1.231087882,1.231087926
Friendly Matches,2024-07-31,12:00:00,Cittadella,FC Legnago,1.63,1.81,1.04,6.8,1.03,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.29,1000.0,2.74,1000.0,2.8,1000.0,1.03,1000.0,2.52,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.86,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,3.0,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33455356,60295.0,10773585.0,58805.0,1.231244914,1.231244959,1.231244998,1.231244923,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,1.05,1.06,1000.0,1.01,21.0,1.17,1.27,2.24,2.6,1.21,1.32,1.231244915,1.231244917,1.231244918,1.231244962
Friendly Matches,2024-07-31,12:00:00,Pergolettese,Fiorenzuola,1.85,2.08,3.8,4.9,3.95,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.45,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.9,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33455355,8215986.0,9009617.0,58805.0,1.231245005,1.231245050,1.231245089,1.231245014,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,21.0,1.06,1000.0,1.01,21.0,1.25,1.36,1.93,2.18,1.24,1.34,1.231245006,1.231245008,1.231245009,1.231245053
Finnish Kakkonen,2024-07-31,13:00:00,OPS,JPS,1.29,8.6,1.8,1.87,3.05,7.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.42,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.92,1000.0,1.03,1000.0,1.03,1000.0,2.94,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,27.0,1000.0,1.55,1000.0,1.01,1000.0,1.03,1000.0,33455066,2391052.0,4663527.0,58805.0,1.231242574,1.231242619,1.231242658,1.231242583,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,1.12,1.06,1000.0,1.01,21.0,2.14,2.26,1.3,1.35,1.23,1.27,1.231242575,1.231242577,1.231242578,1.231242622
Friendly Matches,2024-07-31,13:30:00,Real Aviles,Sestao River,3.75,4.6,1.98,2.18,3.65,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33455357,5924349.0,7602486.0,58805.0,1.231246307,1.231246352,1.231246391,1.231246316,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,21.0,1.06,1000.0,1.01,21.0,1.84,2.04,1.28,1.37,1.29,1.38,1.231246308,1.231246310,1.231246311,1.231246355
Norwegian 1st Division,2024-07-31,14:00:00,Stabaek,Sandnes Ulf,1.46,1.5,6.2,7.6,5.5,6.6,3.6,4.3,1.31,1.39,1.51,1.61,2.64,2.96,4.5,55.0,4.5,55.0,4.6,85.0,4.7,180.0,14.0,22.0,12.0,19.5,4.3,34.0,4.6,80.0,11.0,17.5,10.0,14.5,14.0,24.0,4.5,60.0,12.0,19.5,12.0,16.5,18.0,26.0,4.5,65.0,2.32,4.4,4.4,42.0,4.8,290.0,33448389,50045.0,778909.0,58805.0,1.231152276,1.231152321,1.231152360,1.231152285,4.4,7.4,1.16,1.29,7.2,110.0,1.01,1.03,3.6,110.0,1.08,1.39,1.16,1.19,2.98,3.2,1.18,1.22,1.231152277,1.231152279,1.231152280,1.231152324
Icelandic Women's Matches,2024-07-31,15:00:00,IBV (W),Grindavik (W),1.64,2.18,1.01,16.5,2.06,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,9.6,1000.0,9.0,1000.0,1.03,1000.0,1.03,1000.0,10.0,1000.0,8.6,1000.0,14.5,1000.0,1.03,1000.0,15.0,1000.0,13.0,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.55,1000.0,1.03,1000.0,33454983,45884986.0,5423417.0,58805.0,1.231241681,1.231241726,1.231241765,1.231241690,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,1.12,1.06,1000.0,1.01,21.0,1.06,950.0,1.84,950.0,1.21,1.49,1.231241682,1.231241684,1.231241685,1.231241729
Icelandic Women's Matches,2024-07-31,15:00:00,Valur Reykjavik (W),Breidablik (W),1.43,2.28,2.38,6.4,2.52,950.0,1.86,3.65,1.37,2.16,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,33454731,22759036.0,5505044.0,58805.0,1.231239940,1.231239985,1.231240024,1.231239949,1.01,1000.0,1.01,1000.0,1.86,1000.0,1.01,1.12,1.86,1000.0,1.01,2.16,1.18,1.72,1.78,3.3,1.16,1.49,1.231239941,1.231239943,1.231239944,1.231239988
Icelandic Women's Matches,2024-07-31,15:00:00,Vikingur Reykjavik (W),Hafnarfjordur (W),1.16,3.95,1.16,5.2,2.06,950.0,1.61,2.96,1.51,2.62,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,33454730,24869497.0,5586260.0,58805.0,1.231240032,1.231240077,1.231240116,1.231240041,1.01,1000.0,1.01,1000.0,1.61,55.0,1.02,1.12,1.61,110.0,1.02,2.62,1.23,7.0,1.34,7.0,1.16,1.66,1.231240033,1.231240035,1.231240036,1.231240080
Icelandic 1 Deild,2024-07-31,15:00:00,Keflavik,Thor,2.2,600.0,2.88,870.0,3.05,7.0,2.32,290.0,1.02,1.75,1.12,1000.0,1.12,1000.0,1.45,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,33452885,808414.0,3965658.0,58805.0,1.231214714,1.231214759,1.231214798,1.231214723,1.01,1000.0,1.01,20.0,2.32,110.0,1.01,1.75,2.32,1000.0,1.02,1.75,1.4,1.53,1.65,1.84,1.25,1.36,1.231214715,1.231214717,1.231214718,1.231214762
Icelandic 1 Deild,2024-07-31,15:00:00,Dalvik/Reynir,IR Reykjavik,2.7,600.0,1.68,2.22,3.2,7.0,2.1,1000.0,1.03,1.9,1.12,1000.0,1.12,1000.0,1.47,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,33452890,6410451.0,4742652.0,58805.0,1.231214354,1.231214399,1.231214708,1.231214363,1.01,1000.0,1.01,20.0,2.1,36.0,1.03,1.9,2.1,1000.0,1.03,1.9,1.81,3.1,1.18,1.34,1.2,1.36,1.231214355,1.231214357,1.231214358,1.231214672
Egyptian Premier,2024-07-31,15:00:00,ZED FC,Future FC,2.66,4.2,2.34,870.0,2.26,330.0,1.34,2.1,1.92,3.95,1.12,1000.0,1.12,1000.0,1.26,8.6,1.26,9.4,2.0,22.0,1.1,1000.0,1.26,9.0,1.11,1000.0,1.18,17.0,1.1,1000.0,1.99,21.0,1.17,16.5,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.1,1000.0,1.26,1000.0,1.55,1000.0,1.55,1000.0,1.26,1000.0,33442683,38208152.0,41860831.0,58805.0,1.231049794,1.231049839,1.231049878,1.231049803,1.05,110.0,1.31,1.88,1.34,13.5,1.08,3.95,1.34,13.5,1.08,3.95,1.44,1.57,1.46,1.58,1.16,1.7,1.231049795,1.231049797,1.231049798,1.231049842
Peruvian Primera Division,2024-07-31,15:00:00,Atletico Grau,Comerciantes Unidos,1.42,1.47,1.04,990.0,3.05,950.0,1.34,980.0,1.01,4.1,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.02,1000.0,1.02,1000.0,1.03,1000.0,1.03,1000.0,1.02,1000.0,8.4,1000.0,1.02,1000.0,1.03,1000.0,1.03,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.01,42.0,1.55,1000.0,1.02,1000.0,33446652,16192656.0,10778457.0,58805.0,1.231123214,1.231123259,1.231123298,1.231123223,1.01,1000.0,1.01,20.0,1.34,990.0,1.01,4.1,3.65,5.2,1.24,1.38,1.09,1.14,3.0,3.4,1.21,1.28,1.231123215,1.231123217,1.231123218,1.231123262
Friendly Matches,2024-07-31,15:30:00,Oxford Utd,Southampton,1.04,6.0,1.6,1.78,1.01,950.0,1.07,1000.0,1.01,18.0,1.01,1000.0,1.01,1000.0,1.31,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,2.96,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33455364,256171.0,58943.0,58805.0,1.231245820,1.231245865,1.231245904,1.231245829,1.01,1000.0,1.01,1000.0,1.07,1000.0,1.01,1.07,1.07,1000.0,1.01,18.0,2.28,2.68,1.2,1.3,1.17,1.27,1.231245821,1.231245823,1.231245824,1.231245868
Icelandic Women's Matches,2024-07-31,15:30:00,HK Vikingur (W),Fram Reykavik (W),1.16,2.12,2.58,6.2,2.06,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.55,1000.0,1.03,1000.0,33454985,5330937.0,28627916.0,58805.0,1.231241501,1.231241546,1.231241585,1.231241510,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,1.12,1.06,1000.0,1.01,21.0,1.19,1.63,1.89,7.0,1.16,1.49,1.231241502,1.231241504,1.231241505,1.231241549
Icelandic Women's Matches,2024-07-31,16:15:00,Grotta (W),IR Reykjavik (W),1.16,1.26,1.01,1000.0,2.06,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,9.8,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.55,1000.0,1.03,1000.0,33454984,11217013.0,5482771.0,58805.0,1.231241591,1.231241636,1.231241675,1.231241600,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,21.0,1.06,1000.0,1.01,21.0,1.01,1.09,2.46,950.0,1.06,1.15,1.231241592,1.231241594,1.231241595,1.231241639
Icelandic Women's Matches,2024-07-31,16:15:00,IA Akranes (W),Selfoss (W),1.16,2.48,1.16,7.8,2.06,950.0,1.06,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,22.0,1000.0,21.0,1000.0,1.03,1000.0,1.03,1000.0,12.5,1000.0,9.0,1000.0,15.0,1000.0,1.03,1000.0,13.0,1000.0,8.8,1000.0,12.0,1000.0,1.03,1000.0,19.0,1000.0,13.0,1000.0,20.0,1000.0,1.03,1000.0,1.01,1000.0,1.55,1000.0,1.03,1000.0,33454996,5499145.0,5586156.0,58805.0,1.231241965,1.231241968,1.231242012,1.231242013,1.01,1000.0,1.01,1000.0,1.06,1000.0,1.01,1.12,1.06,1000.0,1.01,21.0,1.14,7.0,1.68,7.0,1.16,1.49,1.231242014,1.231241975,1.231241966,1.231241967
Icelandic 2 Deild,2024-07-31,16:15:00,Haukar,Kormakur/Hvot,1.16,2.04,1.16,4.8,2.06,950.0,1.08,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,19.5,1000.0,20.0,1000.0,30.0,1000.0,40.0,1000.0,11.5,1000.0,8.6,1000.0,15.0,1000.0,30.0,1000.0,12.0,1000.0,8.6,1000.0,12.0,1000.0,32.0,1000.0,18.5,1000.0,13.0,1000.0,19.5,1000.0,40.0,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,33455075,3149610.0,8558271.0,58805.0,1.231242411,1.231242456,1.231242568,1.231242420,1.01,1000.0,1.01,1000.0,19.0,1000.0,1.01,1.06,1.08,1000.0,1.01,21.0,1.26,7.0,1.96,7.0,1.16,1.49,1.231242412,1.231242414,1.231242415,1.231242532
Icelandic 2 Deild,2024-07-31,16:15:00,KFG,Throttur Vogar,1.25,16.0,1.25,16.0,2.06,950.0,1.08,1000.0,1.01,21.0,1.01,1000.0,1.01,1000.0,36.0,1000.0,23.0,1000.0,26.0,1000.0,38.0,1000.0,23.0,1000.0,9.8,1000.0,11.5,1000.0,18.5,1000.0,24.0,1000.0,11.0,1000.0,9.8,1000.0,18.0,1000.0,34.0,1000.0,18.0,1000.0,18.0,1000.0,24.0,1000.0,1.55,1000.0,1.55,1000.0,1.03,1000.0,33455077,8541925.0,6375623.0,58805.0,1.231242321,1.231242366,1.231242405,1.231242330,1.01,1000.0,1.01,1000.0,34.0,1000.0,1.01,1.04,1.08,1000.0,1.01,21.0,1.06,4.9,1.06,4.9,1.16,1.49,1.231242322,1.231242324,1.231242325,1.231242369
Icelandic 1 Deild,2024-07-31,16:15:00,Throttur,Fjolnir,1.26,600.0,1.85,870.0,3.05,510.0,1.34,300.0,1.01,3.95,1.12,1000.0,1.12,1000.0,1.47,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.55,1000.0,1.55,1000.0,1.01,1000.0,33452887,3968882.0,2568005.0,58805.0,1.231214495,1.231214540,1.231214579,1.231214504,1.01,1000.0,1.01,20.0,1.34,1000.0,1.01,3.95,1.34,1000.0,1.01,3.95,1.07,5.1,1.05,1.68,1.16,1.47,1.231214496,1.231214498,1.231214499,1.231214543
Icelandic Urvalsdeild,2024-07-31,16:15:00,Fylkir,Fram,2.38,2.5,2.66,2.88,4.1,4.9,2.24,300.0,1.16,1.68,1.12,1.8,2.24,1000.0,26.0,1000.0,2.74,1000.0,2.72,1000.0,2.94,1000.0,2.58,1000.0,9.4,1000.0,11.0,1000.0,19.5,1000.0,19.5,1000.0,10.5,1000.0,10.0,1000.0,21.0,1000.0,30.0,1000.0,18.5,1000.0,19.5,1000.0,29.0,1000.0,1.55,1000.0,1.55,1000.0,1.02,1000.0,33436996,46954.0,808415.0,58805.0,1.230981560,1.230981605,1.230981644,1.230981569,1.01,1000.0,1.01,20.0,17.5,55.0,1.02,1.05,2.24,55.0,1.08,1.68,1.54,1.61,1.66,1.73,1.27,1.32,1.230981561,1.230981563,1.230981564,1.230981608
Ecuadorian Serie B,2024-07-31,17:00:00,Independiente Juniors,Club Nueve de Octubre,1.04,1000.0,1.04,1000.0,1.01,950.0,1.03,990.0,1.05,36.0,1.01,1000.0,1.01,1000.0,1.48,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.8,1000.0,1.01,1000.0,1.01,1000.0,2.76,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,20.0,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33454400,23112034.0,27144898.0,58805.0,1.231236148,1.231236193,1.231236232,1.231236157,2.62,2.96,1.52,1.61,1.03,990.0,1.05,36.0,1.03,990.0,1.05,36.0,1.01,36.0,1.01,36.0,1.01,1000.0,1.231236149,1.231236151,1.231236152,1.231236196
