League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Bulgarian A League,2024-05-27,14:00:00,Slavia Sofia,CSKA 1948 Sofia,3.7,4.1,1.93,2.0,3.9,4.3,1.97,2.22,1.82,2.04,1.74,1.91,2.1,2.34,6.8,980.0,8.6,11.0,10.5,980.0,20.0,980.0,14.0,980.0,7.0,8.8,9.4,10.5,7.2,980.0,24.0,980.0,14.5,980.0,7.0,19.0,27.0,36.0,9.8,1000.0,10.5,980.0,9.2,980.0,8.0,110.0,10.0,60.0,10.0,980.0,5.1,1000.0,33299046,1255221.0,20732043.0,58805.0,1.229293449,1.229293494,1.229293533,1.229293458
Swedish Allsvenskan,2024-05-27,14:00:00,Norrkoping,Varnamo,2.06,2.16,3.7,3.9,3.65,3.95,2.06,2.24,1.81,1.95,1.71,1.8,2.24,2.4,14.0,17.5,13.5,17.0,21.0,980.0,6.4,980.0,9.6,12.0,7.8,9.6,13.5,17.0,6.6,980.0,12.0,15.5,9.6,12.0,15.5,980.0,6.2,980.0,22.0,980.0,18.5,980.0,26.0,980.0,6.4,980.0,4.7,15.0,5.9,980.0,6.8,980.0,33290297,30683.0,384107.0,58805.0,1.229178720,1.229178730,1.229178719,1.229178729
Norwegian 1st Division,2024-05-27,14:00:00,Mjondalen,Moss,2.34,2.76,2.7,3.3,3.4,4.9,2.08,2.48,1.67,1.93,1.58,1.8,2.24,2.94,3.6,980.0,3.45,980.0,3.7,980.0,3.95,980.0,3.5,980.0,3.25,980.0,3.5,980.0,3.85,980.0,3.6,980.0,3.4,980.0,3.6,980.0,3.95,980.0,3.9,980.0,3.8,980.0,3.95,980.0,4.1,1000.0,3.5,980.0,2.86,980.0,2.96,1000.0,33296321,3782270.0,401947.0,58805.0,1.229252897,1.229252942,1.229252981,1.229252906
Bulgarian A League,2024-05-27,14:00:00,Botev Plovdiv,Arda,4.4,5.3,1.66,1.87,4.0,4.9,2.22,2.56,1.64,1.82,1.63,1.84,2.2,2.58,5.6,980.0,9.0,12.0,10.5,980.0,5.6,980.0,5.8,980.0,8.4,980.0,8.2,980.0,5.4,980.0,6.6,980.0,5.7,980.0,5.7,980.0,6.2,980.0,7.2,980.0,6.8,980.0,6.8,980.0,7.0,980.0,6.6,980.0,4.3,980.0,7.6,1000.0,33299045,1255220.0,20731976.0,58805.0,1.229293540,1.229293585,1.229293624,1.229293549
Swedish Superettan,2024-05-27,14:00:00,Utsiktens,IK Brage,2.44,2.6,2.86,3.2,3.45,3.75,1.89,2.12,1.9,2.12,1.77,1.91,2.1,2.3,10.5,14.5,9.8,13.0,16.5,22.0,6.8,55.0,8.6,11.5,6.6,8.8,11.0,14.5,7.0,38.0,13.0,18.0,9.8,13.0,15.0,19.5,6.8,50.0,6.8,40.0,21.0,30.0,6.6,44.0,7.4,980.0,5.9,23.0,6.4,32.0,7.8,980.0,33291391,2382931.0,502308.0,58805.0,1.229194175,1.229194220,1.229194259,1.229194184
Norwegian 1st Division,2024-05-27,14:00:00,Stabaek,Egersund,1.97,2.12,3.4,3.8,4.1,4.6,2.62,2.98,1.51,1.62,1.53,1.64,2.56,2.86,18.0,980.0,15.5,980.0,4.8,980.0,4.5,980.0,3.95,17.5,7.8,12.5,12.0,19.0,4.7,980.0,4.2,18.5,3.5,13.0,4.2,19.0,4.3,980.0,4.2,980.0,4.2,22.0,4.2,980.0,4.5,980.0,3.25,10.5,4.0,980.0,4.7,1000.0,33304283,50045.0,3876624.0,58805.0,1.229360098,1.229360143,1.229360182,1.229360107
Swedish Allsvenskan,2024-05-27,14:10:00,AIK,IFK Goteborg,2.1,2.16,3.75,4.1,3.65,3.7,1.83,1.93,2.08,2.22,1.88,1.99,2.02,2.14,11.0,15.0,12.0,16.5,21.0,34.0,5.1,95.0,8.2,9.2,7.2,8.2,14.0,19.5,5.2,60.0,11.5,15.5,9.8,13.5,17.0,24.0,5.1,75.0,21.0,32.0,21.0,29.0,5.2,50.0,5.2,150.0,4.3,21.0,5.0,65.0,5.3,1000.0,33290287,168731.0,30689.0,58805.0,1.229178828,1.229178838,1.229178827,1.229178837
Saudi Professional League,2024-05-27,15:00:00,Al Taee,Al-Akhdoud,2.54,3.05,2.44,2.86,3.5,4.5,2.2,2.5,1.67,1.84,1.55,1.75,2.32,2.8,14.0,24.0,12.0,17.5,14.0,24.0,4.4,980.0,12.0,17.5,7.8,10.0,10.0,15.0,20.0,32.0,15.0,25.0,10.0,15.0,13.0,19.5,4.3,980.0,4.3,980.0,19.5,32.0,4.4,980.0,4.4,980.0,3.8,22.0,3.75,20.0,4.6,1000.0,33299388,14116284.0,21666423.0,58805.0,1.229294910,1.229294920,1.229294909,1.229294919
Saudi Professional League,2024-05-27,15:00:00,Al Nassr,Al-Ittihad,1.84,1.94,3.45,3.75,4.8,5.3,3.2,3.75,1.36,1.46,1.44,1.52,2.94,3.25,9.6,40.0,25.0,75.0,30.0,70.0,3.6,180.0,16.5,55.0,9.6,13.5,15.0,17.0,28.0,36.0,7.8,19.0,10.0,11.5,13.5,16.0,27.0,34.0,22.0,980.0,12.5,17.5,18.0,22.0,30.0,48.0,5.5,6.6,12.5,310.0,3.6,980.0,33300001,6359075.0,3727829.0,58805.0,1.229300834,1.229300818,1.229300833,1.229300843
Saudi Professional League,2024-05-27,15:00:00,Al Ahli,Al-Feiha,1.4,1.46,7.4,8.8,5.2,6.0,2.6,3.0,1.5,1.63,1.75,1.88,2.12,2.32,20.0,32.0,4.3,980.0,4.6,980.0,4.8,980.0,8.8,14.0,9.6,15.5,21.0,36.0,4.7,980.0,7.8,12.0,7.8,12.5,16.5,27.0,4.6,980.0,9.8,15.5,10.0,17.0,4.3,34.0,4.7,980.0,2.68,5.9,4.7,980.0,4.9,1000.0,33299392,1252792.0,13886091.0,58805.0,1.229295468,1.229295452,1.229295467,1.229295477
Saudi Professional League,2024-05-27,15:00:00,Al-Shabab (KSA),Al-Fateh (KSA),1.67,1.78,4.7,5.3,4.3,4.9,2.58,2.8,1.56,1.63,1.63,1.74,2.36,2.58,6.0,980.0,6.8,980.0,6.6,980.0,7.2,980.0,10.5,13.5,9.2,12.0,5.9,980.0,6.8,980.0,10.0,13.0,9.0,11.5,5.8,980.0,6.8,980.0,6.0,18.0,5.5,17.0,6.2,980.0,7.0,980.0,3.85,7.8,6.6,980.0,7.6,1000.0,33299387,5344868.0,7196232.0,58805.0,1.229295018,1.229295028,1.229295017,1.229295027
Saudi Professional League,2024-05-27,15:00:00,Al-Hazm (KSA),Abha,4.4,5.0,1.67,1.79,4.1,5.0,2.48,2.94,1.52,1.68,1.56,1.77,2.28,2.76,20.0,32.0,11.0,16.0,10.5,15.5,13.0,22.0,18.5,32.0,9.2,13.5,7.6,12.5,12.5,19.0,4.3,980.0,14.5,24.0,14.5,22.0,19.0,32.0,4.3,980.0,4.2,980.0,4.1,980.0,4.2,980.0,4.0,980.0,2.88,8.2,4.3,1000.0,33299394,20598620.0,10732580.0,58805.0,1.229294478,1.229294488,1.229294477,1.229294487
Saudi Professional League,2024-05-27,15:00:00,Dhamk,Al-Raed (KSA),2.34,2.44,3.2,3.35,3.45,3.8,1.96,2.12,1.89,2.06,1.73,1.85,2.16,2.36,11.0,17.5,11.0,16.5,3.8,27.0,4.1,980.0,9.4,13.5,7.2,9.8,11.5,17.0,3.95,980.0,3.8,19.5,9.6,14.0,3.8,22.0,4.1,980.0,3.95,980.0,3.9,32.0,4.0,980.0,4.2,980.0,3.65,24.0,3.85,38.0,4.2,1000.0,33299391,16398677.0,6818039.0,58805.0,1.229294586,1.229294596,1.229294585,1.229294595
Saudi Professional League,2024-05-27,15:00:00,Al-Khaleej Saihat,Al Riyadh SC,4.1,5.3,1.73,1.98,3.75,4.8,2.0,2.38,1.73,2.0,1.7,1.95,2.04,2.44,4.9,980.0,4.1,980.0,4.5,980.0,5.0,980.0,5.0,980.0,4.4,980.0,4.2,980.0,5.0,980.0,2.54,980.0,5.0,980.0,5.0,980.0,2.52,980.0,2.44,1000.0,4.6,1000.0,3.8,1000.0,3.9,1000.0,1.97,980.0,3.0,980.0,2.0,1000.0,33299390,10369569.0,5327845.0,58805.0,1.229294694,1.229294704,1.229294693,1.229294703
Saudi Professional League,2024-05-27,15:00:00,Al-Taawoun Buraidah,Al-Ettifaq,1.94,2.24,3.55,4.3,3.55,4.5,2.1,2.4,1.72,1.91,1.62,1.85,2.16,2.6,14.0,980.0,13.5,980.0,5.5,980.0,6.0,980.0,9.4,12.5,7.4,10.0,12.5,980.0,5.8,980.0,11.0,15.5,8.8,12.0,14.0,980.0,5.9,980.0,5.3,980.0,5.1,980.0,5.6,980.0,6.2,980.0,4.4,13.5,5.6,980.0,6.4,1000.0,33299389,12157288.0,6160611.0,58805.0,1.229294802,1.229294812,1.229294801,1.229294811
Saudi Professional League,2024-05-27,15:00:00,Al-Wahda (KSA),Al-Hilal,7.6,9.8,1.38,1.4,5.8,6.6,3.0,3.75,1.37,1.49,1.67,1.88,2.14,2.5,28.0,38.0,12.5,15.5,9.6,12.0,11.0,13.5,10.0,980.0,13.0,17.0,9.8,11.5,11.5,13.0,10.5,95.0,27.0,980.0,18.5,23.0,21.0,27.0,11.0,980.0,10.5,110.0,10.0,980.0,10.5,95.0,10.0,980.0,3.55,4.1,11.5,1000.0,33299995,6617059.0,3725113.0,58805.0,1.229300954,1.229300938,1.229300953,1.229300963
Peruvian Primera Division,2024-05-27,16:30:00,Union Comercio,Cienciano,2.26,2.74,2.84,3.5,3.2,4.1,1.85,2.16,1.87,2.18,1.7,1.95,2.04,2.42,3.45,980.0,3.4,980.0,3.75,980.0,4.0,980.0,3.3,980.0,6.0,980.0,3.45,980.0,3.95,980.0,3.55,980.0,3.35,980.0,3.6,980.0,4.0,980.0,3.9,980.0,3.8,980.0,4.0,980.0,4.2,980.0,3.65,980.0,3.9,980.0,4.3,1000.0,33289983,5481419.0,480160.0,58805.0,1.229174700,1.229174745,1.229174784,1.229174709
Argentinian Primera Division,2024-05-27,19:00:00,Union Santa Fe,Barracas Central,1.93,2.12,4.3,5.2,3.0,3.55,1.54,1.71,2.42,2.86,2.16,2.44,1.7,1.86,7.6,9.2,11.0,14.0,24.0,36.0,8.8,980.0,6.0,7.0,6.8,8.0,17.0,22.0,50.0,90.0,9.2,11.5,10.0,12.5,21.0,28.0,70.0,980.0,6.8,980.0,23.0,980.0,46.0,980.0,9.0,980.0,6.8,980.0,8.8,980.0,9.4,1000.0,33290060,194516.0,5408226.0,58805.0,1.229175825,1.229175835,1.229175824,1.229175834
Brazilian Serie B,2024-05-27,19:00:00,Coritiba,Operario PR,1.9,2.02,5.1,5.7,3.15,3.45,1.54,1.67,2.48,2.86,2.22,2.4,1.71,1.82,7.6,10.5,11.5,16.5,4.4,980.0,4.7,980.0,5.7,7.8,7.0,9.4,4.1,28.0,4.7,980.0,8.0,11.5,9.6,13.5,4.2,32.0,4.7,980.0,14.5,25.0,4.2,32.0,4.6,980.0,4.8,980.0,4.0,23.0,4.7,980.0,4.9,1000.0,33289194,198141.0,6219238.0,58805.0,1.229158198,1.229158243,1.229158282,1.229158207
Bolivian Liga de Futbol Profesional,2024-05-27,19:00:00,CD Gualberto Villarroel,San Antonio FC,1.09,480.0,1.12,990.0,1.04,950.0,1.18,970.0,1.02,7.8,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33299661,61511713.0,10992747.0,58805.0,1.229298056,1.229298101,1.229298140,1.229298065
Ecuadorian Serie A,2024-05-27,21:00:00,Libertad FC,Deportivo Cuenca,2.52,3.4,2.68,3.9,2.72,4.3,1.4,2.42,1.71,3.95,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,6.2,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33288131,44232344.0,1067928.0,58805.0,1.229143502,1.229143547,1.229143586,1.229143511
Argentinian Primera Division,2024-05-27,21:00:00,Atl Tucuman,CA Platense,2.06,2.3,3.95,5.0,2.8,3.4,1.47,1.67,2.5,3.15,2.28,2.54,1.65,1.79,5.7,9.2,8.0,13.5,24.0,980.0,4.2,1000.0,5.1,8.2,5.5,8.8,14.5,980.0,60.0,980.0,8.8,14.5,10.5,15.0,20.0,980.0,4.2,1000.0,21.0,38.0,3.95,980.0,4.1,1000.0,4.3,980.0,3.9,980.0,4.2,980.0,4.3,1000.0,33290058,5181445.0,10305879.0,58805.0,1.229175933,1.229175943,1.229175932,1.229175942
Bolivian Liga de Futbol Profesional,2024-05-27,21:00:00,Royal Pari,CI Petrolero,1.09,2.1,1.95,990.0,1.95,950.0,1.18,970.0,1.02,7.8,1.01,1000.0,1.01,1000.0,1.47,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33299684,16922830.0,38758295.0,58805.0,1.229298790,1.229298793,1.229298837,1.229298838
Brazilian Serie B,2024-05-27,21:00:00,Botafogo SP,Novorizontino,3.0,3.25,2.72,2.96,2.94,3.15,1.46,1.53,2.88,3.2,2.26,2.42,1.7,1.8,7.0,7.6,7.0,8.8,13.5,19.5,11.0,60.0,7.6,9.8,6.4,7.0,12.5,14.5,10.5,50.0,16.0,19.0,13.5,980.0,10.5,28.0,12.0,90.0,44.0,65.0,9.8,60.0,8.8,100.0,9.0,250.0,12.0,85.0,11.0,65.0,9.2,1000.0,33289189,4435648.0,9173038.0,58805.0,1.229158558,1.229158603,1.229158642,1.229158567
Brazilian Serie B,2024-05-27,21:30:00,Avai,Goias,2.8,3.1,2.68,3.1,2.92,3.35,1.64,1.8,2.24,2.58,1.88,2.2,1.84,2.14,8.6,11.0,4.2,10.5,15.0,19.0,6.2,980.0,8.4,11.0,6.2,8.0,11.0,980.0,6.0,980.0,14.5,980.0,11.0,14.5,5.4,980.0,6.4,980.0,6.2,980.0,6.0,980.0,6.4,980.0,6.8,980.0,6.0,980.0,6.0,980.0,7.0,1000.0,33289198,3859186.0,198131.0,58805.0,1.229158018,1.229158063,1.229158102,1.229158027
