League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Mexican Ascenso MX,2024-08-23,00:10:00,Correcaminos UAT,Celaya,2.86,3.25,2.52,2.82,3.4,3.95,1.54,2.6,1.63,2.84,1.01,1000.0,1.01,1000.0,1.39,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33509784,6535216.0,5901260.0,58805.0,1.232029173,1.232029218,1.232029257,1.232029182,1.01,1000.0,1.01,1000.0,10.0,21.0,1.05,1.12,2.56,8.0,1.14,1.64,1.55,1.66,1.44,1.54,1.33,1.42,1.232029174,1.232029176,1.232029177,1.232029221
Saudi Professional League,2024-08-23,13:10:00,Dhamk,Al-Khaleej Saihat,1.04,2.74,3.05,1000.0,2.12,950.0,1.54,2.36,1.74,2.84,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.02,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33500870,16398677.0,10369569.0,58805.0,1.231895237,1.231895247,1.231895236,1.231895246,0.0,0.0,0.0,0.0,2.84,1000.0,1.01,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.231895241,0
Spanish La Liga,2024-08-23,14:00:00,Celta Vigo,Valencia,2.28,2.32,3.6,3.7,3.45,3.5,1.76,1.81,2.24,2.32,1.96,2.04,1.97,2.04,10.5,12.0,10.5,12.0,21.0,27.0,42.0,80.0,7.8,8.6,7.0,7.6,14.0,16.5,38.0,55.0,11.5,13.0,10.5,11.5,18.0,23.0,42.0,70.0,19.0,32.0,23.0,29.0,40.0,55.0,42.0,140.0,17.0,24.0,29.0,60.0,60.0,1000.0,33489193,66483.0,66183.0,58805.0,1.231747247,1.231747231,1.231747246,1.231747256,0.0,0.0,0.0,0.0,9.6,12.5,1.09,1.11,3.25,3.4,1.42,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.231747252,1.231747234
English National League,2024-08-23,15:45:00,Dag and Red,FC Halifax Town,1.04,2.36,1.74,1000.0,3.15,1000.0,1.42,2.5,1.66,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33512670,66244.0,4231683.0,58805.0,1.232069421,1.232069466,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
French Ligue 1,2024-08-23,15:45:00,Paris St-G,Montpellier,1.32,1.34,10.5,11.0,6.4,6.8,3.25,3.6,1.39,1.44,1.72,1.8,2.26,2.38,25.0,46.0,27.0,60.0,42.0,120.0,55.0,980.0,12.5,18.0,14.0,19.5,23.0,44.0,42.0,140.0,9.8,12.5,9.8,12.5,21.0,29.0,42.0,100.0,11.0,14.0,11.5,13.0,21.0,32.0,42.0,110.0,3.4,3.7,44.0,110.0,55.0,980.0,33503941,489720.0,44797.0,58805.0,1.231943346,1.231943330,1.231943345,1.231943355,0.0,0.0,0.0,0.0,32.0,50.0,1.02,1.04,7.2,10.5,1.11,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.231943351,1.231943333
English Championship,2024-08-23,16:00:00,Sheff Wed,Leeds,4.6,4.8,1.86,1.88,3.9,4.0,2.06,2.22,1.83,1.95,1.79,1.88,2.14,2.28,14.5,17.5,8.8,11.0,10.5,13.0,17.0,23.0,15.5,19.5,7.8,9.8,9.2,11.5,15.5,21.0,22.0,38.0,16.0,20.0,16.0,21.0,22.0,38.0,38.0,100.0,29.0,60.0,42.0,65.0,36.0,110.0,30.0,60.0,8.8,12.5,60.0,1000.0,33503401,47992.0,48317.0,58805.0,1.231930760,1.231930770,1.231930759,1.231930769,0.0,0.0,0.0,0.0,12.0,26.0,1.05,1.08,4.3,4.8,1.27,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.231930764,1.231930774
Spanish La Liga,2024-08-23,16:30:00,Sevilla,Villarreal,2.46,2.48,3.05,3.1,3.65,3.7,2.08,2.16,1.87,1.92,1.72,1.74,2.34,2.4,14.0,16.5,12.0,13.5,18.5,22.0,26.0,60.0,11.0,12.0,7.6,8.4,12.0,14.0,28.0,40.0,15.0,17.0,10.5,12.0,15.0,17.5,25.0,50.0,28.0,42.0,22.0,32.0,32.0,44.0,42.0,90.0,13.5,18.5,19.5,32.0,60.0,980.0,33489194,52480974.0,28191.0,58805.0,1.231747127,1.231747111,1.231747126,1.231747136,0.0,0.0,0.0,0.0,14.0,18.0,1.06,1.08,4.2,4.5,1.29,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.231747132,1.231747114
Bolivian Liga de Futbol Profesional,2024-08-23,20:00:00,Guabira,Blooming Santa Cruz,1.04,2.5,1.66,1000.0,1.67,1000.0,1.15,300.0,1.01,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33513010,5892455.0,10259108.0,58805.0,1.232073010,1.232073055,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Chilean Primera Division,2024-08-23,20:00:00,Union La Calera,Deportes Copiapo,1.11,2.26,3.6,9.8,2.18,950.0,1.58,2.88,1.53,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33505800,5271439.0,5663001.0,58805.0,1.231974693,1.231974738,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
Chilean Primera Division,2024-08-23,20:00:00,Universidad de Chile,Cobreloa Calama,1.28,1.41,1.04,1000.0,1.01,950.0,1.9,4.4,1.29,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33504164,1069686.0,5913012.0,58805.0,1.231947104,1.231947149,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
