League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Japanese J League 2,2024-06-02,01:00:00,Iwaki SC,Sendai,2.38,2.46,3.3,3.4,3.35,3.6,1.79,1.91,2.1,2.28,1.8,1.97,2.04,2.26,10.5,14.5,10.5,14.5,19.0,28.0,4.1,75.0,7.2,12.0,6.6,9.4,12.0,18.0,3.95,50.0,12.5,18.0,9.8,14.5,15.5,24.0,4.0,70.0,3.9,40.0,22.0,34.0,4.0,55.0,4.2,140.0,3.7,27.0,3.95,50.0,4.3,1000.0,33305238,13432059.0,442179.0,58805.0,1.229376828,1.229376873,1.229376912,1.229376837
Japanese J League,2024-06-02,01:05:00,Tokyo-V,Sapporo,2.38,2.4,3.2,3.3,3.6,3.7,1.99,2.1,1.91,2.02,1.77,1.84,2.2,2.3,13.0,16.0,12.0,14.0,19.5,23.0,28.0,65.0,9.8,12.0,7.4,8.6,12.5,14.5,29.0,42.0,13.5,17.0,10.0,12.5,15.0,22.0,26.0,55.0,26.0,34.0,20.0,30.0,30.0,42.0,7.0,100.0,13.5,20.0,21.0,36.0,7.4,980.0,33305242,263080.0,2245760.0,58805.0,1.229377008,1.229377053,1.229377092,1.229377017
Japanese J League 2,2024-06-02,02:00:00,Thespakusatsu Gunma,Yamagata,4.0,4.2,2.06,2.14,3.45,3.65,1.71,1.81,2.22,2.42,1.99,2.14,1.89,2.02,9.6,11.0,7.2,980.0,10.0,14.5,18.0,32.0,9.8,980.0,7.0,980.0,9.8,980.0,18.0,30.0,5.2,36.0,13.0,980.0,16.0,980.0,5.2,60.0,5.4,120.0,5.3,75.0,5.3,95.0,5.5,1000.0,2.32,95.0,2.16,24.0,2.38,1000.0,33305245,7078090.0,3718961.0,58805.0,1.229376468,1.229376513,1.229376552,1.229376477
Japanese J League 2,2024-06-02,02:00:00,Kagoshima Utd,Blaublitz Akita,3.0,3.25,2.54,2.72,3.25,3.5,1.7,1.88,2.14,2.42,1.9,2.04,1.97,2.1,8.8,12.0,4.2,980.0,14.0,980.0,6.6,980.0,8.8,12.0,6.8,8.2,11.0,980.0,6.2,980.0,16.0,980.0,12.0,980.0,16.0,980.0,6.6,980.0,6.6,980.0,6.4,980.0,6.6,980.0,7.0,980.0,3.85,980.0,3.75,980.0,4.2,1000.0,33305246,10428848.0,5852914.0,58805.0,1.229376378,1.229376423,1.229376462,1.229376387
Japanese J League 2,2024-06-02,02:00:00,Renofa Yamaguchi,Shimizu,4.0,4.3,2.06,2.14,3.45,3.7,1.77,1.97,2.04,2.3,1.81,2.0,2.0,2.22,10.0,13.5,7.8,9.6,10.0,13.5,20.0,980.0,11.5,15.5,7.2,8.4,9.0,12.0,19.5,25.0,6.4,980.0,14.5,980.0,16.0,980.0,6.6,980.0,7.0,980.0,6.6,980.0,6.8,980.0,7.2,980.0,6.6,60.0,5.4,18.5,7.4,1000.0,33305243,4233875.0,441086.0,58805.0,1.229376558,1.229376603,1.229376642,1.229376567
Japanese J League 2,2024-06-02,02:00:00,Mito,Nagasaki,3.25,3.45,2.36,2.48,3.4,3.6,1.86,2.02,1.98,2.18,1.77,1.93,2.08,2.3,10.5,980.0,8.6,980.0,12.5,980.0,26.0,980.0,10.0,980.0,6.8,980.0,9.6,980.0,21.0,980.0,17.5,980.0,11.5,980.0,15.0,20.0,6.2,980.0,6.4,980.0,6.6,980.0,6.2,980.0,6.6,980.0,3.5,980.0,3.3,980.0,3.85,1000.0,33305237,3455677.0,7081211.0,58805.0,1.229376918,1.229376963,1.229377002,1.229376927
South Korean K League 1,2024-06-02,04:30:00,Daejeon Citizen,Daegu FC,2.52,2.86,2.82,3.15,3.2,3.5,1.74,1.9,2.12,2.36,1.84,2.0,2.0,2.2,9.6,13.0,9.2,12.5,16.0,22.0,6.4,55.0,8.4,11.0,7.0,8.0,11.0,15.0,28.0,40.0,13.0,17.5,10.0,13.5,15.5,21.0,6.4,60.0,6.6,42.0,23.0,34.0,6.4,55.0,6.8,130.0,5.8,29.0,6.0,38.0,7.2,1000.0,33310508,5352230.0,13712494.0,58805.0,1.229453550,1.229453595,1.229453634,1.229453559
South Korean K League 1,2024-06-02,04:30:00,Jeju Utd,Gangwon,2.56,2.76,2.88,3.1,3.35,3.6,1.82,2.02,1.98,2.22,1.81,1.92,2.08,2.22,10.5,14.5,9.8,13.5,14.0,24.0,4.7,980.0,9.2,12.5,7.0,7.8,9.8,16.0,5.0,42.0,12.0,21.0,9.2,15.0,14.0,23.0,4.7,60.0,5.1,48.0,23.0,36.0,4.7,55.0,4.9,130.0,4.3,30.0,4.5,38.0,5.1,1000.0,33310505,5342583.0,5348606.0,58805.0,1.229453730,1.229453775,1.229453814,1.229453739
South Korean K League 2,2024-06-02,04:30:00,FC Anyang,Cheongju FC,2.0,2.16,4.1,4.6,3.3,3.6,1.7,1.81,2.24,2.42,1.99,2.14,1.88,2.02,9.2,13.0,11.5,16.0,3.9,38.0,4.2,980.0,7.2,9.8,7.0,9.4,13.0,22.0,4.1,980.0,10.0,14.5,9.4,13.5,4.0,27.0,4.1,980.0,3.8,32.0,4.6,32.0,4.1,980.0,4.2,980.0,3.65,24.0,4.1,980.0,4.3,1000.0,33305465,7564870.0,23787194.0,58805.0,1.229382832,1.229382877,1.229382916,1.229382841
South Korean K League 2,2024-06-02,04:30:00,Busan IPark,Suwon Bluewings,2.6,2.88,2.68,2.98,3.35,3.75,1.84,2.04,1.98,2.2,1.78,1.9,2.12,2.3,5.1,980.0,5.0,980.0,5.3,980.0,6.2,980.0,4.6,980.0,6.4,8.8,4.7,980.0,5.9,980.0,5.2,980.0,9.8,980.0,5.2,980.0,6.2,980.0,6.0,980.0,5.9,980.0,6.2,980.0,6.6,980.0,5.6,980.0,5.7,980.0,7.0,1000.0,33307703,16224040.0,5339134.0,58805.0,1.229419228,1.229419273,1.229419312,1.229419237
Japanese J League,2024-06-02,05:00:00,Kawasaki,Nagoya,2.16,2.2,3.65,3.7,3.65,3.75,1.91,2.1,1.92,2.1,1.8,1.88,2.14,2.26,12.0,14.0,12.5,14.5,23.0,26.0,12.5,70.0,9.0,10.5,7.4,8.2,13.5,15.5,36.0,42.0,12.0,14.0,10.0,11.0,16.5,18.5,44.0,55.0,24.0,27.0,20.0,23.0,32.0,40.0,13.0,100.0,12.0,16.5,11.0,44.0,15.0,950.0,33305494,1080507.0,441084.0,58805.0,1.229381907,1.229381952,1.229381991,1.229381916
Japanese J League 2,2024-06-02,05:00:00,Tochigi SC,Kumamoto,3.75,4.1,2.14,2.22,3.3,3.55,1.69,1.87,2.16,2.46,1.95,2.08,1.92,2.06,8.8,12.0,7.6,8.6,10.5,14.0,22.0,32.0,10.5,13.5,6.8,8.4,9.4,12.5,19.5,29.0,20.0,28.0,14.0,17.5,18.0,23.0,6.6,55.0,7.0,85.0,6.8,60.0,6.8,75.0,7.2,150.0,6.8,65.0,5.8,24.0,7.6,1000.0,33305491,5945153.0,5021204.0,58805.0,1.229381997,1.229382042,1.229382081,1.229382006
Estonian Esiliiga,2024-06-02,06:30:00,Paide Linnameeskond II,Flora Tallinn II,1.54,1000.0,1.04,1000.0,1.54,950.0,1.18,1000.0,1.01,8.2,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33318976,7624550.0,5412351.0,58805.0,1.229555612,1.229555657,1.229555696,1.229555621
Estonian Esiliiga,2024-06-02,06:30:00,JK Welco Elekter,FC Elva,1.06,1000.0,1.29,1000.0,1.29,950.0,1.18,1000.0,1.01,8.2,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.54,1000.0,2.7,1000.0,5.0,1000.0,1.03,1000.0,3.8,1000.0,4.7,1000.0,4.6,1000.0,1.03,1000.0,4.6,1000.0,7.8,1000.0,7.2,1000.0,1.03,1000.0,7.6,1000.0,12.5,1000.0,7.6,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33318905,7362228.0,7236799.0,58805.0,1.229555881,1.229555884,1.229555928,1.229555929
Estonian Esiliiga,2024-06-02,06:30:00,Levadia Tallinn II,FC Tallinn,1.06,1000.0,1.06,1000.0,1.01,950.0,1.18,1000.0,1.01,8.2,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.54,1000.0,2.0,1000.0,3.5,1000.0,1.03,1000.0,1.03,1000.0,3.75,1000.0,4.1,1000.0,3.25,1000.0,1.03,1000.0,1.03,1000.0,18.0,1000.0,4.7,1000.0,8.8,1000.0,9.2,1000.0,9.0,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33318972,5412337.0,28659758.0,58805.0,1.229555792,1.229555837,1.229555876,1.229555801
Estonian Esiliiga,2024-06-02,06:30:00,Viimsi JK,Harju JK Laagri,1.31,1000.0,1.29,11.5,1.33,950.0,1.18,1000.0,1.01,8.2,1.01,1000.0,1.01,1000.0,1.47,1000.0,1.03,1000.0,2.32,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,5.5,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,17.0,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.03,1000.0,1.01,1000.0,1.01,1000.0,1.03,1000.0,33318975,10763001.0,28525699.0,58805.0,1.229555702,1.229555747,1.229555786,1.229555711
Japanese J League,2024-06-02,07:00:00,Kashiwa,Fukuoka,2.12,2.16,4.3,4.5,3.25,3.35,1.54,1.68,2.46,2.86,2.18,2.32,1.76,1.85,7.8,9.0,10.5,14.5,21.0,36.0,5.9,980.0,6.4,7.2,6.8,980.0,17.0,23.0,5.7,980.0,10.0,14.0,10.0,14.0,18.0,30.0,5.8,980.0,20.0,34.0,21.0,36.0,5.7,980.0,6.0,980.0,5.1,32.0,5.9,980.0,6.0,1000.0,33307511,441080.0,1405180.0,58805.0,1.229414008,1.229414053,1.229414092,1.229414017
